
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.580]   - All right, well welcome friends in the room,
[00:00:18.580 --> 00:00:21.100]   friends in Fort Worth, Houston, El Paso, Phoenix,
[00:00:21.100 --> 00:00:24.740]   Cedar Rapids, Fayetteville, Arkansas, Philadelphia.
[00:00:24.740 --> 00:00:27.740]   Hey, let me get this out of the way.
[00:00:27.740 --> 00:00:28.940]   I'm sitting on a chair.
[00:00:28.940 --> 00:00:31.900]   I woke up this morning and I felt great.
[00:00:31.900 --> 00:00:33.800]   Super excited last portion of the year.
[00:00:33.800 --> 00:00:35.700]   Got to work, which is here,
[00:00:35.700 --> 00:00:39.520]   and started throwing up for the last 12 hours.
[00:00:39.520 --> 00:00:41.620]   So I went and got an IV drip
[00:00:41.620 --> 00:00:44.240]   and was hoping that would work.
[00:00:44.240 --> 00:00:46.940]   So tonight could be interesting or short,
[00:00:46.940 --> 00:00:50.880]   but I did not wanna miss out on the last thing of the year.
[00:00:50.880 --> 00:00:52.800]   And I think God has something really fun
[00:00:52.800 --> 00:00:53.860]   and really in store for us.
[00:00:53.860 --> 00:00:57.340]   We know that 2 Corinthians chapter 12, thank you,
[00:00:57.340 --> 00:00:58.980]   verse nine and 10 says that his power
[00:00:58.980 --> 00:01:01.060]   is made perfect in weakness.
[00:01:01.060 --> 00:01:04.680]   And so if anything, this is just a discomfortable advantage
[00:01:04.680 --> 00:01:06.700]   in God speaking and showing up here tonight.
[00:01:06.700 --> 00:01:09.780]   We know there's an enemy who hates the passage
[00:01:09.780 --> 00:01:10.600]   that I'm about to read,
[00:01:10.600 --> 00:01:13.400]   who hates just what's taking place in this room.
[00:01:13.400 --> 00:01:18.900]   But at the same time, if you see me dash off for side stage,
[00:01:18.900 --> 00:01:20.740]   I'll call somebody up here and we'll just keep worshiping.
[00:01:20.740 --> 00:01:22.940]   So hey, I'm gonna read in Matthew chapter one.
[00:01:22.940 --> 00:01:24.580]   As we wrap up this series, bloodline,
[00:01:24.580 --> 00:01:25.940]   Matthew chapter one, if you have a Bible,
[00:01:25.940 --> 00:01:27.780]   you can flip open to Matthew chapter one.
[00:01:27.780 --> 00:01:28.620]   I'm gonna start in verse one.
[00:01:28.620 --> 00:01:32.220]   If you don't have it, it'll be up on the screen.
[00:01:32.220 --> 00:01:37.220]   And we are gonna look at the final week
[00:01:37.220 --> 00:01:40.900]   of the bloodline of Jesus, where it says this, verse one.
[00:01:40.900 --> 00:01:43.340]   This is a record or a genealogy
[00:01:43.340 --> 00:01:47.060]   of the ancestors of Jesus, the Messiah,
[00:01:47.060 --> 00:01:49.660]   a descendant of David and of Abraham.
[00:01:49.660 --> 00:01:51.300]   Abraham was the father of Isaac.
[00:01:51.300 --> 00:01:52.540]   Isaac, so it just lists out,
[00:01:52.540 --> 00:01:55.640]   hey, here's the people in Jesus's family tree.
[00:01:55.640 --> 00:01:57.420]   Isaac was the father of Jacob.
[00:01:57.420 --> 00:02:00.600]   Jacob, the father of Judah and his brothers.
[00:02:00.600 --> 00:02:03.140]   Judah was the father of Perez and Zerah,
[00:02:03.140 --> 00:02:06.300]   whose mother was Tamar.
[00:02:06.300 --> 00:02:08.060]   Perez was the father of Hezron.
[00:02:08.060 --> 00:02:09.600]   Hezron, the father of Ram.
[00:02:09.600 --> 00:02:10.860]   What a great name, dude.
[00:02:10.860 --> 00:02:12.380]   Your child was named Ram?
[00:02:12.380 --> 00:02:14.460]   That guy, he was yoked for sure.
[00:02:14.460 --> 00:02:17.980]   Ram was the father of Amidadab.
[00:02:17.980 --> 00:02:19.220]   Amidadab was the father of Nashan.
[00:02:19.220 --> 00:02:20.540]   Nashan was the father of Salmon.
[00:02:20.540 --> 00:02:22.860]   Salmon was the father of Boaz,
[00:02:22.860 --> 00:02:25.780]   whose mother had been Rahab.
[00:02:25.780 --> 00:02:30.820]   Boaz was the father of Obed, whose mother was Ruth.
[00:02:30.820 --> 00:02:33.160]   Obed was the father of Jesse.
[00:02:33.160 --> 00:02:35.120]   Jesse was the father of King David.
[00:02:35.120 --> 00:02:37.440]   David was the father of Solomon,
[00:02:37.440 --> 00:02:41.920]   whose mother was Bathsheba, the widow of Uriah.
[00:02:41.920 --> 00:02:44.320]   Solomon was the father of Rehoboam.
[00:02:44.320 --> 00:02:45.920]   Rehoboam was the father of Abijah.
[00:02:45.920 --> 00:02:47.760]   Abijah was the father of Asa.
[00:02:47.760 --> 00:02:49.120]   Asa was the father of Jehoshaphat.
[00:02:49.120 --> 00:02:50.600]   Jehoshaphat was the father of Jehoram.
[00:02:50.600 --> 00:02:52.640]   Jehoram was the father of Uzziah.
[00:02:52.640 --> 00:02:54.960]   Uzziah was the father of Jotham.
[00:02:54.960 --> 00:02:56.800]   Jotham was the father of Ahaz,
[00:02:56.800 --> 00:02:59.700]   the worst king in Israel's history.
[00:02:59.700 --> 00:03:01.500]   Ahaz was the father of Hezekiah.
[00:03:01.500 --> 00:03:03.500]   Hezekiah was the father of Manasseh,
[00:03:03.500 --> 00:03:07.020]   second worst king, or most evil king, Manasseh.
[00:03:07.020 --> 00:03:09.380]   Manasseh was the father of Amnon.
[00:03:09.380 --> 00:03:12.020]   Amnon was the father of, or Ammon was the father of Josiah.
[00:03:12.020 --> 00:03:13.860]   Josiah was the father of Jehoiachin
[00:03:13.860 --> 00:03:16.300]   and his brothers, born at the time of exile.
[00:03:16.300 --> 00:03:17.500]   After the Babylonian exile,
[00:03:17.500 --> 00:03:20.260]   Jehoiachin was the father of Shehetel.
[00:03:20.260 --> 00:03:22.000]   Shehetel was the father of Zerubbabel.
[00:03:22.000 --> 00:03:25.000]   Zerubbabel was the father of B'wid.
[00:03:25.000 --> 00:03:26.900]   (congregation laughing)
[00:03:26.900 --> 00:03:28.640]   We're just gonna go with Abe.
[00:03:28.640 --> 00:03:31.040]   Abe was the father of Eliakim.
[00:03:31.040 --> 00:03:32.280]   Eliakim was the father of Azor.
[00:03:32.280 --> 00:03:33.600]   Azor was the father of Zodok.
[00:03:33.600 --> 00:03:35.040]   Zodok was the father of Akim.
[00:03:35.040 --> 00:03:36.280]   Akim was the father of Eliud.
[00:03:36.280 --> 00:03:38.560]   Eliud, the father of Eleazar.
[00:03:38.560 --> 00:03:39.880]   Eleazar was the father of Mathan.
[00:03:39.880 --> 00:03:41.000]   Mathan, the father of Jacob.
[00:03:41.000 --> 00:03:45.560]   Jacob, the father of Joseph, the husband of Mary.
[00:03:45.560 --> 00:03:48.880]   And Mary gave birth to Jesus, who was called the Messiah.
[00:03:48.880 --> 00:03:50.080]   Hey, I'm gonna pray one last time.
[00:03:50.080 --> 00:03:51.760]   I'd love you to pray wherever you're at,
[00:03:51.760 --> 00:03:53.400]   and I don't think I've ever asked you to do this,
[00:03:53.400 --> 00:03:56.420]   but just for me to be clear, for this to come out,
[00:03:56.420 --> 00:03:58.680]   and for God to minister to all of us
[00:03:58.680 --> 00:04:01.040]   as we unpack some incredible truths
[00:04:01.040 --> 00:04:03.360]   from the line, the bloodline of Jesus.
[00:04:03.360 --> 00:04:05.880]   So I'm gonna give you a second, just where you're at,
[00:04:05.880 --> 00:04:08.040]   pray that God speak to you, and pray that,
[00:04:08.040 --> 00:04:09.880]   man, just health, selfishly,
[00:04:09.880 --> 00:04:10.880]   I'd love you to just say a prayer
[00:04:10.880 --> 00:04:12.720]   that I'd be able to get through this.
[00:04:12.720 --> 00:04:14.320]   And so I'll give you a second and pray there,
[00:04:14.320 --> 00:04:15.280]   and then I'll pray.
[00:04:15.280 --> 00:04:17.440]   (silence)
[00:04:17.440 --> 00:04:31.760]   Father, I thank you for every person in this room.
[00:04:31.760 --> 00:04:32.720]   I thank you for just the work
[00:04:32.720 --> 00:04:34.720]   that you're doing in their life,
[00:04:34.720 --> 00:04:37.040]   that you wanna do in their life.
[00:04:37.040 --> 00:04:39.640]   The finished work that you did on the cross
[00:04:39.640 --> 00:04:41.840]   for them and for their life.
[00:04:41.840 --> 00:04:44.640]   As we talk about the bloodline of our Savior,
[00:04:44.640 --> 00:04:48.200]   our Messiah, Jesus, our King,
[00:04:48.200 --> 00:04:51.240]   would you just illumine our minds
[00:04:51.240 --> 00:04:54.440]   to the incredible people that you instructed Matthew
[00:04:54.440 --> 00:04:57.520]   to include in the story,
[00:04:57.520 --> 00:05:00.360]   in the story it tells us about our story.
[00:05:00.360 --> 00:05:01.460]   We love you, amen.
[00:05:01.460 --> 00:05:07.100]   So what I have up here is a Christmas tree.
[00:05:07.100 --> 00:05:09.280]   And it is not just any Christmas tree,
[00:05:09.280 --> 00:05:11.080]   there's a lot of Christmas trees all throughout Watermark
[00:05:11.080 --> 00:05:13.340]   as they kinda get ready for the holidays.
[00:05:13.340 --> 00:05:16.040]   This is a real Christmas tree.
[00:05:16.040 --> 00:05:18.280]   By show of hands, who in this room grew up
[00:05:18.280 --> 00:05:20.560]   and you had a real Christmas tree, that's what you did,
[00:05:20.560 --> 00:05:22.040]   you didn't play that fake game,
[00:05:22.040 --> 00:05:23.120]   you had a real Christmas tree.
[00:05:23.120 --> 00:05:25.640]   Just raise 'em high, even the guys, it's okay.
[00:05:25.640 --> 00:05:28.060]   And yeah, okay.
[00:05:28.060 --> 00:05:29.640]   Who had, there's like different levels.
[00:05:29.640 --> 00:05:31.520]   Who was in a family, was anyone in a family
