
[00:00:00.000 --> 00:00:10.000]  (廣播)
[00:00:10.000 --> 00:00:12.000]  現在可以分享
[00:00:12.000 --> 00:00:15.000]  也很感謝環球聖經公會的邀請
[00:00:15.000 --> 00:00:19.000]  讓我可以在聖經兩面看文化對應
[00:00:19.000 --> 00:00:22.000]  文本活舍這一系列的講座裏
[00:00:22.000 --> 00:00:25.000]  和大家在啟示錄的文本活舍
[00:00:25.000 --> 00:00:27.000]  分享上帝的華語
[00:00:27.000 --> 00:00:32.000]  今晚的主題會集中和敬拜有關的舊約人傭
[00:00:32.000 --> 00:00:34.000]  讓我們先有一個祈禱
[00:00:34.000 --> 00:00:37.000]  將以下的時間交在上帝的手裏
[00:00:37.000 --> 00:00:40.000]  親愛的主我們感謝讚美你
[00:00:40.000 --> 00:00:44.000]  惟有你配受敬拜 配受尊崇
[00:00:44.000 --> 00:00:46.000]  我們要讚美你
[00:00:46.000 --> 00:00:49.000]  你是高天之上 坐著為王
[00:00:49.000 --> 00:00:52.000]  我們要感謝你所賜給我們的恩典
[00:00:52.000 --> 00:00:54.000]  我們又要向你去祈禱
[00:00:54.000 --> 00:00:58.000]  希望上帝你透過你的華語對我們講說話
[00:00:58.000 --> 00:01:01.000]  求你賜給我們有一個謙卑受教的心
[00:01:01.000 --> 00:01:03.000]  我們將以下的時間交託
[00:01:03.000 --> 00:01:06.000]  願你親自對我們講說話
[00:01:06.000 --> 00:01:08.000]  我這樣同心向你祈禱
[00:01:08.000 --> 00:01:10.000]  奉靠耶穌的名字
[00:01:10.000 --> 00:01:12.000]  阿門
[00:01:12.000 --> 00:01:16.000]  頂尖會啟示錄這一本書非常特別
[00:01:16.000 --> 00:01:21.000]  你會發現它很多時候都會提到敬拜神
[00:01:21.000 --> 00:01:24.000]  這本書總共有二十二章的經文
[00:01:24.000 --> 00:01:27.000]  如果我們說敬拜這個字
[00:01:27.000 --> 00:01:28.000]  Proskuneo
[00:01:28.000 --> 00:01:32.000]  它出現的次數大約有二十四次
[00:01:32.000 --> 00:01:35.000]  即是平均每一章的經文
[00:01:35.000 --> 00:01:39.000]  至少會有一次提到敬拜
[00:01:39.000 --> 00:01:43.000]  而最後那兩次出現敬拜這個字
[00:01:43.000 --> 00:01:46.000]  就在第二十二章 即是最後那一章
[00:01:46.000 --> 00:01:50.000]  在二十二章的第八和第九節裏
[00:01:50.000 --> 00:01:53.000]  約翰已經看了新耶路撒冷
[00:01:53.000 --> 00:01:56.000]  和新天新地的顯現
[00:01:56.000 --> 00:01:59.000]  他就想俯伏在那位天使的腳前
[00:01:59.000 --> 00:02:01.000]  但天使就阻止約翰
[00:02:01.000 --> 00:02:03.000]  同約翰說到
