
[00:00:01.000 --> 00:00:02.400]  歡迎大家回來
[00:00:02.400 --> 00:00:04.920]  《加爾泰書》第一課的下半部
[00:00:04.920 --> 00:00:10.080]  接著我們要看一章18至二章21節
[00:00:10.080 --> 00:00:12.840]  這就是保羅送耶穌之後的經歷
[00:00:12.840 --> 00:00:15.880]  如果我們看《廣義》第三頁的注五
[00:00:15.880 --> 00:00:17.920]  就會知道這一個段落
[00:00:17.920 --> 00:00:19.520]  可以分為四部分
[00:00:19.520 --> 00:00:21.680]  首先比較短的
[00:00:21.680 --> 00:00:23.120]  一章18至二十節
[00:00:23.120 --> 00:00:25.040]  就是送主之後
[00:00:25.040 --> 00:00:27.240]  保羅第一次上耶路撒冷
[00:00:27.640 --> 00:00:31.120]  然後就是在敘利亞和基利加
[00:00:31.120 --> 00:00:33.440]  傳人以前要消滅的道
[00:00:33.440 --> 00:00:35.880]  然後一章一至十節比較長的
[00:00:35.880 --> 00:00:38.640]  就是十四年之後再上耶路撒冷
[00:00:38.640 --> 00:00:42.760]  然後就是安提安保羅當面反對基法
[00:00:42.760 --> 00:00:46.920]  才是經文18至二十節
[00:00:46.920 --> 00:00:48.840]  後來過了三年
[00:00:48.840 --> 00:00:51.400]  我才上耶路撒冷去見基法
[00:00:51.400 --> 00:00:53.440]  和他住了十五天
[00:00:53.440 --> 00:00:55.480]  至於其他的使徒
[00:00:55.480 --> 00:00:57.960]  除了主的兄弟雅各以外
[00:00:57.960 --> 00:00:59.400]  我都沒有見過
[00:00:59.400 --> 00:01:01.280]  我寫信給你們
[00:01:01.280 --> 00:01:03.800]  在神面前我敢保證
[00:01:03.800 --> 00:01:06.160]  絕無虛言
[00:01:06.160 --> 00:01:08.400]  正如剛才所說
[00:01:08.400 --> 00:01:12.880]  這一個段落其實就是提出一些證據
[00:01:12.880 --> 00:01:15.680]  保羅傳的福音不是從人來
[00:01:15.680 --> 00:01:17.560]  而是從神來的
[00:01:17.560 --> 00:01:20.880]  祂不是從人領受和有人教他的
[00:01:20.880 --> 00:01:24.840]  而能夠教導保羅的有什麼人呢?
[00:01:24.960 --> 00:01:26.000]  第十八節
[00:01:26.000 --> 00:01:29.960]  後來三年我才上去耶路撒冷見基法
[00:01:29.960 --> 00:01:33.680]  當然當時的使徒是最有資格教他的
[00:01:33.680 --> 00:01:37.600]  但是其實保羅去耶路撒冷
[00:01:37.600 --> 00:01:41.360]  是送了耶穌之後三年才去
[00:01:41.360 --> 00:01:45.120]  而且和他住了十五天
[00:01:45.120 --> 00:01:47.400]  而這個上去見他
[00:01:47.400 --> 00:01:50.480]  見的意思其實是想認識而已
[00:01:50.480 --> 00:01:52.840]  而且和他住了十五天
[00:01:52.840 --> 00:01:54.840]  是一個很短的日子
[00:01:54.880 --> 00:01:57.280]  談不上什麼心交
[00:01:57.280 --> 00:02:02.720]  更加不會是屬於耶路撒冷的使徒
[00:02:02.720 --> 00:02:04.920]  去猜派保羅去的
[00:02:04.920 --> 00:02:08.040]  第十九節
[00:02:08.040 --> 00:02:09.760]  至於其他的使徒
[00:02:09.760 --> 00:02:12.160]  除了主的兄弟雅各以外
[00:02:12.160 --> 00:02:13.880]  我都沒有見過
[00:02:13.880 --> 00:02:17.360]  所以其實保羅這次上耶路撒冷
[00:02:17.360 --> 00:02:19.280]  主要見的是基法
[00:02:19.280 --> 00:02:21.400]  即是彼得和雅各
[00:02:21.720 --> 00:02:25.720]  而究竟保羅是哪一次去耶路撒冷呢?
[00:02:25.720 --> 00:02:27.000]  我們看著錄
[00:02:27.000 --> 00:02:29.640]  如果是根據《小徒行傳》記載
[00:02:29.640 --> 00:02:32.520]  保羅上耶路撒冷總共有五次
[00:02:32.520 --> 00:02:35.040]  而這個表
[00:02:35.040 --> 00:02:37.920]  就將那五次相關的經文列了出來
[00:02:37.920 --> 00:02:43.880]  而根據《迦太書》和對照《小徒行傳》
[00:02:43.880 --> 00:02:45.880]  這個第一次應該是
[00:02:45.880 --> 00:02:47.440]  《小徒行傳》的第九章
[00:02:47.440 --> 00:02:49.280]  二十二至三十節
[00:02:49.280 --> 00:02:51.560]  你看看這個表
[00:02:51.560 --> 00:02:52.200]  注錄
[00:02:52.200 --> 00:02:54.640]  那時候出發地是大馬士革
[00:02:54.640 --> 00:02:57.800]  而目的就是想與門徒結交
[00:02:57.800 --> 00:02:59.800]  但是如果看回《小徒行傳》
[00:02:59.800 --> 00:03:00.480]  我們會發現
[00:03:00.480 --> 00:03:05.160]  當時是不展示這個保羅的
[00:03:05.160 --> 00:03:07.800]  因為會不會你是臥底來的
[00:03:07.800 --> 00:03:09.440]  其實是想來抓他
[00:03:09.440 --> 00:03:11.760]  但是當時有一個人叫巴拿巴
[00:03:11.760 --> 00:03:14.880]  是他帶保羅去見使徒
[00:03:14.880 --> 00:03:17.800]  即是九章二十七節記載
[00:03:17.800 --> 00:03:21.080]  然後他回去去了凱撒利亞
[00:03:21.080 --> 00:03:22.560]  然後再去大肅
[00:03:22.560 --> 00:03:25.680]  所以這個第一次去耶路撒冷
[00:03:25.680 --> 00:03:29.120]  就是《小徒行傳》第九章
[00:03:29.120 --> 00:03:33.120]  這個比較大家可以共識到
[00:03:33.120 --> 00:03:34.520]  然後二十節
[00:03:34.520 --> 00:03:35.560]  我寫給你們的
[00:03:35.560 --> 00:03:37.720]  即是上文所說的內容
[00:03:37.720 --> 00:03:39.280]  在實名詞
