
[00:00:00.000 --> 00:00:11.520]  弟兄姊妹們平安
[00:00:11.520 --> 00:00:13.200]  我是中華福音神學院
[00:00:13.200 --> 00:00:16.720]  吳憲章來看教育歷史
[00:00:16.720 --> 00:00:19.680]  包括現在我們最容易疏忽的
[00:00:19.680 --> 00:00:22.960]  也產生最多精力的一個舊約書卷
[00:00:22.960 --> 00:00:24.160]  叫立維記
[00:00:24.160 --> 00:00:25.040]  我的title呢
[00:00:25.040 --> 00:00:26.880]  叫做你可以靠近我一點
[00:00:26.880 --> 00:00:28.560]  我們來看這個經文
[00:00:28.560 --> 00:00:30.480]  所呈現的
[00:00:30.480 --> 00:00:32.160]  耶和華副教摩西
[00:00:32.160 --> 00:00:34.400]  從會幕里對摩西說
[00:00:34.400 --> 00:00:36.240]  你要告訴以色列人說
[00:00:36.240 --> 00:00:38.240]  如果你們中間有人把貢物
[00:00:38.240 --> 00:00:39.760]  獻給耶和華
[00:00:39.760 --> 00:00:42.960]  就要從羊群牛群中
[00:00:42.960 --> 00:00:44.480]  獻家畜為貢物
[00:00:44.480 --> 00:00:46.400]  他的貢物
[00:00:46.400 --> 00:00:49.120]  若是獻牛做繁績
[00:00:49.120 --> 00:00:52.560]  就要把頭一頭沒有殘疾的公牛
[00:00:52.560 --> 00:00:54.080]  牽到會幕門口
[00:00:54.080 --> 00:00:56.720]  就可以在耶和華面前蒙約納
[00:00:56.720 --> 00:00:59.280]  他要按手在繁績的
[00:00:59.280 --> 00:01:01.360]  繁績生的頭上
[00:01:01.360 --> 00:01:03.120]  繁績就蒙約納
[00:01:03.120 --> 00:01:04.640]  可以為他贖罪
[00:01:04.640 --> 00:01:08.000]  他要在耶和華面前宰殺那公牛
[00:01:08.000 --> 00:01:11.360]  亞倫子孫做祭司的要奉上雪
[00:01:11.360 --> 00:01:14.560]  撥在會幕門口祭壇的四周
[00:01:14.560 --> 00:01:17.920]  那人要剝去繁績生的皮
[00:01:17.920 --> 00:01:20.160]  把繁績生切成筷子
[00:01:20.160 --> 00:01:22.960]  亞倫子孫做祭司的
[00:01:22.960 --> 00:01:26.160]  要把炭火放在祭壇上
[00:01:26.160 --> 00:01:30.080]  把柴排列在火上
[00:01:30.080 --> 00:01:32.880]  亞倫子孫做祭司的要把肉塊
[00:01:32.880 --> 00:01:36.320]  額頭以及脂肪排列在祭壇
[00:01:36.320 --> 00:01:38.640]  炭火上的木柴上面
