
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安
[00:00:02.000 --> 00:00:05.800]  感恩我們今天能夠一起來聽神的話語
[00:00:05.800 --> 00:00:10.800]  求神繼續用祂的真理來建立我們的生命
[00:00:10.800 --> 00:00:14.300]  我們現在是在聖靈的國旨的講道系列
[00:00:14.300 --> 00:00:17.800]  所以我們來到了忍耐這個課題
[00:00:17.800 --> 00:00:21.800]  那麼我想跟大家說就是忍耐
[00:00:21.800 --> 00:00:27.300]  第一它是真實人際關係的一部分
[00:00:27.300 --> 00:00:29.000]  是普世性的
[00:00:29.000 --> 00:00:32.000]  我們沒有人沒有經歷過忍耐
[00:00:32.000 --> 00:00:35.500]  沒有人不曉得忍耐是什麼
[00:00:35.500 --> 00:00:37.500]  是普世性的
[00:00:37.500 --> 00:00:43.000]  我們中國人都有很多關於忍耐的一些的格言
[00:00:43.000 --> 00:00:44.500]  一些的名句
[00:00:44.500 --> 00:00:49.000]  包括了小不忍則亂大謀
[00:00:49.000 --> 00:00:51.000]  白忍成精
[00:00:51.000 --> 00:00:53.000]  柔弱勝剛強
[00:00:53.000 --> 00:00:55.000]  這是老子說的
[00:00:55.000 --> 00:01:00.000]  我們就看見在人類的人生歷史裡面
[00:01:00.000 --> 00:01:03.000]  我們是很經歷過忍耐的
[00:01:03.000 --> 00:01:07.000]  我們的文化是這樣
[00:01:07.000 --> 00:01:11.000]  但是個人的忍點是不同的
[00:01:11.000 --> 00:01:15.000]  對不同的事情的忍點也不同
[00:01:15.000 --> 00:01:19.000]  有些人什麼都不能夠忍的
[00:01:19.000 --> 00:01:22.000]  你告訴他小不忍則亂大謀
[00:01:22.000 --> 00:01:24.000]  他就是小事情都不能夠忍
[00:01:24.000 --> 00:01:28.000]  所以就常常搞亂了很多事情
[00:01:28.000 --> 00:01:32.000]  你叫他這件事情忍住不要說
[00:01:32.000 --> 00:01:34.000]  他下一秒就去說
[00:01:34.000 --> 00:01:41.000]  那事情就因差一開口在不適當的時間就搞砸了
[00:01:41.000 --> 00:01:45.000]  有些人就很能忍的
[00:01:45.000 --> 00:01:47.000]  忍點很高的
[00:01:47.000 --> 00:01:49.000]  什麼事情都能夠忍
[00:01:49.000 --> 00:01:51.000]  那麼有些人也很難忍
[00:01:51.000 --> 00:01:57.000]  所以你沒有看出他的生命有任何的白忍成精的跡象
[00:01:57.000 --> 00:02:01.000]  一點都沒有看見任何的白忍成精的生命特質
[00:02:01.000 --> 00:02:06.000]  那麼我們每個人因著不同的因素
[00:02:06.000 --> 00:02:09.000]  有些事情比較容易忍
[00:02:09.000 --> 00:02:12.000]  有些人能夠忍別人的言語的
[00:02:12.000 --> 00:02:16.000]  別人說什麼對他來說都是無所謂的
[00:02:16.000 --> 00:02:19.000]  好像是金剛之身
[00:02:19.000 --> 00:02:22.000]  真的是無法有金鐘罩的
[00:02:22.000 --> 00:02:25.000]  用什麼話語都傷害不到他的
[00:02:25.000 --> 00:02:30.000]  但是有些人就在人的話語上特別特別不行
[00:02:30.000 --> 00:02:33.000]  他可以忍受很大的痛苦
[00:02:33.000 --> 00:02:35.000]  生幾個孩子都沒有關係
[00:02:35.000 --> 00:02:39.000]  但是講一點點話
[00:02:39.000 --> 00:02:41.000]  批評的話就受不了了
