
[00:00:00.000 --> 00:00:02.000]  大英姐妹早晨
[00:00:02.000 --> 00:00:06.880]  今日和大家繼續分享《彼得前書》
[00:00:06.880 --> 00:00:10.240]  我們來到結尾的大段落
[00:00:10.240 --> 00:00:16.880]  如果大家有聽過我們早前有這麼多堂的經文
[00:00:16.880 --> 00:00:21.280]  你會看到前文我們由第一章到第二章十節
[00:00:21.280 --> 00:00:26.320]  其實這裡讓我們重新思考到教會的本質
[00:00:26.320 --> 00:00:28.320]  我們作為神的兒女
[00:00:28.320 --> 00:00:32.000]  其實是一個很重要的身份
[00:00:32.000 --> 00:00:35.440]  我們要明白我們得著這個救恩
[00:00:35.440 --> 00:00:39.320]  是上帝藉著他的兒子耶穌基督出死入生
[00:00:39.320 --> 00:00:41.960]  給我們一個復活的新的生命
[00:00:41.960 --> 00:00:45.560]  而裡頭的含義帶著的也是一個使命
[00:00:45.560 --> 00:00:47.880]  今天我們成為君尊的祭司
[00:00:47.880 --> 00:00:49.160]  成為聖的角度
[00:00:49.160 --> 00:00:50.880]  成為屬神的子民
[00:00:50.880 --> 00:00:54.120]  就是要讓這個黑暗的世界
[00:00:54.120 --> 00:00:55.840]  仍有很多迷失的人
[00:00:55.840 --> 00:00:58.680]  被我們的品行見證
[00:00:58.680 --> 00:01:00.200]  我們的行事為人
[00:01:00.200 --> 00:01:04.560]  要將他們領進榮耀光明的角度裏面
[00:01:04.560 --> 00:01:08.440]  而在第二章十一節開始到四章十一節
[00:01:08.440 --> 00:01:11.280]  上文給我們看到一個大的段落裏面
[00:01:11.280 --> 00:01:13.880]  就是教徒在一個敵視的社會裏面
[00:01:13.880 --> 00:01:16.840]  我們應該怎樣正直的生活
[00:01:16.840 --> 00:01:18.840]  這個也是很重要的
[00:01:18.840 --> 00:01:22.720]  今天我們是面對同樣的
[00:01:22.720 --> 00:01:25.480]  在一個不信的世界
[00:01:25.480 --> 00:01:27.840]  我們是入世但不屬世
[00:01:27.840 --> 00:01:33.480]  我們要有基督徒那種正直的為人
[00:01:33.480 --> 00:01:34.680]  這種生命
[00:01:34.680 --> 00:01:36.040]  這個很重要
[00:01:36.040 --> 00:01:39.000]  而我們今天會進入一個
[00:01:39.000 --> 00:01:40.800]  今天我們講到的經文
[00:01:40.800 --> 00:01:44.760]  由四章十二節到十九節
[00:01:44.760 --> 00:01:47.640]  但這個段落是去到結尾結束的
[00:01:47.640 --> 00:01:50.520]  是針對當下的迫害
[00:01:50.520 --> 00:01:54.280]  基督徒包括領袖我們應該怎樣去面對呢?
[00:01:54.280 --> 00:01:56.280]  這個很值得我們去思考
[00:01:56.280 --> 00:02:01.160]  如果我們今天在這個彎曲薄茂的世代
[00:02:01.160 --> 00:02:04.600]  也是充滿著很多的不確定的因素
[00:02:04.600 --> 00:02:07.600]  在整個世界的大環境裏面
[00:02:07.600 --> 00:02:14.040]  其實普世仍然有很多忠心跟隨上帝的兒女
[00:02:14.040 --> 00:02:17.040]  他們在不同的國家地方
[00:02:17.040 --> 00:02:19.320]  都是被受迫害的
[00:02:19.320 --> 00:02:22.000]  這個我們都要有一個了解
[00:02:22.000 --> 00:02:25.800]  我們今天先來做一個簡單的禱告開始
[00:02:25.800 --> 00:02:30.000]  天父我們祈求祢的靈親自來指教
[00:02:30.000 --> 00:02:31.320]  祢的聖言
[00:02:31.320 --> 00:02:33.560]  藉著聖靈的光照
[00:02:33.560 --> 00:02:36.760]  也讓我們心裏與主相遇
[00:02:36.760 --> 00:02:38.080]  還有一樣要講和聽的
[00:02:38.080 --> 00:02:39.400]  我們同感一靈
[00:02:39.400 --> 00:02:41.720]  同有這個謙卑受教的心
[00:02:41.720 --> 00:02:44.320]  我們只要不是聽聽道就算了
[00:02:44.320 --> 00:02:45.320]  我們要立志
[00:02:45.320 --> 00:02:47.640]  我們生命要有根深改變
[00:02:47.640 --> 00:02:51.080]  我們要在這個時代更加需要活出
[00:02:51.080 --> 00:02:54.080]  作為一個使命人生的門徒
[00:02:54.080 --> 00:02:56.080]  應該在世如何生活
[00:02:56.080 --> 00:02:57.280]  我們多謝主
[00:02:57.280 --> 00:02:58.360]  祢施予口恩
[00:02:58.360 --> 00:03:01.000]  待我們每一個同心合意祈禱
[00:03:01.000 --> 00:03:02.080]  奉主名求
[00:03:02.080 --> 00:03:03.080]  阿們
[00:03:03.080 --> 00:03:06.360]  我們先來讀這段經文的開始
[00:03:06.360 --> 00:03:08.560]  我們作為一個神的兒女
[00:03:08.560 --> 00:03:11.320]  我們怎樣去面對這個世上的苦難呢
[00:03:11.320 --> 00:03:14.880]  我們看一看頭兩節聖經
[00:03:14.880 --> 00:03:15.880]  我們一起讀
[00:03:15.880 --> 00:03:16.880]  親愛的
[00:03:16.880 --> 00:03:18.960]  有火一般的考驗
[00:03:18.960 --> 00:03:21.560]  臨到你們不要奇怪
[00:03:21.560 --> 00:03:24.280]  似乎是遭遇非常的事
[00:03:24.280 --> 00:03:25.800]  都要歡喜
[00:03:25.800 --> 00:03:29.600]  因為你們是與基督一同受苦
[00:03:29.600 --> 00:03:33.640]  使你們在他榮耀的時候
[00:03:33.640 --> 00:03:36.320]  也可以歡喜快樂
[00:03:36.320 --> 00:03:36.800]  是的
[00:03:36.800 --> 00:03:38.800]  等一會兒我們在這段經文
[00:03:38.800 --> 00:03:40.120]  我們先看
[00:03:40.120 --> 00:03:42.360]  其實就是十二節
[00:03:42.360 --> 00:03:44.440]  怎樣去面對苦難呢
[00:03:44.440 --> 00:03:45.640]  第一個態度
[00:03:45.680 --> 00:03:49.160]  就是你必須不要奇怪
[00:03:49.160 --> 00:03:50.680]  你不要驚訝
[00:03:50.680 --> 00:03:52.760]  為何我們作為神的兒女
[00:03:52.760 --> 00:03:55.160]  我們都會在生命裏
[00:03:55.160 --> 00:03:58.760]  我們日常的生活都會遇到不順
[00:03:58.760 --> 00:04:01.000]  或者很多的挫折
[00:04:01.000 --> 00:04:03.760]  甚至有時是無理的
[00:04:03.760 --> 00:04:08.360]  一些所謂的不順暢
[00:04:08.360 --> 00:04:10.040]  我們要明白
[00:04:10.040 --> 00:04:11.480]  我們的人生
[00:04:11.480 --> 00:04:15.520]  其實一切都在上帝的掌管和計劃裏
[00:04:15.520 --> 00:04:16.920]  在這裏
[00:04:16.920 --> 00:04:18.600]  彼得一開宗明義
[00:04:18.600 --> 00:04:20.480]  用親愛的
[00:04:20.480 --> 00:04:21.880]  其實這個形容
[00:04:21.880 --> 00:04:25.800]  就是在說我們蒙愛的身份和地位
[00:04:25.800 --> 00:04:28.000]  由第一章開始到如今
[00:04:28.000 --> 00:04:29.800]  每一次一個新的段落
[00:04:29.800 --> 00:04:31.440]  他都會用親愛的
[00:04:31.440 --> 00:04:34.120]  有些中文的翻譯
[00:04:34.120 --> 00:04:35.280]  就是親愛的弟兄
[00:04:35.280 --> 00:04:37.320]  其實原文是沒有弟兄這個字
[00:04:37.320 --> 00:04:38.280]  是親愛的
[00:04:38.280 --> 00:04:39.680]  是包括了姐妹
[00:04:39.680 --> 00:04:41.680]  我們所有神的兒女
[00:04:41.680 --> 00:04:44.840]  他在這裏說火一般的考驗
[00:04:44.840 --> 00:04:46.720]  其實是兩個形容的
[00:04:46.720 --> 00:04:48.200]  說的是同一樣東西
[00:04:48.200 --> 00:04:50.440]  就是一種的試煉
[00:04:50.440 --> 00:04:51.920]  一種試煉
[00:04:51.920 --> 00:04:55.160]  原來苦難對我們神的兒女來說
[00:04:55.160 --> 00:04:57.400]  其實是一個考驗
[00:04:57.400 --> 00:05:00.080]  考驗是可以正面的
[00:05:00.080 --> 00:05:01.600]  我們而且要知道
[00:05:01.600 --> 00:05:05.720]  要明白這個苦難的原委是什麼呢?
[00:05:05.720 --> 00:05:07.960]  因為這個世界原初
[00:05:07.960 --> 00:05:09.760]  在神的創造秩序底下
[00:05:09.760 --> 00:05:12.160]  一切都捍衛是美好的
[00:05:12.160 --> 00:05:13.840]  但是當下
[00:05:13.840 --> 00:05:15.440]  他們不聽神的話
[00:05:15.440 --> 00:05:16.200]  在這段完
[00:05:16.200 --> 00:05:17.360]  他們失敗
[00:05:17.360 --> 00:05:18.320]  墮落
[00:05:18.320 --> 00:05:20.040]  有人性的敗壞
[00:05:20.040 --> 00:05:21.560]  進入這個世界
[00:05:21.560 --> 00:05:27.120]  我們是會在所有的世界不同的地方
[00:05:27.120 --> 00:05:28.920]  每一個人都有機會
[00:05:28.920 --> 00:05:30.920]  是來到犯罪
