
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹早安
[00:00:02.000 --> 00:00:04.000]  大家好
[00:00:04.000 --> 00:00:07.880]  寒冷的天氣 大家仍然帶著火熱的心回來
[00:00:07.880 --> 00:00:10.400]  一齊敬拜上帝 聽上帝的道
[00:00:10.400 --> 00:00:12.880]  這實在是非常感恩可喜的事
[00:00:12.880 --> 00:00:15.760]  不知不覺我們的門訓系列
[00:00:15.760 --> 00:00:19.360]  全道書大家知不知道講了多少次
[00:00:19.360 --> 00:00:24.000]  提示就完了 剛才有提示的
[00:00:24.000 --> 00:00:25.360]  第十六次了
[00:00:25.360 --> 00:00:27.760]  知不知道全道書有多少章
[00:00:27.760 --> 00:00:32.960]  有提示的 今次是最後十二章
[00:00:32.960 --> 00:00:36.080]  十二章講了十六次了
[00:00:36.080 --> 00:00:38.080]  我們好好把握今次
[00:00:38.080 --> 00:00:40.560]  我們去理解一下整個全道書
[00:00:40.560 --> 00:00:44.000]  我們看完之後可以拿些什麼走
[00:00:44.000 --> 00:00:47.520]  今日一開始我想回應上次
[00:00:47.520 --> 00:00:51.200]  上星期Jenny傳道已經跟大家講了
[00:00:51.200 --> 00:00:52.720]  透露了少少東西
[00:00:52.720 --> 00:00:55.200]  我將會講的第八節第九節
[00:00:55.200 --> 00:00:57.440]  其實是全道書的一個拔
[00:00:57.440 --> 00:00:59.440]  上星期已經講過了
[00:00:59.440 --> 00:01:00.800]  為什麼是拔呢
[00:01:00.800 --> 00:01:04.480]  首先我們看第十二章第八節
[00:01:04.480 --> 00:01:08.000]  傳道者說虛空的虛空 全是虛空
[00:01:08.000 --> 00:01:11.120]  很熟悉吧 因為一章二節出現過了
[00:01:11.120 --> 00:01:15.120]  一章二節虛空的虛空重覆了一次
[00:01:15.120 --> 00:01:19.040]  不要緊的 其實這是一個主題
[00:01:19.040 --> 00:01:21.280]  最頭最尾都出現了
[00:01:21.280 --> 00:01:25.440]  不單止這樣 傳道者這個字在中文是認不出來的
[00:01:25.440 --> 00:01:28.160]  其實是一個第三人稱
[00:01:28.160 --> 00:01:30.960]  在第一章 最後也是
[00:01:30.960 --> 00:01:33.760]  也表示了一頭一尾
[00:01:33.760 --> 00:01:36.960]  已經是一個完整的開始和結束
[00:01:36.960 --> 00:01:39.520]  接著第九節發生什麼事呢
[00:01:39.520 --> 00:01:41.040]  第九節一開始
