
[00:00:00.000 --> 00:00:02.000]  新年快樂
[00:00:02.000 --> 00:00:05.000]  祝大家2021年
[00:00:05.000 --> 00:00:08.000]  因上加恩 力上加力
[00:00:08.000 --> 00:00:10.000]  新年夢復
[00:00:10.000 --> 00:00:14.000]  2020年終於過去了
[00:00:14.000 --> 00:00:17.000]  當大家看到2021的時候
[00:00:17.000 --> 00:00:20.000]  心裏面在想什麼呢
[00:00:20.000 --> 00:00:22.000]  21
[00:00:22.000 --> 00:00:24.000]  是否不理3721
[00:00:24.000 --> 00:00:26.000]  希望快點可以過年
[00:00:26.000 --> 00:00:28.000]  是否不理3721
[00:00:28.000 --> 00:00:31.000]  希望快點可以脫口罩
[00:00:31.000 --> 00:00:33.000]  這是我心想的
[00:00:33.000 --> 00:00:36.000]  不知道你的心想是什麼呢
[00:00:36.000 --> 00:00:38.000]  是否不理3721
[00:00:38.000 --> 00:00:42.000]  希望可以快點去旅行
[00:00:42.000 --> 00:00:49.000]  或者快點去坐飛機
[00:00:49.000 --> 00:00:53.000]  甚至可以回到教會當中
[00:00:53.000 --> 00:00:57.000]  我希望2021年
[00:00:57.000 --> 00:01:00.000]  就像大家一樣
[00:01:00.000 --> 00:01:02.000]  誠心所願
[00:01:02.000 --> 00:01:04.000]  昨天1月1日
[00:01:04.000 --> 00:01:07.000]  我相信大家的WhatsApp
[00:01:07.000 --> 00:01:09.000]  或者手機
[00:01:09.000 --> 00:01:12.000]  應該收到很多很多祝賀的說話
[00:01:12.000 --> 00:01:14.000]  昨天我在WhatsApp裏面
[00:01:14.000 --> 00:01:17.000]  我看到一個我比較喜歡的
[00:01:17.000 --> 00:01:18.000]  其中一個
[00:01:18.000 --> 00:01:19.000]  就是
[00:01:19.000 --> 00:01:22.000]  這三個詞語
[00:01:22.000 --> 00:01:23.000]  健康
[00:01:23.000 --> 00:01:24.000]  幸福
[00:01:24.000 --> 00:01:25.000]  和睦
[00:01:25.000 --> 00:01:27.000]  每一個詞語加起來
[00:01:27.000 --> 00:01:29.000]  都有21劃
[00:01:29.000 --> 00:01:31.000]  這樣也挺有意思
[00:01:31.000 --> 00:01:33.000]  當然我也立即寫了
[00:01:33.000 --> 00:01:35.000]  是不是真的呢
[00:01:35.000 --> 00:01:36.000]  唯獨是
[00:01:36.000 --> 00:01:38.000]  健康的健字
[00:01:38.000 --> 00:01:40.000]  有些爭拗性
[00:01:40.000 --> 00:01:43.000]  我在家裏翻查了不同的字典
[00:01:43.000 --> 00:01:45.000]  原來不同的字典裏面
[00:01:45.000 --> 00:01:47.000]  有不同的
[00:01:47.000 --> 00:01:48.000]  有些說它有10劃
[00:01:48.000 --> 00:01:50.000]  有些說它有11劃
[00:01:50.000 --> 00:01:52.000]  於是我就在尋找
[00:01:52.000 --> 00:01:54.000]  到底它有10劃還是11劃
[00:01:54.000 --> 00:01:56.000]  原來中文字的研究
[00:01:56.000 --> 00:01:58.000]  是很重要的
[00:01:58.000 --> 00:02:01.000]  有一篇論文說它有多少劃
[00:02:01.000 --> 00:02:02.000]  無論如何
[00:02:02.000 --> 00:02:05.000]  我就當它是11劃
[00:02:05.000 --> 00:02:07.000]  所以它加起來也是21劃
[00:02:07.000 --> 00:02:09.000]  我希望在神帶領之下
[00:02:09.000 --> 00:02:11.000]  我們2021年
[00:02:11.000 --> 00:02:13.000]  大家都有健康的身體
[00:02:13.000 --> 00:02:15.000]  生活也都幸福
[00:02:15.000 --> 00:02:17.000]  在香港這個城市
[00:02:17.000 --> 00:02:19.000]  我們居住的城市
[00:02:19.000 --> 00:02:21.000]  每一個人都可以和睦相處
[00:02:21.000 --> 00:02:23.000]  在我們講道之前
[00:02:23.000 --> 00:02:26.000]  我想和大家有一個祈禱
[00:02:26.000 --> 00:02:29.000]  親愛的恩主
[00:02:29.000 --> 00:02:33.000]  多謝祢讓我們2020年過去
[00:02:33.000 --> 00:02:35.000]  求神祢也繼續
[00:02:35.000 --> 00:02:37.000]  未來這一年裏
[00:02:37.000 --> 00:02:38.000]  2021年裏
[00:02:38.000 --> 00:02:42.000]  讓我們堅心去倚靠祢
[00:02:42.000 --> 00:02:46.000]  讓我們每一天和祢都有新的關係
[00:02:46.000 --> 00:02:48.000]  每一天認識祢更多
[00:02:48.000 --> 00:02:52.000]  求主祢讓我們在這段時間裏
[00:02:52.000 --> 00:02:53.000]  開我們的心
[00:02:53.000 --> 00:02:55.000]  開我們的耳朵
[00:02:55.000 --> 00:02:58.000]  聽到祢對我們每一個人的說話
[00:02:58.000 --> 00:03:00.000]  求主祢繼續幫助我們
[00:03:00.000 --> 00:03:02.000]  我們同心禱告
[00:03:02.000 --> 00:03:03.000]  奉主名求
[00:03:03.000 --> 00:03:05.000]  阿門
[00:03:05.000 --> 00:03:07.000]  剛才說到
[00:03:07.000 --> 00:03:09.000]  中國字真的很特別
[00:03:09.000 --> 00:03:12.000]  我用三個中文字
[00:03:12.000 --> 00:03:15.000]  開始我今年第一次
[00:03:15.000 --> 00:03:18.000]  在這個講壇裏的講道
[00:03:18.000 --> 00:03:20.000]  這三個中文字
[00:03:20.000 --> 00:03:23.000]  無論是聲調和讀音
[00:03:23.000 --> 00:03:25.000]  都是一樣的
[00:03:25.000 --> 00:03:28.000]  他們是根據這個
[00:03:28.000 --> 00:03:32.000]  粵音正統的何文匯博士
[00:03:32.000 --> 00:03:33.000]  那裏剪輯出來的
[00:03:33.000 --> 00:03:35.000]  這三個身
[00:03:35.000 --> 00:03:37.000]  同音同調
[00:03:37.000 --> 00:03:40.000]  但意思就完全不一樣
[00:03:40.000 --> 00:03:43.000]  所以我今天就用這三個身
[00:03:43.000 --> 00:03:45.000]  作為開始
[00:03:45.000 --> 00:03:47.000]  我們首先
[00:03:47.000 --> 00:03:49.000]  從身
[00:03:49.000 --> 00:03:51.000]  第一個身開始
[00:03:51.000 --> 00:03:53.000]  顧名思義
[00:03:53.000 --> 00:03:55.000]  我們今年開始讀
[00:03:55.000 --> 00:03:57.000]  我們的生命記
[00:03:57.000 --> 00:03:59.000]  記得去年
[00:03:59.000 --> 00:04:01.000]  我們一起看了《士師記》
[00:04:01.000 --> 00:04:03.000]  去到最後的時候
[00:04:03.000 --> 00:04:06.000]  我們發現《士師記》有一個很重要的提醒
[00:04:06.000 --> 00:04:10.000]  就是當我們不以神為王
[00:04:10.000 --> 00:04:13.000]  不以神為主的時候
[00:04:13.000 --> 00:04:16.000]  我們的生命會任意妄為
[00:04:16.000 --> 00:04:18.000]  我們的人生
[00:04:18.000 --> 00:04:20.000]  會自把自為亂七八糟
[00:04:20.000 --> 00:04:22.000]  甚至會怎樣
[00:04:22.000 --> 00:04:24.000]  任意妄為到將一個人
[00:04:24.000 --> 00:04:27.000]  切成十二塊都可以
[00:04:27.000 --> 00:04:29.000]  所以今次
[00:04:29.000 --> 00:04:31.000]  今年開始
[00:04:31.000 --> 00:04:33.000]  我們希望從生命記開始
[00:04:33.000 --> 00:04:36.000]  林牧師選了這個生命記開始
[00:04:36.000 --> 00:04:37.000]  我們一起讀
[00:04:37.000 --> 00:04:39.000]  就是希望我們可以
[00:04:39.000 --> 00:04:41.000]  從生命記裏面
[00:04:41.000 --> 00:04:44.000]  重新認識我們的主
[00:04:44.000 --> 00:04:46.000]  重新在我們的主的面前
[00:04:46.000 --> 00:04:47.000]  立約
[00:04:47.000 --> 00:04:49.000]  我們第一個
[00:04:49.000 --> 00:04:51.000]  講生命記的時候
[00:04:51.000 --> 00:04:53.000]  我們都會講一點點
[00:04:53.000 --> 00:04:56.000]  他的概論、大綱
[00:04:56.000 --> 00:04:57.000]  生命記
[00:04:57.000 --> 00:04:59.000]  這個名字的希伯來文
[00:04:59.000 --> 00:05:02.000]  我們叫做那華語
[00:05:02.000 --> 00:05:05.000]  這個華語是誰的華語呢?
[00:05:05.000 --> 00:05:08.000]  當然是神的華語
[00:05:08.000 --> 00:05:10.000]  摩西很希望
[00:05:10.000 --> 00:05:13.000]  將神跟他說的話
[00:05:13.000 --> 00:05:15.000]  跟以色列人說
[00:05:15.000 --> 00:05:18.000]  希望在以色列人的心目中
[00:05:18.000 --> 00:05:19.000]  耶和華的說話
[00:05:19.000 --> 00:05:22.000]  是有壓倒性的地位
[00:05:22.000 --> 00:05:23.000]  就是說
[00:05:23.000 --> 00:05:26.000]  他們只需要去聽耶和華的說話
[00:05:26.000 --> 00:05:30.000]  而不是去聽其他人說的話
[00:05:30.000 --> 00:05:31.000]  接下來
[00:05:31.000 --> 00:05:34.000]  在七十二譯本裏面
[00:05:34.000 --> 00:05:36.000]  他們都將它叫做
[00:05:36.000 --> 00:05:39.000]  Deuteronomy
[00:05:39.000 --> 00:05:41.000]  就是重新的律法
[00:05:41.000 --> 00:05:43.000]  這個重新的律法
[00:05:43.000 --> 00:05:46.000]  不是摩西自己創的律法
[00:05:46.000 --> 00:05:49.000]  不是他新想的出來
[00:05:49.000 --> 00:05:52.000]  而是他將神的華語
[00:05:52.000 --> 00:05:56.000]  重新再講一次
[00:05:56.000 --> 00:05:59.000]  就好像我們現在這個世代
[00:05:59.000 --> 00:06:02.000]  當我們基督教的信仰
[00:06:02.000 --> 00:06:04.000]  我們自己的教會事工
[00:06:04.000 --> 00:06:06.000]  甚至是我們認識
[00:06:06.000 --> 00:06:09.000]  上帝本身的經驗
[00:06:09.000 --> 00:06:11.000]  很多時候我們都希望
[00:06:11.000 --> 00:06:13.000]  有一些新的突破
[00:06:13.000 --> 00:06:14.000]  新的思維
[00:06:14.000 --> 00:06:18.000]  或者新的方法
[00:06:18.000 --> 00:06:20.000]  不同的東西
[00:06:20.000 --> 00:06:22.000]  但是如果你用這樣的心態
[00:06:22.000 --> 00:06:25.000]  去一起讀生命記的時候
[00:06:25.000 --> 00:06:27.000]  可能會讓你失望
[00:06:27.000 --> 00:06:31.000]  因為生命記都是一些舊有的
[00:06:31.000 --> 00:06:36.000]  在過去摩西和以色列人裏面的
[00:06:36.000 --> 00:06:37.000]  舊的位身
[00:06:37.000 --> 00:06:39.000]  舊的立志
[00:06:39.000 --> 00:06:42.000]  不變的律法
[00:06:42.000 --> 00:06:47.000]  這個生命記到底是何時所寫的呢?
[00:06:47.000 --> 00:06:51.000]  就是在摩西大領處以色列人
[00:06:51.000 --> 00:06:54.000]  出埃及第四十年
[00:06:54.000 --> 00:06:56.000]  十月初一那裏寫的
[00:06:56.000 --> 00:07:01.000]  生命記一章三節那裏有這樣說
[00:07:01.000 --> 00:07:05.000]  出埃及第四十年十月初一
[00:07:05.000 --> 00:07:07.000]  摩西趙耶和說
[00:07:07.000 --> 00:07:10.000]  藉著他所吩咐以色列人的話
[00:07:10.000 --> 00:07:12.000]  曉遇他們
[00:07:12.000 --> 00:07:16.000]  這個是當摩西大領處
[00:07:16.000 --> 00:07:18.000]  這班以色列人離開了埃及
[00:07:18.000 --> 00:07:21.000]  將要進入迦南地
[00:07:21.000 --> 00:07:25.000]  已經距離他們離開埃及四十年的時間
[00:07:25.000 --> 00:07:30.000]  在當中可能有人是出埃及之後才出世
[00:07:30.000 --> 00:07:32.000]  或者剛剛出世
[00:07:32.000 --> 00:07:34.000]  又或者是一段時間
[00:07:34.000 --> 00:07:38.000]  他們不知道他們的祖先
[00:07:38.000 --> 00:07:40.000]  或者他們先前的人
[00:07:40.000 --> 00:07:44.000]  是怎樣經歷離開埃及的時間
[00:07:44.000 --> 00:07:48.000]  所以摩西在這個時候再一次地
[00:07:48.000 --> 00:07:52.000]  跟他們說這些歷史
[00:07:52.000 --> 00:07:56.000]  其實生命記我們說它是一個神學
