
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姐妹 大家主內平安
[00:00:03.000 --> 00:00:07.180]  各位爸爸們父親節快樂
[00:00:07.180 --> 00:00:09.640]  快樂 同樂
[00:00:09.640 --> 00:00:12.420]  感謝主讓我們在父親節的這一天
[00:00:12.420 --> 00:00:15.420]  還是主日的時候啊 又一起來聚集
[00:00:15.420 --> 00:00:18.160]  那麼也特別因應
[00:00:18.160 --> 00:00:21.200]  父親節這樣一個主題啊
[00:00:21.200 --> 00:00:24.700]  就有這樣一個講道的題目
[00:00:24.700 --> 00:00:27.900]  世人都追求所謂的財富上面的富足啊
[00:00:27.900 --> 00:00:30.800]  而我們
[00:00:30.800 --> 00:00:33.800]  有我們的天父爸爸
[00:00:33.800 --> 00:00:35.300]  有天父所賜給我們
[00:00:35.300 --> 00:00:38.840]  各樣的父親在我們的生命當中
[00:00:38.840 --> 00:00:41.180]  是你原生家庭的父親
[00:00:41.180 --> 00:00:44.220]  你的屬靈的父親
[00:00:44.220 --> 00:00:46.920]  我們都為此獻上感恩
[00:00:46.920 --> 00:00:47.920]  我們一起來禱告
[00:00:47.920 --> 00:00:50.680]  天父我們的主
[00:00:50.680 --> 00:00:54.200]  是你的愛和恩典
[00:00:54.200 --> 00:00:56.960]  讓父親節的這一天
[00:00:56.960 --> 00:00:58.600]  還在主你的殿當中
[00:00:58.600 --> 00:01:01.940]  我們為我們生命當中的父親
[00:01:01.940 --> 00:01:02.940]  獻上感恩
[00:01:02.940 --> 00:01:05.800]  謝謝主你賜下慈愛
[00:01:05.800 --> 00:01:09.340]  讓我們能夠在生命當中
[00:01:09.340 --> 00:01:10.340]  尋求到主
[00:01:10.340 --> 00:01:13.140]  我們也獻上感恩
[00:01:13.140 --> 00:01:16.500]  謝謝主你讓我們找到了
[00:01:16.500 --> 00:01:18.420]  我們在天上的父
[00:01:18.420 --> 00:01:21.780]  我們也要將以下的時間
[00:01:21.780 --> 00:01:23.760]  恭敬的交託在主你的手中
[00:01:23.760 --> 00:01:26.720]  求主你親自的賜福和引領
[00:01:26.720 --> 00:01:29.460]  奉主耶穌基督的名而求
[00:01:29.460 --> 00:01:30.460]  Amen
[00:01:30.460 --> 00:01:34.300]  那麼講到了父族的人生
[00:01:34.300 --> 00:01:35.500]  講到父親節
[00:01:35.500 --> 00:01:38.060]  我就回想起我的小時候
[00:01:38.060 --> 00:01:41.540]  小時候我經常聽到的一個歌謠
[00:01:41.540 --> 00:01:42.540]  確實和媽媽有關係的
[00:01:42.540 --> 00:01:49.100]  對 父親好像沒有什麼童謠
[00:01:49.100 --> 00:01:51.940]  童謠那首歌叫做什麼
[00:01:51.940 --> 00:01:53.240]  大家耳熟能詳的
[00:01:53.940 --> 00:01:56.940]  世上還只有媽媽好
[00:01:56.940 --> 00:01:57.940]  哇
[00:01:57.940 --> 00:01:59.140]  哇
[00:01:59.140 --> 00:02:01.980]  兒童時期的我呢
[00:02:01.980 --> 00:02:04.460]  就一直在等候了
[00:02:04.460 --> 00:02:07.760]  我覺得什麼時候再出一首歌
[00:02:07.760 --> 00:02:09.580]  至少補充一下吧
[00:02:09.580 --> 00:02:13.140]  叫做世上還有爸爸好
[00:02:13.140 --> 00:02:16.640]  找來找去一直等到今天
[00:02:16.640 --> 00:02:18.640]  還沒有
[00:02:18.640 --> 00:02:22.460]  到我長大以後慢慢解決這個答案的時候
[00:02:22.460 --> 00:02:24.100]  我在想
[00:02:24.100 --> 00:02:26.440]  也許是要等人
[00:02:26.440 --> 00:02:29.440]  過了唱童謠的年紀
[00:02:29.440 --> 00:02:32.860]  才會開始慢慢覺察到
[00:02:32.860 --> 00:02:35.900]  明白了父親那種深層次的愛
[00:02:35.900 --> 00:02:36.900]  那麼究竟是
[00:02:36.900 --> 00:02:40.680]  爸爸好還是媽媽好呢
[00:02:40.680 --> 00:02:41.680]  爸爸好還是媽媽好呢
[00:02:41.680 --> 00:02:45.420]  歌謠不能給我們一個正確的答案
[00:02:45.420 --> 00:02:49.040]  你只聽歌謠找答案就麻煩了
[00:02:49.040 --> 00:02:52.260]  我們要來到神的心意當中
[00:02:52.260 --> 00:02:54.740]  看看神給我們怎麼樣的答案
[00:02:54.740 --> 00:02:57.120]  那麼很奇妙啊
[00:02:57.120 --> 00:02:58.740]  神在《創世紀》裡面呢
[00:02:58.740 --> 00:03:03.340]  還呼應了我們中國文化當中的那個好字啊
[00:03:03.340 --> 00:03:05.340]  他就這樣說了
[00:03:05.340 --> 00:03:08.060]  那人獨居不好
[00:03:08.060 --> 00:03:12.140]  我要為他造一個配偶來幫助他
[00:03:12.140 --> 00:03:14.680]  中國的好字怎麼寫啊
[00:03:14.680 --> 00:03:18.060]  一個子一個女
[00:03:18.060 --> 00:03:20.980]  都是天父的兒女啊
[00:03:20.980 --> 00:03:22.980]  有子有女
[00:03:22.980 --> 00:03:24.980]  配搭在一起
[00:03:24.980 --> 00:03:26.980]  他們是配偶的關係啊
[00:03:26.980 --> 00:03:28.980]  形成了夫婦啊
[00:03:28.980 --> 00:03:30.980]  然後神又賜給他們產業
[00:03:30.980 --> 00:03:32.980]  這樣在這樣一個關係當中呢
[00:03:32.980 --> 00:03:36.980]  形成了神心意當中的好啊
[00:03:36.980 --> 00:03:38.980]  只不過現在的人啊
[00:03:38.980 --> 00:03:40.980]  特別是中國文化背景的人呢
[00:03:40.980 --> 00:03:44.980]  經常容易理解錯這個好字啊
[00:03:44.980 --> 00:03:46.980]  他怎麼理解啊
[00:03:46.980 --> 00:03:48.980]  我家裡面要好啊
[00:03:48.980 --> 00:03:50.980]  我生了兒子以後還不夠
[00:03:50.980 --> 00:03:52.980]  我還要生女兒啊
[00:03:52.980 --> 00:03:54.980]  生了女兒還不夠
[00:03:54.980 --> 00:03:56.980]  還要生兒子啊
[00:03:56.980 --> 00:03:58.980]  以人的心態來詮釋好啊
[00:03:58.980 --> 00:04:00.980]  另外一方面呢
[00:04:00.980 --> 00:04:02.980]  也是因著罪的影響啊
[00:04:02.980 --> 00:04:06.980]  人總想扮演上帝的角色
[00:04:06.980 --> 00:04:08.980]  要有兒有女啊
[00:04:08.980 --> 00:04:12.980]  忘記了尋求神的心意
[00:04:12.980 --> 00:04:14.980]  其實如果神有這樣一個安排
[00:04:14.980 --> 00:04:16.980]  你有一個家庭
[00:04:16.980 --> 00:04:18.980]  你有一個配偶的話
[00:04:18.980 --> 00:04:22.980]  已經構成了這個好字
[00:04:22.980 --> 00:04:24.980]  神再如果還有安排的話
[00:04:24.980 --> 00:04:26.980]  讓你還有產業的話
[00:04:26.980 --> 00:04:30.980]  這個好字將會在你的家庭當中發生啊
[00:04:30.980 --> 00:04:34.980]  你要祝福神所賜給你的產業
[00:04:34.980 --> 00:04:36.980]  只不過呢
[00:04:36.980 --> 00:04:39.980]  現在因著這個社會的大趨勢啊
[00:04:39.980 --> 00:04:41.980]  世界的影響啊等等啊
[00:04:41.980 --> 00:04:45.980]  逐漸會把本來屬於神的好
[00:04:45.980 --> 00:04:48.980]  扭轉成為不好啊
[00:04:48.980 --> 00:04:50.980]  把爸爸的角色呢
[00:04:50.980 --> 00:04:53.980]  把它改變成了其他的功用啊
[00:04:53.980 --> 00:04:56.980]  有紙張圖啊大家一起來看啊
[00:04:56.980 --> 00:04:59.980]  把爸爸扭轉成了什麼樣的角色啊
[00:04:59.980 --> 00:05:02.980]  首先第一個角色
[00:05:02.980 --> 00:05:07.980]  變成了一個提款機啊
[00:05:07.980 --> 00:05:10.980]  只有當需要的時候啊
[00:05:10.980 --> 00:05:13.980]  來有供應了啊
[00:05:13.980 --> 00:05:16.980]  還有一個角色呢
[00:05:16.980 --> 00:05:18.980]  是一個稻草人啊
[00:05:18.980 --> 00:05:20.980]  為什麼是稻草人啊
[00:05:20.980 --> 00:05:23.980]  有爸爸存在的時候
[00:05:23.980 --> 00:05:25.980]  孩子就好像乖一點啊
[00:05:25.980 --> 00:05:29.980]  用來嚇唬小朋友的角色啊
[00:05:29.980 --> 00:05:32.980]  還有一個角色變成什麼呢
[00:05:32.980 --> 00:05:35.980]  變成了聖誕老人啊
[00:05:35.980 --> 00:05:37.980]  為什麼是聖誕老人啊
[00:05:37.980 --> 00:05:39.980]  講的就是爸爸呢
[00:05:39.980 --> 00:05:42.980]  經常在家庭裡面缺失啊
[00:05:42.980 --> 00:05:44.980]  不出現了
[00:05:44.980 --> 00:05:46.980]  偶然出現一次
[00:05:46.980 --> 00:05:48.980]  帶來一個驚喜啊
[00:05:48.980 --> 00:05:49.980]  Surprise
[00:05:49.980 --> 00:05:52.980]  然後就離開啊
[00:05:52.980 --> 00:05:54.980]  變成了這樣的一個角色
[00:05:54.980 --> 00:05:56.980]  並不是說這些的供應啊
[00:05:56.980 --> 00:05:57.980]  這些驚喜啊
[00:05:57.980 --> 00:06:00.980]  這些父親威援的角色不重要
[00:06:00.980 --> 00:06:04.980]  而如果只是把你爸爸的角色
[00:06:04.980 --> 00:06:07.980]  變成了這些功用的話呢
[00:06:07.980 --> 00:06:11.980]  你是你父親職份的缺失
[00:06:11.980 --> 00:06:14.980]  我記得在我童年成長背景的
[00:06:14.980 --> 00:06:18.980]  經歷的過程的回憶當中呢
[00:06:18.980 --> 00:06:20.980]  我的爸爸都是給我一個工作
[00:06:20.980 --> 00:06:22.980]  非常勤勤懇懇
[00:06:22.980 --> 00:06:24.980]  兢兢業業的形象啊
[00:06:24.980 --> 00:06:27.980]  以至於很多童年的趣事呢
[00:06:27.980 --> 00:06:30.980]  都是和媽媽一起在度過啊
[00:06:30.980 --> 00:06:33.980]  我深刻的事情有一件事
[00:06:33.980 --> 00:06:34.980]  有一次呢
[00:06:34.980 --> 00:06:37.980]  話說我媽媽就帶我去購物啊
[00:06:37.980 --> 00:06:40.980]  就買到一個果凍條的時候
[00:06:40.980 --> 00:06:42.980]  大家有沒有吃過果凍條啊
[00:06:42.980 --> 00:06:44.980]  就類似這樣的時候啊
[00:06:44.980 --> 00:06:46.980]  那天商場就做促銷了
[00:06:46.980 --> 00:06:47.980]  他就說
[00:06:47.980 --> 00:06:51.980]  誒 你買夠一定的份量的時候呢
[00:06:51.980 --> 00:06:55.980]  你將可以在我們的大寬裡面去抓一把
[00:06:55.980 --> 00:06:57.980]  你抓了有多少呢
[00:06:57.980 --> 00:06:59.980]  那些就送給你了
[00:06:59.980 --> 00:07:02.980]  我和我媽媽呢就互相推諉了
[00:07:02.980 --> 00:07:04.980]  誒 你來你來
[00:07:04.980 --> 00:07:05.980]  你來你來
[00:07:05.980 --> 00:07:07.980]  我那個時候
[00:07:07.980 --> 00:07:10.980]  童年的自己突然就有一個感觸
[00:07:10.980 --> 00:07:13.980]  要是我爸爸在就好了
[00:07:13.980 --> 00:07:18.980]  他可以幫我抓多一點果凍條
[00:07:18.980 --> 00:07:20.980]  那麼我記得這件事情呢
[00:07:20.980 --> 00:07:22.980]  讓我印象很深刻
[00:07:22.980 --> 00:07:25.980]  因為我在回家當天的日記裡面呢
[00:07:25.980 --> 00:07:28.980]  我還把它寫了下來啊
[00:07:28.980 --> 00:07:32.980]  我多想我爸爸也在我的旁邊
[00:07:32.980 --> 00:07:33.980]  好 當然呢
[00:07:33.980 --> 00:07:38.980]  今天我們要在約書亞記的這個裡面呢
[00:07:38.980 --> 00:07:41.980]  再來審視父親的角色
[00:07:41.980 --> 00:07:45.980]  父親也不單是你抓果凍的時候要出現的
[00:07:45.980 --> 00:07:49.980]  不然他的角色又變成一個專門的抓娃娃機了
[00:07:49.980 --> 00:07:51.980]  我們一起來看
[00:07:51.980 --> 00:07:55.980]  父親當然很忙碌啊 這個確實
[00:07:55.980 --> 00:08:00.980]  但是有一些不可推卻的
[00:08:00.980 --> 00:08:03.980]  特別的角色和職份呢
[00:08:03.980 --> 00:08:05.980]  是重要的啊
[00:08:05.980 --> 00:08:09.980]  我們要彼此來提醒和建立
[00:08:09.980 --> 00:08:13.980]  那麼第一個角色我們來看
[00:08:13.980 --> 00:08:18.980]  父親呢 要是屬靈的帶領者
[00:08:18.980 --> 00:08:20.980]  屬靈的帶領者
[00:08:20.980 --> 00:08:22.980]  就好像約書亞一樣
[00:08:22.980 --> 00:08:26.980]  在二十四章的第十五節裡邊
[00:08:26.980 --> 00:08:28.980]  就有一段的經文啊
[00:08:28.980 --> 00:08:30.980]  整本約書亞記
[00:08:30.980 --> 00:08:33.980]  這一節呢 是最重要的一節
[00:08:33.980 --> 00:08:36.980]  通常人們也是說叫做始節啊
[00:08:36.980 --> 00:08:38.980]  你掌握了這一節呢
[00:08:38.980 --> 00:08:41.980]  你就可以更好地去理解
[00:08:41.980 --> 00:08:44.980]  整本約書亞記的記載了
[00:08:44.980 --> 00:08:46.980]  紅色的字是怎麼念的呢
[00:08:46.980 --> 00:08:47.980]  我們一起來讀一下
[00:08:47.980 --> 00:08:48.980]  因為它很重要好嗎
[00:08:48.980 --> 00:08:49.980]  一二三
[00:08:49.980 --> 00:08:52.980]  至於我和我家
[00:08:52.980 --> 00:08:56.980]  我們必定侍奉耶和華
[00:08:56.980 --> 00:08:57.980]  那個時候呢
[00:08:57.980 --> 00:08:58.980]  其實已經來到了
[00:08:58.980 --> 00:09:01.980]  約書亞他生命的末期了
[00:09:01.980 --> 00:09:03.980]  他就把以色列的眾支派
[00:09:03.980 --> 00:09:07.980]  各樣重要的人士聚集在了世界
[00:09:07.980 --> 00:09:10.980]  他就要再和他們立約啊
[00:09:10.980 --> 00:09:11.980]  立約
[00:09:11.980 --> 00:09:13.980]  他先陳述了各樣
[00:09:13.980 --> 00:09:16.980]  神和以色列民的歷史
[00:09:16.980 --> 00:09:19.980]  羅列了出來神的種種恩典
[00:09:19.980 --> 00:09:20.980]  然後以至於
[00:09:20.980 --> 00:09:24.980]  讓他們做一個清晰的選擇
[00:09:24.980 --> 00:09:26.980]  神是如此的偉大
[00:09:26.980 --> 00:09:27.980]  賜恩給了族群
[00:09:27.980 --> 00:09:29.980]  賜恩給了家庭
[00:09:29.980 --> 00:09:32.980]  你們應該如何去選呢
[00:09:32.980 --> 00:09:35.980]  不管你們如何去選呢
[00:09:35.980 --> 00:09:38.980]  我和我家怎麼樣啊
[00:09:38.980 --> 00:09:42.980]  必定侍奉耶和華
[00:09:42.980 --> 00:09:44.980]  清清楚楚地宣告
[00:09:44.980 --> 00:09:47.980]  他不單是一個家庭的領袖啊
[00:09:47.980 --> 00:09:50.980]  還是一個族群的領袖的時候
[00:09:50.980 --> 00:09:51.980]  他就成名
[00:09:51.980 --> 00:09:53.980]  是你們自己的選擇
[00:09:53.980 --> 00:09:55.980]  他重要
[00:09:55.980 --> 00:09:59.980]  我和我家選擇了這樣一個重要的答案
[00:09:59.980 --> 00:10:03.980]  我們必定侍奉耶和華
[00:10:03.980 --> 00:10:06.980]  所有作為家庭的領導者啊
[00:10:06.980 --> 00:10:07.980]  我們的父親啊
