
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美芬)
[00:00:03.000 --> 00:00:05.000]  (梁美芬) 弟兄姊妹早晨
[00:00:05.000 --> 00:00:10.000]  相信一直有參加「廣福崇拜」的弟兄姊妹
[00:00:10.000 --> 00:00:13.000]  在之前的幾個星期
[00:00:13.000 --> 00:00:17.000]  都分別在「滿分系列」的崇拜裏面
[00:00:17.000 --> 00:00:22.000]  我們都看了兩卷只有一章的聖經
[00:00:22.000 --> 00:00:24.000]  是甚麼書來的
[00:00:24.000 --> 00:00:27.000]  《約翰二書》和《約翰三書》
[00:00:27.000 --> 00:00:32.000]  今天我們看的經文 肥理門書 都是只有一章
[00:00:32.000 --> 00:00:35.000]  我將它的題目定為
[00:00:35.000 --> 00:00:38.000]  以愛相待 憑信慷慨
[00:00:38.000 --> 00:00:42.000]  看起來你以為肥理門是甚麼來的
[00:00:42.000 --> 00:00:44.000]  不是地方來的 是人名
[00:00:44.000 --> 00:00:47.000]  這卷是一卷比較特別的保羅書信
[00:00:47.000 --> 00:00:50.000]  和它一貫所寫
[00:00:50.000 --> 00:00:56.000]  講道理 講教義 講神學 護教的書很不一樣
[00:00:56.000 --> 00:01:01.000]  可以說它是一卷另類的書信
[00:01:01.000 --> 00:01:03.000]  相較起來
[00:01:03.000 --> 00:01:08.000]  肥理門書是一個處理私人事務的信件
[00:01:08.000 --> 00:01:11.000]  有聖經學者這樣說
[00:01:11.000 --> 00:01:13.000]  他說保羅寫這卷書的時候
[00:01:13.000 --> 00:01:20.000]  很能夠凸顯他作仕途的廣闊胸襟
[00:01:20.000 --> 00:01:23.000]  和講出溫和的氣息
[00:01:23.000 --> 00:01:28.000]  他在信中給我們一個全新的體會
[00:01:28.000 --> 00:01:31.000]  因為他不單止將淑玲的指引
[00:01:31.000 --> 00:01:37.000]  一些很著重溝通的技巧和愛心來示範出來
[00:01:37.000 --> 00:01:42.000]  糾正了我們以往對他一些不正確的看法
[00:01:42.000 --> 00:01:47.000]  以為他只是一個很辯論性
[00:01:47.000 --> 00:01:52.000]  有一點魯莽 又有一點專橫的仕途
[00:01:52.000 --> 00:01:59.000]  原來他是一個極盡所能來鼓勵信徒
[00:01:59.000 --> 00:02:04.000]  將耶穌所教的道理 聖經的道理
[00:02:04.000 --> 00:02:08.000]  實踐在生活裡 做應該要做的事
[00:02:08.000 --> 00:02:16.000]  肥理門書其實是保羅寫給肥理門的提醒
[00:02:16.000 --> 00:02:22.000]  建議他處理一個背叛他逃走的奴隸
[00:02:22.000 --> 00:02:28.000]  究竟應該怎樣處理一個信件
[00:02:28.000 --> 00:02:33.000]  在頭三節都是保羅一貫的書信格式
[00:02:33.000 --> 00:02:42.000]  他開宗明義將寫信人 收信人和祝福寫出來
[00:02:42.000 --> 00:02:47.000]  最擺明讓我們知道是基督耶穌被囚的保羅
[00:02:47.000 --> 00:02:54.000]  連同提摩太寫給他所親愛的同工肥理門
[00:02:54.000 --> 00:02:58.000]  但這封信又不只是給肥理門一個
[00:02:58.000 --> 00:03:00.000]  在第二節我們更加看到
[00:03:00.000 --> 00:03:06.000]  有亞肥亞姐妹和保羅和提摩太的戰友阿基布
[00:03:06.000 --> 00:03:10.000]  還有肥理門家中的教會
[00:03:10.000 --> 00:03:14.000]  可能會覺得很奇怪
[00:03:14.000 --> 00:03:17.000]  肥理門既然是他一家之主
[00:03:17.000 --> 00:03:20.000]  又是教會的領袖
[00:03:20.000 --> 00:03:23.000]  他逃走的奴隸
