
[00:00:00.000 --> 00:00:02.620]  各位弟兄姐妹 大家主內平安
[00:00:02.620 --> 00:00:06.640]  感恩我們又聚集在神的殿中
[00:00:06.640 --> 00:00:09.500]  我們一起敬拜我們的天父上帝
[00:00:09.500 --> 00:00:12.320]  那麼今天也要和大家一起來思想
[00:00:12.320 --> 00:00:14.000]  這樣一個特別的主題啊
[00:00:14.000 --> 00:00:17.560]  憑信心承接神的託付
[00:00:17.560 --> 00:00:20.060]  本來我的講題不是這個的
[00:00:20.060 --> 00:00:21.400]  哈哈哈哈
[00:00:21.400 --> 00:00:24.040]  那麼特別根據我們區內的規劃
[00:00:24.040 --> 00:00:25.680]  就進行了調整
[00:00:25.680 --> 00:00:27.320]  那麼調整以後呢
[00:00:27.320 --> 00:00:29.760]  在我思想這段經文的時候呢
[00:00:29.760 --> 00:00:31.760]  也特別有感觸啊
[00:00:31.760 --> 00:00:34.320]  因為在七月開始呢
[00:00:34.320 --> 00:00:36.320]  也是我們區墓啊
[00:00:36.320 --> 00:00:39.080]  開始放安息年假的時候啊
[00:00:39.080 --> 00:00:41.080]  那麼同樣神的話語呢
[00:00:41.080 --> 00:00:43.560]  也擺放在我們的群體當中
[00:00:43.560 --> 00:00:45.560]  這一段的說話呢
[00:00:45.560 --> 00:00:48.320]  我的領袖不斷是對我在說啊
[00:00:48.320 --> 00:00:51.800]  也是在對我們每一位區內的成員
[00:00:51.800 --> 00:00:53.800]  弟兄姐妹在講啊
[00:00:53.800 --> 00:00:58.160]  我們如何承接神的託付呢
[00:00:58.160 --> 00:01:00.160]  憑信心
[00:01:00.160 --> 00:01:02.840]  求主來帶領和賜福
[00:01:02.840 --> 00:01:06.160]  另外呢我也感受到這個
[00:01:06.160 --> 00:01:08.160]  意義重大啊
[00:01:08.160 --> 00:01:10.160]  不單我們承接啊
[00:01:10.160 --> 00:01:13.160]  在我帶領了還有米歇爾傳道啊
[00:01:13.160 --> 00:01:16.640]  眾導師們帶領了青少年的夏令營以後呢
[00:01:16.640 --> 00:01:17.840]  也看到
