
[00:00:00.000 --> 00:00:03.000]  (主席) 各位姐妹早安
[00:00:03.000 --> 00:00:07.000]  我們今年會一齊看啟示錄
[00:00:07.000 --> 00:00:11.000]  這本書並不容易明白
[00:00:11.000 --> 00:00:16.000]  所以我們要求主給我們智慧
[00:00:16.000 --> 00:00:18.000]  以及聖靈向我們親自說話
[00:00:18.000 --> 00:00:23.000]  啟示錄是一封寫給阿四阿七教會的書信
[00:00:23.000 --> 00:00:28.000]  裡面主要說的是將來此後必須發生的事
[00:00:28.000 --> 00:00:32.000]  頭三章主要說七間教會具體的情況
[00:00:32.000 --> 00:00:35.000]  我們已經看了三個地方的教會
[00:00:35.000 --> 00:00:38.000]  分別是以弗所、士美那和別加摩
[00:00:38.000 --> 00:00:41.000]  今天我們要看另外兩個地方的教會
[00:00:41.000 --> 00:00:43.000]  包括了推亞推那
[00:00:43.000 --> 00:00:45.000]  我以前小時候讀推亞推那
[00:00:45.000 --> 00:00:47.000]  不過現在要轉口了
[00:00:47.000 --> 00:00:50.000]  以及薩迪這兩個地方的教會
[00:00:50.000 --> 00:00:54.000]  這兩個地方教會的處境都很不同
[00:00:54.000 --> 00:00:58.000]  不過他們都在縱容這個問題上跌倒
[00:00:58.000 --> 00:01:01.000]  他們需要來向主悔改
[00:01:01.000 --> 00:01:06.000]  推亞推那教會我們看到他們樣樣都好
[00:01:06.000 --> 00:01:11.000]  不過有一樣事情是做得不好就被主責備
[00:01:11.000 --> 00:01:12.000]  二章十九節
[00:01:12.000 --> 00:01:16.000]  我知道你的行為愛心、信心、勤勞、忍耐
[00:01:16.000 --> 00:01:21.000]  又知道你末後所行的善事比起初所行的更多
[00:01:21.000 --> 00:01:25.000]  然而有一件事我要責備你
[00:01:25.000 --> 00:01:26.000]  樣樣都好的
[00:01:26.000 --> 00:01:30.000]  不過有一樣事情做得不好就被主責備
[00:01:30.000 --> 00:01:32.000]  另一個地方教會
[00:01:32.000 --> 00:01:33.000]  剛剛相反
[00:01:33.000 --> 00:01:35.000]  沒有一樣事情是好的
