
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美芬)
[00:00:02.000 --> 00:00:04.400]  弟兄姊妹早安
[00:00:04.400 --> 00:00:11.080]  很感恩剛才聽到弟兄區的詩班唱這首詩
[00:00:11.080 --> 00:00:14.840]  是很經典的一首聖詩
[00:00:14.840 --> 00:00:16.640]  如果大家知道
[00:00:16.640 --> 00:00:20.720]  作曲Philip Bliss
[00:00:20.720 --> 00:00:25.920]  但其實歌詞的作者
[00:00:26.320 --> 00:00:29.960]  就是Horatio Spetford
[00:00:29.960 --> 00:00:32.000]  這位生於紐約
[00:00:32.000 --> 00:00:36.120]  工作是芝加哥的律師
[00:00:36.120 --> 00:00:39.040]  他當時很熱心傳福音
[00:00:39.040 --> 00:00:41.400]  他支持慕迪先生
[00:00:41.400 --> 00:00:49.200]  他當時由芝加哥到英國傳道
[00:00:49.200 --> 00:00:55.040]  但當他的太太和四個女兒坐船過境時
[00:00:55.120 --> 00:00:57.120]  遇到海難
[00:00:57.120 --> 00:01:00.920]  人生無常
[00:01:00.920 --> 00:01:06.720]  有時我們想不到一個這麼大的悲劇發生
[00:01:06.720 --> 00:01:09.120]  但對於屬神的兒女
[00:01:09.120 --> 00:01:12.720]  正正在這些嚴重的苦難
[00:01:12.720 --> 00:01:16.520]  他仍然信心不至於跌倒
[00:01:16.520 --> 00:01:20.120]  是因為他有上帝的說話
[00:01:20.120 --> 00:01:23.120]  有神的道在他心中
[00:01:23.120 --> 00:01:25.360]  這就成為我們今天
[00:01:25.360 --> 00:01:28.280]  我們仍然在這個充滿苦難
[00:01:28.280 --> 00:01:29.600]  最愛的世界裏面
[00:01:29.600 --> 00:01:31.000]  我們生活每一天
[00:01:31.000 --> 00:01:32.320]  就是需要神的話
[00:01:32.320 --> 00:01:35.040]  我們需要依靠上帝的應許
[00:01:35.040 --> 00:01:36.640]  給我們這份恩典
[00:01:36.640 --> 00:01:40.360]  今天跟大家繼續說馬學福音時
[00:01:40.360 --> 00:01:44.640]  我們要欣賞主耶穌基督
[00:01:44.640 --> 00:01:49.600]  我們要留心聽祂對我們的教導和吩咐
[00:01:49.600 --> 00:01:52.720]  因為我們一生所追隨和侍奉的
[00:01:52.720 --> 00:01:54.520]  就是我們這位榮耀的主
[00:01:54.520 --> 00:01:58.240]  主耶穌在第四章
[00:01:58.240 --> 00:02:02.160]  這一章裏面其實是很豐富的
[00:02:02.160 --> 00:02:04.080]  可以說是馬學福音第一次
[00:02:04.080 --> 00:02:07.760]  將耶穌這麼詳細的一個講論
[00:02:07.760 --> 00:02:09.400]  跟我們分享
[00:02:09.400 --> 00:02:11.040]  當然大家都知道
[00:02:11.040 --> 00:02:12.120]  我將會說的
[00:02:12.120 --> 00:02:14.320]  好像是說撒種的比喻
[00:02:14.320 --> 00:02:16.560]  比喻其實是
[00:02:16.560 --> 00:02:18.240]  我們要看見
