
[00:00:00.000 --> 00:00:06.000]  鄧家彪議員
[00:00:06.000 --> 00:00:12.000]  陳健波議員
[00:00:12.000 --> 00:00:18.000]  陳健波議員
[00:00:18.000 --> 00:00:24.000]  梁志祥議員
[00:00:24.000 --> 00:00:30.000]  梁志祥議員
[00:00:30.000 --> 00:00:36.000]  陳健波議員
[00:00:36.000 --> 00:00:42.000]  陳健波議員
[00:00:42.000 --> 00:00:48.000]  陳健波議員
[00:00:48.000 --> 00:00:54.000]  陳健波議員
[00:00:54.000 --> 00:01:00.000]  梁志祥議員
[00:01:00.000 --> 00:01:06.000]  陳健波議員
[00:01:06.000 --> 00:01:12.000]  梁志祥議員
[00:01:12.000 --> 00:01:18.000]  梁志祥議員
[00:01:18.000 --> 00:01:24.000]  陳健波議員
[00:01:24.000 --> 00:01:30.000]  陳健波議員
[00:01:30.000 --> 00:01:36.000]  陳健波議員
[00:01:36.000 --> 00:01:42.000]  陳健波議員
[00:01:42.000 --> 00:01:48.000]  陳健波議員
[00:01:48.000 --> 00:01:54.000]  陳健波議員
[00:01:54.000 --> 00:02:00.000]  陳健波議員
[00:02:00.000 --> 00:02:06.000]  陳健波議員
[00:02:06.000 --> 00:02:12.000]  陳健波議員
[00:02:12.000 --> 00:02:18.000]  陳健波議員
[00:02:18.000 --> 00:02:24.000]  陳健波議員
[00:02:24.000 --> 00:02:30.000]  陳健波議員
[00:02:30.000 --> 00:02:36.000]  陳健波議員
[00:02:36.000 --> 00:02:42.000]  陳健波議員
[00:02:42.000 --> 00:02:48.000]  陳健波議員
[00:02:48.000 --> 00:02:54.000]  陳健波議員
[00:02:54.000 --> 00:03:00.000]  陳健波議員
[00:03:00.000 --> 00:03:06.000]  陳健波議員
[00:03:06.000 --> 00:03:12.000]  陳健波議員
[00:03:12.000 --> 00:03:18.000]  梁志祥議員
[00:03:18.000 --> 00:03:24.000]  梁志祥議員
[00:03:24.000 --> 00:03:30.000]  梁志祥議員
[00:03:30.000 --> 00:03:36.000]  梁志祥議員
[00:03:36.000 --> 00:03:42.000]  梁志祥議員
[00:03:42.000 --> 00:03:48.000]  陳健波議員
[00:03:48.000 --> 00:03:54.000]  陳健波議員
[00:03:54.000 --> 00:04:00.000]  陳健波議員
[00:04:00.000 --> 00:04:06.000]  陳健波議員
[00:04:06.000 --> 00:04:12.000]  陳健波議員
[00:04:12.000 --> 00:04:18.000]  陳健波議員
[00:04:18.000 --> 00:04:24.000]  陳健波議員
[00:04:24.000 --> 00:04:30.000]  陳健波議員
[00:04:30.000 --> 00:04:36.000]  陳健波議員
[00:04:36.000 --> 00:04:42.000]  陳健波議員
[00:04:42.000 --> 00:04:48.000]  陳健波議員
[00:04:48.000 --> 00:04:54.000]  陳健波議員
[00:04:54.000 --> 00:05:00.000]  陳健波議員
[00:05:00.000 --> 00:05:06.000]  陳健波議員
[00:05:06.000 --> 00:05:12.000]  陳健波議員
[00:05:12.000 --> 00:05:18.000]  陳健波議員
[00:05:18.000 --> 00:05:24.000]  陳健波議員
[00:05:24.000 --> 00:05:30.000]  陳健波議員
[00:05:30.000 --> 00:05:36.000]  陳健波議員
[00:05:36.000 --> 00:05:42.000]  陳健波議員
[00:05:42.000 --> 00:05:48.000]  陳健波議員
[00:05:49.000 --> 00:05:55.000]  陳健波議員
[00:05:55.000 --> 00:06:01.000]  陳健波議員
[00:06:02.000 --> 00:06:08.000]  陳健波議員
[00:06:08.000 --> 00:06:14.000]  陳健波議員
[00:06:14.000 --> 00:06:20.000]  陳健波議員
[00:06:21.000 --> 00:06:27.000]  陳健波議員
[00:06:28.000 --> 00:06:34.000]  陳健波議員
[00:06:35.000 --> 00:06:41.000]  陳健波議員
[00:06:41.000 --> 00:06:47.000]  陳健波議員
[00:06:48.000 --> 00:06:54.000]  陳健波議員
[00:06:55.000 --> 00:07:01.000]  陳健波議員
[00:07:01.000 --> 00:07:07.000]  陳健波議員
[00:07:07.000 --> 00:07:13.000]  陳健波議員
[00:07:14.000 --> 00:07:20.000]  陳健波議員
[00:07:21.000 --> 00:07:27.000]  陳健波議員
[00:07:28.000 --> 00:07:34.000]  陳健波議員
[00:07:35.000 --> 00:07:41.000]  陳健波議員
[00:07:42.000 --> 00:07:48.000]  陳健波議員
[00:07:49.000 --> 00:07:55.000]  陳健波議員
[00:07:56.000 --> 00:08:02.000]  陳健波議員
[00:08:02.000 --> 00:08:08.000]  陳健波議員
[00:08:09.000 --> 00:08:15.000]  陳健波議員
[00:08:16.000 --> 00:08:22.000]  陳健波議員
[00:08:23.000 --> 00:08:29.000]  梁志祥議員
[00:08:30.000 --> 00:08:36.000]  梁志祥議員
[00:08:37.000 --> 00:08:43.000]  梁志祥議員
[00:08:44.000 --> 00:08:50.000]  陳健波議員
[00:08:51.000 --> 00:08:57.000]  陳健波議員
[00:08:58.000 --> 00:09:04.000]  陳健波議員
[00:09:05.000 --> 00:09:11.000]  陳健波議員
[00:09:11.000 --> 00:09:17.000]  陳健波議員
[00:09:18.000 --> 00:09:24.000]  陳健波議員
[00:09:25.000 --> 00:09:31.000]  梁志祥議員
