
[00:00:00.000 --> 00:00:03.500]  很久沒見大家了
[00:00:03.500 --> 00:00:05.800]  雖然現在只能看到你們的樣子
[00:00:05.800 --> 00:00:07.200]  即是眼睛
[00:00:07.200 --> 00:00:08.900]  但已經很開心了
[00:00:08.900 --> 00:00:10.400]  比上星期好
[00:00:10.400 --> 00:00:12.400]  我們只有十個
[00:00:12.400 --> 00:00:13.400]  十個同學
[00:00:13.400 --> 00:00:15.500]  因為紅羽的關係
[00:00:15.500 --> 00:00:18.300]  所以我們沒有正式開始過
[00:00:18.300 --> 00:00:23.200]  今天我們正式開始實體崇拜
[00:00:23.200 --> 00:00:28.500]  可能有些同學依然在看直播
[00:00:28.500 --> 00:00:32.500]  不要緊,今天我們有一起分享訊息的時間
[00:00:32.500 --> 00:00:35.700]  今天很久沒見大家了
[00:00:35.700 --> 00:00:40.200]  不知道你們有沒有很想念身邊的同學呢?
[00:00:40.200 --> 00:00:43.700]  或者身邊在教會的朋友呢?
[00:00:43.700 --> 00:00:45.700]  看看你旁邊的那個
[00:00:45.700 --> 00:00:47.700]  看看他胖了還是瘦了
[00:00:47.700 --> 00:00:49.700]  看看他
[00:00:49.700 --> 00:00:53.200]  變漂亮了還是醜了?
[00:00:53.200 --> 00:00:55.200]  應該變漂亮了
[00:00:55.200 --> 00:00:58.700]  今天講的題目很特別
[00:00:58.700 --> 00:01:00.700]  就是Be Your Good Friends
[00:01:00.700 --> 00:01:02.700]  你們有沒有想過
[00:01:02.700 --> 00:01:04.200]  通常我們交朋友
[00:01:04.200 --> 00:01:07.700]  都是想想那個人值不值得交
[00:01:07.700 --> 00:01:09.700]  想想
[00:01:09.700 --> 00:01:12.700]  他整天整我
[00:01:12.700 --> 00:01:14.700]  又醜
[00:01:14.700 --> 00:01:16.700]  我為什麼還要跟他做朋友呢?
[00:01:16.700 --> 00:01:18.700]  但有沒有想過
[00:01:18.700 --> 00:01:20.700]  自己
[00:01:20.700 --> 00:01:23.700]  自己可不可以做別人的朋友
[00:01:23.700 --> 00:01:25.700]  今天我們一起想想
[00:01:25.700 --> 00:01:27.700]  到底我們自己
[00:01:27.700 --> 00:01:31.700]  怎樣才可以成為別人的朋友呢?
[00:01:31.700 --> 00:01:34.700]  是不是經常以別人的形象
[00:01:34.700 --> 00:01:36.700]  才交朋友呢?
[00:01:36.700 --> 00:01:39.700]  有沒有想過自己要怎樣
[00:01:39.700 --> 00:01:44.700]  才可以有更多朋友在我身邊呢?
[00:01:44.700 --> 00:01:48.700]  今天我和大家看兩段經文
[00:01:48.700 --> 00:01:50.700]  在《約翰福音》裏面
[00:01:50.700 --> 00:01:53.700]  13章34和35節
[00:01:53.700 --> 00:01:55.700]  我們一起讀吧
[00:01:55.700 --> 00:01:59.700]  我賜給你們一條新命令
[00:01:59.700 --> 00:02:02.700]  乃是叫你們彼此相愛
[00:02:02.700 --> 00:02:04.700]  我怎樣愛你們
[00:02:04.700 --> 00:02:07.700]  你們也要怎樣相愛
[00:02:07.700 --> 00:02:08.700]  35節
[00:02:08.700 --> 00:02:11.700]  你們若有彼此相愛的心
[00:02:11.700 --> 00:02:17.700]  眾人因此就認出你們是我的門徒
[00:02:17.700 --> 00:02:21.700]  兩段很短的經文
[00:02:21.700 --> 00:02:23.700]  又說些什麼呢?
[00:02:23.700 --> 00:02:27.700]  可能有同學心裏已經想著
[00:02:27.700 --> 00:02:29.700]  又是說我那些話
[00:02:29.700 --> 00:02:31.700]  又說愛
[00:02:31.700 --> 00:02:33.700]  對呀!真是說愛
[00:02:33.700 --> 00:02:36.700]  這次怎樣說愛呢?
[00:02:36.700 --> 00:02:39.700]  首先在34節的經文裏面
[00:02:39.700 --> 00:02:41.700]  有一個字
[00:02:41.700 --> 00:02:43.700]  我很想大家認識一下
[00:02:43.700 --> 00:02:45.700]  命令
[00:02:45.700 --> 00:02:47.700]  命令是甚麼意思呢?
[00:02:47.700 --> 00:02:49.700]  就是
[00:02:49.700 --> 00:02:52.700]  This is an order
[00:02:52.700 --> 00:02:54.700]  一個命令給你
[00:02:54.700 --> 00:02:56.700]  這個命令
[00:02:56.700 --> 00:02:59.700]  似乎是我們應該會懂得做的
[00:02:59.700 --> 00:03:00.700]  是嗎?
[00:03:00.700 --> 00:03:02.700]  命令
[00:03:02.700 --> 00:03:04.700]  讓我一看到的時候
[00:03:04.700 --> 00:03:06.700]  我就想到
[00:03:06.700 --> 00:03:08.700]  這樣的畫面
[00:03:08.700 --> 00:03:11.700]  家裏有沒有人有養小狗狗?
[00:03:11.700 --> 00:03:13.700]  你給他命令的時候
[00:03:13.700 --> 00:03:15.700]  我舉手,他就會舉手
[00:03:15.700 --> 00:03:17.700]  訓練一下
[00:03:17.700 --> 00:03:19.700]  會吸
[00:03:19.700 --> 00:03:22.700]  你會不會給一個指令
[00:03:22.700 --> 00:03:25.700]  小狗寫毛筆字呢?
[00:03:25.700 --> 00:03:27.700]  可以嗎?
[00:03:27.700 --> 00:03:32.700]  或者叫他做一些不能做的
[00:03:32.700 --> 00:03:34.700]  讀書
[00:03:34.700 --> 00:03:37.700]  但是我們給他的命令
[00:03:37.700 --> 00:03:39.700]  他一定做到
[00:03:39.700 --> 00:03:41.700]  同時可能
[00:03:41.700 --> 00:03:43.700]  如果有一些
[00:03:43.700 --> 00:03:45.700]  你沒有想過小狗會做的
[00:03:45.700 --> 00:03:48.700]  如果經過長時間訓練的時候
[00:03:48.700 --> 00:03:50.700]  他都會做到
[00:03:50.700 --> 00:03:53.700]  這個是一個台灣的牧師
[00:03:53.700 --> 00:03:55.700]  他很特別
[00:03:55.700 --> 00:03:57.700]  他家裏有這麼多隻小狗
[00:03:57.700 --> 00:03:59.700]  他訓練了他一個
[00:03:59.700 --> 00:04:03.700]  很獨特的聽指令的活動
[00:04:03.700 --> 00:04:05.700]  大家看一下他做甚麼
[00:04:05.700 --> 00:04:09.700]  哈囉,長官
[00:04:09.700 --> 00:04:11.700]  親愛的上帝
[00:04:11.700 --> 00:04:13.700]  謝謝你賜給我豐盛的服務
[00:04:13.700 --> 00:04:15.700]  謝謝崇拜老師
[00:04:15.700 --> 00:04:17.700]  教媽媽如何教我們
[00:04:17.700 --> 00:04:19.700]  我們最愛的是媽媽
[00:04:19.700 --> 00:04:21.700]  阿們
[00:04:21.700 --> 00:04:23.700]  好,乖
[00:04:23.700 --> 00:04:25.700]  好了,可以停了
[00:04:25.700 --> 00:04:27.700]  看到嗎?
[00:04:27.700 --> 00:04:29.700]  一個命令
[00:04:29.700 --> 00:04:31.700]  原來都是告訴我們
[00:04:31.700 --> 00:04:33.700]  其實我們是可以做的
[00:04:33.700 --> 00:04:35.700]  懂得做的
[00:04:35.700 --> 00:04:37.700]  但是這個命令
[00:04:37.700 --> 00:04:39.700]  是新的命令
[00:04:39.700 --> 00:04:41.700]  耶穌說
[00:04:41.700 --> 00:04:43.700]  我們懂得做
[00:04:43.700 --> 00:04:45.700]  但卻不認真去做
[00:04:45.700 --> 00:04:47.700]  或者我們不願意去做
[00:04:47.700 --> 00:04:49.700]  所以他給我們
[00:04:49.700 --> 00:04:51.700]  再一次的提醒
[00:04:51.700 --> 00:04:53.700]  在經文裏面
[00:04:53.700 --> 00:04:55.700]  說這是新的命令
[00:04:55.700 --> 00:04:57.700]  有新的命令
[00:04:57.700 --> 00:04:59.700]  必然有甚麼
[00:04:59.700 --> 00:05:03.700]  有新就有舊
[00:05:03.700 --> 00:05:05.700]  那些是舊的命令?
[00:05:05.700 --> 00:05:07.700]  舊的命令
[00:05:07.700 --> 00:05:09.700]  在舊約裏面
[00:05:09.700 --> 00:05:11.700]  有這樣說
[00:05:11.700 --> 00:05:13.700]  你未記
[00:05:13.700 --> 00:05:15.700]  十九章十八節裏說
[00:05:15.700 --> 00:05:17.700]  不可報仇
[00:05:17.700 --> 00:05:19.700]  也不可埋怨
[00:05:19.700 --> 00:05:21.700]  你本國的子民
[00:05:21.700 --> 00:05:23.700]  卻要愛人如己
[00:05:23.700 --> 00:05:25.700]  我是耶和華
[00:05:25.700 --> 00:05:27.700]  接著下面
[00:05:27.700 --> 00:05:29.700]  就是馬可福音
[00:05:29.700 --> 00:05:31.700]  十二章三十到三十一節裏說
[00:05:31.700 --> 00:05:33.700]  你要盡心盡性
[00:05:33.700 --> 00:05:35.700]  盡義盡力
[00:05:35.700 --> 00:05:37.700]  愛主你的神
[00:05:37.700 --> 00:05:39.700]  其次
[00:05:39.700 --> 00:05:41.700]  就是說要愛人如己
[00:05:41.700 --> 00:05:43.700]  再沒有比
[00:05:43.700 --> 00:05:45.700]  這兩條誡命
[00:05:45.700 --> 00:05:47.700]  更大的了
[00:05:47.700 --> 00:05:49.700]  在盡心盡性
[00:05:49.700 --> 00:05:51.700]  盡力
[00:05:51.700 --> 00:05:53.700]  這句說話
[00:05:53.700 --> 00:05:55.700]  同樣在舊約的生命記裏出現過
[00:05:55.700 --> 00:05:57.700]  看不看到
[00:05:57.700 --> 00:05:59.700]  在這兩段經文裏面
[00:05:59.700 --> 00:06:01.700]  都告訴我們
[00:06:01.700 --> 00:06:03.700]  愛是要愛
[00:06:03.700 --> 00:06:05.700]  愛到怎樣?
[00:06:05.700 --> 00:06:07.700]  愛人如己
[00:06:07.700 --> 00:06:09.700]  愛別人等同愛自己
[00:06:09.700 --> 00:06:11.700]  一樣
[00:06:11.700 --> 00:06:13.700]  在愛人如己的底下
[00:06:13.700 --> 00:06:15.700]  有沒有想過
[00:06:15.700 --> 00:06:17.700]  耶穌的愛
[00:06:17.700 --> 00:06:19.700]  是怎樣的呢?
[00:06:19.700 --> 00:06:23.700]  耶穌對我們的愛是怎樣的呢?
[00:06:23.700 --> 00:06:27.700]  在家裏
[00:06:27.700 --> 00:06:29.700]  休息了這麼久
[00:06:29.700 --> 00:06:31.700]  有沉悶到
[00:06:31.700 --> 00:06:33.700]  要拿一本聖經出來看嗎?
[00:06:33.700 --> 00:06:35.700]  有沉悶到
[00:06:35.700 --> 00:06:37.700]  要拿一本聖經出來看嗎?
[00:06:37.700 --> 00:06:39.700]  舉手看看
[00:06:39.700 --> 00:06:41.700]  在家裏真的很不沉悶
[00:06:41.700 --> 00:06:43.700]  也不是一定要很悶
[00:06:43.700 --> 00:06:45.700]  才拿一本聖經出來看
[00:06:45.700 --> 00:06:47.700]  今晚可以拿出來看
[00:06:47.700 --> 00:06:51.700]  耶穌的愛
[00:06:51.700 --> 00:06:53.700]  是愛到怎樣呢?
[00:06:53.700 --> 00:06:55.700]  接下來
[00:06:55.700 --> 00:06:57.700]  又告訴我們
[00:06:57.700 --> 00:06:59.700]  在35節裏說
[00:06:59.700 --> 00:07:01.700]  你們若有彼此相愛的心
[00:07:01.700 --> 00:07:03.700]  眾人因此就認出
[00:07:03.700 --> 00:07:05.700]  你們是我的門徒了
[00:07:05.700 --> 00:07:07.700]  眾人因此就認出
[00:07:07.700 --> 00:07:09.700]  你們是我的門徒了
[00:07:09.700 --> 00:07:11.700]  在愛的底下
[00:07:11.700 --> 00:07:13.700]  神明顯地告訴我們
[00:07:13.700 --> 00:07:15.700]  祂的愛
[00:07:15.700 --> 00:07:17.700]  記不記得約翰福音3:16
[00:07:17.700 --> 00:07:19.700]  說了甚麼呢?
[00:07:19.700 --> 00:07:21.700]  你們應該有背過
[00:07:21.700 --> 00:07:25.700]  是甚麼呢?
[00:07:25.700 --> 00:07:27.700]  我再提一下
[00:07:27.700 --> 00:07:29.700]  神愛世人
[00:07:29.700 --> 00:07:31.700]  神愛世人
[00:07:31.700 --> 00:07:33.700]  甚至將他的
[00:07:33.700 --> 00:07:35.700]  一起讀一下
[00:07:35.700 --> 00:07:37.700]  神愛世人
[00:07:37.700 --> 00:07:39.700]  甚至將他的
[00:07:39.700 --> 00:07:41.700]  獨生子賜給他們
[00:07:41.700 --> 00:07:43.700]  叫一切信他的
[00:07:43.700 --> 00:07:45.700]  不致滅亡
[00:07:45.700 --> 00:07:47.700]  反得永生
[00:07:47.700 --> 00:07:49.700]  神的愛
[00:07:49.700 --> 00:07:51.700]  是愛到這樣
[00:07:51.700 --> 00:07:53.700]  祂可以將祂的獨生子
[00:07:53.700 --> 00:07:55.700]  賜給人間
[00:07:55.700 --> 00:07:57.700]  人間主耶穌
[00:07:57.700 --> 00:07:59.700]  親自去
[00:07:59.700 --> 00:08:01.700]  示範
[00:08:01.700 --> 00:08:03.700]  祂的愛
[00:08:03.700 --> 00:08:05.700]  是怎樣的
[00:08:05.700 --> 00:08:07.700]  祂的愛是走上十字架
[00:08:07.700 --> 00:08:09.700]  為我們一群
[00:08:09.700 --> 00:08:11.700]  罪人去死
[00:08:11.700 --> 00:08:13.700]  可能你在這個時候
[00:08:13.700 --> 00:08:15.700]  會想,即是怎樣呢?
[00:08:15.700 --> 00:08:17.700]  即是怎樣呢?
[00:08:17.700 --> 00:08:19.700]  跟我做一個
[00:08:19.700 --> 00:08:21.700]  朋友是怎樣呢?
[00:08:21.700 --> 00:08:23.700]  這裡
[00:08:23.700 --> 00:08:25.700]  又另外有一節
[00:08:25.700 --> 00:08:27.700]  在新約裏面
[00:08:27.700 --> 00:08:29.700]  有很多3:16的聖經
[00:08:29.700 --> 00:08:31.700]  都是很重要的
[00:08:31.700 --> 00:08:33.700]  聖經
[00:08:33.700 --> 00:08:35.700]  在約翰一書
[00:08:35.700 --> 00:08:37.700]  3:16那一套說到
[00:08:37.700 --> 00:08:39.700]  主為我們
[00:08:39.700 --> 00:08:41.700]  寫明
[00:08:41.700 --> 00:08:43.700]  我們從此就知道
[00:08:43.700 --> 00:08:45.700]  何為愛
[00:08:45.700 --> 00:08:47.700]  我們也當為弟兄
[00:08:47.700 --> 00:08:49.700]  寫明
[00:08:49.700 --> 00:08:51.700]  當我們要做一個真正的朋友的時候
[00:08:51.700 --> 00:08:53.700]  這裡說到怎樣呢?
[00:08:53.700 --> 00:08:57.700]  寫明,很害怕
[00:08:57.700 --> 00:08:59.700]  要寫明
[00:08:59.700 --> 00:09:01.700]  現在跟你旁邊的朋友說
[00:09:01.700 --> 00:09:03.700]  我好想
[00:09:03.700 --> 00:09:05.700]  跟你做朋友
[00:09:05.700 --> 00:09:07.700]  快點
[00:09:07.700 --> 00:09:09.700]  說說,給點面子
[00:09:09.700 --> 00:09:13.700]  我想跟你做朋友
[00:09:13.700 --> 00:09:15.700]  好了
[00:09:15.700 --> 00:09:17.700]  下一句,下一句跟你說
[00:09:17.700 --> 00:09:19.700]  我好愛你
[00:09:19.700 --> 00:09:23.700]  再說多一句
[00:09:23.700 --> 00:09:25.700]  我甘願
[00:09:25.700 --> 00:09:27.700]  為你寫明
[00:09:27.700 --> 00:09:29.700]  有沒有人這樣說?
[00:09:29.700 --> 00:09:31.700]  哇,沒有
[00:09:31.700 --> 00:09:33.700]  連META也不敢說
[00:09:33.700 --> 00:09:35.700]  這個寫明
[00:09:35.700 --> 00:09:37.700]  我甘願
[00:09:37.700 --> 00:09:39.700]  為我的弟兄寫明
[00:09:39.700 --> 00:09:41.700]  弟兄立刻很害怕
[00:09:41.700 --> 00:09:43.700]  糟了,我的好朋友
[00:09:43.700 --> 00:09:45.700]  也是弟兄,我要為他寫明
[00:09:45.700 --> 00:09:47.700]  然後,那些女孩
[00:09:47.700 --> 00:09:49.700]  都笑了
[00:09:49.700 --> 00:09:51.700]  女孩不用寫明
[00:09:51.700 --> 00:09:53.700]  不是的
[00:09:53.700 --> 00:09:55.700]  在希臘原文裡面
[00:09:55.700 --> 00:09:57.700]  弟兄是包括姐妹的
[00:09:57.700 --> 00:09:59.700]  所以弟兄姐妹
[00:09:59.700 --> 00:10:01.700]  都要寫明
[00:10:01.700 --> 00:10:03.700]  如果你是朋友的話
[00:10:03.700 --> 00:10:05.700]  中國字很特別
[00:10:05.700 --> 00:10:07.700]  「彭」字是怎樣的?
[00:10:07.700 --> 00:10:11.700]  兩個
[00:10:11.700 --> 00:10:13.700]  兩個,那個不是月字
[00:10:13.700 --> 00:10:15.700]  那個是
[00:10:15.700 --> 00:10:17.700]  中國字的
[00:10:17.700 --> 00:10:19.700]  肉字部首
[00:10:19.700 --> 00:10:21.700]  你想想,你跟你的朋友
[00:10:21.700 --> 00:10:23.700]  好像兩條肉黏在一起
[00:10:23.700 --> 00:10:25.700]  就是彭
[00:10:25.700 --> 00:10:27.700]  中國字是不是很特別
[00:10:27.700 --> 00:10:29.700]  所以,我們為朋友寫明
[00:10:29.700 --> 00:10:31.700]  但你看完這一句
[00:10:31.700 --> 00:10:33.700]  很害怕
[00:10:33.700 --> 00:10:35.700]  到底寫明的意思是什麼?
[00:10:35.700 --> 00:10:37.700]  其實接下來
