
[00:00:00.000 --> 00:00:02.000]  好,大家早晨
[00:00:02.000 --> 00:00:08.000]  今日去踏入天國系列第二講
[00:00:08.000 --> 00:00:10.000]  我給了一個題目
[00:00:10.000 --> 00:00:14.000]  就是能哭就快樂
[00:00:14.000 --> 00:00:17.000]  為何能夠哭是快樂呢?
[00:00:17.000 --> 00:00:19.000]  我們今天一起看看
[00:00:19.000 --> 00:00:23.000]  在講天國系列二之前
[00:00:23.000 --> 00:00:26.000]  我們溫習一下一講過甚麼
[00:00:26.000 --> 00:00:28.000]  一記不記得講過甚麼?
[00:00:28.000 --> 00:00:30.000]  因為不是連續講
[00:00:30.000 --> 00:00:32.000]  所以隔了一個月
[00:00:32.000 --> 00:00:34.000]  記不記得一是講甚麼?
[00:00:34.000 --> 00:00:38.000]  是虛心
[00:00:38.000 --> 00:00:41.000]  虛心的人有福了
[00:00:41.000 --> 00:00:44.000]  因為天國是他們的
[00:00:44.000 --> 00:00:46.000]  虛心的人有福了
[00:00:46.000 --> 00:00:48.000]  因為天國是他們的
[00:00:48.000 --> 00:00:50.000]  跟旁邊的人講一次
[00:00:50.000 --> 00:00:56.000]  因為虛心的人有福
[00:00:56.000 --> 00:00:58.000]  因為天國是他們的
[00:00:58.000 --> 00:01:01.000]  因著這樣的時候
[00:01:01.000 --> 00:01:03.000]  我們作為基督徒
[00:01:03.000 --> 00:01:06.000]  我們能夠進入天國的時候
[00:01:06.000 --> 00:01:08.000]  所以你和我
[00:01:08.000 --> 00:01:12.000]  即是我們都是有福的人
[00:01:12.000 --> 00:01:13.000]  記不記得?
[00:01:13.000 --> 00:01:15.000]  不記得就記著
[00:01:15.000 --> 00:01:17.000]  跟旁邊的人講一次
[00:01:17.000 --> 00:01:19.000]  你是有福的人
[00:01:19.000 --> 00:01:21.000]  你是有福的人
[00:01:21.000 --> 00:01:25.000]  有沒有跟旁邊的人講?
[00:01:25.000 --> 00:01:27.000]  沒有的?
[00:01:27.000 --> 00:01:28.000]  你自己一個人
[00:01:28.000 --> 00:01:29.000]  這麼寂寞
[00:01:29.000 --> 00:01:30.000]  有沒有同班?
[00:01:30.000 --> 00:01:32.000]  同班的就坐吧
[00:01:32.000 --> 00:01:36.000]  接下來我們再看一次
[00:01:36.000 --> 00:01:38.000]  整段經文
[00:01:38.000 --> 00:01:41.000]  在《馬太福音》五章一到十二節
[00:01:41.000 --> 00:01:45.000]  耶穌第一次講論的是甚麼呢?
[00:01:45.000 --> 00:01:47.000]  請聽讀出
[00:01:47.000 --> 00:01:51.000]  耶穌看見這許多的人就上了山
[00:01:51.000 --> 00:01:53.000]  既已坐下
[00:01:53.000 --> 00:01:55.000]  門徒到他跟前來
[00:01:55.000 --> 00:01:57.000]  他就開口教訓他們
[00:01:57.000 --> 00:01:59.000]  說:虛心的人有福了
[00:01:59.000 --> 00:02:01.000]  因為天國是他們的
[00:02:01.000 --> 00:02:03.000]  哀動的人有福了
[00:02:03.000 --> 00:02:05.000]  因為他們必得安慰
[00:02:05.000 --> 00:02:07.000]  溫柔的人有福了
[00:02:07.000 --> 00:02:10.000]  因為他們必承受地土
[00:02:10.000 --> 00:02:13.000]  饑渴無意的人有福了
[00:02:13.000 --> 00:02:15.000]  因為他們必得飽足
[00:02:15.000 --> 00:02:17.000]  連戌人的人有福了
[00:02:17.000 --> 00:02:20.000]  因為他們必蒙連戌
[00:02:20.000 --> 00:02:22.000]  清心的人有福了
[00:02:22.000 --> 00:02:24.000]  因為他們必得見神
[00:02:24.000 --> 00:02:26.000]  死人和睦的人有福了
[00:02:26.000 --> 00:02:29.000]  因為他們必稱為神的兒子
[00:02:29.000 --> 00:02:32.000]  為易受逼迫的人有福了
[00:02:32.000 --> 00:02:34.000]  因為天國是他們的
[00:02:34.000 --> 00:02:36.000]  人若因我辱罵你們
[00:02:36.000 --> 00:02:38.000]  逼迫你們
[00:02:38.000 --> 00:02:40.000]  捏造各樣壞話誹謗你們
[00:02:40.000 --> 00:02:42.000]  你們就有福了
[00:02:42.000 --> 00:02:44.000]  應當歡喜快樂
[00:02:44.000 --> 00:02:47.000]  因為你們在天上的賞賜是大的
[00:02:47.000 --> 00:02:50.000]  在你們以前的先知
[00:02:50.000 --> 00:02:53.000]  人也是這樣逼迫他們
[00:02:53.000 --> 00:02:55.000]  這段在聖經裏面
[00:02:55.000 --> 00:02:57.000]  是比較熟悉的
[00:02:57.000 --> 00:02:59.000]  有多少個福呢?
[00:02:59.000 --> 00:03:03.000]  這段經文有另一個名稱
[00:03:03.000 --> 00:03:05.000]  叫做甚麼呢?
[00:03:05.000 --> 00:03:07.000]  「八福」
[00:03:07.000 --> 00:03:09.000]  我們說了第一個福
[00:03:09.000 --> 00:03:11.000]  天國系列
[00:03:11.000 --> 00:03:13.000]  第一個「虛心」
[00:03:13.000 --> 00:03:15.000]  虛心的人有福了
[00:03:15.000 --> 00:03:18.000]  因為天國是他們的
[00:03:18.000 --> 00:03:21.000]  第二個會說到的
[00:03:21.000 --> 00:03:23.000]  哀動的人有福了
[00:03:23.000 --> 00:03:27.000]  因為他們必得安慰
[00:03:27.000 --> 00:03:31.000]  哀動的意思是甚麼呢?
[00:03:31.000 --> 00:03:33.000]  哀動的意思是
[00:03:33.000 --> 00:03:35.000]  對所犯的罪
[00:03:35.000 --> 00:03:39.000]  哀上同悔流淚
[00:03:39.000 --> 00:03:41.000]  當我們上一次說到
[00:03:41.000 --> 00:03:43.000]  我們虛心的時候
[00:03:43.000 --> 00:03:45.000]  我們會很敏銳
[00:03:45.000 --> 00:03:48.000]  自己甚麼都不行
[00:03:48.000 --> 00:03:51.000]  有很多時候我們有很多軟弱
[00:03:51.000 --> 00:03:53.000]  不會自誇
[00:03:53.000 --> 00:03:56.000]  只會覺得自己很不行的時候
[00:03:56.000 --> 00:03:58.000]  當我們自己覺得這個
[00:03:58.000 --> 00:04:02.000]  虛心已經去到我們的生命上
[00:04:02.000 --> 00:04:05.000]  我們就會對自己所犯的罪
[00:04:05.000 --> 00:04:08.000]  或者所做到的不好的事情
[00:04:08.000 --> 00:04:10.000]  會難過
[00:04:10.000 --> 00:04:15.000]  我不知道你們有沒有試過這樣呢?
[00:04:15.000 --> 00:04:18.000]  或者為甚麼耶穌當時會說
[00:04:18.000 --> 00:04:20.000]  哀動的人有福呢?
[00:04:20.000 --> 00:04:22.000]  記不記得上一次說過
[00:04:22.000 --> 00:04:25.000]  在這段經文裏面的背景
[00:04:25.000 --> 00:04:29.000]  就是當時是羅馬政府
[00:04:29.000 --> 00:04:33.000]  在統治這班選民
[00:04:33.000 --> 00:04:36.000]  但是在羅馬人的情況是怎樣呢?
[00:04:36.000 --> 00:04:39.000]  他們是很殘暴的
[00:04:39.000 --> 00:04:43.000]  他們甚至把人扔進鬥獸場
[00:04:43.000 --> 00:04:46.000]  跟獸在搏鬥
[00:04:46.000 --> 00:04:50.000]  而且這個羅馬政府是很腐敗的
[00:04:50.000 --> 00:04:54.000]  會出很多稅利
[00:04:54.000 --> 00:04:58.000]  會出很多不好的官員
[00:04:58.000 --> 00:05:01.000]  甚至他們很多人
[00:05:01.000 --> 00:05:03.000]  拜假偶像
[00:05:03.000 --> 00:05:05.000]  犯奸淫
[00:05:05.000 --> 00:05:07.000]  有很多罪
[00:05:07.000 --> 00:05:10.000]  所以耶穌走出來的時候
[00:05:10.000 --> 00:05:12.000]  第一件事就是告訴他們
[00:05:12.000 --> 00:05:15.000]  天國近了,你們應當悔改
[00:05:15.000 --> 00:05:18.000]  所以耶穌很希望
[00:05:18.000 --> 00:05:22.000]  藉著這個八福去提醒他們
[00:05:22.000 --> 00:05:25.000]  叫他們首先要虛心
[00:05:25.000 --> 00:05:27.000]  去接受自己的軟弱
[00:05:27.000 --> 00:05:31.000]  然後去面對自己所犯的罪
[00:05:31.000 --> 00:05:35.000]  然後會同悔愛上
[00:05:35.000 --> 00:05:38.000]  從此那種痛悔哀傷
[00:05:38.000 --> 00:05:41.000]  我們就有福了
[00:05:41.000 --> 00:05:42.000]  為什麼有福呢?
[00:05:42.000 --> 00:05:45.000]  有福的意思上次有解釋過
[00:05:45.000 --> 00:05:48.000]  有福是代表有幸運
[00:05:48.000 --> 00:05:50.000]  會有快樂
[00:05:50.000 --> 00:05:53.000]  在這句子裡
[00:05:53.000 --> 00:05:56.000]  好像很反智很顛覆
[00:05:56.000 --> 00:06:00.000]  哀動的人就是快樂
[00:06:00.000 --> 00:06:02.000]  就像我的題目說
[00:06:02.000 --> 00:06:05.000]  能哭的人就是快樂
[00:06:05.000 --> 00:06:07.000]  也很反智
[00:06:07.000 --> 00:06:10.000]  肥的就是很瘦
[00:06:10.000 --> 00:06:13.000]  好像很不對
[00:06:13.000 --> 00:06:15.000]  哭的人怎麼會快樂呢?
[00:06:15.000 --> 00:06:17.000]  有時候你又想想
[00:06:17.000 --> 00:06:22.000]  如果一件事能夠令你流眼淚
[00:06:22.000 --> 00:06:24.000]  會是什麼事呢?
[00:06:24.000 --> 00:06:27.000]  有沒有人曾經試過
[00:06:27.000 --> 00:06:29.000]  為了自己做錯事
[00:06:29.000 --> 00:06:31.000]  不是被人罵
[00:06:31.000 --> 00:06:33.000]  被人罵流眼淚呢?
[00:06:33.000 --> 00:06:35.000]  也正常的
[00:06:35.000 --> 00:06:37.000]  不是被人罵
[00:06:37.000 --> 00:06:41.000]  而是自己反省自己做錯事的時候
[00:06:41.000 --> 00:06:43.000]  會流眼淚的
[00:06:43.000 --> 00:06:45.000]  有沒有人試過這樣呢?
[00:06:45.000 --> 00:06:47.000]  做錯事
[00:06:47.000 --> 00:06:49.000]  不是對著一份卷子
[00:06:49.000 --> 00:06:51.000]  在密格的時候流眼淚
[00:06:51.000 --> 00:06:53.000]  你會做錯事流眼淚的
[00:06:53.000 --> 00:06:55.000]  有沒有試過呢?
[00:06:55.000 --> 00:06:57.000]  也有吧?
[00:06:57.000 --> 00:06:59.000]  有人點頭試過
[00:06:59.000 --> 00:07:02.000]  其實能夠哀傷
[00:07:02.000 --> 00:07:04.000]  哀痛的時候
[00:07:04.000 --> 00:07:06.000]  能夠流淚
[00:07:06.000 --> 00:07:08.000]  是一件好事
[00:07:08.000 --> 00:07:09.000]  為什麼呢?
[00:07:09.000 --> 00:07:13.000]  因為我們有時候會知道自己做不到
[00:07:13.000 --> 00:07:15.000]  我記得我剛讀完神學
[00:07:15.000 --> 00:07:19.000]  在大堂講第二次的講道的時候
[00:07:19.000 --> 00:07:21.000]  我講完道
[00:07:21.000 --> 00:07:22.000]  下來的時候
[00:07:22.000 --> 00:07:24.000]  我不停流眼淚
[00:07:24.000 --> 00:07:26.000]  我不知道為什麼我會這樣
[00:07:26.000 --> 00:07:28.000]  但我那天是講
[00:07:28.000 --> 00:07:30.000]  要教弟兄姊妹
[00:07:30.000 --> 00:07:32.000]  要教弟兄姊妹
[00:07:32.000 --> 00:07:34.000]  要教弟兄姊妹
[00:07:34.000 --> 00:07:36.000]  要教弟兄姊妹
[00:07:36.000 --> 00:07:38.000]  但在我心裏
[00:07:38.000 --> 00:07:40.000]  我很知道自己做不到
[00:07:40.000 --> 00:07:42.000]  因為在我心裏
[00:07:42.000 --> 00:07:44.000]  有一個人
[00:07:44.000 --> 00:07:46.000]  一直都讓我
[00:07:46.000 --> 00:07:48.000]  很放不下、很生氣
[00:07:48.000 --> 00:07:50.000]  現在當然放下了
[00:07:50.000 --> 00:07:52.000]  這個人是我以前的校長
[00:07:52.000 --> 00:07:54.000]  他逼我
[00:07:54.000 --> 00:07:56.000]  逼我離開我的職場
[00:07:56.000 --> 00:07:59.000]  逼我離開我的教學崗位
[00:07:59.000 --> 00:08:02.000]  所以那一次講完道之後
[00:08:02.000 --> 00:08:04.000]  我很難過
[00:08:04.000 --> 00:08:06.000]  甚至
[00:08:06.000 --> 00:08:09.000]  牧師很擔心
[00:08:09.000 --> 00:08:10.000]  很擔心問我
[00:08:10.000 --> 00:08:12.000]  「做什麼?剛才發生什麼事?」
[00:08:12.000 --> 00:08:14.000]  「為什麼哭得這麼厲害?」
[00:08:14.000 --> 00:08:16.000]  他以為有人弄哭我
[00:08:16.000 --> 00:08:17.000]  我說沒事
[00:08:17.000 --> 00:08:19.000]  後來我告訴他
[00:08:19.000 --> 00:08:21.000]  我剛才在台上教人
[00:08:21.000 --> 00:08:24.000]  怎樣去饒恕人、怎樣去寬恕人
[00:08:24.000 --> 00:08:26.000]  但我自己做不到
[00:08:26.000 --> 00:08:28.000]  那一刻我很難過
[00:08:28.000 --> 00:08:30.000]  我不知道你們有沒有試過這樣
[00:08:30.000 --> 00:08:32.000]  很難過
[00:08:32.000 --> 00:08:34.000]  近期因為我剛才說
[00:08:34.000 --> 00:08:36.000]  我上星期
[00:08:36.000 --> 00:08:38.000]  就COVID
[00:08:38.000 --> 00:08:40.000]  沒力氣去做很多
[00:08:40.000 --> 00:08:42.000]  其他我應該要做的事
[00:08:42.000 --> 00:08:44.000]  我有兩天
[00:08:44.000 --> 00:08:46.000]  就坐在這裏
[00:08:46.000 --> 00:08:48.000]  坐在這裏我就
[00:08:48.000 --> 00:08:51.000]  其實我不是一個懂得安靜的人
[00:08:51.000 --> 00:08:53.000]  我都是會想很多事
[00:08:53.000 --> 00:08:55.000]  我就想到近期
[00:08:55.000 --> 00:08:58.000]  在不同的地點
[00:08:58.000 --> 00:09:00.000]  不同的場合
[00:09:00.000 --> 00:09:03.000]  都有不同的你們
[00:09:03.000 --> 00:09:05.000]  告訴我
[00:09:05.000 --> 00:09:07.000]  「我大學畢業之後
[00:09:07.000 --> 00:09:10.000]  我就離開港福了」
[00:09:10.000 --> 00:09:14.000]  「或者我要去另一間教會看看」
[00:09:14.000 --> 00:09:18.000]  「或者我要不在這裏了」
[00:09:18.000 --> 00:09:20.000]  我的回應是
[00:09:20.000 --> 00:09:24.000]  「OK,你們不離開神就可以了」
[00:09:24.000 --> 00:09:27.000]  但我心裏面
[00:09:27.000 --> 00:09:31.000]  我心裏面是難過的
[00:09:31.000 --> 00:09:34.000]  我的難過
[00:09:34.000 --> 00:09:36.000]  是我問我自己
[00:09:36.000 --> 00:09:39.000]  到底我作為一個牧師
[00:09:39.000 --> 00:09:42.000]  在Explorer裏面
[00:09:42.000 --> 00:09:45.000]  我是否做得不好
[00:09:45.000 --> 00:09:49.000]  導致你們每一次都會跟我說
[00:09:49.000 --> 00:09:53.000]  「我要離開Explorer」
[00:09:53.000 --> 00:09:56.000]  所以我就問自己
[00:09:56.000 --> 00:09:58.000]  我祈禱
[00:09:58.000 --> 00:09:59.000]  跟神說
[00:09:59.000 --> 00:10:02.000]  神的答案是告訴我
[00:10:02.000 --> 00:10:04.000]  祂說我為你們
[00:10:04.000 --> 00:10:09.000]  在膝蓋上做的功課太少
[00:10:09.000 --> 00:10:13.000]  即是說甚麼膝蓋上的功課做得太少呢?
[00:10:13.000 --> 00:10:15.000]  老實說
[00:10:15.000 --> 00:10:18.000]  神的提醒是很重要的
[00:10:18.000 --> 00:10:19.000]  祂告訴我
[00:10:19.000 --> 00:10:20.000]  我作為一個牧師
[00:10:20.000 --> 00:10:22.000]  我從未因為你們
[00:10:22.000 --> 00:10:27.000]  跪在這裏為你們祈禱
[00:10:27.000 --> 00:10:31.000]  我很希望神告訴我
[00:10:31.000 --> 00:10:34.000]  哀動的人有福
[00:10:34.000 --> 00:10:38.000]  是因為我們懂得怎樣去反省
[00:10:38.000 --> 00:10:41.000]  或者
[00:10:41.000 --> 00:10:44.000]  我都跟你們分享
[00:10:44.000 --> 00:10:47.000]  我每一次回來
[00:10:47.000 --> 00:10:50.000]  星期日都很渴望見到你們
[00:10:50.000 --> 00:10:52.000]  即是小朋友
[00:10:52.000 --> 00:10:54.000]  九時我又很喜歡見到他們
[00:10:54.000 --> 00:10:56.000]  接著就到你們
[00:10:56.000 --> 00:10:57.000]  我每一次都看到
[00:10:57.000 --> 00:11:00.000]  如果你們在這裏成長的話
[00:11:00.000 --> 00:11:01.000]  是很不一樣的
[00:11:01.000 --> 00:11:02.000]  為甚麼呢?
[00:11:02.000 --> 00:11:04.000]  因為我自己很知道
[00:11:04.000 --> 00:11:06.000]  我在這裏22歲的時候回來
[00:11:06.000 --> 00:11:08.000]  我今年55歲
[00:11:08.000 --> 00:11:11.000]  我22歲回來的時候
[00:11:11.000 --> 00:11:12.000]  我甚麼都不懂
[00:11:12.000 --> 00:11:14.000]  甚麼都不知道
[00:11:14.000 --> 00:11:16.000]  甚至我去崇拜的時候
[00:11:16.000 --> 00:11:18.000]  我一定是選擇
[00:11:18.000 --> 00:11:20.000]  別人唱完的那些不合音的歌
[00:11:20.000 --> 00:11:22.000]  我才回去
[00:11:22.000 --> 00:11:23.000]  因為我覺得
[00:11:23.000 --> 00:11:26.000]  唱這首歌好像很浪費時間
[00:11:26.000 --> 00:11:27.000]  但是今天我知道
[00:11:27.000 --> 00:11:29.000]  整個敬拜的意義
[00:11:29.000 --> 00:11:32.000]  原來是由踏入教會裏面
[00:11:32.000 --> 00:11:33.000]  就是一個敬拜的時候
[00:11:33.000 --> 00:11:36.000]  我當然不會再有這樣的態度
[00:11:36.000 --> 00:11:38.000]  所以
[00:11:38.000 --> 00:11:39.000]  我在想
[00:11:39.000 --> 00:11:40.000]  每一次
[00:11:40.000 --> 00:11:41.000]  你以為我沒有想過離開嗎?
[00:11:41.000 --> 00:11:42.000]  我有
[00:11:42.000 --> 00:11:45.000]  我都有想過離開廣福堂
[00:11:45.000 --> 00:11:48.000]  但是每一次我想離開廣福堂的時候
[00:11:48.000 --> 00:11:49.000]  牧師
[00:11:49.000 --> 00:11:51.000]  即是以前的吳牧師
[00:11:51.000 --> 00:11:52.000]  就會說一件事
[00:11:52.000 --> 00:11:53.000]  他就說
[00:11:53.000 --> 00:11:57.000]  教會是我們的家
[00:11:57.000 --> 00:11:59.000]  如果你想到
[00:11:59.000 --> 00:12:01.000]  教會是你的家的時候
[00:12:01.000 --> 00:12:04.000]  你沒有理由隨便離家
[00:12:04.000 --> 00:12:06.000]  隨便離家出走
[00:12:06.000 --> 00:12:08.000]  又說要去找另一個家
[00:12:08.000 --> 00:12:10.000]  你在家都不會跟你媽媽說
[00:12:10.000 --> 00:12:12.000]  你去找另一個家
[00:12:12.000 --> 00:12:15.000]  每一次我想離開的時候
[00:12:15.000 --> 00:12:18.000]  我都會聽到同樣的訊息
[00:12:18.000 --> 00:12:20.000]  直到
[00:12:20.000 --> 00:12:23.000]  我真的知道
[00:12:23.000 --> 00:12:25.000]  這個是我的家
[00:12:25.000 --> 00:12:28.000]  我是花了整整
[00:12:28.000 --> 00:12:29.000]  我告訴你
[00:12:29.000 --> 00:12:31.000]  我從二十二歲回來
[00:12:31.000 --> 00:12:35.000]  我是花了整整二十年的時間
[00:12:35.000 --> 00:12:39.000]  我才肯全身留在這裏
[00:12:39.000 --> 00:12:41.000]  因為神有一次
[00:12:41.000 --> 00:12:44.000]  很清楚地告訴我
[00:12:44.000 --> 00:12:45.000]  孫靜敏
