
[00:00:00.000 --> 00:00:01.000]  兩姐妹平安
[00:00:01.000 --> 00:00:03.000]  感謝神我們又見面
[00:00:03.000 --> 00:00:05.000]  又能夠一起來聽神的話語
[00:00:05.000 --> 00:00:06.000]  非常感恩
[00:00:06.000 --> 00:00:09.000]  今天要跟大家分享的是願意安慰的愛心
[00:00:09.000 --> 00:00:11.000]  有一句話說
[00:00:11.000 --> 00:00:13.000]  世上沒有走不通的路
[00:00:13.000 --> 00:00:16.000]  只有不願愈合的心
[00:00:16.000 --> 00:00:20.000]  今天是想跟大家來一起思考
[00:00:20.000 --> 00:00:22.000]  主耶穌帶給我們的安慰
[00:00:22.000 --> 00:00:24.000]  就透過今天的講道經文
[00:00:24.000 --> 00:00:30.000]  在這裡我們看到前文是什麼呢?
[00:00:30.000 --> 00:00:33.000]  前文是耶穌帶了三個門徒
[00:00:33.000 --> 00:00:36.000]  彼得、雅各、約翰上了山
[00:00:36.000 --> 00:00:39.000]  去見證他的登山變相
[00:00:39.000 --> 00:00:41.000]  有很榮耀的身體
[00:00:41.000 --> 00:00:46.000]  有聲音來說這是我的愛子
[00:00:46.000 --> 00:00:47.000]  我說喜悅的
[00:00:47.000 --> 00:00:51.000]  他們還看到摩西跟以利亞
[00:00:51.000 --> 00:00:52.000]  所以一個奇蹟
[00:00:52.000 --> 00:00:56.000]  耶穌讓這三個門徒登山經歷一個奇蹟
[00:00:56.000 --> 00:00:58.000]  下山的時候
[00:00:58.000 --> 00:01:01.000]  就聽到那邊有很多人在爭論
[00:01:01.000 --> 00:01:02.000]  爭論什麼呢?
[00:01:02.000 --> 00:01:03.000]  原來是爭論
[00:01:03.000 --> 00:01:07.000]  這些耶穌的門徒怎麼不能趕鬼
[00:01:07.000 --> 00:01:08.000]  這件事情
[00:01:08.000 --> 00:01:11.000]  這就是我們今天的經文
[00:01:11.000 --> 00:01:14.000]  其實在這段故事裡面
[00:01:14.000 --> 00:01:17.000]  有人生的三種情況
[00:01:17.000 --> 00:01:19.000]  是我們需要幫助的
[00:01:19.000 --> 00:01:21.000]  所以我們一個一個來看
[00:01:21.000 --> 00:01:22.000]  然後我們來聽聽
[00:01:22.000 --> 00:01:25.000]  上帝在我們心中要對我們說的話
[00:01:25.000 --> 00:01:29.000]  我們同心向上帝禱告
[00:01:29.000 --> 00:01:31.000]  親愛的主
[00:01:31.000 --> 00:01:33.000]  你的話語歷久長興
[00:01:33.000 --> 00:01:39.000]  你的話語是為我們心中的好土來準備
[00:01:39.000 --> 00:01:40.000]  主啊
[00:01:40.000 --> 00:01:41.000]  我們的心
[00:01:41.000 --> 00:01:42.000]  我們祈求你
[00:01:42.000 --> 00:01:45.000]  肯祈我們的心變成一片的好土
[00:01:45.000 --> 00:01:47.000]  以至種子撒下來的時候
[00:01:47.000 --> 00:01:49.000]  我們是能夠領受
[00:01:49.000 --> 00:01:52.000]  我們要聽到的時候去領受它
[00:01:52.000 --> 00:01:55.000]  以至我們的心能夠接到你的土
[00:01:55.000 --> 00:01:57.000]  能夠長出生命的果子
[00:01:57.000 --> 00:01:58.000]  結出三十倍
[00:01:58.000 --> 00:01:59.000]  六十倍
[00:01:59.000 --> 00:02:00.000]  一百倍的果子
[00:02:00.000 --> 00:02:02.000]  求你與我們同在
[00:02:02.000 --> 00:02:04.000]  禱告奉耶穌基督聖名求
[00:02:04.000 --> 00:02:05.000]  Amen
[00:02:05.000 --> 00:02:09.000]  三種人生情況是需要安慰跟幫助
[00:02:09.000 --> 00:02:14.000]  那麼我們看到第一種是在兒子的父親那裡
[00:02:14.000 --> 00:02:17.000]  想像一下你就是那兒子的父親
[00:02:17.000 --> 00:02:19.000]  會多麼的著急
[00:02:19.000 --> 00:02:21.000]  那麼聖經說
[00:02:21.000 --> 00:02:24.000]  這個父親他說什麼呢
[00:02:24.000 --> 00:02:25.000]  他說
[00:02:25.000 --> 00:02:26.000]  夫子
[00:02:26.000 --> 00:02:29.000]  我帶了我兒子到你這裡來
[00:02:29.000 --> 00:02:32.000]  那時候門徒就代表了耶穌
[00:02:32.000 --> 00:02:36.000]  帶了兒子到你門徒這裡來
[00:02:36.000 --> 00:02:39.000]  他被啞巴鬼附著
[00:02:39.000 --> 00:02:42.000]  這鬼肯定是指到他兒子
[00:02:42.000 --> 00:02:44.000]  從一個能說話的人
[00:02:44.000 --> 00:02:46.000]  變成一個不能說話的人
[00:02:46.000 --> 00:02:49.000]  所以他們就叫他啞巴鬼
[00:02:49.000 --> 00:02:52.000]  啞巴鬼附著
[00:02:52.000 --> 00:02:53.000]  無論在哪裡
[00:02:53.000 --> 00:02:54.000]  鬼作弄他
[00:02:54.000 --> 00:02:55.000]  很慘的啊
[00:02:55.000 --> 00:02:57.000]  這個兒子
[00:02:57.000 --> 00:02:58.000]  把他摔倒
[00:02:58.000 --> 00:03:02.000]  他的口中就流口水流沫
[00:03:02.000 --> 00:03:04.000]  咬牙切齒
[00:03:04.000 --> 00:03:06.000]  身體枯乾
[00:03:06.000 --> 00:03:08.000]  我請過你的門徒把鬼趕出去
[00:03:08.000 --> 00:03:10.000]  他們卻是不能
[00:03:10.000 --> 00:03:14.000]  這個父親是肯定非常非常的
[00:03:14.000 --> 00:03:16.000]  著急緊張
[00:03:16.000 --> 00:03:19.000]  而且很無助
[00:03:19.000 --> 00:03:21.000]  我們看過一些病人
[00:03:21.000 --> 00:03:24.000]  他們也是非常非常的無助的
[00:03:24.000 --> 00:03:26.000]  好像看了多少醫生
[00:03:26.000 --> 00:03:29.000]  都沒有好轉的情況
[00:03:29.000 --> 00:03:32.000]  那麼耶穌怎麼回應呢
[00:03:32.000 --> 00:03:34.000]  耶穌是說
[00:03:34.000 --> 00:03:36.000]  這不幸的世代啊
[00:03:36.000 --> 00:03:39.000]  我在你們這裡要到幾時呢
[00:03:39.000 --> 00:03:41.000]  我忍耐你們到這裡要到幾時呢
[00:03:41.000 --> 00:03:44.000]  把他帶到我這裡來吧
[00:03:44.000 --> 00:03:46.000]  我相信這句話呢
[00:03:46.000 --> 00:03:49.000]  對一個充滿愛的耶穌來說呢
[00:03:49.000 --> 00:03:51.000]  他不是責備
[00:03:51.000 --> 00:03:55.000]  他是心裡為他們憂愁
[00:03:55.000 --> 00:04:01.000]  覺得這些人見了他行那麼多神蹟了
[00:04:01.000 --> 00:04:06.000]  還是不完全相信上帝能夠醫治
[00:04:06.000 --> 00:04:09.000]  這些門徒跟了耶穌那麼久了
[00:04:09.000 --> 00:04:12.000]  有些時候還是不能夠相信
[00:04:12.000 --> 00:04:14.000]  耶穌能夠醫治
[00:04:14.000 --> 00:04:16.000]  醫治這件事情
[00:04:16.000 --> 00:04:19.000]  都不能夠幫到那個孩子
[00:04:19.000 --> 00:04:20.000]  那個兒子
[00:04:20.000 --> 00:04:24.000]  能夠脫離這個被鬼扶的情況
[00:04:24.000 --> 00:04:31.000]  所以耶穌是憂愁我們的不幸
[00:04:31.000 --> 00:04:35.000]  今天跟以前一樣
[00:04:35.000 --> 00:04:39.000]  上帝一直在尋找相信他的人
[00:04:39.000 --> 00:04:41.000]  整本聖經從舊約到聖經
[00:04:41.000 --> 00:04:43.000]  叫新約
[00:04:43.000 --> 00:04:47.000]  都是在鼓勵我們相信神
[00:04:47.000 --> 00:04:49.000]  不是說你沒有了自己
[00:04:49.000 --> 00:04:51.000]  上帝給你的理性
[00:04:51.000 --> 00:04:53.000]  給你的判斷能力
[00:04:53.000 --> 00:04:54.000]  給你的行動能力
[00:04:54.000 --> 00:04:57.000]  他給你的就是要你去用的
[00:04:57.000 --> 00:05:01.000]  但是他要你信他
[00:05:01.000 --> 00:05:03.000]  因為他愛你
[00:05:03.000 --> 00:05:05.000]  你越信他
[00:05:05.000 --> 00:05:08.000]  越跟著他的決定來行動
[00:05:08.000 --> 00:05:11.000]  你就越知道你為何在這世上
[00:05:11.000 --> 00:05:14.000]  因為你是被愛的
[00:05:14.000 --> 00:05:17.000]  所以這個憂愁
[00:05:17.000 --> 00:05:19.000]  仍然是上帝今天的憂愁
[00:05:19.000 --> 00:05:21.000]  我親愛的弟兄姊妹
[00:05:21.000 --> 00:05:25.000]  你對上帝的信心是怎樣的
[00:05:25.000 --> 00:05:28.000]  有沒有不斷的努力想要提升呢
[00:05:28.000 --> 00:05:31.000]  提升對上帝的信心
[00:05:31.000 --> 00:05:34.000]  信心都是有軟弱的
[00:05:34.000 --> 00:05:38.000]  那天我跟職員會一起做靈修的時候
[00:05:38.000 --> 00:05:41.000]  就想到一個問題
[00:05:41.000 --> 00:05:44.000]  在什麼時候我們的信心是大的
[00:05:44.000 --> 00:05:47.000]  什麼時候我們的信心是小的
[00:05:47.000 --> 00:05:51.000]  那天的傳道人帶領的那個靈修是
[00:05:51.000 --> 00:05:55.000]  耶穌平靜風和海的那段經文
[00:05:55.000 --> 00:05:57.000]  那個肯定是我們每個人
[00:05:57.000 --> 00:06:01.000]  靈修受到挑戰的時候是小的
[00:06:01.000 --> 00:06:06.000]  因為是危機緊急危難的時候
[00:06:06.000 --> 00:06:08.000]  緊急危難的時候
[00:06:08.000 --> 00:06:10.000]  我們的信心就突然間變成小了
[00:06:10.000 --> 00:06:12.000]  在一些比較容易處理的事情
[00:06:12.000 --> 00:06:14.000]  我們信心好像很大
[00:06:14.000 --> 00:06:16.000]  但是主耶穌要鼓勵我們
[00:06:16.000 --> 00:06:18.000]  不應該是這樣
[00:06:18.000 --> 00:06:20.000]  不應該是這樣
[00:06:20.000 --> 00:06:22.000]  那我們要怎麼做呢
[00:06:22.000 --> 00:06:24.000]  我跟同工分享
[00:06:24.000 --> 00:06:28.000]  我們要做的是有做好思想準備
[00:06:28.000 --> 00:06:30.000]  思想準備
[00:06:30.000 --> 00:06:32.000]  主耶穌常常在門徒當中
[00:06:32.000 --> 00:06:35.000]  都給他們做思想準備
[00:06:35.000 --> 00:06:38.000]  你們會面對逼迫
[00:06:38.000 --> 00:06:40.000]  你們會面對困難
[00:06:40.000 --> 00:06:42.000]  那個時候你還相不相信
[00:06:42.000 --> 00:06:46.000]  我是那一位能夠給你永生的上帝
[00:06:46.000 --> 00:06:48.000]  我給了一個例子
[00:06:48.000 --> 00:06:50.000]  讓同工們閉上眼睛默想
[00:06:50.000 --> 00:06:52.000]  是什麼呢
[00:06:52.000 --> 00:06:54.000]  閉上眼睛你想想看
[00:06:54.000 --> 00:06:59.000]  有人拿著槍指著你的頭
[00:06:59.000 --> 00:07:01.000]  告訴你
[00:07:01.000 --> 00:07:03.000]  你現在就不認耶穌
[00:07:03.000 --> 00:07:06.000]  不然的話我就開槍打死你
[00:07:06.000 --> 00:07:09.000]  你會怎麼做
[00:07:09.000 --> 00:07:12.000]  這件事情發生在美國的一些大學裡面
[00:07:12.000 --> 00:07:14.000]  很不幸很遺憾
[00:07:14.000 --> 00:07:16.000]  有一段時間
[00:07:16.000 --> 00:07:19.000]  一些反基督教的人就跑到大學裡面
[00:07:19.000 --> 00:07:21.000]  開槍殺那些學生
[00:07:21.000 --> 00:07:23.000]  那些生還者出來的時候
[00:07:23.000 --> 00:07:26.000]  就真的是描述這個經歷
[00:07:26.000 --> 00:07:29.000]  那些槍手在射殺他們之前
[00:07:29.000 --> 00:07:31.000]  真的有問話他們
[00:07:31.000 --> 00:07:32.000]  你要放棄耶穌
[00:07:32.000 --> 00:07:34.000]  你肯不肯
[00:07:34.000 --> 00:07:35.000]  有些不肯
[00:07:35.000 --> 00:07:36.000]  砰打死了
[00:07:36.000 --> 00:07:38.000]  比如說我放棄相信耶穌
[00:07:38.000 --> 00:07:40.000]  他們接著就怎麼樣呢
[00:07:40.000 --> 00:07:42.000]  就取笑他
[00:07:42.000 --> 00:07:48.000]  然後就砰還是打死
[00:07:48.000 --> 00:07:50.000]  這件事情在香港
[00:07:50.000 --> 00:07:52.000]  很難想像會發生
[00:07:52.000 --> 00:07:56.000]  但是耶穌幫助門徒做思想準備
[00:07:56.000 --> 00:07:57.000]  你要面對逼迫
[00:07:57.000 --> 00:07:59.000]  你會面對逼迫
[00:07:59.000 --> 00:08:01.000]  你還信我嗎
[00:08:01.000 --> 00:08:05.000]  這個就考驗到你到底認不認識耶穌是誰
[00:08:05.000 --> 00:08:07.000]  考驗到你是不是相信
[00:08:07.000 --> 00:08:10.000]  他真的是那個能夠給你永生的那個
[00:08:10.000 --> 00:08:12.000]  除了他以外沒有永生了
[00:08:12.000 --> 00:08:15.000]  而且這也挑戰你到底相不相信
[00:08:15.000 --> 00:08:17.000]  永生比什麼都重要
[00:08:17.000 --> 00:08:20.000]  因為這個世界要過去
[00:08:20.000 --> 00:08:22.000]  你生什麼病
[00:08:22.000 --> 00:08:23.000]  醫治好了
[00:08:23.000 --> 00:08:25.000]  還是會有一天會衰老
[00:08:25.000 --> 00:08:27.000]  會離開這個世界
[00:08:27.000 --> 00:08:29.000]  到時候你會發現
[00:08:29.000 --> 00:08:33.000]  只有永生才是真實最重要的
[00:08:33.000 --> 00:08:35.000]  信心
[00:08:35.000 --> 00:08:37.000]  耶穌很在意我們的信心
[00:08:37.000 --> 00:08:38.000]  我們要問自己
[00:08:38.000 --> 00:08:41.000]  我的信心是建立在
[00:08:41.000 --> 00:08:43.000]  我還能夠掌握的情況下
[00:08:43.000 --> 00:08:44.000]  我才有信心
[00:08:44.000 --> 00:08:48.000]  還是當我沒有辦法去控制的時候
[00:08:48.000 --> 00:08:50.000]  我還是相信這位主
[00:08:50.000 --> 00:08:52.000]  那麼耶穌呢
[00:08:52.000 --> 00:08:57.000]  他先關心這個父親
[00:08:57.000 --> 00:08:59.000]  他你發現這件事情
[00:08:59.000 --> 00:09:00.000]  他呢
[00:09:00.000 --> 00:09:03.000]  用了一些時間去關心這個父親
[00:09:03.000 --> 00:09:05.000]  去問這個父親
[00:09:05.000 --> 00:09:06.000]  以至這個父親呢
[00:09:06.000 --> 00:09:10.000]  本來從緊張焦慮
[00:09:10.000 --> 00:09:12.000]  慢慢有了信心
[00:09:12.000 --> 00:09:13.000]  他說什麼呢
[00:09:13.000 --> 00:09:15.000]  他說
