
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姐妹 大家主內平安
[00:00:03.000 --> 00:00:06.000]  非常感恩啊 我們在主日又能夠相聚在一起
[00:00:06.000 --> 00:00:09.000]  那麼 今天要和大家分享的題目呢
[00:00:09.000 --> 00:00:12.000]  叫做 成為主的器皿啊
[00:00:12.000 --> 00:00:15.000]  那麼 相信大家在生活當中呢
[00:00:15.000 --> 00:00:18.000]  不少使用器皿
[00:00:18.000 --> 00:00:21.000]  當然 如果是在我們群體當中
[00:00:21.000 --> 00:00:24.000]  一段時間的弟兄姐妹呢
[00:00:24.000 --> 00:00:27.000]  他們會用什麼呢 他們會用什麼呢
[00:00:27.000 --> 00:00:30.000]  在我們群體當中一段時間的弟兄姐妹呢
[00:00:30.000 --> 00:00:33.000]  更不難理解 器皿所代表的
[00:00:33.000 --> 00:00:36.000]  屬靈意義
[00:00:36.000 --> 00:00:39.000]  正如在以賽亞書裡面就說過了
[00:00:39.000 --> 00:00:42.000]  我們是泥 主啊 祢是窯醬
[00:00:42.000 --> 00:00:45.000]  我們都是祢手的工作
[00:00:45.000 --> 00:00:48.000]  我們被神所陶造
[00:00:48.000 --> 00:00:51.000]  挑出污穢 被神所塑形
[00:00:51.000 --> 00:00:54.000]  按照窯醬的心意
[00:00:54.000 --> 00:00:57.000]  成為一個真正的器皿啊
[00:00:57.000 --> 00:01:00.000]  也就是講我們這樣一個成聖的過程啊
[00:01:00.000 --> 00:01:03.000]  那麼今天呢 特別的主人公啊
[00:01:03.000 --> 00:01:06.000]  要講到大家都不陌生的 墨西
[00:01:06.000 --> 00:01:09.000]  他代表以色列人呢
[00:01:09.000 --> 00:01:12.000]  去和法老去見面
[00:01:12.000 --> 00:01:15.000]  曾經呢 用他的戰 施行了很多的神技
[00:01:15.000 --> 00:01:18.000]  比如說呢 分開紅海
[00:01:18.000 --> 00:01:21.000]  經歷了這個埃及食災啊
[00:01:21.000 --> 00:01:24.000]  所以呢 他經歷了各樣的挑戰
[00:01:24.000 --> 00:01:27.000]  也經歷了不少的恩典
[00:01:27.000 --> 00:01:30.000]  在今天剛才大家讀的這段經文當中呢
[00:01:30.000 --> 00:01:33.000]  也就是墨西和神的一段
[00:01:33.000 --> 00:01:36.000]  說話的一段的對話的記載
[00:01:36.000 --> 00:01:39.000]  講到神要拆遣墨西
[00:01:39.000 --> 00:01:42.000]  墨西的一段對話
[00:01:42.000 --> 00:01:45.000]  那麼也讓我們用禱告開始我們今天的聽道
[00:01:45.000 --> 00:01:48.000]  我們來一起來思想
[00:01:48.000 --> 00:01:51.000]  墨西如何被神所淘造
[00:01:51.000 --> 00:01:54.000]  成為神所使用的器皿的
[00:01:54.000 --> 00:01:57.000]  我們同心禱告
[00:01:57.000 --> 00:02:00.000]  天父我們感謝你
[00:02:00.000 --> 00:02:03.000]  你愛我們 所以你願意用你的大能力
[00:02:03.000 --> 00:02:06.000]  願意用你的恩典
[00:02:06.000 --> 00:02:09.000]  來淘造我們成為
[00:02:09.000 --> 00:02:12.000]  蒙恩的器皿
[00:02:12.000 --> 00:02:15.000]  主啊 讓我們在主你當中
[00:02:15.000 --> 00:02:18.000]  心開心飛 成為那好土
[00:02:18.000 --> 00:02:21.000]  蒙主你所淘造
[00:02:21.000 --> 00:02:24.000]  我們要將以下時間
[00:02:24.000 --> 00:02:27.000]  恭敬的交託在主手中
[00:02:27.000 --> 00:02:30.000]  願主你的話語能夠成就在我們的生命當中
[00:02:30.000 --> 00:02:33.000]  我們同心合一的禱告
[00:02:33.000 --> 00:02:36.000]  奉主耶穌基督的名 阿求
[00:02:36.000 --> 00:02:39.000]  Amen
[00:02:39.000 --> 00:02:42.000]  好 那麼如果大家細看啊
[00:02:42.000 --> 00:02:45.000]  在埃及記這四章裡面呢
[00:02:45.000 --> 00:02:48.000]  我們可以看到啊
[00:02:48.000 --> 00:02:51.000]  1-17節呢 它有明顯的段落的一個分配啊
[00:02:51.000 --> 00:02:54.000]  首先在看
[00:02:54.000 --> 00:02:57.000]  它在其中呢 都包括了
[00:02:57.000 --> 00:03:00.000]  這個墨西的
[00:03:00.000 --> 00:03:03.000]  三次推辭啊 三次推辭
[00:03:03.000 --> 00:03:06.000]  首先呢 是在1-9節
[00:03:06.000 --> 00:03:09.000]  講到了第一次的推辭
