
[00:00:00.000 --> 00:00:03.000]  大英姐妹平安
[00:00:03.000 --> 00:00:08.000]  我們又來到傳道書第六章
[00:00:08.000 --> 00:00:14.000]  我們一直在說人生是虛空是暴風
[00:00:14.000 --> 00:00:23.000]  這個虛空暴風是不是我們整個傳道書裡面一直在loop
[00:00:23.000 --> 00:00:31.000]  現在六章剛剛一半,十二章還有六章是不是繼續空虛暴風呢
[00:00:31.000 --> 00:00:38.000]  我們今天看看經文裡面帶給我們什麼啟示和啟發
[00:00:38.000 --> 00:00:43.000]  我們先來有一個祈禱
[00:00:43.000 --> 00:01:10.000]  (聖詩)
[00:01:10.000 --> 00:01:15.000]  我想信徑每一個人都很想要
[00:01:15.000 --> 00:01:21.000]  無論是自己,無論是你的孩子,如果你是爸爸媽媽的話
[00:01:21.000 --> 00:01:29.000]  你都很想你的小朋友一生平順安穩地過一生
[00:01:29.000 --> 00:01:32.000]  有一個小小的分享和大家分享
[00:01:32.000 --> 00:01:37.000]  發生在昨晚,昨晚當我預備講章的時候
[00:01:37.000 --> 00:01:42.000]  我妹妹打給我,她一拿起電話就說
[00:01:42.000 --> 00:01:47.000]  姐姐我很不開心,我就立刻放下,什麼不開心呢
[00:01:47.000 --> 00:01:52.000]  我以為是不是跟老公吵架呢
[00:01:52.000 --> 00:01:57.000]  或者有什麼事情發生了,是不是工作上有問題呢
[00:01:57.000 --> 00:02:01.000]  我就立刻放下,很留心的聽她說話
[00:02:01.000 --> 00:02:05.000]  誰知道可能在她的生命裡面,這件事很大件事
[00:02:05.000 --> 00:02:09.000]  她就告訴我,她說我很不開心
[00:02:09.000 --> 00:02:16.000]  我兒子的同學竟然沒有邀請我們明天去他的生日會
[00:02:16.000 --> 00:02:23.000]  對於父母來說,原來兒子不被人邀請去參加生日會
[00:02:23.000 --> 00:02:26.000]  原來也是一件很嚴重的事情
[00:02:26.000 --> 00:02:29.000]  她覺得她不想她的兒子受到傷害
[00:02:29.000 --> 00:02:32.000]  她想她的兒子開心
[00:02:32.000 --> 00:02:36.000]  其實我就告訴她,你要好好反省一下
[00:02:36.000 --> 00:02:39.000]  為什麼別人會不邀請你兒子呢
[00:02:39.000 --> 00:02:41.000]  她就說我也不知道
[00:02:41.000 --> 00:02:49.000]  我就說你真的要好好跟他站著看他們跟同學發生了什麼事
[00:02:49.000 --> 00:02:53.000]  一件這麼小的事,我們就會看到
[00:02:53.000 --> 00:03:00.000]  作為媽媽的,是多麼想自己的孩子風平浪靜
[00:03:00.000 --> 00:03:04.000]  一生都是無風無浪地度過
[00:03:04.000 --> 00:03:15.000]  但是聖經卻告訴我們,信徑卻不一定是幸福的
[00:03:15.000 --> 00:03:19.000]  在上個星期,林牧師跟我們提到
[00:03:19.000 --> 00:03:28.000]  在第五章說過神賜給我們多少,我們就要享用多少
[00:03:28.000 --> 00:03:35.000]  不要去追求一些不是我們自己應當的東西
[00:03:35.000 --> 00:03:40.000]  在第六章裡面,正正就是第五章的回應
[00:03:40.000 --> 00:03:45.000]  第六章一開始的時候,告訴我們
[00:03:45.000 --> 00:03:51.000]  有財無福,不能享用,會是怎樣的呢
[00:03:51.000 --> 00:03:58.000]  我見日光之下,有一種和幻重壓在人身上
[00:03:58.000 --> 00:04:03.000]  就是人夢神賜他之財,豐富尊榮
[00:04:03.000 --> 00:04:08.000]  而自他心裡所願的,一樣都不缺
[00:04:08.000 --> 00:04:14.000]  只是神使他不能吃用,反有外人來吃用
[00:04:14.000 --> 00:04:19.000]  這是虛空,也是和幻
[00:04:19.000 --> 00:04:25.000]  在這裡大家看到,神給你的東西
