
[00:00:00.000 --> 00:00:02.000]  (掌聲)
[00:00:02.000 --> 00:00:10.000]  好 那麼我們上一回講到馬可福音
[00:00:10.000 --> 00:00:14.000]  是講到耶穌行無比惡於的神蹟
[00:00:14.000 --> 00:00:17.000]  那時候我們學會了這幾個功課
[00:00:17.000 --> 00:00:21.000]  就是學習從神的角度來理解困難
[00:00:21.000 --> 00:00:24.000]  也學習從神的角度來處理問題
[00:00:24.000 --> 00:00:27.000]  學習從神的角度來理解資源
[00:00:27.000 --> 00:00:29.000]  因為主耶穌問那些門徒
[00:00:29.000 --> 00:00:31.000]  你有多少餅
[00:00:31.000 --> 00:00:33.000]  我們習慣了 我們看到了
[00:00:33.000 --> 00:00:36.000]  我們非常要強調我們有足夠的資源
[00:00:36.000 --> 00:00:41.000]  但是耶穌特意的讓門徒看到自己不夠
[00:00:41.000 --> 00:00:43.000]  不夠但是上帝足夠
[00:00:43.000 --> 00:00:45.000]  那麼我們也學到
[00:00:45.000 --> 00:00:47.000]  主不把我們看為一個數字
[00:00:47.000 --> 00:00:49.000]  祂是憐憫愛我們的神
[00:00:49.000 --> 00:00:51.000]  主也不把我們看為一個問題
[00:00:51.000 --> 00:00:54.000]  主以憐憫的心看待我們的需要
[00:00:54.000 --> 00:00:58.000]  還有主以真理來給我們人生方向
[00:00:58.000 --> 00:01:03.000]  今天我們來到馬可福音講到系列的第20講
[00:01:03.000 --> 00:01:06.000]  我把今天的題目叫做
[00:01:06.000 --> 00:01:08.000]  行在海面上的耶穌
[00:01:08.000 --> 00:01:13.000]  講到的經文就取自馬可福音第6章45到56節
[00:01:13.000 --> 00:01:16.000]  剛才主席幫我們看過了這段經文
[00:01:16.000 --> 00:01:17.000]  我們也很熟悉的
[00:01:17.000 --> 00:01:22.000]  但今天我要跟大家簡單的分享這7個功課
[00:01:22.000 --> 00:01:24.000]  希望大家能夠跟我一樣
[00:01:24.000 --> 00:01:27.000]  被這段經文再一次的感動
[00:01:27.000 --> 00:01:28.000]  再一次的被提醒
[00:01:28.000 --> 00:01:30.000]  主如何與我們同在
[00:01:30.000 --> 00:01:33.000]  在第一段的經文裡面
[00:01:33.000 --> 00:01:35.000]  我要跟大家的分享是
[00:01:35.000 --> 00:01:38.000]  做主門徒是要服侍眾人
[00:01:38.000 --> 00:01:40.000]  不是要得到眾人
[00:01:40.000 --> 00:01:43.000]  如果你記得上一次的那段經文
[00:01:43.000 --> 00:01:50.000]  是講到主耶穌竟然能夠用五餅二魚餵飽了幾千人
