
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:00:02.160 --> 00:00:08.720]   Can you believe it's the middle of November,
[00:00:08.720 --> 00:00:12.400]   2020 is nearly gone and you go into the shops now
[00:00:12.400 --> 00:00:16.160]   and you see Christmas decorations, things to buy.
[00:00:16.160 --> 00:00:18.280]   During Christmas time I particularly think
[00:00:18.280 --> 00:00:19.800]   a lot about England.
[00:00:19.800 --> 00:00:22.520]   There's much more of an English Christmas vibe,
[00:00:22.520 --> 00:00:24.840]   well there's a lot more of a Christmas vibe going on
[00:00:24.840 --> 00:00:25.660]   in England.
[00:00:25.660 --> 00:00:28.040]   Hong Kong just has lots of nice big trees
[00:00:28.040 --> 00:00:30.480]   and decorations inside the malls, right.
[00:00:30.480 --> 00:00:32.660]   But when I'm thinking about England and the Christmas,
[00:00:32.660 --> 00:00:35.520]   I think the Christmas we had before we came to Hong Kong,
[00:00:35.520 --> 00:00:37.840]   we went to a place called Litchfield Cathedral
[00:00:37.840 --> 00:00:41.160]   to watch the snowman, an orchestral performance
[00:00:41.160 --> 00:00:42.000]   of the snowman.
[00:00:42.000 --> 00:00:43.680]   It was a wonderful time, it just makes me think,
[00:00:43.680 --> 00:00:46.360]   oh, just Christmas is so nice.
[00:00:46.360 --> 00:00:47.880]   But as I was thinking about the different,
[00:00:47.880 --> 00:00:51.740]   actually England is full of big, beautiful churches.
[00:00:51.740 --> 00:00:53.240]   I don't know if you've been to England
[00:00:53.240 --> 00:00:55.280]   and you'll see all these huge cathedrals
[00:00:55.280 --> 00:00:59.320]   and these are just such beautiful pieces of architecture.
[00:00:59.320 --> 00:01:01.200]   And as I was preparing this message here,
[00:01:01.200 --> 00:01:03.180]   there was one that really popped into my mind.
[00:01:03.180 --> 00:01:06.200]   And when I went to study in the University of Leeds,
[00:01:06.200 --> 00:01:08.720]   there was one near the main entrance of the university,
[00:01:08.720 --> 00:01:10.620]   near the Parkinson building.
[00:01:10.620 --> 00:01:13.240]   And it was again, a beautiful building
[00:01:13.240 --> 00:01:15.240]   and they're everywhere, even in the small villages
[00:01:15.240 --> 00:01:16.600]   and towns and cities.
[00:01:16.600 --> 00:01:19.120]   And I walked past it and then you know what the name
[00:01:19.120 --> 00:01:21.520]   of this church building was, what was outside?
[00:01:21.520 --> 00:01:24.880]   A nice big sign, the name of the church was,
[00:01:24.880 --> 00:01:29.120]   not St. Peter's, not St. Andrew's, it was Halo.
[00:01:29.120 --> 00:01:33.440]   And I'm like, oh, that's an interesting name for a church.
[00:01:33.440 --> 00:01:36.400]   I mean, I guess it's kind of religious,
[00:01:36.400 --> 00:01:38.240]   but that's a bit weird.
[00:01:38.240 --> 00:01:41.400]   And it turns out this wasn't really a church anymore.
[00:01:41.400 --> 00:01:42.480]   It was supposed to be a church,
[00:01:42.480 --> 00:01:44.080]   it was a church at the beginning,
[00:01:44.080 --> 00:01:45.800]   but now it was a nightclub.
[00:01:45.800 --> 00:01:50.620]   That had appropriately called themselves Halo.
[00:01:50.620 --> 00:01:53.040]   I guess if I was an unbeliever and I'd acquired
[00:01:53.040 --> 00:01:55.040]   a church building to run my nightclub,
[00:01:55.040 --> 00:01:56.440]   Halo is a pretty cool name.
[00:01:56.440 --> 00:01:59.520]   And then it made me think, there are so,
[00:01:59.520 --> 00:02:00.680]   and those of you from England will know,
[00:02:00.680 --> 00:02:03.480]   there are so, so many churches, church buildings,
[00:02:03.480 --> 00:02:08.480]   sorry, in England, that are no longer housing churches,
[00:02:08.480 --> 00:02:11.160]   but they are housing nightclubs and community centres
[00:02:11.160 --> 00:02:12.440]   and all these different things.
[00:02:12.440 --> 00:02:15.160]   And as I was looking at this passage today,
[00:02:15.160 --> 00:02:18.760]   it really reminded me of that church building
[00:02:18.760 --> 00:02:21.280]   that is now called Halo.
[00:02:21.280 --> 00:02:25.480]   This idea that there's a church that was the body of Christ
[00:02:25.480 --> 00:02:29.240]   that had this reputation for being alive, but was now dead.
[00:02:29.240 --> 00:02:33.360]   And as I read through this passage today,
[00:02:33.360 --> 00:02:37.120]   my prayer for all of us is as we read through this letter
[00:02:37.120 --> 00:02:40.800]   to the church in Sardis from Jesus Christ himself,
[00:02:40.800 --> 00:02:43.440]   that we will take heed from some of the things
[00:02:43.440 --> 00:02:44.920]   that he tells this church,
[00:02:44.920 --> 00:02:48.000]   because this church hit home into my heart.
[00:02:48.000 --> 00:02:49.560]   I'd love to read it to you now first.
[00:02:49.600 --> 00:02:54.200]   Revelation chapter three, verse one to six.
[00:02:54.200 --> 00:02:57.600]   And to the angel of the church in Sardis,
[00:02:57.600 --> 00:03:01.680]   write the words of him who has the seven spirits of God
[00:03:01.680 --> 00:03:03.200]   and the seven stars.
[00:03:03.200 --> 00:03:04.840]   I know your works.
[00:03:04.840 --> 00:03:08.040]   You have the reputation of being alive, but you are dead.
[00:03:08.040 --> 00:03:12.920]   Wake up and strengthen what remains and is about to die,
[00:03:12.920 --> 00:03:15.400]   for I have not found your works complete
[00:03:15.400 --> 00:03:17.200]   in the sight of my God.
[00:03:17.200 --> 00:03:20.360]   Remember then what you have received and heard.
[00:03:20.360 --> 00:03:22.640]   Keep it and repent.
[00:03:22.640 --> 00:03:25.080]   If you will not wake up, I will come like a thief
[00:03:25.080 --> 00:03:28.320]   and you will not know at what hour I will come against you.
[00:03:28.320 --> 00:03:30.360]   Yet you still have a few names in Sardis,
[00:03:30.360 --> 00:03:32.240]   people who have not sold their garments
[00:03:32.240 --> 00:03:35.560]   and they will walk with me in white, for they are worthy.
[00:03:35.560 --> 00:03:39.800]   The one who conquers will be clothed thus in white garments
[00:03:39.800 --> 00:03:42.520]   and I will never blot his name out of the book of life.
[00:03:42.520 --> 00:03:44.800]   I will confess his name before my father
[00:03:44.800 --> 00:03:45.840]   and before his angels.
[00:03:45.840 --> 00:03:49.520]   He who has an ear, let him hear what the Spirit says
[00:03:49.520 --> 00:03:50.800]   to the churches.
[00:03:50.800 --> 00:03:53.000]   This is the word of the Lord.
[00:03:53.000 --> 00:03:55.720]   Actually, before I continue, can I pray for us?
[00:03:55.720 --> 00:03:58.880]   As we dissect and look at these verses here,
[00:03:58.880 --> 00:04:00.240]   my prayer is that the Spirit of God
[00:04:00.240 --> 00:04:02.080]   will really be speaking into our hearts.
[00:04:02.080 --> 00:04:03.160]   Let's just pray again.
[00:04:03.160 --> 00:04:11.200]   God, as we were singing to you
[00:04:11.200 --> 00:04:13.240]   and as we were worshipping you,
[00:04:13.240 --> 00:04:15.640]   that final song and those lyrics,
[00:04:15.640 --> 00:04:18.840]   just, "Yet not I, but Christ in me."
[00:04:18.840 --> 00:04:22.520]   And Jesus, I know that these words that you wrote
[00:04:22.520 --> 00:04:25.480]   to the church in Sardis are the words
[00:04:25.480 --> 00:04:28.480]   that you are speaking to us right now,
[00:04:28.480 --> 00:04:31.280]   both as a body and as individuals.
[00:04:31.280 --> 00:04:35.000]   And so I pray that your Spirit will continue
[00:04:35.000 --> 00:04:37.840]   to speak into our hearts and that we won't just listen,
[00:04:37.840 --> 00:04:40.360]   thinking that this is for somebody else.
[00:04:40.360 --> 00:04:43.320]   But Lord, that we know that this is from you,
[00:04:43.320 --> 00:04:46.520]   not me, from you to us, to all of us.
[00:04:46.520 --> 00:04:49.360]   We thank you for this chance to go through this.
[00:04:49.360 --> 00:04:51.960]   In Jesus' name we pray, amen.
[00:04:51.960 --> 00:04:54.560]   So Sardis was an interesting kind of city.
[00:04:54.560 --> 00:04:56.240]   It was a former royal town.
[00:04:56.240 --> 00:04:57.800]   It was found, it was in a valley,
[00:04:57.800 --> 00:05:02.000]   but it was at the top of a little steep spur in the valley.
[00:05:02.000 --> 00:05:03.760]   And it was a very wealthy town.
[00:05:03.760 --> 00:05:07.200]   It had a reputation for being a very wealthy town.
[00:05:07.200 --> 00:05:10.000]   King, many kings had stayed there,
[00:05:10.000 --> 00:05:12.480]   but it was also invaded by many different people.
[00:05:12.480 --> 00:05:16.120]   But there's really not much else we know about this city.
[00:05:16.120 --> 00:05:17.880]   Now, the other churches,
[00:05:17.880 --> 00:05:19.600]   out of the letters that Jesus writes,
[00:05:19.600 --> 00:05:21.080]   we know quite a bit of context.
[00:05:21.080 --> 00:05:22.880]   With Sardis, we don't know much.
[00:05:22.880 --> 00:05:24.640]   The only thing we know about Sardis
[00:05:24.640 --> 00:05:26.760]   is that it was invaded quite a few times.
[00:05:26.760 --> 00:05:29.360]   So it was captured by foreign nations.
[00:05:29.360 --> 00:05:31.280]   And another is that within the church,
[00:05:31.280 --> 00:05:33.160]   there wasn't really any false teaching.
[00:05:33.160 --> 00:05:35.840]   There wasn't any false heresy like the other churches had.
[00:05:35.840 --> 00:05:36.680]   And another thing was,
[00:05:36.680 --> 00:05:39.120]   they also didn't really have any persecution.
[00:05:39.120 --> 00:05:41.360]   They were actually quite a comfortable church.
[00:05:41.360 --> 00:05:43.120]   So these are some of the key factors
