
[00:00:00.000 --> 00:00:02.000]  (字幕提供:Skyen)
[00:00:02.000 --> 00:00:06.400]  今天的經文很長
[00:00:06.400 --> 00:00:11.080]  所以我大概跟大家簡單地講一講這經文的情節
[00:00:11.080 --> 00:00:13.440]  讓大家有個比較深刻的印象
[00:00:13.440 --> 00:00:17.680]  然後我們會解釋這段經文它到底在講什麼
[00:00:17.680 --> 00:00:22.200]  之後我們再看看今天我們要學習的5個主要的功課
[00:00:22.200 --> 00:00:26.840]  那麼主要這段經文的情節你可以分為3部分
[00:00:26.840 --> 00:00:28.360]  第一就是宗教領袖
[00:00:28.360 --> 00:00:32.920]  他指責耶穌的門徒沒有洗手就吃飯
[00:00:32.920 --> 00:00:34.520]  今天聽起來有點奇怪
[00:00:34.520 --> 00:00:37.000]  這個話題也值得講嗎?
[00:00:37.000 --> 00:00:39.680]  但是就是發生這件事情
[00:00:39.680 --> 00:00:46.640]  第二部分是講到耶穌說這些宗教領袖只是守人的遺傳
[00:00:46.640 --> 00:00:48.680]  人的遺傳這個翻譯很奇怪
[00:00:48.680 --> 00:00:52.160]  不過大家記得這個是將近100年前的翻譯
[00:00:52.160 --> 00:00:53.960]  基本上他要講的是什麼呢?
[00:00:53.960 --> 00:00:55.680]  就是人的傳統
[00:00:55.680 --> 00:00:57.320]  我們所認識人的傳統
[00:00:57.320 --> 00:01:02.000]  留下來的、遺留下來的傳統、遺傳
[00:01:02.000 --> 00:01:04.320]  以前的翻譯挺簡潔的
[00:01:04.320 --> 00:01:06.040]  不過意思已經變了
[00:01:06.040 --> 00:01:10.600]  第三部分就是耶穌說了一個比喻
[00:01:10.600 --> 00:01:12.040]  向門徒解釋
[00:01:12.040 --> 00:01:15.480]  還有向門徒解釋那比喻的含義
[00:01:15.480 --> 00:01:19.200]  我們先來看第一部分的經文到底講了些什麼
[00:01:19.200 --> 00:01:26.280]  首先他講有法利塞人和幾個文士從耶路撒冷來
[00:01:26.280 --> 00:01:29.760]  從耶路撒冷來去到哪裡呢?
[00:01:29.760 --> 00:01:30.760]  去到北邊
[00:01:30.760 --> 00:01:34.000]  如果你去過以色列,你知道耶路撒冷在南部
[00:01:34.000 --> 00:01:36.160]  然後北邊是加利利湖
[00:01:36.160 --> 00:01:40.040]  北邊是耶穌侍奉的主要地方
[00:01:40.040 --> 00:01:42.680]  到耶穌那裡聚集
[00:01:42.680 --> 00:01:45.080]  如果我們熟悉馬可福音
[00:01:45.080 --> 00:01:48.680]  你就想到在第三章22節
[00:01:48.680 --> 00:01:50.760]  也有這樣的一個詞出現了
[00:01:50.760 --> 00:01:55.040]  就是從耶路撒冷下來的文士
[00:01:55.040 --> 00:01:57.160]  如果按地圖
[00:01:57.160 --> 00:01:59.080]  一個在南邊,一個在北邊
[00:01:59.080 --> 00:02:01.920]  為什麼耶路撒冷下來呢?
[00:02:01.920 --> 00:02:05.680]  耶路撒冷下來有兩個層的意義
[00:02:05.680 --> 00:02:06.800]  一個是什麼呢?
[00:02:06.800 --> 00:02:11.480]  一個是他的山勢的高度
[00:02:11.480 --> 00:02:13.880]  耶路撒冷一直上去那個山
[00:02:13.880 --> 00:02:17.720]  我們聽到上行之師朝拜上帝
[00:02:17.720 --> 00:02:21.000]  另外就是他以耶路撒冷為中心
[00:02:21.000 --> 00:02:23.840]  耶路撒冷是比較重要的地方
[00:02:23.840 --> 00:02:26.080]  所以其他的地方都是下去的
[00:02:26.080 --> 00:02:27.960]  這個是比較重要的地方
[00:02:27.960 --> 00:02:30.600]  雖然他在北部也是下去的
[00:02:30.600 --> 00:02:34.280]  所以這裡是我們看到在第三章的時候
[00:02:34.280 --> 00:02:38.120]  從耶路撒冷下來的文士說
[00:02:38.120 --> 00:02:41.800]  說耶穌他行這麼多的神跡
[00:02:41.800 --> 00:02:43.840]  是被鬼服的
[00:02:43.840 --> 00:02:47.360]  所以他們就指責耶穌想要污蔑他
[00:02:47.360 --> 00:02:49.600]  說耶穌能夠行這麼多神跡
[00:02:49.600 --> 00:02:52.960]  其實他是靠鬼的力量來行神跡的
[00:02:52.960 --> 00:02:55.400]  那一段經文我們以前已經講過了
[00:02:55.400 --> 00:02:57.360]  耶穌用一個簡單的邏輯
[00:02:57.360 --> 00:03:00.240]  就破了他們無理的指責
[00:03:00.240 --> 00:03:03.720]  因為一個家怎麼可能自相殘殺呢?
[00:03:03.720 --> 00:03:04.560]  一定會倒的
[00:03:04.560 --> 00:03:08.080]  所以不可能用鬼來趕鬼的
[00:03:08.080 --> 00:03:09.840]  你們知不知道
[00:03:09.840 --> 00:03:14.920]  其實這個理論在耶穌那個年代之後
[00:03:14.920 --> 00:03:17.840]  有一個猶太人的歷史學家
[00:03:17.840 --> 00:03:20.840]  也這樣來描述過耶穌
[00:03:20.840 --> 00:03:23.440]  有些人不知道原來在聖經以外
[00:03:23.440 --> 00:03:27.560]  在當時候也有一些的歷史學家
[00:03:27.560 --> 00:03:31.160]  他們記載當時候的情況有講過耶穌
[00:03:31.160 --> 00:03:33.800]  除了我們熟悉的約瑟夫以外
[00:03:33.800 --> 00:03:35.000]  還有Taxitus
[00:03:35.000 --> 00:03:36.560]  還有Pliny the Younger
[00:03:36.560 --> 00:03:40.000]  這些人都在那個時候
[00:03:40.000 --> 00:03:42.240]  大概那個時期講過耶穌基督
[00:03:42.240 --> 00:03:46.280]  而有一個是敵對耶穌的
[00:03:46.280 --> 00:03:49.040]  猶太人的一個歷史學者
[00:03:49.040 --> 00:03:50.240]  他怎麼寫呢?
[00:03:50.240 --> 00:03:53.080]  他的描述裡面記載的是
[00:03:53.080 --> 00:03:54.880]  有一個這樣的人
[00:03:54.880 --> 00:03:57.320]  他行了邪術
[00:03:57.320 --> 00:04:00.800]  使到很多他的門徒跟從他
[00:04:00.800 --> 00:04:04.720]  甚至還說他從他第三天復活了
[00:04:04.720 --> 00:04:06.880]  他就這樣來講耶穌
[00:04:06.880 --> 00:04:10.320]  記載在他的歷史的記錄裡面
[00:04:10.320 --> 00:04:13.440]  後來他沒有想到真正就是這樣
[00:04:13.440 --> 00:04:14.960]  幫助了我們理解
[00:04:14.960 --> 00:04:18.040]  耶穌真正是一個歷史人物
[00:04:18.040 --> 00:04:19.640]  出現在這個世界上
[00:04:19.640 --> 00:04:21.760]  而且還行過神跡
[00:04:21.760 --> 00:04:23.480]  只不過從一個仇敵的口中
[00:04:23.480 --> 00:04:25.120]  他不講是神跡
[00:04:25.120 --> 00:04:26.360]  他講是什麼呢?
[00:04:26.360 --> 00:04:27.800]  邪術
[00:04:27.800 --> 00:04:30.080]  這個邪術本身不就是真正說
[00:04:30.080 --> 00:04:33.800]  耶穌能夠做一些常人不能做的事情嗎?
[00:04:33.800 --> 00:04:37.160]  耶穌行過一些事情是一般人不能做的事情
[00:04:37.160 --> 00:04:38.880]  不過在仇敵的口中
[00:04:38.880 --> 00:04:40.400]  他卻用邪術
[00:04:40.400 --> 00:04:42.080]  因為他是一個猶太人
[00:04:42.080 --> 00:04:43.760]  他就是這樣的來敵對
[00:04:43.760 --> 00:04:45.280]  寫了這些話
[00:04:45.280 --> 00:04:46.480]  上帝很奇妙
[00:04:46.480 --> 00:04:47.680]  上帝的工作很奇妙
[00:04:47.680 --> 00:04:54.200]  有時候他就可以用惡者來使用仇敵的口
[00:04:54.200 --> 00:04:56.040]  來讓我們看見
[00:04:56.040 --> 00:04:59.240]  明明他以為這樣來否定耶穌
[00:04:59.240 --> 00:05:00.720]  後來的人就發現
[00:05:00.720 --> 00:05:02.880]  原來敵人有這樣寫過耶穌
[00:05:02.880 --> 00:05:04.560]  就是耶穌是存在的
[00:05:04.560 --> 00:05:08.240]  耶穌而且行過一些很奇妙的事情
[00:05:08.240 --> 00:05:09.680]  就證明瞭耶穌
[00:05:09.680 --> 00:05:10.960]  這樣很奇妙
[00:05:10.960 --> 00:05:14.440]  但是回到今天的經文第七章這裡
[00:05:14.440 --> 00:05:16.080]  你會發現
[00:05:16.080 --> 00:05:19.600]  這些法利塞人跟文士為什麼會千里迢迢
[00:05:19.600 --> 00:05:23.680]  從耶路撒冷去到北部找耶穌呢?
[00:05:23.680 --> 00:05:25.720]  因為在第三章給我們看到
[00:05:25.720 --> 00:05:28.520]  他們已經很不喜悅耶穌了
[00:05:28.520 --> 00:05:31.200]  耶穌的到來不在他們的體系裡面
[00:05:31.200 --> 00:05:34.800]  耶穌的到來不順服於他們的體系裡面
[00:05:34.800 --> 00:05:37.200]  所以他們就覺得這個人
[00:05:37.200 --> 00:05:39.080]  引起這麼多的人跟隨他
[00:05:39.080 --> 00:05:40.880]  又不在我們的體系裡面
[00:05:40.880 --> 00:05:42.360]  會給我們帶來麻煩
[00:05:42.360 --> 00:05:44.480]  會削弱了我們的權力
[00:05:44.480 --> 00:05:45.960]  所以這個耶穌
[00:05:45.960 --> 00:05:47.640]  我們一定要去認識
[00:05:47.640 --> 00:05:49.040]  而且他們去認識他
[00:05:49.040 --> 00:05:52.120]  是已經帶入一種先入為主的觀念
[00:05:52.120 --> 00:05:53.720]  你有沒有試過有一些人
[00:05:53.720 --> 00:05:55.320]  他說要來認識
[00:05:55.320 --> 00:05:58.200]  可是他已經帶了一種先入為主的觀念
[00:05:58.200 --> 00:05:59.800]  是要來找一些
[00:05:59.800 --> 00:06:02.600]  一些的蛛絲馬跡認為這是錯誤的
[00:06:02.600 --> 00:06:05.360]  這些法利塞人跟文士
[00:06:05.360 --> 00:06:08.360]  就是在耶穌那裡聚集
[00:06:08.360 --> 00:06:10.520]  就是想要從他們已經認為
[00:06:10.520 --> 00:06:14.520]  耶穌是錯的角度來看耶穌
[00:06:14.520 --> 00:06:15.920]  他們來了
[00:06:15.920 --> 00:06:18.280]  他們就觀察
[00:06:18.280 --> 00:06:19.640]  大家吃飯了
[00:06:19.640 --> 00:06:22.200]  吃飯了他就抓到了
[00:06:22.200 --> 00:06:24.760]  門徒沒洗手
[00:06:24.760 --> 00:06:26.720]  抓到了馬上就跳起來
[00:06:26.720 --> 00:06:27.240]  抓到了
[00:06:27.240 --> 00:06:29.240]  所以我們看到
[00:06:29.240 --> 00:06:31.760]  為什麼就有這一段的經文記載了
[00:06:31.760 --> 00:06:33.720]  他們看見門徒中有人用
[00:06:33.720 --> 00:06:36.200]  "贖手"
[00:06:36.200 --> 00:06:38.840]  你看看你的手是不是贖手
[00:06:38.840 --> 00:06:40.160]  我們的手是贖手呢
[00:06:40.160 --> 00:06:41.880]  為什麼會講贖手這個字呢
[00:06:41.880 --> 00:06:43.760]  因為他們按照猶太人
[00:06:43.760 --> 00:06:45.320]  他們自己講的
[00:06:45.320 --> 00:06:48.480]  就是你要用一些的禮儀
[00:06:48.480 --> 00:06:51.040]  才能夠食守潔淨
[00:06:51.040 --> 00:06:54.720]  成為分別為聖
[00:06:54.720 --> 00:06:58.160]  這樣吃東西就是對的了
[00:06:58.160 --> 00:07:01.200]  如果你沒有按照他們猶太教的禮儀
[00:07:01.200 --> 00:07:02.760]  來洗手
[00:07:02.760 --> 00:07:04.120]  那就是贖手
[00:07:04.120 --> 00:07:05.080]  就是贖的
[00:07:05.080 --> 00:07:08.200]  那就是犯罪了
[00:07:08.200 --> 00:07:10.520]  如果你今天有機會去以色列
[00:07:10.520 --> 00:07:13.600]  如果你又有機會接觸那些的
[00:07:13.600 --> 00:07:16.960]  比較極端猶太人
[00:07:16.960 --> 00:07:18.560]  Ultra Orthodox
[00:07:18.560 --> 00:07:21.200]  你去到外面看他們戴高帽子的
[00:07:21.200 --> 00:07:23.200]  穿黑袍的那些人
[00:07:23.200 --> 00:07:27.680]  他們今天去到他們的聖教會堂
[00:07:27.680 --> 00:07:31.680]  仍然還是做這些事情的
[00:07:31.680 --> 00:07:34.440]  不管是在紐約在倫敦的也是一樣
[00:07:34.440 --> 00:07:36.760]  他們一定是洗手洗腳
[00:07:36.760 --> 00:07:39.480]  採來很多很多這些禮儀的
[00:07:39.480 --> 00:07:43.520]  關鍵是禮儀這個傳統有什麼問題呢?
[00:07:43.520 --> 00:07:45.480]  我們看看聖經怎麼說
[00:07:45.480 --> 00:07:48.680]  聖經還怕當時候的讀者不明白
[00:07:48.680 --> 00:07:50.320]  詳細地解釋了一下
[00:07:50.320 --> 00:07:51.320]  他們說什麼呢?
[00:07:51.320 --> 00:07:52.800]  原來法利賽的猶太人
[00:07:52.800 --> 00:07:55.480]  他們都居守古人的遺傳
[00:07:55.480 --> 00:07:56.840]  古人的傳統
[00:07:56.840 --> 00:08:00.440]  然後仔細地洗手就不吃飯
[00:08:00.440 --> 00:08:03.680]  從市場回來
[00:08:03.680 --> 00:08:04.680]  街市回來
[00:08:04.680 --> 00:08:07.120]  不沖涼也不吃飯
[00:08:07.120 --> 00:08:08.120]  不沖涼也不吃
[00:08:08.120 --> 00:08:09.120]  肚子餓也不行
[00:08:09.120 --> 00:08:10.720]  沖涼先沖涼
[00:08:10.720 --> 00:08:11.720]  不吃飯
[00:08:11.720 --> 00:08:13.120]  還有些別的規矩
[00:08:13.120 --> 00:08:17.120]  他們都歷代居守
[00:08:17.120 --> 00:08:21.160]  然後洗杯灌桶器等物
[00:08:21.160 --> 00:08:26.400]  所以他們就指責耶穌的門徒了
[00:08:26.400 --> 00:08:30.160]  人的傳統
[00:08:30.160 --> 00:08:31.880]  他們居守了
[00:08:31.880 --> 00:08:35.480]  然後他們就要挑戰耶穌了
[00:08:35.480 --> 00:08:39.800]  你的門徒意思就是挑戰門徒的老師了
[00:08:39.800 --> 00:08:40.800]  就是耶穌
[00:08:40.800 --> 00:08:42.680]  你怎麼教的啊?
[00:08:42.680 --> 00:08:44.440]  你是怎麼教的啊?
[00:08:44.440 --> 00:08:46.200]  為什麼你的門徒呢
[00:08:46.200 --> 00:08:49.800]  都不守我們猶太人的傳統呢?
[00:08:49.800 --> 00:08:54.880]  耶穌怎麼回答呢?
[00:08:54.880 --> 00:08:56.000]  耶穌就說
[00:08:56.000 --> 00:09:02.560]  以賽亞指責你們假冒為善之人所說的預言是不錯的
[00:09:02.560 --> 00:09:03.760]  如經上說
[00:09:03.760 --> 00:09:07.080]  這百姓用嘴唇尊敬我
[00:09:07.080 --> 00:09:08.800]  心卻掩離我
[00:09:08.800 --> 00:09:13.520]  他們將人的吩咐當做道理來教導人
[00:09:13.520 --> 00:09:15.400]  所以拜我也是枉然
[00:09:15.400 --> 00:09:22.440]  這段話是以賽亞先知在耶穌來到世上之前的幾百年前
[00:09:22.440 --> 00:09:24.400]  已經預言講過的
[00:09:24.400 --> 00:09:26.120]  這些人是假冒為善的
[00:09:26.120 --> 00:09:27.960]  這些人是假冒為善
[00:09:27.960 --> 00:09:31.640]  他們的嘴唇是敬拜神
[00:09:31.640 --> 00:09:32.560]  但是呢
[00:09:32.560 --> 00:09:34.640]  他的心是遠離神的
[00:09:34.640 --> 00:09:35.880]  然後第八節你看
[00:09:35.880 --> 00:09:38.520]  他們是離棄神的誡命
[00:09:38.520 --> 00:09:41.240]  居守人的遺傳
[00:09:41.240 --> 00:09:43.560]  就是人的傳統
[00:09:43.560 --> 00:09:44.480]  猶太教呢
[00:09:44.480 --> 00:09:49.880]  他當然是從摩西那邊拿了很多的誡命
[00:09:49.880 --> 00:09:52.640]  最出名的有我們的十誡對嗎?
[00:09:52.640 --> 00:09:53.840]  然後猶太教那邊呢
[00:09:53.840 --> 00:09:55.040]  在摩西那邊呢
[00:09:55.040 --> 00:09:56.720]  也有很多的律法
[00:09:56.720 --> 00:09:58.840]  613條的律法
[00:09:58.840 --> 00:09:59.640]  但是呢
[00:09:59.640 --> 00:10:01.640]  在他的律法以上呢
[00:10:01.640 --> 00:10:03.800]  他們會有很多的老師呢
[00:10:03.800 --> 00:10:05.520]  來解釋
[00:10:05.520 --> 00:10:09.560]  所以他們除了有文字的律法
[00:10:09.560 --> 00:10:11.640]  學者叫做written law
[00:10:11.640 --> 00:10:12.560]  還有什麼呢
[00:10:12.560 --> 00:10:15.720]  口傳的律法叫做oral law
[00:10:15.720 --> 00:10:16.760]  他們這些oral law呢
[00:10:16.760 --> 00:10:18.640]  能夠在解釋上再加解釋
[00:10:18.640 --> 00:10:20.200]  再加上解釋
[00:10:20.200 --> 00:10:21.280]  然後呢
[00:10:21.280 --> 00:10:22.720]  也是權威
[00:10:22.720 --> 00:10:23.640]  而且呢
[00:10:23.640 --> 00:10:25.240]  來到一個地步呢
[00:10:25.240 --> 00:10:28.840]  比摩西給的還要權威
[00:10:28.840 --> 00:10:30.640]  他們權威到什麼地步呢
[00:10:30.640 --> 00:10:32.560]  你知道有一個說法是怎麼說的嗎
[00:10:32.560 --> 00:10:33.520]  在猶太教
[00:10:33.520 --> 00:10:36.000]  拉比說的就是對的
[00:10:36.000 --> 00:10:38.040]  如果他說
[00:10:38.040 --> 00:10:40.400]  你的左手是右手
[00:10:40.400 --> 00:10:43.000]  你的左手就是右手
[00:10:43.000 --> 00:10:44.800]  你的右手是左手
[00:10:44.800 --> 00:10:46.760]  你的右手就是左手
[00:10:46.760 --> 00:10:49.360]  這是在猶太教裡面的一個說法
[00:10:49.360 --> 00:10:50.120]  你看到嗎
[00:10:50.120 --> 00:10:54.640]  他們多麼的多麼的強調拉比說的話
[00:10:54.640 --> 00:10:57.840]  是完全是真理一樣
[00:10:57.840 --> 00:11:01.360]  那麼現在我請你看看你的左手啊
[00:11:01.360 --> 00:11:04.720]  你可以跟他說這是你的右手嗎
[00:11:04.720 --> 00:11:06.720]  你的右手說是左手
[00:11:06.720 --> 00:11:10.280]  不過他們說只要拉比說可以就是可以
[00:11:10.280 --> 00:11:10.920]  所以呢
[00:11:10.920 --> 00:11:14.000]  這就是我們古人的遺傳
[00:11:14.000 --> 00:11:17.120]  就是法利塞人跟文士口裡講的古人的遺傳
[00:11:17.120 --> 00:11:20.320]  因為很多的拉比已經在那個oral tradition
[00:11:20.320 --> 00:11:21.360]  oral law
[00:11:21.360 --> 00:11:23.480]  那個口傳的律法呢
[00:11:23.480 --> 00:11:26.360]  已經說了加了很多解釋了
[00:11:26.360 --> 00:11:28.360]  然後
[00:11:28.360 --> 00:11:29.800]  耶穌就說
[00:11:29.800 --> 00:11:31.840]  以撒亞先知指著你們說的
[00:11:31.840 --> 00:11:33.800]  你們是假冒為善的人
[00:11:33.800 --> 00:11:36.120]  是完全正確的
[00:11:36.120 --> 00:11:38.520]  這個就令到他們的心口不一
[00:11:38.520 --> 00:11:40.960]  有沒有看到哪一句是講到心口不一呢
[00:11:40.960 --> 00:11:44.200]  嘴唇是尊敬
[00:11:44.200 --> 00:11:45.960]  但是心裡卻遠離的
[00:11:45.960 --> 00:11:47.880]  我們再看深入一點看那個問題
[00:11:47.880 --> 00:11:51.080]  等一下我們才深入的解釋啊
[00:11:51.080 --> 00:11:52.520]  在這裡呢
[00:11:52.520 --> 00:11:53.280]  又說什麼呢
[00:11:53.280 --> 00:11:57.080]  又說耶穌就把那個問題在尖銳化
[00:11:57.080 --> 00:11:58.800]  問題到底是在哪裡呢
[00:11:58.800 --> 00:12:03.800]  不只是強調人的教導
[00:12:03.800 --> 00:12:08.360]  你們承認是廢棄神的誡命
[00:12:08.360 --> 00:12:09.280]  如果你有留意呢
[00:12:09.280 --> 00:12:11.000]  第八節已經講過一次了
[00:12:11.000 --> 00:12:13.080]  耶穌再強調多一次
[00:12:13.080 --> 00:12:14.640]  你看第八節
[00:12:14.640 --> 00:12:17.600]  你們是離棄神的誡命
[00:12:17.600 --> 00:12:21.000]  居守人的遺傳或者人的傳統
[00:12:21.000 --> 00:12:21.760]  第九節呢
[00:12:21.760 --> 00:12:23.320]  耶穌又說一次
[00:12:23.320 --> 00:12:25.200]  每次耶穌重復的東西呢
[00:12:25.200 --> 00:12:27.080]  都是非常重要的
[00:12:27.080 --> 00:12:27.840]  耶穌又說
[00:12:27.840 --> 00:12:31.800]  你們誠然是廢棄了神的誡命
[00:12:31.800 --> 00:12:34.720]  要守自己的遺傳
[00:12:34.720 --> 00:12:35.320]  這裡呢
[00:12:35.320 --> 00:12:38.360]  會帶來一個很嚴重的問題就是
[00:12:38.360 --> 00:12:41.840]  當這些的宗教領袖啊
[00:12:41.840 --> 00:12:47.200]  他們建立很多很多人的這個傳統的時候呢
[00:12:47.200 --> 00:12:49.960]  你猜會造成什麼問題呢
[00:12:49.960 --> 00:12:53.160]  而且你猜為什麼他們需要
