
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 大家主內平安
[00:00:03.000 --> 00:00:06.000]  感謝主的恩典 我們可以
[00:00:06.000 --> 00:00:09.000]  敬拜祂 聆聽祂的話語
[00:00:09.000 --> 00:00:12.000]  那麼 今天要特別和大家
[00:00:12.000 --> 00:00:15.000]  分享的一個題目叫做
[00:00:15.000 --> 00:00:18.000]  主是我們永遠的依靠
[00:00:18.000 --> 00:00:21.000]  幫助我們再來思想
[00:00:21.000 --> 00:00:24.000]  我們在患難當中 我們在
[00:00:24.000 --> 00:00:27.000]  人生的路上 祂是我們的
[00:00:27.000 --> 00:00:30.000]  人生的路上 我們的
[00:00:30.000 --> 00:00:33.000]  依靠究竟是誰
[00:00:33.000 --> 00:00:36.000]  那麼 感謝主
[00:00:36.000 --> 00:00:39.000]  我們上個星期的主日 特別和大家
[00:00:39.000 --> 00:00:42.000]  分享了 基督是我家之主
[00:00:42.000 --> 00:00:45.000]  從上週的講道當中 我們可以看到
[00:00:45.000 --> 00:00:48.000]  祂才是我們人生裡邊
[00:00:48.000 --> 00:00:51.000]  真正的準則
[00:00:51.000 --> 00:00:54.000]  祂大有能力 祂是真正
[00:00:54.000 --> 00:00:57.000]  持續到永恆的祝福和盼望
[00:00:57.000 --> 00:01:00.000]  我們在這個過程裡邊 就看到了
[00:01:00.000 --> 00:01:03.000]  神的工作
[00:01:03.000 --> 00:01:06.000]  以至於我們既要有人的工作
[00:01:06.000 --> 00:01:09.000]  而更加需要靠的是
[00:01:09.000 --> 00:01:12.000]  神的工作 神的引力
[00:01:12.000 --> 00:01:15.000]  那麼今天特別想要從
[00:01:15.000 --> 00:01:18.000]  馬可福音的四章 35到
[00:01:18.000 --> 00:01:21.000]  41節 大家也是很熟悉的
[00:01:21.000 --> 00:01:24.000]  耶穌基督瓶頸風和海的
[00:01:24.000 --> 00:01:27.000]  記載當中 讓我們再來思考
[00:01:27.000 --> 00:01:30.000]  主 是我們人生的
[00:01:30.000 --> 00:01:33.000]  依靠 因為這節經文
[00:01:33.000 --> 00:01:36.000]  也不特別的長 那麼我也
[00:01:36.000 --> 00:01:39.000]  特別希望先把經文
[00:01:39.000 --> 00:01:42.000]  讀給大家 我們一起來回顧一下
[00:01:42.000 --> 00:01:45.000]  馬可福音四章 35
[00:01:45.000 --> 00:01:48.000]  到41節 經文是這樣
[00:01:48.000 --> 00:01:51.000]  記載的 當那天
[00:01:51.000 --> 00:01:54.000]  晚上 耶穌對門徒說
[00:01:54.000 --> 00:01:57.000]  我們渡到那邊去吧
[00:01:57.000 --> 00:02:00.000]  門徒離開眾人
[00:02:00.000 --> 00:02:03.000]  耶穌扔在船上 他們
[00:02:03.000 --> 00:02:06.000]  就把他一同帶去 也有
[00:02:06.000 --> 00:02:09.000]  別的船和他同行
[00:02:09.000 --> 00:02:12.000]  忽然起了暴風 波浪
[00:02:12.000 --> 00:02:15.000]  打入船內 甚至船要
[00:02:15.000 --> 00:02:18.000]  滿了水 耶穌
[00:02:18.000 --> 00:02:21.000]  在船尾上 枕著枕頭
[00:02:21.000 --> 00:02:24.000]  睡覺 門徒叫醒了
[00:02:24.000 --> 00:02:27.000]  他說 夫子 我們
[00:02:27.000 --> 00:02:30.000]  喪命 你不顧嗎
[00:02:30.000 --> 00:02:33.000]  耶穌醒了 赤澤風
[00:02:33.000 --> 00:02:36.000]  向海說 住了吧
[00:02:36.000 --> 00:02:39.000]  靜了吧 風就止住
[00:02:39.000 --> 00:02:42.000]  大大的平靜了
[00:02:42.000 --> 00:02:45.000]  耶穌對門徒說
[00:02:45.000 --> 00:02:48.000]  為什麼膽怯
[00:02:48.000 --> 00:02:51.000]  你們還沒有信心嗎
[00:02:51.000 --> 00:02:54.000]  他們就大大的懼怕 彼此說
[00:02:54.000 --> 00:02:57.000]  這到底是誰 連風和
[00:02:57.000 --> 00:03:00.000]  海 也聽從了他
[00:03:00.000 --> 00:03:03.000]  那麼 這個就是大家所熟悉的
[00:03:03.000 --> 00:03:06.000]  耶穌基督平靜 風和海的
[00:03:06.000 --> 00:03:09.000]  這樣一個記載 那麼我們聆聽主的訊息
[00:03:09.000 --> 00:03:12.000]  之前 我們也一起低頭閉目
[00:03:12.000 --> 00:03:15.000]  我們一起同心合一的禱告
[00:03:15.000 --> 00:03:18.000]  天父上帝啊 感謝你的
[00:03:18.000 --> 00:03:21.000]  話語 感謝你的恩典
[00:03:21.000 --> 00:03:24.000]  實施作為我們的幫助 指引和依靠
[00:03:24.000 --> 00:03:27.000]  在我們這樣一個疫情的困境
[00:03:27.000 --> 00:03:30.000]  當中 讓我們再重溫
[00:03:30.000 --> 00:03:33.000]  你當年和門徒
[00:03:33.000 --> 00:03:36.000]  在海當中 受到了這樣一個
[00:03:36.000 --> 00:03:39.000]  波瀾侵襲的 這樣一個 親身的
[00:03:39.000 --> 00:03:42.000]  事蹟的時候 同樣也給我們提醒
[00:03:42.000 --> 00:03:45.000]  讓我們可以更加的明白
[00:03:45.000 --> 00:03:48.000]  我們在困境當中 人生的路上
[00:03:48.000 --> 00:03:51.000]  真正的依靠 是誰
[00:03:51.000 --> 00:03:54.000]  主啊 幫助我們 我們把
[00:03:54.000 --> 00:03:57.000]  接下來聆聽你話語的時間 恭敬的
[00:03:57.000 --> 00:04:00.000]  交托仰望 求主你親自的引領和
[00:04:00.000 --> 00:04:03.000]  祝福 我們這樣同心合一的禱告
[00:04:03.000 --> 00:04:06.000]  奉靠我主耶穌基督 得勝的
[00:04:06.000 --> 00:04:09.000]  明而求 阿們
[00:04:09.000 --> 00:04:12.000]  那麼在這段記載當中呢
[00:04:12.000 --> 00:04:15.000]  我就總結下來了 我們有很多的
[00:04:15.000 --> 00:04:18.000]  對比 還有很多的提醒 首先
[00:04:18.000 --> 00:04:21.000]  我要給大家看的 其中呢 我們有兩個
[00:04:21.000 --> 00:04:24.000]  對比 第一個呢 就叫做
[00:04:24.000 --> 00:04:27.000]  門徒驚恐風浪
[00:04:27.000 --> 00:04:30.000]  耶穌呢 卻可以平穩安歇
[00:04:30.000 --> 00:04:33.000]  很奇怪
[00:04:33.000 --> 00:04:36.000]  門徒在面對這樣一個突如其來的
[00:04:36.000 --> 00:04:39.000]  這樣一個風暴的時候
[00:04:39.000 --> 00:04:42.000]  非常的害怕 但是耶穌呢
[00:04:42.000 --> 00:04:45.000]  卻可以安睡
[00:04:45.000 --> 00:04:48.000]  這裡呢 就有不同的解經學家
[00:04:48.000 --> 00:04:51.000]  就有了一個記載了
[00:04:51.000 --> 00:04:54.000]  因為呢 在耶穌和門徒
[00:04:54.000 --> 00:04:57.000]  上到這個船上之前呢 耶穌
[00:04:57.000 --> 00:05:00.000]  做了很多很多的教導 教訓人的
[00:05:00.000 --> 00:05:03.000]  工作 祂非常的疲累
[00:05:03.000 --> 00:05:06.000]  這個是一種的解法 還有一種呢 又說
[00:05:06.000 --> 00:05:09.000]  到了 耶穌基督祂內心裡面
[00:05:09.000 --> 00:05:12.000]  有主而來的平安 祂也知道
[00:05:12.000 --> 00:05:15.000]  世間任何的事情 沒有
[00:05:15.000 --> 00:05:18.000]  什麼可以懼怕的 甚至耶穌基督
[00:05:18.000 --> 00:05:21.000]  祂知道祂的時候 什麼時候
[00:05:21.000 --> 00:05:24.000]  才到來 所以祂根本不會懼怕
[00:05:24.000 --> 00:05:27.000]  那麼結合我們
[00:05:27.000 --> 00:05:30.000]  善逐日 我們詩篇127篇的記載
[00:05:30.000 --> 00:05:33.000]  我有耶和華所親愛的
[00:05:33.000 --> 00:05:36.000]  必叫他安然睡覺
[00:05:36.000 --> 00:05:39.000]  他在裡面呢 他很平安
[00:05:39.000 --> 00:05:42.000]  所以他睡去了 這些呢
[00:05:42.000 --> 00:05:45.000]  都是一些的解法 但是在這裡呢
[00:05:45.000 --> 00:05:48.000]  就和門徒的心 形成了一個
[00:05:48.000 --> 00:05:51.000]  很強烈的對比 門徒
[00:05:51.000 --> 00:05:54.000]  不知道自己會不會 在這樣的一個
[00:05:54.000 --> 00:05:57.000]  過程當中 就喪命
[00:05:57.000 --> 00:06:00.000]  就終結 於是他們很懼怕
[00:06:00.000 --> 00:06:03.000]  第一個對比就在這裡了
[00:06:03.000 --> 00:06:06.000]  那麼就來看 是不是
[00:06:06.000 --> 00:06:09.000]  應該懼怕呢 其實真的會
[00:06:09.000 --> 00:06:12.000]  懼怕 只要我們人處於
[00:06:12.000 --> 00:06:15.000]  這樣一種禍患 困境的
[00:06:15.000 --> 00:06:18.000]  當中的時候 人當然會懼怕
[00:06:18.000 --> 00:06:21.000]  而且我們再看 耶穌基督
[00:06:21.000 --> 00:06:24.000]  他們的門徒當中 至少呢 我們再
[00:06:24.000 --> 00:06:27.000]  看耶穌去護照他們門徒的
[00:06:27.000 --> 00:06:30.000]  這個記載裡面 我們可以看到
[00:06:30.000 --> 00:06:33.000]  至少呢 有四個門徒
[00:06:33.000 --> 00:06:36.000]  他們在 跟從耶穌以前呢
[00:06:36.000 --> 00:06:39.000]  他們的職業呢 都是漁夫
[00:06:39.000 --> 00:06:42.000]  其中呢 就有西門彼得
[00:06:42.000 --> 00:06:45.000]  還有他的兄弟安德烈 還有呢
[00:06:45.000 --> 00:06:48.000]  雅各和他的兄弟約翰
[00:06:48.000 --> 00:06:51.000]  作為漁夫啊 他們其實
[00:06:51.000 --> 00:06:54.000]  是很熟悉 水性
[00:06:54.000 --> 00:06:57.000]  很熟悉怎麼樣去駕船
[00:06:57.000 --> 00:07:00.000]  當他們 都面對他們經歷不了
[00:07:00.000 --> 00:07:03.000]  甚至控制不了的風暴的時候
[00:07:03.000 --> 00:07:06.000]  人的那種的懼怕
[00:07:06.000 --> 00:07:09.000]  自然就會侵蝕到他們 領導他們
[00:07:09.000 --> 00:07:12.000]  以至於他們害怕
[00:07:12.000 --> 00:07:15.000]  用我們現在的話語來說
[00:07:15.000 --> 00:07:18.000]  在困境當中 有一些
[00:07:18.000 --> 00:07:21.000]  所謂的專業人士
[00:07:21.000 --> 00:07:24.000]  就像他們在船上的漁夫
[00:07:24.000 --> 00:07:27.000]  專業人士 他們都
[00:07:27.000 --> 00:07:30.000]  懼怕的時候 那應該
[00:07:30.000 --> 00:07:33.000]  這次的困境呢 就應該是很大的了
[00:07:33.000 --> 00:07:36.000]  那麼其他的門徒 其他的人呢
[00:07:36.000 --> 00:07:39.000]  在困境裡面 連看到
[00:07:39.000 --> 00:07:42.000]  專業人士都開始擔憂 專業人士都開始
[00:07:42.000 --> 00:07:45.000]  害怕的時候 那更加
[00:07:45.000 --> 00:07:48.000]  不得了了 那自己呢 更加
[00:07:48.000 --> 00:07:51.000]  也沒有信心了 更加的害怕了
[00:07:51.000 --> 00:07:54.000]  所以我們來看
[00:07:54.000 --> 00:07:57.000]  害怕 促使他們
[00:07:57.000 --> 00:08:00.000]  眼目 沒有看到了這樣一個夫子的身上
[00:08:00.000 --> 00:08:03.000]  而是看到了專業人士的身上
[00:08:03.000 --> 00:08:06.000]  但是他們看到的這個夫子
[00:08:06.000 --> 00:08:09.000]  可能只是記載的那個的以為
[00:08:09.000 --> 00:08:12.000]  他只是有特別的教導
[00:08:12.000 --> 00:08:15.000]  和別人不一樣
[00:08:15.000 --> 00:08:18.000]  他只是闡述了一些永生的道理
[00:08:18.000 --> 00:08:21.000]  他可能只是一個不這樣的孩子
[00:08:21.000 --> 00:08:24.000]  他們對耶穌基督的認識
[00:08:24.000 --> 00:08:27.000]  還沒有建立到那種
[00:08:27.000 --> 00:08:30.000]  更加穩固的信心
[00:08:30.000 --> 00:08:33.000]  我們在這裡再看 還有第二個對比
[00:08:33.000 --> 00:08:36.000]  那就是講到
[00:08:36.000 --> 00:08:39.000]  狂風大浪 叫不醒主
[00:08:39.000 --> 00:08:42.000]  但使微弱的呼求
[00:08:42.000 --> 00:08:45.000]  主卻聽見
[00:08:45.000 --> 00:08:48.000]  哇 如果遇到那樣一個大的風浪的時候
[00:08:48.000 --> 00:08:51.000]  那種的聲音 那種的影響
[00:08:51.000 --> 00:08:54.000]  別人應該是睡不著的
[00:08:54.000 --> 00:08:57.000]  別人呢 可能在那種劇烈的
[00:08:57.000 --> 00:09:00.000]  患蛋當中呢 馬上就會醒來
[00:09:00.000 --> 00:09:03.000]  但是耶穌沒有
[00:09:03.000 --> 00:09:06.000]  促使耶穌醒過來的呢 是門徒
[00:09:06.000 --> 00:09:09.000]  去呼求他 耶穌就醒過來了
[00:09:09.000 --> 00:09:12.000]  這樣呢 就讓我聯想到
[00:09:12.000 --> 00:09:15.000]  很多的父母和孩子之間
[00:09:15.000 --> 00:09:18.000]  同樣也是經歷如此的對比
[00:09:18.000 --> 00:09:21.000]  比如說 就像
[00:09:21.000 --> 00:09:24.000]  我親身經歷的 就像我們家
[00:09:24.000 --> 00:09:27.000]  我們家呢 住在一個
[00:09:27.000 --> 00:09:30.000]  香港很多的環境一樣 住在一個
[00:09:30.000 --> 00:09:31.000]  馬路邊
[00:09:31.000 --> 00:09:34.460]  夜晚的那種的響聲呢 可以說
[00:09:34.460 --> 00:09:37.500]  也不小 經常有車聲啊
[00:09:37.500 --> 00:09:40.600]  甚至會有一些人的嘈雜的聲音
[00:09:40.600 --> 00:09:44.000]  但是奇怪 在這樣一個過程當中
[00:09:44.000 --> 00:09:47.000]  睡在隔壁房間的女兒
[00:09:47.000 --> 00:09:50.000]  她只要晚上醒過來 叫一叫
[00:09:50.000 --> 00:09:53.000]  媽咪 爸爸
[00:09:53.000 --> 00:09:56.000]  就算熟睡的爸爸媽媽
[00:09:56.000 --> 00:09:59.000]  很奇怪就會醒過來 啊 女兒
[00:09:59.000 --> 00:10:02.000]  是不是醒了 我們去看看她
[00:10:02.000 --> 00:10:05.000]  就會有這種特別的呼應
[00:10:05.000 --> 00:10:08.000]  對應於爸爸媽媽和孩子
[00:10:08.000 --> 00:10:09.000]  之間
[00:10:09.000 --> 00:10:13.000]  就像在幼兒園當中
[00:10:13.000 --> 00:10:16.000]  很多的孩子都聚在一起
[00:10:16.000 --> 00:10:19.000]  我們就可以很快的找到 那個是我們的
[00:10:19.000 --> 00:10:22.000]  孩子 她在那裡做什麼
[00:10:22.000 --> 00:10:25.000]  去接孩子的時候 一眼就可以看到她
[00:10:25.000 --> 00:10:28.000]  這個呢 全全部部是源自於
[00:10:28.000 --> 00:10:31.000]  父母和孩子的那種
[00:10:31.000 --> 00:10:32.000]  的關係
[00:10:32.000 --> 00:10:36.000]  這裡呢 我們的父神
[00:10:36.000 --> 00:10:39.000]  我們的耶穌基督 我們的主 同樣是
[00:10:39.000 --> 00:10:40.500]  我們的阿爸天父
[00:10:40.500 --> 00:10:44.500]  他同樣對於我們 對他的那種的呼求
[00:10:44.500 --> 00:10:47.500]  是何等的敏銳和願意
[00:10:47.500 --> 00:10:50.500]  去聆聽 就像門徒
[00:10:50.500 --> 00:10:53.500]  去呼叫他們的夫子
[00:10:53.500 --> 00:10:56.500]  他們的主一樣 耶穌就醒過來了
[00:10:56.500 --> 00:10:59.500]  就去幫助了他們 耶穌的
[00:10:59.500 --> 00:11:02.500]  幫助呢 也很特別
[00:11:02.500 --> 00:11:05.500]  並不是說用奇妙的方法
[00:11:05.500 --> 00:11:08.500]  船就可以離開水面了
[00:11:08.500 --> 00:11:11.500]  並不是說用高超的駕駛的
[00:11:11.500 --> 00:11:14.500]  技術 遇船的一個技能
[00:11:14.500 --> 00:11:17.500]  就把船可以在風暴當中 平平穩穩的
[00:11:17.500 --> 00:11:20.500]  可以駕過去 沒有
[00:11:20.500 --> 00:11:23.500]  在經文當中我們可以看到
[00:11:23.500 --> 00:11:26.500]  耶穌他斥責了風和海
[00:11:26.500 --> 00:11:29.500]  說到 住了吧
[00:11:29.500 --> 00:11:32.500]  靜了吧 風就止住
[00:11:32.500 --> 00:11:35.500]  大大的平靜了 在三十九節
[00:11:35.500 --> 00:11:38.500]  這裡 非常的奇妙
[00:11:38.500 --> 00:11:41.500]  可以說 用神蹟幫助了
[00:11:41.500 --> 00:11:44.500]  門徒 度過了這次的危難
[00:11:44.500 --> 00:11:45.500]  有了這樣一個平安
[00:11:45.500 --> 00:11:49.500]  我們甚至很難理解說
[00:11:49.500 --> 00:11:52.500]  耶穌可以用很多的方法 但是他選擇了
[00:11:52.500 --> 00:11:53.500]  這一種
[00:11:53.500 --> 00:11:57.500]  但是如果我們留意經文的時候可以發現
[00:11:57.500 --> 00:12:00.500]  在三十六節這裡
[00:12:00.500 --> 00:12:03.500]  我們可以看到
[00:12:03.500 --> 00:12:06.500]  耶穌扔在船上
[00:12:06.500 --> 00:12:09.500]  他們就把他一同帶去
[00:12:09.500 --> 00:12:12.500]  也有別的船和他們同行
[00:12:12.500 --> 00:12:15.500]  耶穌用上帝他特別的
[00:12:15.500 --> 00:12:18.500]  視角 不但拯救了
[00:12:18.500 --> 00:12:21.500]  他和門徒所搭載的這一條船
[00:12:21.500 --> 00:12:24.500]  同樣也讓
[00:12:24.500 --> 00:12:27.500]  許許多多別的船
[00:12:27.500 --> 00:12:30.500]  跟隨耶穌基督的船
[00:12:30.500 --> 00:12:33.500]  在這樣一個風暴來襲的過程當中
[00:12:33.500 --> 00:12:36.500]  也得到了平安
[00:12:36.500 --> 00:12:39.500]  所以說 人的視角
[00:12:39.500 --> 00:12:42.500]  可能只是想到 我們可以得到平安
[00:12:42.500 --> 00:12:45.500]  就可以了 但是在神的視角
[00:12:45.500 --> 00:12:48.500]  來說 他卻讓了所有
[00:12:48.500 --> 00:12:51.500]  跟隨他的人 可能那些船
[00:12:51.500 --> 00:12:54.500]  在船上那些人 並不一定清楚
[00:12:54.500 --> 00:12:57.500]  門徒們經歷了和耶穌這樣一個
[00:12:57.500 --> 00:13:00.500]  求問 這樣一個斥責 耶穌的
[00:13:00.500 --> 00:13:03.500]  平靜的工作 但他們呢
[00:13:03.500 --> 00:13:06.500]  就因著門徒這樣的一個呼求
[00:13:06.500 --> 00:13:09.500]  得到了平安 經歷了
[00:13:09.500 --> 00:13:12.500]  同樣經歷了這樣一個特別的
[00:13:12.500 --> 00:13:13.500]  神蹟
[00:13:14.500 --> 00:13:17.500]  那麼我們接下來再看了
[00:13:17.500 --> 00:13:20.500]  首先有兩個的對比
[00:13:20.500 --> 00:13:23.500]  接下來是有耶穌基督的
[00:13:23.500 --> 00:13:26.500]  兩個斥責
[00:13:26.500 --> 00:13:29.500]  首先 耶穌基督當然
[00:13:29.500 --> 00:13:32.500]  剛才說到了 他也斥責了風和海
[00:13:32.500 --> 00:13:35.500]  但是我們在這裡 第一個要看的是
[00:13:35.500 --> 00:13:38.500]  耶穌基督 祂斥責了門徒
[00:13:38.500 --> 00:13:41.500]  耶穌基督
[00:13:41.500 --> 00:13:44.500]  平靜了風和海以後呢
[00:13:44.500 --> 00:13:47.500]  祂就對門徒說了 第四世紀
[00:13:47.500 --> 00:13:50.500]  為什麼膽怯 你們
[00:13:50.500 --> 00:13:53.500]  還沒有信心嗎
[00:13:53.500 --> 00:13:56.500]  當然 耶穌基督整個的
[00:13:56.500 --> 00:13:59.500]  幫助 耶穌基督整個的說去
[00:13:59.500 --> 00:14:02.500]  祂是要幫助祂的門徒
[00:14:02.500 --> 00:14:05.500]  建立到對於神的信心
[00:14:05.500 --> 00:14:08.500]  以至於他們明白
[00:14:08.500 --> 00:14:11.500]  有耶穌基督同在的時候
[00:14:11.500 --> 00:14:14.500]  耶穌基督已經有應許的時候
[00:14:14.500 --> 00:14:17.500]  他們必得著其中的平安
[00:14:17.500 --> 00:14:20.500]  但是門徒 他們的善膽
[00:14:20.500 --> 00:14:23.500]  他們的小心 他們急急忙忙的去
[00:14:23.500 --> 00:14:26.500]  呼求 居然耶穌基督
[00:14:26.500 --> 00:14:29.500]  透過了表面的背後
[00:14:29.500 --> 00:14:32.500]  看到了門徒的小心
[00:14:32.500 --> 00:14:35.500]  耶穌不是說 你們為什麼把我吵醒
[00:14:35.500 --> 00:14:38.500]  都會平安的了 而是耶穌看到了
[00:14:38.500 --> 00:14:41.500]  門徒 他們的信心的短缺
[00:14:41.500 --> 00:14:44.500]  你們的信心呢
[00:14:44.500 --> 00:14:47.500]  你們為什麼膽怯了呢
[00:14:47.500 --> 00:14:50.500]  這裡我們也可以看到了
[00:14:50.500 --> 00:14:53.500]  小心並非主所喜悅
[00:14:53.500 --> 00:14:56.500]  但是主卻憐憫
[00:14:56.500 --> 00:14:59.500]  卻憐憫祂的門徒
[00:14:59.500 --> 00:15:02.500]  好 那我們接下來再看了
[00:15:02.500 --> 00:15:05.500]  耶穌基督另外一個斥責
[00:15:05.500 --> 00:15:08.500]  祂斥責了 就像跟大家說的
[00:15:08.500 --> 00:15:11.500]  風和海
[00:15:11.500 --> 00:15:14.500]  耶穌醒了 斥責風就向海說
[00:15:14.500 --> 00:15:17.500]  住了吧 靜了吧 剛才和大家說到的
[00:15:17.500 --> 00:15:20.500]  所以這裡我可以看到說
[00:15:20.500 --> 00:15:25.500]  困境並非主所願意
[00:15:25.500 --> 00:15:31.500]  但是主卻容許困境的存在
[00:15:31.500 --> 00:15:36.500]  因為呢 我們畢竟生活在這樣一個
[00:15:36.500 --> 00:15:40.500]  有罪 有惡的世界當中
[00:15:40.500 --> 00:15:44.500]  就從人類始祖犯了罪的時候
[00:15:44.500 --> 00:15:48.500]  這個罪就開始進入到了這個世界了
[00:15:48.500 --> 00:15:51.500]  死是一種的表徵 人要勞作
[00:15:51.500 --> 00:15:54.500]  是一種的表徵 各種的侵害
[00:15:54.500 --> 00:15:58.500]  各種的挑戰 也是一種的表徵
[00:15:58.500 --> 00:16:02.500]  但是呢 若沒有依靠主
[00:16:02.500 --> 00:16:05.500]  這些的罪惡呢 確實就是做
[00:16:05.500 --> 00:16:08.500]  破壞的工作 確實就會做那些
[00:16:08.500 --> 00:16:12.500]  讓人失去生命 失去信心
[00:16:12.500 --> 00:16:16.500]  遠離家人 互相抵擋 互相傷害
[00:16:16.500 --> 00:16:19.500]  等等等等的惡行
[00:16:19.500 --> 00:16:22.500]  但是因著主的關係
[00:16:22.500 --> 00:16:25.500]  我們信靠了主了以後 等等的這些罪惡
[00:16:25.500 --> 00:16:28.500]  主卻容許它存在的時候
[00:16:28.500 --> 00:16:31.500]  這些罪惡就可以變成幫助我們
[00:16:31.500 --> 00:16:35.500]  所有願意跟隨耶穌基督的門徒
[00:16:35.500 --> 00:16:39.500]  建立生命 歷練到我們生命的一些
[00:16:39.500 --> 00:16:42.500]  好的時機
[00:16:42.500 --> 00:16:45.500]  為什麼說 耶穌卻容許
[00:16:45.500 --> 00:16:49.500]  這些罪惡的存在 這些困境的存在
[00:16:49.500 --> 00:16:53.500]  好的父母都知道
[00:16:53.500 --> 00:16:56.500]  他會去教導他的孩子
[00:16:56.500 --> 00:17:00.500]  他會去引領他的孩子 但很多時候
[00:17:00.500 --> 00:17:03.500]  也要忍心 把孩子
[00:17:03.500 --> 00:17:06.500]  放出去 我們的這樣一個溫室的
[00:17:06.500 --> 00:17:09.500]  一個環境 讓他經歷一些的風暴
