
[00:00:00.000 --> 00:00:03.000]  好 大家早安
[00:00:03.000 --> 00:00:06.000]  因為我怕說的時候透氣不舒服
[00:00:06.000 --> 00:00:08.000]  所以我脫了口罩
[00:00:08.000 --> 00:00:10.000]  大家起碼看到我真人樣
[00:00:10.000 --> 00:00:13.000]  開始之前想大家跟身邊的人打個招呼
[00:00:13.000 --> 00:00:15.000]  因為我見到很多人進來
[00:00:15.000 --> 00:00:18.000]  大家可以跟身邊的人打個招呼
[00:00:18.000 --> 00:00:20.000]  不過就...
[00:00:20.000 --> 00:00:22.000]  Say hi 得啦
[00:00:28.000 --> 00:00:30.000]  好 先看看powerpoint
[00:00:30.000 --> 00:00:35.000]  我們今天會繼續這個月的series
[00:00:35.000 --> 00:00:40.000]  一個back to basics的series
[00:00:40.000 --> 00:00:43.000]  我不知道大家記不記得頭三個禮拜
[00:00:43.000 --> 00:00:46.000]  我們說了不同的關係
[00:00:46.000 --> 00:00:49.000]  即是我們這個月的back to basics的關係
[00:00:49.000 --> 00:00:53.000]  重點就是我們跟神的關係
[00:00:53.000 --> 00:00:55.000]  Recall一下
[00:00:55.000 --> 00:00:57.000]  都知道我們未必記得所有的內容
[00:00:57.000 --> 00:00:59.000]  我們第一個禮拜裡面
[00:00:59.000 --> 00:01:04.000]  我們說了Pastor Pinky跟我們說了
[00:01:04.000 --> 00:01:07.000]  神跟我們父親的關係
[00:01:07.000 --> 00:01:11.000]  第二個星期就是Pastor Irene跟我們說了
[00:01:11.000 --> 00:01:14.000]  神跟我們是朋友
[00:01:14.000 --> 00:01:17.000]  而上個星期有沒有人記得Pastor Johnny上星期說了什麼
[00:01:17.000 --> 00:01:19.000]  有沒有人記得
[00:01:19.000 --> 00:01:21.000]  有沒有人記得
[00:01:21.000 --> 00:01:23.000]  可能大家...
[00:01:23.000 --> 00:01:26.000]  不要緊的 都不記得
[00:01:26.000 --> 00:01:28.000]  其實他就說神是我們的lover
[00:01:28.000 --> 00:01:30.000]  是我們的愛人
[00:01:30.000 --> 00:01:32.000]  神的愛怎樣去影響我們
[00:01:32.000 --> 00:01:38.000]  所以今天我想說的就是一個去conclude這個series的sermon
[00:01:38.000 --> 00:01:42.000]  就是無論我們說神是我們的父親
[00:01:42.000 --> 00:01:44.000]  神是我們的朋友
[00:01:44.000 --> 00:01:47.000]  和神是我們的lover都好
[00:01:47.000 --> 00:01:50.000]  其實到最終神有一個身份是
[00:01:50.000 --> 00:01:54.000]  跟我們現實中遇到的爸爸
[00:01:54.000 --> 00:01:59.000]  朋友和愛我們的人是不一樣的
[00:01:59.000 --> 00:02:03.000]  就是神是我們生命的主
[00:02:03.000 --> 00:02:05.000]  剛才說的頭三種關係
[00:02:05.000 --> 00:02:08.000]  其實我們在現實生活中都找到很多的對比
[00:02:08.000 --> 00:02:11.000]  唯獨今天說的這個關係
[00:02:11.000 --> 00:02:14.000]  是不可以在現實世界中找到的
[00:02:14.000 --> 00:02:18.000]  可能我們會問這個關係對我們有什麼影響
[00:02:18.000 --> 00:02:20.000]  關我什麼事呢
[00:02:20.000 --> 00:02:22.000]  今天我們會一起去看生命記
[00:02:22.000 --> 00:02:24.000]  第六章一到九節
[00:02:24.000 --> 00:02:27.000]  去想當神做我們生命的主的時候
[00:02:27.000 --> 00:02:29.000]  其實對我們有什麼意義
[00:02:29.000 --> 00:02:33.000]  其實神做我們生命的主
[00:02:33.000 --> 00:02:35.000]  就是說神這個身份
[00:02:35.000 --> 00:02:37.000]  是不會和其他人分享
[00:02:37.000 --> 00:02:40.000]  今天我們說生命記第六章的時候
[00:02:40.000 --> 00:02:43.000]  就是說以色列人他們進迦南地
[00:02:43.000 --> 00:02:45.000]  進一個很美的地之前
[00:02:45.000 --> 00:02:48.000]  神對他們有一些很重要的吩咐
[00:02:48.000 --> 00:02:51.000]  其實在生命記第六章第三節
[00:02:51.000 --> 00:02:54.000]  就說到以色列人去一個地方
[00:02:54.000 --> 00:02:57.000]  是一個流奶與麥之地
