
[00:00:00.000 --> 00:00:02.000]  (字幕:陳志全)
[00:00:03.000 --> 00:00:05.000]  大家好,早安
[00:00:05.000 --> 00:00:09.000]  我的英文名叫Peter
[00:00:09.000 --> 00:00:11.000]  有沒有人是叫Peter的?
[00:00:11.000 --> 00:00:18.000]  證明Peter這個名字比較老
[00:00:18.000 --> 00:00:21.000]  現在你們年輕人不改這個名字
[00:00:21.000 --> 00:00:24.000]  很感恩,我今天很開心
[00:00:24.000 --> 00:00:26.000]  其實我很興奮,來到這裡
[00:00:26.000 --> 00:00:31.000]  因為一方面,不是很多時候有機會來
[00:00:31.000 --> 00:00:35.000]  我想知道有多少人認識我?
[00:00:35.000 --> 00:00:39.000]  哦,起碼超過一半
[00:00:39.000 --> 00:00:41.000]  感謝主
[00:00:41.000 --> 00:00:45.000]  我今天跟大家講故事
[00:00:45.000 --> 00:00:47.000]  我講我自己生命的故事
[00:00:47.000 --> 00:00:49.000]  真人真事,好不好?
[00:00:49.000 --> 00:00:51.000]  想不想聽?
[00:00:51.000 --> 00:00:54.000]  OK,給點掌聲鼓勵一下
[00:00:54.000 --> 00:00:57.000]  謝謝,謝謝
[00:00:57.000 --> 00:01:05.000]  這個故事就好像看一個圖片集
[00:01:05.000 --> 00:01:08.000]  有沒有人看過一些書,有很多照片
[00:01:08.000 --> 00:01:10.000]  你喜歡看的,有沒有?
[00:01:10.000 --> 00:01:12.000]  照片專輯,對嗎?
[00:01:12.000 --> 00:01:14.000]  OK,非常好
[00:01:14.000 --> 00:01:17.000]  這個是我
[00:01:17.000 --> 00:01:21.000]  你猜那時候小學幾多年級?
[00:01:21.000 --> 00:01:26.000]  我那時候是小學五年級
[00:01:26.000 --> 00:01:30.000]  原來我有沒有遮住大家?
[00:01:30.000 --> 00:01:32.000]  一點點,對嗎?
[00:01:32.000 --> 00:01:34.000]  現在這樣好一點嗎?
[00:01:34.000 --> 00:01:36.000]  OK,很好
[00:01:36.000 --> 00:01:39.000]  有沒有辦法可以整歪一點?
[00:01:39.000 --> 00:01:42.000]  我的意思是那個螢幕
[00:01:42.000 --> 00:01:44.000]  不行的,對嗎?
[00:01:44.000 --> 00:01:47.000]  那我站這邊好還是那邊好?
