
[00:00:00.000 --> 00:00:02.000]  早安
[00:00:02.000 --> 00:00:05.000]  我們在這個Wisdom Series
[00:00:05.000 --> 00:00:06.000]  我們說了什麼呢
[00:00:06.000 --> 00:00:09.000]  第一是要敬畏耶穌
[00:00:09.000 --> 00:00:11.000]  敬畏耶穌
[00:00:11.000 --> 00:00:14.000]  Do you guys feel like you have the fear of the Lord in your heart?
[00:00:14.000 --> 00:00:16.000]  The fear of the Lord in your heart
[00:00:16.000 --> 00:00:18.000]  如果我們敬畏耶穌
[00:00:18.000 --> 00:00:20.000]  敬畏神
[00:00:20.000 --> 00:00:22.000]  我們的basis
[00:00:22.000 --> 00:00:23.000]  The basis of our life
[00:00:23.000 --> 00:00:26.000]  Will be a strong foundation
[00:00:26.000 --> 00:00:29.000]  然後Dr. Winley跟我們說了
[00:00:29.000 --> 00:00:33.000]  智慧如何幫助貧窮人
[00:00:33.000 --> 00:00:36.000]  他就說了耶穌的榜樣
[00:00:36.000 --> 00:00:38.000]  And then next, if we listen
[00:00:38.000 --> 00:00:40.000]  We will have wise words
[00:00:40.000 --> 00:00:42.000]  我們要speak with什麼呢
[00:00:42.000 --> 00:00:44.000]  Speak with
[00:00:44.000 --> 00:00:46.000]  Speak with wisdom, yes
[00:00:46.000 --> 00:00:47.000]  但有一個acronym
[00:00:47.000 --> 00:00:49.000]  Speak with
[00:00:49.000 --> 00:00:51.000]  G字頭
[00:00:51.000 --> 00:00:53.000]  We speak with grace
[00:00:53.000 --> 00:00:55.000]  Grace就是godly
[00:00:55.000 --> 00:00:57.000]  Is it right?
[00:00:57.000 --> 00:00:58.000]  Have we asked the Lord?
[00:00:58.000 --> 00:01:00.000]  Is it compassionate?
[00:01:00.000 --> 00:01:01.000]  Is it edifying?
[00:01:01.000 --> 00:01:03.000]  Is it helping others?
[00:01:03.000 --> 00:01:05.000]  如果我們學了這個
[00:01:05.000 --> 00:01:09.000]  我們的words應該要很有智慧
[00:01:09.000 --> 00:01:11.000]  And then next
[00:01:11.000 --> 00:01:12.000]  Sam 傳道
[00:01:12.000 --> 00:01:15.000]  不是,Sam 神學生
[00:01:15.000 --> 00:01:17.000]  跟我們說了wise wallet
[00:01:17.000 --> 00:01:19.000]  God gives us money
[00:01:19.000 --> 00:01:22.000]  We are the stewards of his money
[00:01:22.000 --> 00:01:24.000]  然後我們學了wise relationship
[00:01:24.000 --> 00:01:25.000]  我們要
[00:01:25.000 --> 00:01:28.000]  Relationship是要建的
[00:01:28.000 --> 00:01:29.000]  It's like a house
[00:01:29.000 --> 00:01:32.000]  Foundation is the fear of the Lord
[00:01:32.000 --> 00:01:33.000]  It has to be built
[00:01:33.000 --> 00:01:35.000]  With the cornerstone of Jesus Christ
[00:01:35.000 --> 00:01:37.000]  With the walls of truth
[00:01:37.000 --> 00:01:39.000]  The windows of honesty
[00:01:39.000 --> 00:01:41.000]  The doors of communication
[00:01:41.000 --> 00:01:43.000]  And the roof of love
[00:01:43.000 --> 00:01:45.000]  然後上個禮拜
[00:01:45.000 --> 00:01:48.000]  Eddie 跟我們說了wise education
[00:01:48.000 --> 00:01:51.000]  這個世界的education是好的
[00:01:51.000 --> 00:01:53.000]  但神的education
[00:01:53.000 --> 00:01:57.000]  God's wisdom is greater than any man's wisdom
[00:01:57.000 --> 00:02:00.000]  今天我們會finish with
[00:02:00.000 --> 00:02:02.000]  Wisdom guards our hearts
[00:02:02.000 --> 00:02:04.000]  Wisdom guards our hearts
[00:02:04.000 --> 00:02:06.000]  我會學三樣東西
[00:02:06.000 --> 00:02:07.000]  第一是
[00:02:07.000 --> 00:02:10.000]  為什麼我們要guard我們的heart
[00:02:10.000 --> 00:02:12.000]  我們不guard我們的heart那一詞
[00:02:12.000 --> 00:02:14.000]  會發生什麼事
[00:02:14.000 --> 00:02:17.000]  第三是我們怎樣guard我們的heart
[00:02:17.000 --> 00:02:18.000]  第一
[00:02:18.000 --> 00:02:20.000]  Why guard our hearts?
[00:02:20.000 --> 00:02:23.000]  Let's read proverbs together
[00:02:23.000 --> 00:02:24.000]  1,2,3 in Chinese
[00:02:24.000 --> 00:02:25.000]  1,2,3
[00:02:25.000 --> 00:02:35.000]  It says here in proverbs
[00:02:35.000 --> 00:02:39.000]  Everything flows from your heart
[00:02:39.000 --> 00:02:41.000]  所以我們要guard我們的heart
[00:02:41.000 --> 00:02:42.000]  第一個point
[00:02:42.000 --> 00:02:45.000]  我們的心是source
[00:02:45.000 --> 00:02:47.000]  The source of everything that flows
[00:02:47.000 --> 00:02:50.000]  好像CPU
[00:02:50.000 --> 00:02:52.000]  CPU是stand for what?
[00:02:52.000 --> 00:02:53.000]  記不記得?
[00:02:53.000 --> 00:02:54.000]  有沒有人知道?
[00:02:54.000 --> 00:02:56.000]  Central Processing Unit
[00:02:56.000 --> 00:02:59.000]  因為是Uncle Stanley那年代
[00:02:59.000 --> 00:03:00.000]  是Sark的
[00:03:00.000 --> 00:03:02.000]  所以他知道
[00:03:02.000 --> 00:03:04.000]  Central Processing Unit
[00:03:04.000 --> 00:03:05.000]  我們的心
[00:03:05.000 --> 00:03:07.000]  好像Central Processing Unit
[00:03:07.000 --> 00:03:08.000]  我們的emotion
[00:03:08.000 --> 00:03:10.000]  我們的beliefs
[00:03:10.000 --> 00:03:11.000]  我們的desire
[00:03:11.000 --> 00:03:12.000]  我們的action
[00:03:12.000 --> 00:03:14.000]  是come from我們的心
[00:03:14.000 --> 00:03:18.000]  所以我們要保護我們的心
[00:03:18.000 --> 00:03:20.000]  好像一個waterfall
[00:03:20.000 --> 00:03:24.000]  如果有人在上面pollute the water
[00:03:24.000 --> 00:03:27.000]  之後整個river會怎樣?
[00:03:27.000 --> 00:03:29.000]  會污染
[00:03:29.000 --> 00:03:31.000]  所以我們要guard我們的heart
[00:03:31.000 --> 00:03:35.000]  That is where everything flows from
[00:03:35.000 --> 00:03:37.000]  耶穌也有這樣說
[00:03:37.000 --> 00:03:39.000]  在Luke 6
[00:03:39.000 --> 00:03:41.000]  It says a good man brings good things
[00:03:41.000 --> 00:03:44.000]  out of the good stored up in his heart
[00:03:44.000 --> 00:03:46.000]  And the evil man brings the evil
[00:03:46.000 --> 00:03:49.000]  out of the evil stored up in his heart
[00:03:49.000 --> 00:03:52.000]  我們的心是store什麼呢?
[00:03:52.000 --> 00:03:55.000]  就會有什麼action
[00:03:55.000 --> 00:03:56.000]  好像這個心
[00:03:56.000 --> 00:03:57.000]  on the right
[00:03:57.000 --> 00:04:00.000]  如果我們的心有murder
[00:04:00.000 --> 00:04:04.000]  adultery, theft, false testimony
[00:04:04.000 --> 00:04:05.000]  sexual immorality
[00:04:05.000 --> 00:04:09.000]  我們的心會帶出這樣的action
[00:04:09.000 --> 00:04:11.000]  這樣的words
[00:04:11.000 --> 00:04:13.000]  這樣的motive
[00:04:13.000 --> 00:04:14.000]  所以我們的心
[00:04:14.000 --> 00:04:16.000]  是好像一個treasure
[00:04:16.000 --> 00:04:19.000]  We have to protect our treasure
[00:04:19.000 --> 00:04:22.000]  家裡有沒有人有save?
[00:04:22.000 --> 00:04:24.000]  你放什麼在save裡?
[00:04:24.000 --> 00:04:26.000]  是不是糖果?
[00:04:26.000 --> 00:04:29.000]  是不是零食?
[00:04:29.000 --> 00:04:31.000]  是不是什麼?
[00:04:31.000 --> 00:04:33.000]  最寶貴的東西
[00:04:33.000 --> 00:04:35.000]  你放在save裡
[00:04:35.000 --> 00:04:37.000]  To keep it safe
[00:04:37.000 --> 00:04:38.000]  To keep it safe
[00:04:38.000 --> 00:04:39.000]  Treasure
[00:04:39.000 --> 00:04:41.000]  Our heart is like treasure
[00:04:41.000 --> 00:04:44.000]  我們要放在一個save裡
[00:04:44.000 --> 00:04:46.000]  We have to keep it safe
[00:04:46.000 --> 00:04:47.000]  所以第一樣東西
[00:04:47.000 --> 00:04:50.000]  我們為什麼要保護我們的心
[00:04:50.000 --> 00:04:55.000]  因為我們的心是個treasure
[00:04:55.000 --> 00:04:57.000]  It is our CPU
[00:04:57.000 --> 00:04:59.000]  Everything flows from it
[00:04:59.000 --> 00:05:00.000]  第二
[00:05:00.000 --> 00:05:05.000]  It is where the enemy attacks
[00:05:05.000 --> 00:05:07.000]  我們繼續讀中文
[00:05:07.000 --> 00:05:08.000]  1,2,3
[00:05:08.000 --> 00:05:20.000]  (讀中文)
[00:05:20.000 --> 00:05:22.000]  我們的敵手是誰?
[00:05:22.000 --> 00:05:24.000]  Who is our enemy?
[00:05:24.000 --> 00:05:26.000]  我們的敵手是誰?
[00:05:26.000 --> 00:05:27.000]  蛤?
[00:05:27.000 --> 00:05:29.000]  受敵
[00:05:29.000 --> 00:05:33.000]  受敵是誰?
[00:05:33.000 --> 00:05:35.000]  是魔鬼
[00:05:35.000 --> 00:05:37.000]  Satan desires to attack us
[00:05:37.000 --> 00:05:39.000]  他好像獅子一樣
[00:05:39.000 --> 00:05:41.000]  想attack我們
[00:05:41.000 --> 00:05:44.000]  我們打足球的時候
[00:05:44.000 --> 00:05:46.000]  我們要保護什麼?
[00:05:46.000 --> 00:05:48.000]  我們打足球的時候
[00:05:48.000 --> 00:05:49.000]  要保護什麼?
[00:05:49.000 --> 00:05:50.000]  足球隊那些
[00:05:50.000 --> 00:05:52.000]  龍門
[00:05:52.000 --> 00:05:54.000]  You have to protect the net
[00:05:54.000 --> 00:05:57.000]  你進多少球都好
