
[00:00:00.000 --> 00:00:02.000]  大英姐妹平安
[00:00:02.000 --> 00:00:09.800]  很高興再次有機會在此跟大家分享啟示錄上帝的聖言
[00:00:09.800 --> 00:00:13.640]  不如在我們打開聖言之先 我們一起禱告
[00:00:13.640 --> 00:00:19.840]  「真主唯獨你是聖潔的 你是大而可畏的主
[00:00:19.840 --> 00:00:24.040]  在你面前我們無不屈膝 俯伏敬拜你
[00:00:24.040 --> 00:00:26.920]  願以此刻我們有打開聖言的時候
[00:00:26.920 --> 00:00:32.920]  你光照我們的內心 聖靈你在我們當中親自的囂觀工作
[00:00:32.920 --> 00:00:37.560]  以致我們無論聽的 無論講的 在你面前我們都同感一靈
[00:00:37.560 --> 00:00:42.440]  在你面前有美好的領受 得蒙你的詛咒 提醒 教導
[00:00:42.440 --> 00:00:47.440]  多謝主 誰聽我們禱告 乃奉靠耶穌基督保的名字 阿們」
[00:00:47.440 --> 00:00:51.720]  好 今天我們來到啟示錄第十五章
[00:00:51.720 --> 00:00:58.240]  其實一開始上帝讓約翰看到天上另一個兆頭或異象
[00:00:58.240 --> 00:01:01.240]  我們一開始讀第一節
[00:01:01.240 --> 00:01:02.720]  1、2、3
[00:01:02.720 --> 00:01:08.240]  「我又看見在天上有異象 大而且奇
[00:01:08.240 --> 00:01:12.560]  就是七位天使掌管沒了的七災
[00:01:12.560 --> 00:01:17.760]  因為神的大怒 在這七災中發盡了」
[00:01:17.760 --> 00:01:22.920]  這裡提到上帝讓約翰又再次看到天上另一個異象
[00:01:22.920 --> 00:01:24.640]  而這個異象是什麼
[00:01:24.640 --> 00:01:29.920]  就是上帝讓七位天使拿著七災 亦即是七碗
[00:01:29.920 --> 00:01:35.040]  預備將上帝滿滿的憤怒傾倒在地上
[00:01:35.040 --> 00:01:38.040]  過去我們有大約半年多的時間
[00:01:38.040 --> 00:01:41.800]  其實我們跟著約翰看了很多不同的異象
[00:01:41.800 --> 00:01:45.120]  而這次這個異象 這次這七個災難
[00:01:45.120 --> 00:01:48.040]  會跟之前的很不一樣 為什麼
[00:01:48.040 --> 00:01:50.040]  因為經文提到 第一
[00:01:50.040 --> 00:01:54.440]  這個是沒了的七災 即是最後的七災
[00:01:54.440 --> 00:01:59.960]  之前打生打死 現在最後最終來到結局篇
[00:01:59.960 --> 00:02:02.120]  第二 有什麼不一樣呢
[00:02:02.120 --> 00:02:05.080]  這次七災因為來到結局篇
[00:02:05.080 --> 00:02:08.160]  上帝的震怒 上帝的憐怒
[00:02:08.160 --> 00:02:11.920]  之前一直還在忍耐著 按耐著
[00:02:11.920 --> 00:02:17.360]  但是之前對於犯錯 對於走錯路 走不義的人
[00:02:17.360 --> 00:02:19.360]  依然留有餘地
[00:02:19.360 --> 00:02:22.960]  希望他們回轉 盼望他們悔改
[00:02:22.960 --> 00:02:26.680]  但是去到這個時候 我們來到今天我們所看的十五章
[00:02:26.680 --> 00:02:28.080]  經文這樣寫
[00:02:28.080 --> 00:02:31.560]  上帝所積出的憤怒已經達到頂點
[00:02:31.560 --> 00:02:38.480]  以至這一次 神的大怒在這七災中發盡了
[00:02:38.480 --> 00:02:40.040]  我又問一下你們
[00:02:40.040 --> 00:02:44.520]  你們記不記得上一次發脾氣是什麼時候
[00:02:44.520 --> 00:02:46.520]  有人爭執 希望不是今天
[00:02:46.520 --> 00:02:49.080]  甚至是發盡了脾氣
[00:02:49.080 --> 00:02:51.480]  我自己 如果你們認識我的時候
[00:02:51.480 --> 00:02:54.280]  我都不算很發脾氣的人
[00:02:54.280 --> 00:02:57.320]  Pasarita又點頭
[00:02:57.320 --> 00:03:02.680]  但是記得有一次的發怒 對於我來說印象是非常深刻
[00:03:02.680 --> 00:03:05.720]  當時大概是七至八年前
[00:03:05.720 --> 00:03:09.040]  我那時候還在東南亞服侍
[00:03:09.040 --> 00:03:12.480]  我那時候在一間當地的學校教書
[00:03:12.480 --> 00:03:15.600]  記得那天已經下課 已經是小息
[00:03:15.600 --> 00:03:22.440]  我本身在走廊跟小朋友在聊天
[00:03:22.440 --> 00:03:25.680]  無端端有幾個同學跑過來說
[00:03:25.680 --> 00:03:29.040]  我們班有同學打架
[00:03:29.040 --> 00:03:31.440]  作為老師我要怎麼做
[00:03:31.440 --> 00:03:35.840]  當然我跟著他們 我要去調定 要去阻止
[00:03:35.840 --> 00:03:38.840]  所以有快步的就跟著他們走
[00:03:38.840 --> 00:03:42.040]  去到班房的時候 嘩 厲害了
[00:03:42.040 --> 00:03:44.040]  我見到一個平時很頑皮
[00:03:44.040 --> 00:03:47.040]  真的不聽我的話的大隻仔
[00:03:47.040 --> 00:03:50.840]  捉住了小小的 看我去打
[00:03:50.840 --> 00:03:54.440]  我真的不記得那時候我怎麼去喊停他們
[00:03:54.440 --> 00:03:58.640]  我只記得最後的時候 我超級生氣 真的很生氣
[00:03:58.640 --> 00:04:01.440]  我就拿著我手上的那把長尺
[00:04:01.440 --> 00:04:04.440]  預備去打那個打人的小朋友
[00:04:04.440 --> 00:04:07.640]  即是剛才那個畫像 大隻一點的小朋友
[00:04:07.640 --> 00:04:09.040]  在這裡事先聲明一下
[00:04:09.040 --> 00:04:13.040]  其實我在香港有教書的 但我沒有看過佛
[00:04:13.040 --> 00:04:16.840]  當地是真的可以 當地老師經常都會這樣做
[00:04:16.840 --> 00:04:20.640]  但其實我本身那把尺是用來做什麼的呢
[00:04:20.640 --> 00:04:24.040]  不是用來開齋 是用來嚇小朋友
[00:04:24.040 --> 00:04:26.440]  他們就怕了 會閉嘴
[00:04:26.440 --> 00:04:32.040]  但當時那一刻 我真的覺得那個大隻仔真的太過分
[00:04:32.040 --> 00:04:34.040]  所以我就拿著那把長尺
[00:04:34.040 --> 00:04:36.040]  我就捉住大隻仔的手
[00:04:36.040 --> 00:04:40.640]  我就跟他說 老師要罰你了 要打你五下了
[00:04:40.640 --> 00:04:42.640]  五下都不是很多
[00:04:42.640 --> 00:04:47.240]  因為我要他知錯 我要他下次不要再打人了
[00:04:47.240 --> 00:04:50.640]  我一下一下用力地打下去
[00:04:50.640 --> 00:04:54.240]  其實打到第三四下 我都已經心軟
[00:04:54.240 --> 00:04:58.840]  原因是他縮手 我知道其實都真的挺痛的
[00:04:58.840 --> 00:05:01.440]  但我剛才說了打幾下
[00:05:01.440 --> 00:05:05.040]  打五下 大家有聽書 打五下
[00:05:05.040 --> 00:05:10.840]  旁邊還有很多吃花生的小朋友在看電影
[00:05:10.840 --> 00:05:13.840]  所以我依然捉住他的手
