
[00:00:00.000 --> 00:00:02.000]  靜姐妹平安
[00:00:02.000 --> 00:00:06.000]  很高興能夠回來繼續跟大家宣講神的話語
[00:00:06.000 --> 00:00:09.000]  我們一直在看文素記
[00:00:09.000 --> 00:00:13.000]  我們知道文素記主要的核心內容
[00:00:13.000 --> 00:00:18.000]  就是神將一群從埃及的以色列人帶出來
[00:00:18.000 --> 00:00:21.000]  在曠野的生活
[00:00:21.000 --> 00:00:26.000]  在曠野裏面神要設立一群屬於他的子民
[00:00:26.000 --> 00:00:30.000]  分別成為聖結的群體
[00:00:30.000 --> 00:00:34.000]  所以在我們上次的幾個星期前
[00:00:34.000 --> 00:00:36.000]  我們看的一至四章
[00:00:36.000 --> 00:00:38.000]  就是當時文素記很重要的內容
[00:00:38.000 --> 00:00:45.000]  就是神將十二支派陣營的位置上的安排
[00:00:45.000 --> 00:00:47.000]  你知道子民出來之後
[00:00:47.000 --> 00:00:49.000]  他要有不同的位置
[00:00:49.000 --> 00:00:56.000]  所以一至四章主要是集中在十二支派陣營的分配
[00:00:56.000 --> 00:00:58.000]  來到我們今天看的經文
[00:00:58.000 --> 00:01:01.000]  其實是五章一至六章二十七節
[00:01:01.000 --> 00:01:04.000]  整個大段裏面的其中一個段落
[00:01:04.000 --> 00:01:08.000]  因為當文素記說了如何放了安置的子民之後
[00:01:08.000 --> 00:01:10.000]  他很快就會說
[00:01:10.000 --> 00:01:15.000]  這班子民應該如何進行一些律法的要求
[00:01:15.000 --> 00:01:18.000]  在五章一至六章二十七節裏面
[00:01:18.000 --> 00:01:22.000]  整個大段落都是說關於這些律法的要求
[00:01:22.000 --> 00:01:31.000]  這個律法的要求是說教導他們關於聖結群體的要求等等
[00:01:31.000 --> 00:01:34.000]  而我們今天看的五章一至三十一節
[00:01:34.000 --> 00:01:40.000]  他集中的地方很明顯就是集中在三個條例裏面
[00:01:40.000 --> 00:01:43.000]  或者三個對聖結的要求
[00:01:43.000 --> 00:01:44.000]  很簡單的
[00:01:44.000 --> 00:01:48.000]  你看經文裏面有三個很明顯的字眼
[00:01:48.000 --> 00:01:50.000]  就是說這三個條例的分段
[00:01:50.000 --> 00:01:54.000]  因為這三個經文分別都說耶和華對摩西說
[00:01:54.000 --> 00:01:55.000]  耶和華曉如摩西
[00:01:55.000 --> 00:01:57.000]  耶和華對摩西說
[00:01:57.000 --> 00:01:59.000]  分別就是你看聖經
[00:01:59.000 --> 00:02:01.000]  一至四節為一段
[00:02:01.000 --> 00:02:04.000]  五節三十節是一段
[00:02:04.000 --> 00:02:08.000]  最後十一至三十一節是一個比較長的段落
[00:02:08.000 --> 00:02:12.000]  所以拍望我們今天在這三個條例裏面
[00:02:12.000 --> 00:02:18.000]  當然一方面我們知道條例大部份其實都是給當時候的猶太人
[00:02:18.000 --> 00:02:22.000]  特別是給當時候在抗野裏面的那些猶太人
[00:02:22.000 --> 00:02:26.000]  所以我們很難只是表面去理解
[00:02:26.000 --> 00:02:28.000]  然後就可以直接的形容
[00:02:28.000 --> 00:02:31.000]  反而我們要去相對在條例裏面
[00:02:31.000 --> 00:02:35.000]  去到嘗試明白這個條例背後的精髓
[00:02:35.000 --> 00:02:40.000]  還有去思考這個精髓對我們的幫助
[00:02:40.000 --> 00:02:42.000]  還有我們今天的應用
[00:02:42.000 --> 00:02:45.000]  很快我們看第一個條例
[00:02:45.000 --> 00:02:47.000]  或者是一至四節那裏
[00:02:47.000 --> 00:02:50.000]  就是說潔淨營地
[00:02:50.000 --> 00:02:53.000]  與不潔的來隔離
[00:02:53.000 --> 00:02:56.000]  很簡單的其實這個經文裏面提到
[00:02:56.000 --> 00:03:01.000]  當時候有三個群體要被趕出營地
[00:03:01.000 --> 00:03:04.000]  當然聖經裏面有一個比較嚴厲的字眼
[00:03:04.000 --> 00:03:07.000]  要將他們趕出營地
[00:03:07.000 --> 00:03:10.000]  當然趕出的意思是在營地之外
[00:03:10.000 --> 00:03:13.000]  如果過了一段時間他們康復之後
[00:03:13.000 --> 00:03:14.000]  可以回來
[00:03:14.000 --> 00:03:15.000]  哪三類的人呢
[00:03:15.000 --> 00:03:18.000]  第一類就是長大麻風的人
[00:03:18.000 --> 00:03:21.000]  當然長大麻風這個字眼在聖經的
[00:03:21.000 --> 00:03:22.000]  特別在文述裏面
[00:03:22.000 --> 00:03:25.000]  他又不一定只是指大麻風
[00:03:25.000 --> 00:03:31.000]  應該是凡指一切和皮膚病有關的一些情況
[00:03:31.000 --> 00:03:32.000]  你很容易想像的
[00:03:32.000 --> 00:03:34.000]  如果在一個營地裏面
[00:03:34.000 --> 00:03:36.000]  都是一些的牧民
[00:03:36.000 --> 00:03:39.000]  這些牧民如果有皮膚病的話
[00:03:39.000 --> 00:03:41.000]  很容易被似的傳染
[00:03:41.000 --> 00:03:45.000]  就會威脅到在營裏面的一班人
[00:03:45.000 --> 00:03:48.000]  所以皮膚病的人要被趕出營地
[00:03:48.000 --> 00:03:52.000]  第二種他形容是患流症
[00:03:52.000 --> 00:03:54.000]  什麼叫患流症呢
[00:03:54.000 --> 00:03:57.000]  流症很明顯這個字眼的意思
[00:03:57.000 --> 00:04:00.000]  就是所有會流出來的液體
[00:04:00.000 --> 00:04:03.000]  你想像下一個和身體裏面會流出來的液體
[00:04:03.000 --> 00:04:08.000]  如果我們和上一個大麻風的症狀來對比的時候
[00:04:08.000 --> 00:04:11.000]  我相信這個流症更準確的指向
[00:04:11.000 --> 00:04:18.000]  可能是我們今時的一種和性有關的傳染病
[00:04:18.000 --> 00:04:21.000]  有些人叫他做淋病
[00:04:21.000 --> 00:04:23.000]  所以這個都是一樣
[00:04:23.000 --> 00:04:26.000]  如果在營裏面又會產生一定的傳染性
[00:04:26.000 --> 00:04:30.000]  和帶來營裏面的人生命的危險
[00:04:30.000 --> 00:04:34.000]  而第三種就是因死屍而不靜
[00:04:34.000 --> 00:04:37.000]  當然這個可能是從禮儀上因為不靜
[00:04:37.000 --> 00:04:42.000]  又可以在現實中帶來那種傳染性的情況
[00:04:42.000 --> 00:04:47.000]  可以想像下當時在曠野裏面天氣都比較侷熱
[00:04:47.000 --> 00:04:50.000]  在這麼侷熱的裏面如果有屍體的時候
[00:04:50.000 --> 00:04:52.000]  如果這個屍體稍微有些細菌
[00:04:52.000 --> 00:04:56.000]  就很容易帶來很廣泛的傳染性
[00:04:56.000 --> 00:04:59.000]  所以你看到無論是皮膚病
[00:04:59.000 --> 00:05:02.000]  或者是流症或者是死屍
[00:05:02.000 --> 00:05:04.000]  都有同一個問題
[00:05:04.000 --> 00:05:08.000]  就會帶來這種傳染性的情況
[00:05:08.000 --> 00:05:11.000]  又影響了在營裏面的這些人
[00:05:11.000 --> 00:05:14.000]  但不過經文裏面看到更加重要的原因
[00:05:14.000 --> 00:05:17.000]  就是如果你看第三節那裏
[00:05:17.000 --> 00:05:19.000]  非常非常重要的
[00:05:19.000 --> 00:05:20.000]  在第三節那裏說
[00:05:20.000 --> 00:05:25.000]  原來這個原因不只是一個衛生的問題
[00:05:25.000 --> 00:05:28.000]  因為第三節裏面有一個很重要的字眼
[00:05:28.000 --> 00:05:33.000]  那裏解釋了為何要將這些人暫時趕出去
[00:05:33.000 --> 00:05:37.000]  他提到一個神在營中
[00:05:37.000 --> 00:05:40.000]  我們知道在裏面知道聖潔的神
[00:05:40.000 --> 00:05:44.000]  無論是分別出來不一樣的意思
[00:05:44.000 --> 00:05:48.000]  又或者是傳染的完美的角度來看
[00:05:48.000 --> 00:05:51.000]  你都發現都比我們有一個更加去到
[00:05:51.000 --> 00:05:55.000]  幫助我們更加認識我們的這位神
[00:05:55.000 --> 00:05:58.000]  我們這位神是生命的源頭
[00:05:58.000 --> 00:06:01.000]  他不能夠和死或者傳染病
[00:06:01.000 --> 00:06:06.000]  我們知道傳染病可能都代表罪的擴散
[00:06:06.000 --> 00:06:09.000]  他不能夠和這兩樣東西來共存
[00:06:09.000 --> 00:06:12.000]  當然這裏不是說神限制他自己
[00:06:12.000 --> 00:06:13.000]  而是說神的屬性
[00:06:13.000 --> 00:06:16.000]  他是不喜歡和這些罪
[00:06:16.000 --> 00:06:23.000]  或者是和生命有關係的東西來共存
