
[00:00:00.000 --> 00:00:02.000]  大家好
[00:00:02.000 --> 00:00:05.440]  好開心今天可以跟大家分享
[00:00:05.440 --> 00:00:08.440]  剛才Karen介紹了我
[00:00:08.440 --> 00:00:12.200]  很開心今次是第二次可以來這裡分享
[00:00:12.200 --> 00:00:13.640]  一開始之前
[00:00:13.640 --> 00:00:15.640]  想跟大家玩一個遊戲
[00:00:15.640 --> 00:00:17.640]  這個遊戲叫做「無無無無」
[00:00:17.640 --> 00:00:19.640]  這個遊戲很容易玩
[00:00:19.640 --> 00:00:22.640]  就是待會你會看到一些相片
[00:00:22.640 --> 00:00:24.000]  好像這樣
[00:00:24.000 --> 00:00:27.440]  大家要最快猜到這是什麼
[00:00:27.440 --> 00:00:30.040]  猜到就舉手就行
[00:00:30.040 --> 00:00:32.040]  舉手然後叫出來就行
[00:00:32.040 --> 00:00:33.240]  開始了
[00:00:33.240 --> 00:00:35.240]  大家知不知道這是什麼?
[00:00:35.240 --> 00:00:37.240]  未知
[00:00:37.240 --> 00:00:39.240]  再來一個
[00:00:39.240 --> 00:00:41.240]  是!對了
[00:00:41.240 --> 00:00:43.240]  給點掌聲
[00:00:43.240 --> 00:00:45.240]  這個就是荔枝
[00:00:45.240 --> 00:00:47.240]  第二個
[00:00:47.240 --> 00:00:49.240]  有沒有人知道
[00:00:49.240 --> 00:00:51.240]  是!
[00:00:51.240 --> 00:00:53.240]  好厲害
[00:00:53.240 --> 00:00:55.240]  果然是
[00:00:55.240 --> 00:00:57.240]  這個呢
[00:00:57.240 --> 00:00:59.240]  再看看
[00:00:59.240 --> 00:01:03.240]  我聽到了
[00:01:03.240 --> 00:01:05.240]  是!對了
[00:01:05.240 --> 00:01:07.240]  這個呢
[00:01:07.240 --> 00:01:09.240]  檸檬
[00:01:09.240 --> 00:01:11.240]  嘩
[00:01:11.240 --> 00:01:13.240]  等一下
[00:01:13.240 --> 00:01:17.240]  是榴槤
[00:01:17.240 --> 00:01:19.240]  這位朋友不知為何這麼厲害
[00:01:19.240 --> 00:01:21.240]  這個呢
[00:01:21.240 --> 00:01:25.240]  有沒有人知道
[00:01:25.240 --> 00:01:27.240]  好再來一個
[00:01:27.240 --> 00:01:29.240]  是!對了
[00:01:29.240 --> 00:01:31.240]  我聽到了
[00:01:31.240 --> 00:01:33.240]  這個就是肉骨茶
[00:01:33.240 --> 00:01:35.240]  好厲害
[00:01:35.240 --> 00:01:37.240]  這個呢
[00:01:37.240 --> 00:01:39.240]  是一個字
[00:01:39.240 --> 00:01:41.240]  看到嗎
[00:01:41.240 --> 00:01:43.240]  再來一個
[00:01:43.240 --> 00:01:45.240]  是!沒錯
[00:01:45.240 --> 00:01:47.240]  就是Purpose
[00:01:47.240 --> 00:01:49.240]  給點掌聲大家
[00:01:49.240 --> 00:01:51.240]  給點掌聲自己
[00:01:51.240 --> 00:01:53.240]  多謝你們參與這個遊戲
[00:01:53.240 --> 00:01:55.240]  為什麼
[00:01:55.240 --> 00:01:57.240]  我會有這個遊戲
[00:01:57.240 --> 00:01:59.240]  因為我發覺
[00:01:59.240 --> 00:02:01.240]  人生意義非常重要
[00:02:01.240 --> 00:02:03.240]  Purpose非常重要
[00:02:03.240 --> 00:02:05.240]  其實我們大家
[00:02:05.240 --> 00:02:07.240]  在一個歷程中尋找意義
