
[00:00:00.000 --> 00:00:01.480]  希望姐妹平安
[00:00:01.480 --> 00:00:05.400]  很開心我們又能夠在一起來聽神的話語
[00:00:05.400 --> 00:00:06.800]  我們一起同心禱告
[00:00:06.800 --> 00:00:10.160]  天父上帝 我們滿心感謝讚美祢
[00:00:10.160 --> 00:00:13.440]  祢在香港為我們建立了一個普通話的群體
[00:00:13.440 --> 00:00:15.720]  讓我們能夠像一家人一樣
[00:00:15.720 --> 00:00:17.440]  來自不同的背景
[00:00:17.440 --> 00:00:20.400]  但是因基督我們有共同的價值觀
[00:00:20.400 --> 00:00:22.680]  因基督我們有一樣的信念
[00:00:22.680 --> 00:00:24.920]  因基督我們有一樣的使命
[00:00:24.920 --> 00:00:26.640]  以致我們能夠走在一起
[00:00:26.640 --> 00:00:28.760]  互相扶持 互相成長
[00:00:28.760 --> 00:00:30.160]  感謝讚美祢
[00:00:30.160 --> 00:00:32.520]  禱告奉主耶穌基督聖名求
[00:00:32.520 --> 00:00:33.240]  Amen
[00:00:33.240 --> 00:00:35.800]  這次會講一個新的講道系列
[00:00:35.800 --> 00:00:38.880]  叫《神同在的祝福》的講道系列
[00:00:38.880 --> 00:00:41.520]  我最近放假
[00:00:41.520 --> 00:00:46.680]  在放假期間就有一個沉思
[00:00:46.680 --> 00:00:48.440]  就一直在想
[00:00:48.440 --> 00:00:55.160]  基督徒要怎麼樣經常得勝
[00:00:55.160 --> 00:00:57.560]  因為每一個真正愛主的基督徒
[00:00:57.560 --> 00:00:59.880]  都想過一個得勝的生活
[00:00:59.880 --> 00:01:03.280]  但我們常常有些時候會成功
[00:01:03.280 --> 00:01:04.800]  有些時候會失敗
[00:01:04.800 --> 00:01:07.840]  所以要怎麼樣能夠常常得勝
[00:01:07.840 --> 00:01:11.080]  想到這個問題的時候
[00:01:11.080 --> 00:01:14.640]  我就再繼續的想
[00:01:14.640 --> 00:01:16.240]  什麼叫得勝
[00:01:16.240 --> 00:01:20.880]  到底得勝是以什麼事情來衡量
[00:01:20.880 --> 00:01:23.200]  你已經得勝了
[00:01:23.200 --> 00:01:25.160]  失敗了等等
[00:01:25.160 --> 00:01:27.560]  所以到底是何謂得勝
[00:01:27.560 --> 00:01:29.840]  得勝勝過什麼呢
[00:01:29.840 --> 00:01:31.760]  你要有勝過
[00:01:31.760 --> 00:01:33.280]  你才能夠叫得勝
[00:01:33.280 --> 00:01:36.320]  到底是什麼內容讓我們能夠很明確的知道
[00:01:36.320 --> 00:01:39.840]  我們在過一個得勝的生活
[00:01:39.840 --> 00:01:45.240]  那麼我們就看到有三樣東西是可以理解的
[00:01:45.240 --> 00:01:46.400]  第一是什麼呢
[00:01:46.400 --> 00:01:49.240]  要勝過愛世界的心
[00:01:49.240 --> 00:01:51.080]  要勝過愛世界的心
[00:01:51.080 --> 00:01:52.680]  因為聖經說什麼呢
