
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹主內平安
[00:00:02.000 --> 00:00:08.200]  今天我們來到貼薩羅尼加後書的最後一章
[00:00:08.200 --> 00:00:15.000]  亦是整個貼薩羅尼加前後書門訓系列的最後一章
[00:00:15.000 --> 00:00:19.800]  我們今天來看看保羅對貼薩羅尼加教會的信徒
[00:00:19.800 --> 00:00:22.800]  他們的弟兄姊妹有什麼教導
[00:00:22.800 --> 00:00:27.200]  首先我們要看第二章是說什麼
[00:00:27.200 --> 00:00:31.400]  因為今天有少許經文都和第二章有些關係
[00:00:31.400 --> 00:00:34.200]  如果大家記得兩次之前
[00:00:34.200 --> 00:00:38.800]  二章一到十二節提到有一群不法之人
[00:00:38.800 --> 00:00:41.000]  就在說一些假的教導
[00:00:41.000 --> 00:00:46.000]  就說主已經回來了 主的日子已經來到
[00:00:46.000 --> 00:00:48.800]  甚至這群人還自稱是上帝
[00:00:48.800 --> 00:00:52.400]  這個錯誤的教導就令到保羅很擔心
[00:00:52.400 --> 00:00:57.000]  於是在上一次貼前的講道就提到
[00:00:57.000 --> 00:01:01.800]  保羅要鼓勵弟兄姊妹在這個環境要站立得穩
[00:01:01.800 --> 00:01:04.600]  保羅期望信徒可以站立得穩
[00:01:04.600 --> 00:01:08.800]  要堅守保羅對他們的教導
[00:01:08.800 --> 00:01:15.000]  而在最後第二章結束的時候就是一個保羅的祈求
[00:01:15.000 --> 00:01:17.800]  經文我都帶了在重點
[00:01:17.800 --> 00:01:21.000]  保羅就說願我們主耶穌基督自己
[00:01:21.000 --> 00:01:24.600]  和那愛我們 開恩將我們
[00:01:24.600 --> 00:01:29.200]  開恩將永遠的安慰及美好的盼望賜給我們的父上帝
[00:01:29.200 --> 00:01:30.600]  安慰你們的心
[00:01:30.600 --> 00:01:36.200]  並且一切的善行善言上堅固你們
[00:01:36.200 --> 00:01:41.000]  接著就是來到今天的講道經文第三章
[00:01:41.000 --> 00:01:47.400]  保羅在二章尾為了貼上羅尼加的弟兄姊妹代求
[00:01:47.400 --> 00:01:50.000]  到了第三章一開始
[00:01:50.000 --> 00:01:58.000]  就是保羅都希望貼上羅尼加的弟兄姊妹為他們祈禱
[00:01:58.000 --> 00:01:59.600]  首先是保羅為他們祈禱
[00:01:59.600 --> 00:02:03.600]  然後保羅就希望你們都為我們去祈禱
[00:02:03.600 --> 00:02:05.200]  經文這樣說 他說 沒了
[00:02:05.200 --> 00:02:09.000]  弟兄們 請你們為我們禱告
[00:02:09.000 --> 00:02:11.800]  好讓主的道快快傳開 得著榮耀
[00:02:11.800 --> 00:02:14.000]  正如在你們中間一樣
[00:02:14.000 --> 00:02:17.600]  也讓我們能脫離無理和邪惡人的手
[00:02:17.600 --> 00:02:19.400]  因為不是人人都有信仰
[00:02:19.400 --> 00:02:22.600]  不是人人都相信上帝的
[00:02:22.600 --> 00:02:24.800]  有合理的 有真理的教導
[00:02:24.800 --> 00:02:27.800]  所以他們成為了無理和邪惡人
[00:02:27.800 --> 00:02:29.200]  但主是信實的
[00:02:29.200 --> 00:02:33.200]  祂要堅固你們 保護你們脫離那邪惡者
[00:02:33.200 --> 00:02:35.200]  我們靠主對你們有信心
[00:02:35.200 --> 00:02:39.600]  你們現在遵行 以後也必遵行我們所吩咐的
[00:02:39.600 --> 00:02:42.600]  願主引導你們的心去愛上帝
[00:02:42.600 --> 00:02:45.200]  並學基督的忍耐
[00:02:45.200 --> 00:02:49.400]  弟兄姊妹 我們看到的
[00:02:49.400 --> 00:02:52.200]  保羅想提摩太…
[00:02:52.200 --> 00:02:53.000]  不是提摩太…
[00:02:53.000 --> 00:02:54.200]  貼錯了 羅利加
[00:02:54.200 --> 00:02:57.200]  弟兄姊妹為他的祈禱有兩個內容
[00:02:57.200 --> 00:03:02.000]  第一個就是為主的道可以快快傳開
[00:03:02.000 --> 00:03:03.800]  得著榮耀 這是第一節
[00:03:03.800 --> 00:03:06.600]  第二個祈禱的內容就是希望
[00:03:06.600 --> 00:03:10.000]  可以讓我們 即是保羅他們一行人
[00:03:10.000 --> 00:03:15.000]  可以脫離無理和邪惡人的手
[00:03:15.000 --> 00:03:17.400]  但如果你剛剛聽我讀或看的時候
[00:03:17.400 --> 00:03:19.600]  你會發覺原來一至五節
[00:03:19.600 --> 00:03:23.600]  那個代禱的需要就去到第二節
[00:03:23.600 --> 00:03:25.800]  因為第三節到第五節
[00:03:25.800 --> 00:03:28.600]  保羅的焦點又再一次
[00:03:28.600 --> 00:03:31.000]  不是放在自己的需要上
[00:03:31.000 --> 00:03:35.800]  而是亦都放回弟兄姊妹身上 是不是
[00:03:35.800 --> 00:03:38.800]  保羅的焦點其實說到尾
[00:03:38.800 --> 00:03:42.800]  仍然掛念著貼殺羅利加弟兄姊妹的情況
[00:03:42.800 --> 00:03:48.400]  但你看看 保羅他怎樣去說的呢
[00:03:48.400 --> 00:03:51.200]  他說主是信實的 他要兼顧你們
[00:03:51.200 --> 00:03:53.800]  保護你脫離那邪惡者
[00:03:53.800 --> 00:03:57.800]  大家知不知道那邪惡者是誰
[00:03:57.800 --> 00:04:00.800]  一定是魔鬼和撒旦
[00:04:00.800 --> 00:04:03.600]  然後亦都說過 怎樣去保護他們呢
[00:04:03.600 --> 00:04:06.600]  就是你們現在進行的
[00:04:06.600 --> 00:04:10.600]  我們都相信靠主你們會繼續去進行
[00:04:10.600 --> 00:04:15.600]  如果你回看保羅在第三章用的字眼
[00:04:15.600 --> 00:04:20.600]  那邪惡者 和必要進行我們所吩咐
[00:04:20.600 --> 00:04:25.600]  你就會發現其實這些正正就是第二章
[00:04:25.600 --> 00:04:28.600]  即是上幾次說到用的字眼
[00:04:28.600 --> 00:04:31.000]  怎樣可以站立得穩呢
[00:04:31.000 --> 00:04:35.400]  就是要進行合乎聖經 即是保羅他們所傳的教導
[00:04:35.400 --> 00:04:38.400]  這裡有說 要防備誰
[00:04:38.400 --> 00:04:41.400]  那些不法之人是靠誰去作惡
[00:04:41.400 --> 00:04:44.400]  就是那邪惡者
[00:04:44.400 --> 00:04:50.400]  所以如果我們看回二章第九至十二節
[00:04:50.400 --> 00:04:58.400]  保羅去期望弟兄姊妹可以脫離那惡者是什麼意思呢
[00:05:00.400 --> 00:05:02.400]  很容易我們會去想的就是
[00:05:02.400 --> 00:05:06.400]  會不會是因為那惡者那些非信徒
[00:05:06.400 --> 00:05:10.400]  對信徒有很大的迫害 生命的威脅
