
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:00:02.160 --> 00:00:08.500]   Father, we thank you.
[00:00:08.500 --> 00:00:11.660]   We thank you because you are here with us.
[00:00:11.660 --> 00:00:16.780]   We thank you that you are constantly working,
[00:00:16.780 --> 00:00:18.940]   even when we don't see it or don't feel it.
[00:00:18.940 --> 00:00:22.900]   Lord, would you be here tonight and move in our hearts?
[00:00:22.900 --> 00:00:26.940]   We thank you that Pastors John and Sandra
[00:00:26.940 --> 00:00:30.100]   have arrived in London safely.
[00:00:30.100 --> 00:00:31.820]   We pray for the next few months, Lord,
[00:00:31.820 --> 00:00:35.340]   that it would be filled with you, filled with you,
[00:00:35.340 --> 00:00:39.260]   and that you would refresh them and restore them as well.
[00:00:39.260 --> 00:00:44.220]   We also remember on this day, September 11th,
[00:00:44.220 --> 00:00:47.660]   just 20 years ago, Lord, when we were reminded
[00:00:47.660 --> 00:00:52.520]   of the depravity of man, the brokenness of this world,
[00:00:52.520 --> 00:00:54.740]   the darkness that surrounds us.
[00:00:56.500 --> 00:00:58.620]   And we pray, we pray, Lord, that you,
[00:00:58.620 --> 00:01:00.900]   the light of the world, will shine your light
[00:01:00.900 --> 00:01:03.340]   into the darkness and that you would give us hope
[00:01:03.340 --> 00:01:07.140]   and that you would bring hope to each and every one
[00:01:07.140 --> 00:01:08.100]   in this world.
[00:01:08.100 --> 00:01:10.680]   And it's in your name we pray, amen.
[00:01:10.680 --> 00:01:17.100]   Do you remember where you were 20 years ago,
[00:01:17.100 --> 00:01:19.140]   September 11th?
[00:01:19.140 --> 00:01:23.060]   Some of you maybe were not born yet.
[00:01:23.060 --> 00:01:24.460]   (audience laughing)
[00:01:24.460 --> 00:01:28.060]   Maybe, oh, I remember it well, in the womb of my mother.
[00:01:28.060 --> 00:01:32.660]   I remember, I was, I guess I was 15.
[00:01:32.660 --> 00:01:35.500]   I was 15 and it was, just after school,
[00:01:35.500 --> 00:01:37.860]   for me in England, my family had travelled
[00:01:37.860 --> 00:01:40.020]   to New York the summer before.
[00:01:40.020 --> 00:01:41.940]   And I remember just coming from England.
[00:01:41.940 --> 00:01:44.020]   England, we don't really have tall towers.
[00:01:44.020 --> 00:01:46.820]   And seeing the World Trade Center was the tallest
[00:01:46.820 --> 00:01:48.380]   of them all in my eyes.
[00:01:48.380 --> 00:01:51.300]   And I just remember just completely just overwhelmed
[00:01:51.300 --> 00:01:53.660]   by just, wow, the creation of man,
[00:01:53.660 --> 00:01:54.860]   how incredible man is.
[00:01:54.860 --> 00:01:56.660]   And I remember just opposite the World Trade Center,
[00:01:56.660 --> 00:02:00.300]   there was a great department store called Century 21.
[00:02:00.300 --> 00:02:02.740]   Those of you who are Americans would know that.
[00:02:02.740 --> 00:02:04.660]   Great bargain deals.
[00:02:04.660 --> 00:02:08.740]   And yeah, and then that day happened.
[00:02:08.740 --> 00:02:11.660]   I remember being at home, we'd just got home from school
[00:02:11.660 --> 00:02:12.980]   and just hearing about it.
[00:02:12.980 --> 00:02:14.500]   And just going, what on earth is happening?
[00:02:14.500 --> 00:02:16.300]   And then the next day we got to school,
[00:02:16.300 --> 00:02:17.620]   I heard that one of my friends,
[00:02:17.620 --> 00:02:20.120]   his father was actually in the building.
[00:02:20.120 --> 00:02:21.940]   And then, you know what?
[00:02:21.940 --> 00:02:24.420]   And this is where I feel bad.
[00:02:24.420 --> 00:02:25.860]   I remember feeling like, oh my goodness,
[00:02:25.860 --> 00:02:27.340]   my friend's dad is there.
[00:02:27.340 --> 00:02:28.420]   And then I don't remember anymore.
[00:02:28.420 --> 00:02:30.060]   I don't remember asking anymore.
[00:02:30.060 --> 00:02:34.060]   And I can only imagine what happened to my friend's life
[00:02:34.060 --> 00:02:35.660]   at that moment, but as a young teenager,
[00:02:35.660 --> 00:02:37.460]   it just completely flew by.
[00:02:37.460 --> 00:02:40.580]   And it made me question, though.
[00:02:40.580 --> 00:02:42.580]   It made me question back then.
[00:02:42.580 --> 00:02:44.660]   And for those of you who may be too young,
[00:02:44.660 --> 00:02:46.180]   just to give you a bit of a picture,
[00:02:46.180 --> 00:02:47.900]   it was a nightmare of a few weeks.
[00:02:47.900 --> 00:02:49.100]   It was a terrible time.
[00:02:49.540 --> 00:02:53.140]   Back then, there was racism, there was terrorism,
[00:02:53.140 --> 00:02:55.300]   there was violence, there was persecution.
[00:02:55.300 --> 00:02:58.600]   Yeah, it's about the same as now.
[00:02:58.600 --> 00:03:02.540]   And I remember asking the question,
[00:03:02.540 --> 00:03:04.260]   and actually, it ended up not being me
[00:03:04.260 --> 00:03:05.580]   that asked it properly.
[00:03:05.580 --> 00:03:08.580]   It was the great theologian, Will.i.am,
