
[00:00:00.000 --> 00:00:02.420]  各位弟兄姐妹 大家主內平安
[00:00:02.420 --> 00:00:03.360]  主內安
[00:00:03.360 --> 00:00:07.040]  感謝主的恩典帶領我們再一次的相聚
[00:00:07.040 --> 00:00:09.960]  特別今天還是聖餐主日
[00:00:09.960 --> 00:00:13.720]  再次讓我們看到神的蛇脊大愛
[00:00:13.720 --> 00:00:15.320]  那麼今天的這段經文
[00:00:15.320 --> 00:00:20.620]  相信對一些經常在我們群體當中出席的弟兄姐妹
[00:00:20.620 --> 00:00:22.560]  一定不會陌生啊
[00:00:22.560 --> 00:00:24.560]  那麼講到的是
[00:00:24.560 --> 00:00:30.200]  在犯姦淫時被抓住的婦人的這樣一段的經文
[00:00:30.200 --> 00:00:33.560]  我們要用恩典與真理的角度
[00:00:33.560 --> 00:00:38.720]  一起來思考這段經文今天要對我們說的話語
[00:00:38.720 --> 00:00:41.760]  那麼與上週我們講的一個主題
[00:00:41.760 --> 00:00:43.840]  其實有一定的關聯
[00:00:43.840 --> 00:00:46.360]  上週與大家分享的是
[00:00:46.360 --> 00:00:48.840]  山重水復疑無路
[00:00:48.840 --> 00:00:53.600]  講的是在羅騰樹下的伊莉婭
[00:00:53.600 --> 00:00:58.840]  那麼今天講的是犯姦淫時被抓的女人
[00:00:58.840 --> 00:01:04.400]  她們兩位都來到了一個生命中的絕境的處境了
[00:01:04.400 --> 00:01:06.160]  非常的困難
[00:01:06.160 --> 00:01:08.440]  一個是在舊約
[00:01:08.440 --> 00:01:10.640]  一個是在新約
[00:01:10.640 --> 00:01:13.320]  她們同時都是和神相遇了
[00:01:13.320 --> 00:01:15.760]  天使和耶穌啊
[00:01:15.760 --> 00:01:16.720]  那麼伊莉婭呢
[00:01:16.720 --> 00:01:19.200]  但是她沒有做錯任何事情
[00:01:19.200 --> 00:01:21.760]  但是都被逼到了絕境
[00:01:21.760 --> 00:01:26.120]  今天講的這位刑淫時被抓的婦人呢
[00:01:26.120 --> 00:01:29.760]  這個在犯罪的現場被抓住了
[00:01:29.760 --> 00:01:32.640]  可以說她做了一件很錯的事情
[00:01:32.640 --> 00:01:35.440]  也是來到了絕境當中
[00:01:35.440 --> 00:01:38.120]  那麼我們要一起來思考
[00:01:38.120 --> 00:01:41.720]  今天這個婦人在和神相遇了以後
[00:01:41.720 --> 00:01:45.400]  也遇到了一個生命中的轉折
[00:01:45.400 --> 00:01:48.000]  那麼同樣的我在五月講到呢
[00:01:48.000 --> 00:01:50.520]  分別有一個呼應啊
[00:01:50.520 --> 00:01:54.560]  今天呢是從恩典與真理的角度
[00:01:54.560 --> 00:01:56.720]  我們來看神
[00:01:56.720 --> 00:01:59.440]  在17號的時候呢要從
[00:01:59.440 --> 00:02:02.720]  試探與小心為主題
[00:02:02.720 --> 00:02:04.400]  我們來看人
[00:02:04.400 --> 00:02:06.720]  求神來帶領並幫助我們
[00:02:06.720 --> 00:02:09.560]  我們一起來禱告
[00:02:09.560 --> 00:02:11.280]  親愛的天父
[00:02:11.280 --> 00:02:13.680]  謝謝你的恩典和愛
[00:02:13.680 --> 00:02:16.480]  謝謝我們生命當中有你
[00:02:16.480 --> 00:02:18.640]  感謝主你讓我們
[00:02:18.640 --> 00:02:23.200]  在人生高山低谷任何的困境的時候
[00:02:23.200 --> 00:02:25.320]  都有你的同行
[00:02:25.320 --> 00:02:28.600]  讓我們或經歷主你的教導
[00:02:28.600 --> 00:02:31.440]  或明白主你的恩典
[00:02:31.440 --> 00:02:34.360]  主啊讓我們更多的來經歷你
[00:02:34.360 --> 00:02:37.680]  讓我們更加的來傾盡主你的心意
[00:02:37.680 --> 00:02:41.080]  並且領受屬天的話語
[00:02:41.080 --> 00:02:43.000]  願我口中的言語
[00:02:43.000 --> 00:02:45.400]  眾弟兄姐妹的心懷意念
[00:02:45.400 --> 00:02:48.200]  都得蒙天父善定你的願啊
[00:02:48.200 --> 00:02:50.760]  同心禱告奉主明求
[00:02:50.760 --> 00:02:52.000]  Amen
[00:02:52.000 --> 00:02:54.800]  那麼我們看今天這樣一個事件的
[00:02:54.800 --> 00:02:57.160]  起始的原因啊
[00:02:57.160 --> 00:02:59.480]  那麼如果我們結合第七章
[00:02:59.480 --> 00:03:01.240]  我們就可以明白呢
[00:03:01.240 --> 00:03:04.000]  當時呢所有的群體
[00:03:04.000 --> 00:03:05.440]  以色列民
[00:03:05.440 --> 00:03:08.560]  他們過完了祝朋節
[00:03:08.560 --> 00:03:10.520]  那麼通常過完了祝朋節呢
[00:03:10.520 --> 00:03:13.360]  大家就要回到自己的家庭當中了
[00:03:13.360 --> 00:03:15.800]  繼續自己的生活
[00:03:15.800 --> 00:03:20.360]  那麼卻有一些的眾百姓呢
[00:03:20.360 --> 00:03:22.480]  卻要跟隨耶穌
[00:03:22.480 --> 00:03:24.800]  要來聽他的教導
[00:03:24.800 --> 00:03:27.720]  因為他們經歷了以後呢發現
[00:03:27.720 --> 00:03:31.160]  哇耶穌的教導不像是那些
[00:03:31.160 --> 00:03:34.160]  啊恪守成規的
[00:03:34.160 --> 00:03:36.760]  文士和法利賽人一樣
[00:03:36.760 --> 00:03:38.440]  只是表面
[00:03:38.440 --> 00:03:40.840]  反而呢是像有權柄的人
[00:03:40.840 --> 00:03:42.680]  願意跟從他
[00:03:42.720 --> 00:03:44.800]  但是呢卻在這樣一個
[00:03:44.800 --> 00:03:46.440]  在聖殿
[00:03:46.440 --> 00:03:49.080]  啊的一個教導的過程當中啊
[00:03:49.080 --> 00:03:50.560]  大家圍在一起
[00:03:50.560 --> 00:03:53.680]  聽耶穌教導的過程當中
[00:03:53.680 --> 00:03:57.960]  卻有一班的法利賽人和文士
[00:03:57.960 --> 00:03:59.640]  帶著一個
[00:03:59.640 --> 00:04:01.240]  反堅硬的
[00:04:01.240 --> 00:04:02.240]  婦人
[00:04:02.240 --> 00:04:05.760]  介入到了他們的環境當中
[00:04:05.760 --> 00:04:07.160]  他們來的時候呢
[00:04:07.160 --> 00:04:09.840]  有一個很奉承的稱呼
[00:04:09.840 --> 00:04:13.120]  他們怎麼稱呼耶穌的啊
[00:04:13.120 --> 00:04:14.560]  老師對了啊
[00:04:14.560 --> 00:04:16.480]  第四節這裡說啊
[00:04:16.480 --> 00:04:18.080]  老師
[00:04:18.080 --> 00:04:19.800]  一個奉承的言語啊
[00:04:19.800 --> 00:04:22.920]  帶著好像一個請教的一個態度
[00:04:22.920 --> 00:04:26.080]  但是呢他們卻完全不是要來請教
[00:04:26.080 --> 00:04:28.480]  明白耶穌的真道的
[00:04:28.480 --> 00:04:30.520]  在這裡呢我們卻看到啊
[00:04:30.520 --> 00:04:31.880]  在第六節
[00:04:31.880 --> 00:04:35.080]  他們說這話是為了幹什麼呢
[00:04:35.080 --> 00:04:37.240]  試探耶穌
[00:04:37.240 --> 00:04:40.160]  要抓到控告耶穌的把柄
[00:04:40.160 --> 00:04:41.200]  對嗎
[00:04:41.200 --> 00:04:43.120]  控告耶穌的把柄
[00:04:43.120 --> 00:04:45.600]  所以說用心險惡
[00:04:45.600 --> 00:04:47.560]  這裡的時候呢主耶穌基督
[00:04:47.560 --> 00:04:50.120]  又遇到了一個試探了
[00:04:50.120 --> 00:04:51.920]  這裡呢就有一個
[00:04:51.920 --> 00:04:54.680]  兩班人結合的一個群體啊
[00:04:54.680 --> 00:04:57.280]  大家看聖經一定不會陌生
[00:04:57.280 --> 00:04:59.960]  分別就是文士還有呢
[00:04:59.960 --> 00:05:01.360]  還有誰啊
[00:05:01.360 --> 00:05:04.720]  對了法利賽人啊法利賽人
[00:05:04.720 --> 00:05:07.520]  這兩個群體呢分別就是
[00:05:07.520 --> 00:05:09.760]  有一定的知識儲備
[00:05:09.760 --> 00:05:12.680]  文士呢擅長解釋
[00:05:12.680 --> 00:05:15.320]  甚至是抄寫律法
[00:05:15.320 --> 00:05:18.720]  那麼法利賽人呢不單是明白律法啊
[00:05:18.720 --> 00:05:19.960]  而且是以
[00:05:19.960 --> 00:05:25.120]  嚴守條例著稱的宗教群體
[00:05:25.120 --> 00:05:28.880]  他們來找到耶穌呢
[00:05:28.880 --> 00:05:30.640]  只是為了
[00:05:30.640 --> 00:05:34.240]  不關心這個婦人的生命
[00:05:34.240 --> 00:05:35.960]  不是為到她好
[00:05:35.960 --> 00:05:38.320]  也不關心她的死活
[00:05:38.320 --> 00:05:41.360]  也不關心神的聖潔
[00:05:41.360 --> 00:05:45.680]  為到的目的只有一個是什麼啊
[00:05:45.680 --> 00:05:48.520]  抓到控告耶穌的把柄
[00:05:48.520 --> 00:05:49.560]  對嗎
[00:05:49.560 --> 00:05:51.480]  所以他們處心積慮
[00:05:51.480 --> 00:05:52.800]  不得知
[00:05:52.800 --> 00:05:55.000]  還去抓了一個
[00:05:55.000 --> 00:05:58.120]  正在犯姦淫時的一個婦人
[00:05:58.120 --> 00:06:00.640]  把她帶到了耶穌的面前
[00:06:00.640 --> 00:06:03.080]  看她去怎麼做的
[00:06:03.080 --> 00:06:04.840]  那麼這次的心態呢
