
[00:00:00.000 --> 00:00:02.000]  (字幕: 陳志全)
[00:00:02.000 --> 00:00:08.520]  好,再次和大家說新年快樂
[00:00:08.520 --> 00:00:10.520]  今天來到初十了
[00:00:10.520 --> 00:00:15.440]  今天的時間也很緊湊
[00:00:15.440 --> 00:00:20.120]  因為我們有一個特別嘉賓即將會和我們分享
[00:00:20.120 --> 00:00:24.480]  在說這個之前,現在還是初十
[00:00:24.480 --> 00:00:28.400]  在還有幾天的農曆新年的時候
[00:00:28.400 --> 00:00:31.480]  我想說我們很有趣的
[00:00:31.480 --> 00:00:34.960]  有時候我們中國人很看重關係
[00:00:34.960 --> 00:00:37.880]  我們又比別人多了一個農曆新年
[00:00:37.880 --> 00:00:40.520]  在這個農曆新年裡面,我們透過拜年
[00:00:40.520 --> 00:00:43.840]  我們會和別人建立關係
[00:00:43.840 --> 00:00:49.120]  而很有趣的,我們也看到我們中國人很看重關係
[00:00:49.120 --> 00:00:52.920]  而正正我們這個月很想在Explorer裡面
[00:00:52.920 --> 00:00:56.240]  繼續探討關係這個課題
[00:00:56.240 --> 00:01:00.560]  上星期,Pastor Tim和我們分享了關於友情
[00:01:00.560 --> 00:01:04.240]  友誼的重要性、友情的可貴
[00:01:04.240 --> 00:01:10.280]  並且挑戰我們要去建立真正的、更加真實的人際關係
[00:01:10.280 --> 00:01:13.800]  包括要毫無條件地投入
[00:01:13.800 --> 00:01:18.960]  今天我們會嘗試用另一個角度去看關係
[00:01:18.960 --> 00:01:24.360]  就是這個題目,叫做Mentorship,師徒關係
[00:01:24.360 --> 00:01:27.920]  我們對Mentor當然是不陌生的
[00:01:27.920 --> 00:01:32.320]  因為我們中間有很多人都被聘請到Mentor Group
[00:01:32.320 --> 00:01:38.000]  S1B、S4G、S4Boys
[00:01:38.000 --> 00:01:42.320]  而每個星期我們都會見到我們的Mentor
[00:01:42.320 --> 00:01:43.880]  但不知道大家知不知道
[00:01:43.880 --> 00:01:49.760]  其實在聖經裡面同樣有Mentoring或者Coaching這個概念
[00:01:49.760 --> 00:01:53.680]  不過這個概念是完全不同的
[00:01:53.680 --> 00:01:56.160]  我們可以看看一些人物
[00:01:56.160 --> 00:02:01.600]  就好像摩西約書亞,左下角
[00:02:01.600 --> 00:02:05.720]  或者以利亞、以利沙,左上角的圖
[00:02:05.720 --> 00:02:09.120]  或者在新約裡面有耶穌和十二門徒
[00:02:09.120 --> 00:02:14.400]  甚至我們今天講的例子就是保羅和提摩泰
[00:02:14.400 --> 00:02:17.640]  我們很想藉著其中一個例子
[00:02:17.640 --> 00:02:20.080]  就是今天講的保羅和提摩泰
[00:02:20.080 --> 00:02:25.080]  我們一起去看看Mentor和Mentee有什麼角色
[00:02:25.080 --> 00:02:28.520]  還有他們的角色有什麼值得我們學習
[00:02:28.520 --> 00:02:34.000]  我們開始的時候,首先講他們的關係
