
[00:00:00.000 --> 00:00:07.000]  各位電影姊妹平安
[00:00:07.000 --> 00:00:12.000]  今日是一個很特別的經文
[00:00:12.000 --> 00:00:16.000]  《生命記》接下來快要結束
[00:00:16.000 --> 00:00:19.000]  記得在1月2日的時候
[00:00:19.000 --> 00:00:23.000]  跟大家一起探討過《生命記》的第一章
[00:00:23.000 --> 00:00:26.000]  今日接近尾聲的時候
[00:00:26.000 --> 00:00:29.000]  再跟大家一起看這段經文的時候
[00:00:29.000 --> 00:00:32.000]  有些首尾呼應的感覺
[00:00:32.000 --> 00:00:35.000]  摩西帶著這群以色列民
[00:00:35.000 --> 00:00:38.000]  經過差不多40年的時間
[00:00:38.000 --> 00:00:42.000]  他們快要進入迦南地的時候
[00:00:42.000 --> 00:00:44.000]  神告訴摩西
[00:00:44.000 --> 00:00:46.000]  你不可以進去
[00:00:46.000 --> 00:00:50.000]  你只可以遙遙地看
[00:00:50.000 --> 00:00:54.000]  如果是你 你有什麼感受呢
[00:00:54.000 --> 00:00:56.000]  你的感受都不重要
[00:00:56.000 --> 00:00:59.000]  神繼續吩咐摩西
[00:00:59.000 --> 00:01:01.000]  你要繼續為我作供
[00:01:01.000 --> 00:01:03.000]  他要他做兩件事
[00:01:03.000 --> 00:01:06.000]  第一件事就是將帶領以色列民
[00:01:06.000 --> 00:01:10.000]  進入迦南地的重責交給約書牙
[00:01:10.000 --> 00:01:14.000]  第二件事就是要他寫一首詩歌
[00:01:14.000 --> 00:01:16.000]  教導以色列民
[00:01:16.000 --> 00:01:18.000]  傳給他們
[00:01:18.000 --> 00:01:21.000]  見證這群以色列民的不時
[00:01:21.000 --> 00:01:28.000]  他寫了今日《生命記》32章的這首詩歌
[00:01:28.000 --> 00:01:33.000]  首先我會很簡單地介紹詩歌的內容
[00:01:33.000 --> 00:01:35.000]  然後再跟大家說說
[00:01:35.000 --> 00:01:37.000]  幾千年前的詩歌
[00:01:37.000 --> 00:01:41.000]  到底對我們今天有什麼提醒呢
[00:01:41.000 --> 00:01:43.000]  我們一起看經文的時候
[00:01:43.000 --> 00:01:46.000]  我們先有一個祈禱
[00:01:46.000 --> 00:01:48.000]  親愛的天父上帝
[00:01:48.000 --> 00:01:52.000]  多謝祢讓我們可以在主日的清晨
[00:01:52.000 --> 00:01:54.000]  來到祢的殿中
[00:01:54.000 --> 00:01:56.000]  有敬拜 有學習的時間
[00:01:56.000 --> 00:01:58.000]  求主祢也開我們的心
[00:01:58.000 --> 00:02:00.000]  開我們的耳朵
[00:02:00.000 --> 00:02:04.000]  讓聽的 說的 都得到祢的詛咒
