
[00:00:00.000 --> 00:00:05.000]  大兄姐妹早晨
[00:00:05.000 --> 00:00:09.000]  今天繼續是門徒訓練講道
[00:00:09.000 --> 00:00:13.000]  輪到我講生命記第五章
[00:00:13.000 --> 00:00:17.000]  這章主要是講述上帝在西賴山
[00:00:17.000 --> 00:00:20.000]  透過摩西所頒佈的十誡
[00:00:20.000 --> 00:00:22.000]  十誡是甚麼呢?
[00:00:22.000 --> 00:00:28.000]  十誡是上帝向子民講出十句很重要的說話或吩咐
[00:00:28.000 --> 00:00:31.000]  即是Decorah或十誡
[00:00:31.000 --> 00:00:34.000]  這十句說話或吩咐
[00:00:34.000 --> 00:00:40.000]  就是上帝向子民納約的憑據或精神所在
[00:00:40.000 --> 00:00:42.000]  頭四句是愛上帝
[00:00:42.000 --> 00:00:46.000]  接著六句是愛人方面
[00:00:46.000 --> 00:00:50.000]  曾經有律法師走到耶穌面前去問他
[00:00:50.000 --> 00:00:52.000]  其實是挑戰他
[00:00:52.000 --> 00:00:57.000]  老師,律法上的誡命哪一條是最大的呢?
[00:00:57.000 --> 00:00:59.000]  不知道大家還有沒有印象
[00:00:59.000 --> 00:01:01.000]  耶穌當時是怎樣回答
[00:01:01.000 --> 00:01:07.000]  耶穌將一切律法和先知書的總綱歸到兩條誡命上
[00:01:07.000 --> 00:01:09.000]  相信大家都很熟悉
[00:01:09.000 --> 00:01:12.000]  你要盡心盡性盡義愛你的上帝
[00:01:12.000 --> 00:01:15.000]  和要愛人如己
[00:01:15.000 --> 00:01:17.000]  通過這兩個回應我們大概看到
[00:01:17.000 --> 00:01:22.000]  十誡在耶穌心裏面有很高的位置
[00:01:22.000 --> 00:01:24.000]  現在的讀者未必聽得出
[00:01:24.000 --> 00:01:27.000]  但當日的猶太人一定知道
[00:01:27.000 --> 00:01:34.000]  耶穌當時是引用十誡來回應律法師的提問和挑戰
[00:01:34.000 --> 00:01:38.000]  其實早在耶穌傳道的時候已經說過
[00:01:38.000 --> 00:01:41.000]  就是天地要廢去
[00:01:41.000 --> 00:01:43.000]  律法一點一滑都不能夠廢去
[00:01:43.000 --> 00:01:46.000]  直到一切都要實現
[00:01:46.000 --> 00:01:51.000]  究竟律法怎樣在耶穌基督身上實現和承傳呢?
[00:01:51.000 --> 00:01:58.000]  摩西說到律法和耶穌的福音有沒有什麼關係呢?
[00:01:58.000 --> 00:02:03.000]  基督徒今天應否繼續遵守舊約的律例典章呢?
[00:02:03.000 --> 00:02:05.000]  這些問題很複雜
[00:02:05.000 --> 00:02:07.000]  要解答這些問題
[00:02:07.000 --> 00:02:11.000]  首先我們要知道十誡在說什麼
[00:02:11.000 --> 00:02:18.000]  舊約聖經有兩個地方說到十誡的頒佈和十誡的內容
[00:02:18.000 --> 00:02:27.000]  分別是出埃及記的20章1-17節和我們今天所看的生命記5-21節
[00:02:27.000 --> 00:02:29.000]  其實兩個處境都很不同
[00:02:29.000 --> 00:02:34.000]  一個是出埃及記說到以色列人剛剛出埃及之後三個月的初一
[00:02:34.000 --> 00:02:37.000]  上帝在西乃山通過頒佈十誡
[00:02:37.000 --> 00:02:40.000]  和這群子民納約
[00:02:40.000 --> 00:02:42.000]  是一個很神聖的時刻
[00:02:42.000 --> 00:02:45.000]  第二個處境是到生命記
[00:02:45.000 --> 00:02:49.000]  已經說到以色列人即將進入迦南地
[00:02:49.000 --> 00:03:02.000]  上帝在約旦河東曠野通過摩西向子民重新說聖約的關係和十誡的內容和經過
[00:03:02.000 --> 00:03:06.000]  兩個處境相隔了都有40年
[00:03:06.000 --> 00:03:12.000]  聽眾已經由第一代親身經歷過出埃及的事件
[00:03:12.000 --> 00:03:16.000]  轉到第二代信主的人身上
[00:03:16.000 --> 00:03:21.000]  這群人要面對的挑戰和上一代已經完全不同
[00:03:21.000 --> 00:03:28.000]  不能再用曠野生活的經驗套入迦南地的生活中
[00:03:28.000 --> 00:03:36.000]  第二代信仰的人需要新的指示新的教導
[00:03:36.000 --> 00:03:40.000]  就好像我們香港年青一代的基督徒
[00:03:40.000 --> 00:03:44.000]  他們面對的挑戰和要走的路
[00:03:44.000 --> 00:03:49.000]  跟我們這一代或更早的一代已經很不同
[00:03:49.000 --> 00:03:51.000]  在一個世代交接的時刻
[00:03:51.000 --> 00:03:55.000]  上帝的僕人要說什麼
[00:03:55.000 --> 00:03:58.000]  基督徒要聽什麼
[00:03:58.000 --> 00:04:01.000]  生命記第五章讓我們看得很清楚
