
[00:00:00.000 --> 00:00:04.000]  (觀眾)
[00:00:04.000 --> 00:00:10.000]  在上一次的時候,我們看到耶穌教導最大的誡命。
[00:00:10.000 --> 00:00:12.000]  上次我們提到了幾個功課,
[00:00:12.000 --> 00:00:18.000]  因為那些文士來考驗耶穌,問祂哪一條律法是最重要的,記得嗎?
[00:00:18.000 --> 00:00:22.000]  耶穌講出了我們最熟悉的兩大誡命。
[00:00:22.000 --> 00:00:28.000]  第一,我們學習到全心愛神,愛人如己,就概括了一切律法的要求,
[00:00:28.000 --> 00:00:37.000]  使到我們在基督徒的生命可以不斷地用這個原則來看自己是不是做到上帝要我們做的事情。
[00:00:37.000 --> 00:00:41.000]  不必像猶太人那樣記住很多很多很細的,
[00:00:41.000 --> 00:00:43.000]  那些這個該做,那個不該做。
[00:00:43.000 --> 00:00:49.000]  耶穌提供給我們的就是,你愛不愛神,你愛不愛人如己,就已經夠了。
[00:00:49.000 --> 00:00:56.000]  你每次做這些事情,做任何事情的時候,你就想這兩大原則,就概括了一切的律法。
[00:00:56.000 --> 00:01:03.000]  第二,就是世人要明白基督祂道成肉身的真理,祂真的是道成肉身的。
[00:01:03.000 --> 00:01:12.000]  所以祂明白我們,祂又有資格代表我們死在十字架,不然的話,祂跟我們沒有關係,祂真的是道成肉身的。
[00:01:12.000 --> 00:01:16.000]  第三,就是真正的得救是因為被耶穌重生。
[00:01:16.000 --> 00:01:22.000]  不是像那些文士只是頭腦上明白那些道理,
[00:01:22.000 --> 00:01:29.000]  明白有些人說自己很熟悉聖經,但是從來沒有被重生,那是沒有用的。
[00:01:29.000 --> 00:01:39.000]  就像那些文士一樣,只是好像很熟悉聖經,但是耶穌說你們要謹慎他們,因為他們的生活敗壞。
[00:01:39.000 --> 00:01:43.000]  第四,人有沒有重生得救呢?都看在神的眼裡。
[00:01:43.000 --> 00:01:46.000]  他們的敗壞呢,他們以為別人不知道。
[00:01:46.000 --> 00:01:52.000]  他們喜歡在人多的地方得到人家的祝福,他們喜歡坐在高高的位置上。
[00:01:52.000 --> 00:01:59.000]  但是耶穌說出一些他們做,他們以為沒有人知道的事情,人在做,原來神在看。
[00:01:59.000 --> 00:02:05.000]  第五,就是真正重生得救的人,會願意奉獻生命的一切給上帝。
[00:02:05.000 --> 00:02:13.000]  就好像寡婦的兩個小錢,她真的是全心的愛上帝,愛人如己。
[00:02:13.000 --> 00:02:21.000]  今天我們要看剛才Kathy姐妹帶領我們讀的一段經文。
[00:02:21.000 --> 00:02:25.000]  因為經文太長,我就吩咐她我們讀一半就好。
[00:02:25.000 --> 00:02:30.000]  等一下我們會看整篇《耶穌預言聖殿被毀》。
[00:02:30.000 --> 00:02:37.000]  在這裡呢,我們又去到了耶路撒冷。
[00:02:37.000 --> 00:02:43.000]  今天講到一個地方就是橄欖山。
[00:02:43.000 --> 00:02:49.000]  橄欖山,你有去過的話,你會發現從這邊可以看到清真寺。
[00:02:49.000 --> 00:02:58.000]  但是請你想象,當時不是看清真寺,當時是看一個很宏偉的聖殿。
[00:02:58.000 --> 00:03:04.000]  坐在橄欖山,你看向的是一個聖殿。
[00:03:04.000 --> 00:03:07.000]  這就是今天的經文的場景。
[00:03:07.000 --> 00:03:09.000]  這裡講到什麼呢?
[00:03:09.000 --> 00:03:12.000]  耶穌從殿里出來的時候,有一個門徒對他說:
[00:03:12.000 --> 00:03:19.000]  "夫子,請看,這是何等的石頭,何等的電宇。"
[00:03:19.000 --> 00:03:21.000]  耶穌對他說什麼呢?
[00:03:21.000 --> 00:03:27.000]  "你看見這大電宇嗎?將來這裡沒有一塊石頭會留在石頭上,不被拆毀了。"
[00:03:27.000 --> 00:03:39.000]  這是學者按照當時的形容和歷史的記載,西律的聖殿來繪畫出的一幅圖畫。
[00:03:39.000 --> 00:03:45.000]  那你就可以想象一下,從橄欖山看回來是多麼的壯觀。
[00:03:45.000 --> 00:03:51.000]  剛剛他們從殿出來的時候,他們就看到這些石頭。
[00:03:51.000 --> 00:04:00.000]  第一世紀的猶太人歷史學家約瑟夫,他第一世紀就是耶穌那個年代的,不是基督徒。
[00:04:00.000 --> 00:04:10.000]  所以在聖經以外也有一些文獻,一些歷史記載,是講關於到耶穌還有當時候的建築物這些的。
[00:04:10.000 --> 00:04:16.000]  很多人以為關於耶穌的事情只有在聖經裡面有,其實不是的。
[00:04:16.000 --> 00:04:25.000]  當我們多瞭解的時候就發現,原來當時候的歷史學家,有些是猶太人,有些是羅馬的歷史學家都有提到。
[00:04:25.000 --> 00:04:31.000]  甚至還提到耶穌的神跡,都有記載在兩千多年前的歷史書裡面。
[00:04:31.000 --> 00:04:40.000]  他說什麼呢?他說當時的聖殿是非常雄偉,漂亮,外觀都是貼上了金。
[00:04:40.000 --> 00:04:50.000]  這幅圖畫根本就代表不了他的那個雄偉還有漂亮,輝煌的那種樣式。
[00:04:50.000 --> 00:05:01.000]  然後他選用的那些石頭是非常漂亮,潔白到遠處看的時候,人家還以為是蓋著雪。
[00:05:01.000 --> 00:05:05.000]  那樣漂亮的一個聖殿。
[00:05:05.000 --> 00:05:15.000]  因為這個聖殿當時候還在繼續建,因為希律是當時候的王,他就是把這個第二聖殿繼續的擴張。
[00:05:15.000 --> 00:05:24.000]  第二聖殿就是所羅巴巴跟耶穌亞回來的時候就重建的。
[00:05:24.000 --> 00:05:27.000]  以色拉、尼西米他們重建了第二聖殿。
[00:05:27.000 --> 00:05:37.000]  之後到了希律的時候,他有錢嘛,他就要為自己立下了一些的政績,他建這個聖殿。
[00:05:37.000 --> 00:05:44.000]  一建就建,不斷的建,建到什麼時候才建好呢?建到公元63年才建好。
[00:05:44.000 --> 00:05:56.000]  從公元前17年一直建到公元63年,總共建了80年的時間,好長的時間。
[00:05:56.000 --> 00:06:00.000]  所以很雄偉的一個建築物。
[00:06:00.000 --> 00:06:04.000]  所以怎麼可能變成那個問題了?
[00:06:04.000 --> 00:06:12.000]  門徒聽了耶穌的話,將來這裡沒有一塊石頭會留在這裡,石頭上的不被拆毀了。
[00:06:12.000 --> 00:06:18.000]  門徒的疑問是怎麼可能呢?但是真的是可能的。
[00:06:18.000 --> 00:06:25.000]  因為當羅馬人要來摧毀整個耶路撒冷的時候,他們真的是把整個聖殿摧毀了。
[00:06:25.000 --> 00:06:30.000]  等一下我們就講得更詳細一點。我們先理解這整段經文。
[00:06:30.000 --> 00:06:42.000]  這裡我們看到接下來第三到第八節,耶穌在橄欖山上對著聖殿而坐,彼得、雅各、約翰,
