
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹們平安
[00:00:02.000 --> 00:00:04.600]  感恩我們又相聚在一起
[00:00:04.600 --> 00:00:06.600]  一起透過約書亞祭
[00:00:06.600 --> 00:00:11.000]  來聆聽上帝要對我們群體所說的話語
[00:00:11.000 --> 00:00:16.400]  那麼剛才謝謝主席利輝帶領大家讀的經文
[00:00:16.400 --> 00:00:18.400]  那麼今天的以色列民呢
[00:00:18.400 --> 00:00:20.400]  在經文當中讓我們看到的
[00:00:20.400 --> 00:00:25.400]  他們遇到的不是真刀真槍的挑戰啊
[00:00:25.400 --> 00:00:27.400]  他們面對的呢
[00:00:27.400 --> 00:00:31.400]  也是當中在迦南地界帶到
[00:00:31.400 --> 00:00:33.400]  從雞變人的這樣一個群體當中
[00:00:33.400 --> 00:00:36.400]  所帶出來的詭計和欺騙啊
[00:00:36.400 --> 00:00:40.400]  那麼透過當時以色列民還有約書亞
[00:00:40.400 --> 00:00:43.400]  經歷的這次非常特別的挑戰
[00:00:43.400 --> 00:00:46.400]  也要和大家特別的分享
[00:00:46.400 --> 00:00:49.400]  其實這樣的詭計和欺騙
[00:00:49.400 --> 00:00:52.400]  我們也是在遇到和面對
[00:00:52.400 --> 00:00:55.400]  我們怎麼樣來靠神勝過
[00:00:55.400 --> 00:00:59.400]  不會落入這些特別的試探和引誘當中呢
[00:00:59.400 --> 00:01:02.400]  求神給我們幫助
[00:01:02.400 --> 00:01:04.400]  那麼話說啊
[00:01:04.400 --> 00:01:08.400]  當時以色列民他們經歷了在迦南地界
[00:01:08.400 --> 00:01:10.400]  兩次特別的征戰
[00:01:10.400 --> 00:01:12.400]  一次直接就勝利了
[00:01:12.400 --> 00:01:14.400]  講的是什麼城啊
[00:01:14.400 --> 00:01:18.400]  耶利哥城啊很好啊
[00:01:18.400 --> 00:01:21.400]  有一次呢先失敗找到了原因
[00:01:21.400 --> 00:01:23.400]  後來又取勝了
[00:01:23.400 --> 00:01:25.400]  這是什麼城啊
[00:01:25.400 --> 00:01:27.400]  愛城啊很好啊
[00:01:27.400 --> 00:01:29.400]  大家都很用心啊
[00:01:29.400 --> 00:01:32.400]  面對這兩個城池的擊敗以後呢
[00:01:32.400 --> 00:01:35.400]  其實是有勝利在他們當中啊
[00:01:35.400 --> 00:01:38.400]  也越來越清晰
[00:01:38.400 --> 00:01:42.400]  神的旨意就在我們的族群當中在詹寫
[00:01:42.400 --> 00:01:45.400]  這一塊的迦南地界
[00:01:45.400 --> 00:01:47.400]  就是賜給以色列民的
[00:01:47.400 --> 00:01:50.400]  所以呢要征戰了
[00:01:50.400 --> 00:01:53.400]  所以呢在了第九節一開始啊
[00:01:53.400 --> 00:01:58.400]  卻面對了更加困難的一個挑戰
[00:01:58.400 --> 00:02:00.400]  挑戰是什麼呢
[00:02:00.400 --> 00:02:03.400]  其他迦南地界的族群呢
[00:02:03.400 --> 00:02:06.400]  不是說坐以待斃啊
[00:02:06.400 --> 00:02:09.400]  不是等候以色列民
[00:02:09.400 --> 00:02:13.400]  要一個一個城池逐個來攻破取得的
[00:02:13.400 --> 00:02:18.400]  所以呢以這個地帶為主的諸王啊
[00:02:18.400 --> 00:02:20.400]  就是赫人啊亞摩利人啊
[00:02:20.400 --> 00:02:22.400]  迦南人啊比利時人啊
[00:02:22.400 --> 00:02:24.400]  西魏人啊耶布斯人的諸王
[00:02:24.400 --> 00:02:26.400]  有幾個王啊
[00:02:26.400 --> 00:02:28.400]  六個
[00:02:28.400 --> 00:02:30.400]  等等這些族群
[00:02:30.400 --> 00:02:32.400]  要聯合起來啊
[00:02:32.400 --> 00:02:35.400]  要與以色列民征戰了
[00:02:35.400 --> 00:02:38.400]  面對聯軍的征戰
[00:02:38.400 --> 00:02:40.400]  但在這個時候呢
[00:02:40.400 --> 00:02:43.400]  聖經的記載卻畫風一轉
[00:02:43.400 --> 00:02:45.400]  有一個插入的事件
[00:02:45.400 --> 00:02:47.400]  在此其中卻發生了
[00:02:47.400 --> 00:02:49.400]  有的民眾呢
[00:02:49.400 --> 00:02:53.400]  想要真刀真槍的和你征戰
[00:02:53.400 --> 00:02:55.400]  但是以雞便人
[00:02:55.400 --> 00:02:57.400]  作為一個代表
[00:02:57.400 --> 00:02:59.400]  其中有四個族群啊
[00:02:59.400 --> 00:03:01.400]  長老製作的族群啊
[00:03:01.400 --> 00:03:04.400]  他們想了特別的方法
[00:03:04.400 --> 00:03:08.400]  要和以色列民要去立約了
[00:03:08.400 --> 00:03:09.400]  他們裡面呢
[00:03:09.400 --> 00:03:10.400]  在第四節裡面
[00:03:10.400 --> 00:03:12.400]  我們就可以看得很清楚啊
[00:03:12.400 --> 00:03:15.400]  就設詭計
[00:03:15.400 --> 00:03:17.400]  要用詭計的方法
[00:03:17.400 --> 00:03:20.400]  要和以色列民去立約了
[00:03:20.400 --> 00:03:21.400]  所以呢
[00:03:21.400 --> 00:03:23.400]  當時的以色列民啊
[00:03:23.400 --> 00:03:27.400]  他們面對的這個仇敵啊
[00:03:27.400 --> 00:03:29.400]  各有不同
[00:03:29.400 --> 00:03:30.400]  各有挑戰
[00:03:30.400 --> 00:03:31.400]  有的呢
[00:03:31.400 --> 00:03:33.400]  直接的抵抗的
[00:03:33.400 --> 00:03:35.400]  直接要面對殺戮的
[00:03:35.400 --> 00:03:37.400]  也有一些人呢
[00:03:37.400 --> 00:03:40.400]  好像雞便人一樣啊
[00:03:40.400 --> 00:03:43.400]  口蜜附見啊
[00:03:43.400 --> 00:03:45.400]  好像表達了善意
[00:03:45.400 --> 00:03:46.400]  要立約
[00:03:46.400 --> 00:03:48.400]  但是在這善意背後呢
[00:03:48.400 --> 00:03:51.400]  卻充滿了欺騙
[00:03:51.400 --> 00:03:54.400]  那麼在我們的生命裡面呢
[00:03:54.400 --> 00:03:55.400]  也會遇到
[00:03:55.400 --> 00:03:58.400]  直接的挑戰也會遇到
[00:03:58.400 --> 00:04:00.400]  直接的抵抗也會有啊
[00:04:00.400 --> 00:04:02.400]  其中呢還會有
[00:04:02.400 --> 00:04:05.400]  就好像雞便人一樣的啊
[00:04:05.400 --> 00:04:08.400]  好像是充滿了善意的
[00:04:08.400 --> 00:04:11.400]  好像看著都是真實的
[00:04:11.400 --> 00:04:12.400]  但是呢
[00:04:12.400 --> 00:04:15.400]  他會有很多的欺騙在當中
[00:04:15.400 --> 00:04:16.400]  所以呢今天
[00:04:16.400 --> 00:04:18.400]  也會帶領大家啊
[00:04:18.400 --> 00:04:21.400]  一起來思考這段經文的時候
[00:04:21.400 --> 00:04:23.400]  也一起來看
[00:04:23.400 --> 00:04:24.400]  我們生命當中
[00:04:24.400 --> 00:04:27.400]  會遇到的詭計與欺騙
[00:04:27.400 --> 00:04:30.400]  我們要一起來禱告好嗎
[00:04:30.400 --> 00:04:33.400]  我們一起禱告
[00:04:33.400 --> 00:04:34.400]  天父上帝
[00:04:34.400 --> 00:04:36.400]  祢是愛我們的神
[00:04:36.400 --> 00:04:38.400]  祢用祢的應許
[00:04:38.400 --> 00:04:39.400]  將祢的賞賜
[00:04:39.400 --> 00:04:40.400]  充充滿滿的
[00:04:40.400 --> 00:04:42.400]  放在我們的生命當中
[00:04:42.400 --> 00:04:44.400]  就好像當年的以色列民
[00:04:44.400 --> 00:04:47.400]  進入應許之地之一樣
[00:04:47.400 --> 00:04:49.400]  主啊進入應許之地
[00:04:49.400 --> 00:04:51.400]  也要面對各樣的挑戰
[00:04:51.400 --> 00:04:53.400]  我們的生命當中
[00:04:53.400 --> 00:04:55.400]  也要學習各樣的功課
[00:04:55.400 --> 00:04:56.400]  當年的約書亞
[00:04:56.400 --> 00:04:58.400]  當年的以色列民
[00:04:58.400 --> 00:05:00.400]  面對不同仇敵的時候
[00:05:00.400 --> 00:05:02.400]  主啊祢也教導我們要警醒
[00:05:02.400 --> 00:05:04.400]  主啊祢也教導我們
[00:05:04.400 --> 00:05:05.400]  學習不同的功課
[00:05:05.400 --> 00:05:08.400]  我們今天也要敞開我們的心
[00:05:08.400 --> 00:05:11.400]  向主祢來敞開
[00:05:11.400 --> 00:05:13.400]  求主祢的話語和提醒
[00:05:13.400 --> 00:05:15.400]  就澆灌在我們的生命當中
[00:05:15.400 --> 00:05:17.400]  讓我們有一顆敏銳的心
[00:05:17.400 --> 00:05:20.400]  覺察到這樣一個話語的時候
[00:05:20.400 --> 00:05:23.400]  就更警醒地走我們的人生道路
[00:05:23.400 --> 00:05:24.400]  也要將以下
[00:05:24.400 --> 00:05:26.400]  主祢對我們的提醒
[00:05:26.400 --> 00:05:28.400]  交託在主祢的手中
[00:05:28.400 --> 00:05:30.400]  願主祢僕人我的話語
[00:05:30.400 --> 00:05:33.400]  眾弟兄姊妹的心懷意念
[00:05:33.400 --> 00:05:35.400]  都得蒙天父上帝你的悅納
[00:05:35.400 --> 00:05:37.400]  同心禱告奉主明求
[00:05:37.400 --> 00:05:39.400]  阿們
[00:05:39.400 --> 00:05:40.400]  那麼今天呢
[00:05:40.400 --> 00:05:42.400]  面對這個詭計和謊言啊
[00:05:42.400 --> 00:05:44.400]  我也羅列了三條
[00:05:44.400 --> 00:05:46.400]  要和大家一起來學習
[00:05:46.400 --> 00:05:48.400]  首先第一條呢
[00:05:48.400 --> 00:05:51.400]  也是這個故事記載的一個重點
[00:05:51.400 --> 00:05:53.400]  也會多畫一些篇幅
[00:05:53.400 --> 00:05:57.400]  重點就是要警惕謊言啊
[00:05:57.400 --> 00:05:59.400]  警惕謊言
[00:05:59.400 --> 00:06:02.400]  當然面對詭計和欺騙呢
[00:06:02.400 --> 00:06:04.400]  很明顯啊
