
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹晚安
[00:00:02.000 --> 00:00:04.000]  晚安
[00:00:04.000 --> 00:00:06.000]  幾個月之前
[00:00:06.000 --> 00:00:08.000]  我重遇
[00:00:08.000 --> 00:00:10.000]  我
[00:00:10.000 --> 00:00:12.000]  萌照做傳道之前
[00:00:12.000 --> 00:00:14.000]  一位舊同事
[00:00:14.000 --> 00:00:16.000]  一位男同事
[00:00:16.000 --> 00:00:18.000]  都十四年沒見
[00:00:18.000 --> 00:00:20.000]  是他先叫我
[00:00:20.000 --> 00:00:22.000]  他說
[00:00:22.000 --> 00:00:24.000]  我見到你的樣子都沒變
[00:00:24.000 --> 00:00:26.000]  所以很快就認得出你
[00:00:26.000 --> 00:00:28.000]  我說你都沒變
[00:00:28.000 --> 00:00:30.000]  多了頭髮的光影
[00:00:30.000 --> 00:00:32.000]  比較多白頭髮
[00:00:32.000 --> 00:00:34.000]  你都沒變
[00:00:34.000 --> 00:00:36.000]  其實都是一個稱讚
[00:00:36.000 --> 00:00:38.000]  你的樣子沒變
[00:00:38.000 --> 00:00:40.000]  你的身形沒變
[00:00:40.000 --> 00:00:42.000]  而且都很精神
[00:00:42.000 --> 00:00:44.000]  他就告訴我
[00:00:44.000 --> 00:00:46.000]  我去年退休了
[00:00:46.000 --> 00:00:48.000]  所以現在就多一點空間
[00:00:48.000 --> 00:00:50.000]  時間去旅行
[00:00:50.000 --> 00:00:52.000]  做運動
[00:00:52.000 --> 00:00:54.000]  人的外形
[00:00:54.000 --> 00:00:56.000]  始終都會變
[00:00:56.000 --> 00:00:58.000]  如果我十幾年後
[00:00:58.000 --> 00:01:00.000]  又再見這個同事
[00:01:00.000 --> 00:01:02.000]  我猜他就不會說
[00:01:02.000 --> 00:01:04.000]  你都沒什麼變
[00:01:04.000 --> 00:01:06.000]  沒什麼可能
[00:01:06.000 --> 00:01:10.000]  今天就和大家
[00:01:10.000 --> 00:01:12.000]  看彼得前書
[00:01:12.000 --> 00:01:18.000]  彼得去寫這卷書的時候
[00:01:18.000 --> 00:01:20.000]  他已經跟隨了耶穌
[00:01:20.000 --> 00:01:22.000]  有三十年
[00:01:22.000 --> 00:01:24.000]  因為這卷書
[00:01:24.000 --> 00:01:28.000]  是主後六十年初期
[00:01:28.000 --> 00:01:32.000]  沒有很確實的文獻
[00:01:32.000 --> 00:01:34.000]  說彼得是幾歲
[00:01:34.000 --> 00:01:40.000]  假設彼得和耶穌差不多年齡
[00:01:40.000 --> 00:01:44.000]  彼得去寫這卷書的時候
[00:01:44.000 --> 00:01:46.000]  就六十幾歲了
[00:01:46.000 --> 00:01:48.000]  我們有一句
[00:01:48.000 --> 00:01:50.000]  要聽老人言
[00:01:50.000 --> 00:01:52.000]  信一主三十年
[00:01:52.000 --> 00:01:54.000]  一定有在信仰上
[00:01:54.000 --> 00:01:56.000]  跟隨主
[00:01:56.000 --> 00:02:00.000]  一些很重要的訊息
[00:02:00.000 --> 00:02:02.000]  我們一起祈禱
[00:02:02.000 --> 00:02:04.000]  讓上帝帶領我們
[00:02:04.000 --> 00:02:08.000]  去體會這份重要
[00:02:08.000 --> 00:02:12.000]  天父上帝願祢
[00:02:12.000 --> 00:02:14.000]  藉著彼得前書的訊息
[00:02:14.000 --> 00:02:16.000]  彼得的一生
[00:02:16.000 --> 00:02:18.000]  去對我們說話
[00:02:18.000 --> 00:02:20.000]  讓我們得鼓勵
[00:02:20.000 --> 00:02:22.000]  我們想聽的、說的
[00:02:22.000 --> 00:02:24.000]  都能夠從
[00:02:24.000 --> 00:02:26.000]  自己的心意上
[00:02:26.000 --> 00:02:28.000]  活出來
[00:02:28.000 --> 00:02:30.000]  讓上帝誰顧我們在你面前
[00:02:30.000 --> 00:02:32.000]  很真誠地祈禱
[00:02:32.000 --> 00:02:34.000]  奉耶穌基督的名字
[00:02:34.000 --> 00:02:36.000]  阿們
[00:02:36.000 --> 00:02:38.000]  可以出powerpoint了
[00:02:38.000 --> 00:02:42.000]  如果我們回顧一下
