
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹主內平安
[00:00:04.000 --> 00:00:08.000]  今天可能怪怪的 因為今天即將到聖誕節
[00:00:08.000 --> 00:00:10.000]  但今天會有一個復活的訊息
[00:00:10.000 --> 00:00:12.000]  好像不太合適
[00:00:12.000 --> 00:00:16.000]  但不要緊 我想復活的訊息是我們信徒
[00:00:16.000 --> 00:00:19.000]  好像上星期李文業博士說
[00:00:19.000 --> 00:00:21.000]  是我們信仰最核心最關鍵的事件
[00:00:21.000 --> 00:00:25.000]  所以我們經常 何時聽到都可以歷久常新
[00:00:25.000 --> 00:00:27.000]  我們今天一齊去聽聽
[00:00:27.000 --> 00:00:30.000]  究竟上帝藉著馬克福音
[00:00:30.000 --> 00:00:33.000]  他復活的事件對於我們來說有什麼提醒
[00:00:33.000 --> 00:00:39.000]  今天我要說的經文是
[00:00:39.000 --> 00:00:45.000]  馬克福音15章42節 去到16章8節
[00:00:45.000 --> 00:00:47.000]  但我首先問一下大家
[00:00:47.000 --> 00:00:49.000]  大家知不知道 今天說到第8節
[00:00:49.000 --> 00:00:53.000]  知不知道第9節 馬克福音16章9節是說什麼
[00:00:53.000 --> 00:01:00.000]  馬克福音16章9節是什麼呢
[00:01:00.000 --> 00:01:04.000]  為了時間的關係 我已經截圖給大家看了
[00:01:04.000 --> 00:01:08.000]  很細節 但沒辦法
[00:01:08.000 --> 00:01:11.000]  如果你看和修版的聖經
[00:01:11.000 --> 00:01:16.000]  你會發覺馬克福音第9 16章9節為什麼有兩個版本
[00:01:16.000 --> 00:01:19.000]  馬克福音有兩個16章9節
[00:01:19.000 --> 00:01:25.000]  一個是叫做綠色字的 短結語
[00:01:25.000 --> 00:01:28.000]  就說凡耶穌所吩咐的
[00:01:28.000 --> 00:01:32.000]  他們都簡潔地告訴彼得和周圍的人知道
[00:01:32.000 --> 00:01:35.000]  但原來下面還有一個叫長結語
[00:01:35.000 --> 00:01:39.000]  第9節不是耶穌吩咐的
[00:01:39.000 --> 00:01:43.000]  就是說在第7天的第一天清早 耶穌復活了
[00:01:43.000 --> 00:01:47.000]  為什麼會有兩個不同的第9節呢
[00:01:47.000 --> 00:01:51.000]  綠色字 最上面那行綠色字就解釋了
[00:01:51.000 --> 00:01:57.000]  他說有一些古卷有以下的結語
[00:01:57.000 --> 00:02:01.000]  所以在不同的馬克福音的抄本裡面
[00:02:01.000 --> 00:02:03.000]  有不同的結局
[00:02:03.000 --> 00:02:06.000]  最主要的馬克福音又有三個結局
[00:02:06.000 --> 00:02:11.000]  有兩個留給之後兩個星期後的講員去講
[00:02:11.000 --> 00:02:16.000]  因為在學術界來說 新的學者有一個共識
[00:02:16.000 --> 00:02:19.000]  馬克福音是源在哪裡呢
[00:02:19.000 --> 00:02:23.000]  哪一個才是學者認為真正馬克福音的結局呢
[00:02:23.000 --> 00:02:30.000]  就是今天會宣講的第8節
[00:02:30.000 --> 00:02:34.000]  有些古卷有下面第9節的結語
[00:02:34.000 --> 00:02:39.000]  但最古老的古卷 也都是學者認為最可靠的古卷
[00:02:39.000 --> 00:02:43.000]  其實都是在第8節就結束
[00:02:43.000 --> 00:02:46.000]  因為今天不是上主要學 是講道
[00:02:46.000 --> 00:02:50.000]  所以再複雜的討論可以留待之後再討論
[00:02:50.000 --> 00:02:52.000]  但今天我們會想看看
[00:02:52.000 --> 00:02:57.000]  如果馬克福音真的源在第16章第8節
[00:02:57.000 --> 00:03:01.000]  其實馬克福音會跟我們說什麼呢
[00:03:01.000 --> 00:03:05.000]  所以今天我的講道會講三樣
[00:03:05.000 --> 00:03:07.000]  第一樣我會跟大家說
