
[00:00:00.000 --> 00:00:02.000]  靈姐妹早晨
[00:00:02.000 --> 00:00:08.600]  今日跟大家繼續思考文素記給我們的訊息
[00:00:08.600 --> 00:00:15.000]  今早我回來講九點鐘的崇拜
[00:00:15.000 --> 00:00:18.600]  之前發生了一個小小的插曲
[00:00:18.600 --> 00:00:24.400]  插曲是我明明記得帶了手提電話回來
[00:00:24.400 --> 00:00:35.200]  跟他們祈園禱 發覺回到辦公室拿了講章的東西
[00:00:35.200 --> 00:00:41.000]  發覺到處都不見了那個手提電話
[00:00:41.000 --> 00:00:47.600]  跟工友幫我在洗手間找 前台 到處都找不到
[00:00:47.600 --> 00:00:51.600]  接著又打電話給我的手機
[00:00:51.600 --> 00:00:56.400]  但我跟他們說我的手機應該是調了靜音
[00:00:56.400 --> 00:01:02.200]  因為崇拜 調了靜音真是糟糕了
[00:01:02.200 --> 00:01:07.600]  怎麼辦呢 當時又要進來講道
[00:01:07.600 --> 00:01:11.000]  所以懷了一個很高度的焦慮
[00:01:11.000 --> 00:01:13.800]  但心裏默默的祈禱
[00:01:13.800 --> 00:01:16.600]  在辦公室一直祈禱 祈禱出來
[00:01:16.600 --> 00:01:21.800]  求主憐憫 因為我今天整天都有聚會
[00:01:21.800 --> 00:01:25.200]  直到晚上 沒了手機怎麼辦
[00:01:25.200 --> 00:01:27.800]  現在沒了手機更慘 沒了錢包
[00:01:27.800 --> 00:01:33.000]  因為所有的資訊 人家如果找不到
[00:01:33.000 --> 00:01:34.800]  又不知道你去了哪裏
[00:01:34.800 --> 00:01:37.000]  這樣就很大件事
[00:01:37.000 --> 00:01:42.800]  這種的焦慮 我覺得跟我今天要講的經文
[00:01:42.800 --> 00:01:46.800]  亦都真是很有一個關聯性
[00:01:46.800 --> 00:01:51.000]  其實你信不信得過上帝的應許
[00:01:51.000 --> 00:01:53.200]  聖經有沒有應許告訴我們
[00:01:53.200 --> 00:01:56.200]  你祈禱就得著 尋找就尋見
[00:01:56.200 --> 00:01:58.600]  叩門就給你門開門
[00:01:58.600 --> 00:02:01.000]  如果上帝的應許又是這麼真實
[00:02:01.000 --> 00:02:04.000]  你今天怎樣向神去依靠
[00:02:04.000 --> 00:02:07.800]  有時上帝給我們的回覆是立時
[00:02:07.800 --> 00:02:11.000]  好像彼得掉下水 主啊救我
[00:02:11.000 --> 00:02:16.400]  主耶穌會不會說讓你多喝幾口鹹水
[00:02:16.400 --> 00:02:18.800]  我們看其實整件事
[00:02:18.800 --> 00:02:23.200]  當時我心裏雖然是焦慮
[00:02:23.200 --> 00:02:26.800]  但我求神真的幫我 再找我
[00:02:26.800 --> 00:02:30.000]  因為我不是第一次留下電話
[00:02:30.000 --> 00:02:34.000]  我真的在教會洗手間又留下過
[00:02:34.000 --> 00:02:38.000]  去七仔買東西又留下過
[00:02:38.000 --> 00:02:41.000]  放手機在別人的桌面
[00:02:41.000 --> 00:02:43.000]  然後給完百達通卡
[00:02:43.000 --> 00:02:46.000]  我就安然地離開了
[00:02:46.000 --> 00:02:48.000]  為什麼會這樣呢
[00:02:48.000 --> 00:02:52.000]  原來我發覺原來都是人年紀大了
[00:02:52.000 --> 00:02:54.000]  可能比較笨拙
[00:02:54.000 --> 00:02:59.000]  我們仍然是要繼續依靠神
[00:02:59.000 --> 00:03:04.000]  亦都是最近看到一個報告
[00:03:04.000 --> 00:03:07.000]  香港心理衛生會在26年3月
[00:03:07.000 --> 00:03:08.000]  很新的
[00:03:08.000 --> 00:03:12.000]  全港抑鬱和焦慮指數調查
[00:03:12.000 --> 00:03:17.000]  港人的情緒健康正處於關鍵時刻
[00:03:17.000 --> 00:03:19.000]  歷年的新高
[00:03:19.000 --> 00:03:23.000]  屬於中度至重度的焦慮受訪者比例
[00:03:23.000 --> 00:03:27.000]  顯著上升了22.6%
[00:03:27.000 --> 00:03:30.000]  上升至22.6%
[00:03:30.000 --> 00:03:32.000]  即是說每4至5個人
[00:03:32.000 --> 00:03:38.000]  就有一個人正默默承受著嚴重的焦慮
[00:03:38.000 --> 00:03:42.000]  在去年25年的時候
[00:03:42.000 --> 00:03:44.000]  香港樹人大學做了一個
[00:03:44.000 --> 00:03:46.000]  四代香港市民研究
[00:03:46.000 --> 00:03:49.000]  亦都指出Z世代
[00:03:49.000 --> 00:03:52.000]  是說那些18至27歲的焦慮比率
[00:03:52.000 --> 00:03:55.000]  是高達30.5%
[00:03:55.000 --> 00:04:01.000]  是所有年齡層壓力最大的群體
[00:04:01.000 --> 00:04:02.000]  大家有沒有想過
