
[00:00:00.000 --> 00:00:02.000]  (字幕提供:Sarah)
[00:00:02.000 --> 00:00:04.000]  耶穌是誰?
[00:00:05.000 --> 00:00:10.000]  感謝讚美神讓我們能夠來參加崇拜
[00:00:10.000 --> 00:00:17.000]  這是我第一個在2021年的講道
[00:00:17.000 --> 00:00:22.000]  我想把這個焦點放回我們的主耶穌基督
[00:00:22.000 --> 00:00:25.000]  所以我就選了今天這個題目
[00:00:25.000 --> 00:00:27.000]  耶穌是誰?
[00:00:27.000 --> 00:00:30.000]  而且我會跟大家一起看馬可福音
[00:00:30.000 --> 00:00:35.000]  這個問題非常重要
[00:00:35.000 --> 00:00:37.000]  也是跟我們息息相關
[00:00:37.000 --> 00:00:40.000]  如果人家知道我們是基督徒
[00:00:40.000 --> 00:00:44.000]  那麼肯定知道我們的生命中
[00:00:44.000 --> 00:00:46.000]  耶穌是最重要的
[00:00:46.000 --> 00:00:49.000]  萬一有一天他們問你
[00:00:49.000 --> 00:00:52.000]  你可以不會告訴我耶穌是誰?
[00:00:52.000 --> 00:00:54.000]  為什麼你要敬拜他?
[00:00:54.000 --> 00:00:56.000]  你會怎麼回答呢?
[00:00:56.000 --> 00:01:00.000]  讓我們作為上帝的門徒
[00:01:00.000 --> 00:01:03.000]  我們好好的回到聖經
[00:01:03.000 --> 00:01:07.000]  知道聖經怎麼講關於耶穌
[00:01:07.000 --> 00:01:10.000]  以致我們好像聖經教導我們的
[00:01:10.000 --> 00:01:12.000]  已經隨時做好準備了
[00:01:12.000 --> 00:01:18.000]  懂得怎麼樣回答人家問我們這個問題
[00:01:18.000 --> 00:01:24.000]  那麼如果你說誰是世界上最具正義性的人物呢?
[00:01:24.000 --> 00:01:29.000]  我想每個人歷史會想到不同的答案
[00:01:29.000 --> 00:01:31.000]  有些是本土的
[00:01:31.000 --> 00:01:33.000]  有些是國外的
[00:01:33.000 --> 00:01:34.000]  有些是真實的
[00:01:34.000 --> 00:01:36.000]  有些是在文學裡面的
[00:01:36.000 --> 00:01:39.000]  都可以是很具正義性的
[00:01:39.000 --> 00:01:41.000]  有一些人物
[00:01:41.000 --> 00:01:43.000]  但是呢
[00:01:43.000 --> 00:01:49.000]  如果你要問誰是最有意義的正義性人物呢?
[00:01:49.000 --> 00:01:52.000]  我會說肯定是耶穌基督
[00:01:52.000 --> 00:01:56.000]  因為每個人對耶穌基督的理解
[00:01:56.000 --> 00:02:00.000]  還有你對他生命的回應
[00:02:00.000 --> 00:02:03.000]  會影響你的人生
[00:02:03.000 --> 00:02:06.000]  這個是適用在所有人身上
[00:02:06.000 --> 00:02:10.000]  所以我們怎麼看耶穌基督
[00:02:10.000 --> 00:02:15.000]  就決定了我們的人生是怎樣的一個生命
[00:02:15.000 --> 00:02:19.000]  所以耶穌基督不只是最具正義性的人物
[00:02:19.000 --> 00:02:24.000]  他也是最有意義的正義性的人物
[00:02:24.000 --> 00:02:27.000]  所以今天我們一起來看這段經文
[00:02:27.000 --> 00:02:32.000]  馬可福音第一章第一到第十一節
[00:02:32.000 --> 00:02:35.000]  我快快的讀一遍給大家聽
[00:02:35.000 --> 00:02:39.000]  馬可福音第一章第一節
[00:02:39.000 --> 00:02:43.000]  神的兒子耶穌基督福音的起頭
[00:02:43.000 --> 00:02:47.000]  正如先知以賽亞書上記者說
[00:02:47.000 --> 00:02:51.000]  看啊!我要差遣我的使者在你面前
[00:02:51.000 --> 00:02:53.000]  預備道路
[00:02:53.000 --> 00:02:56.000]  在曠野有人聲喊著說
[00:02:56.000 --> 00:03:00.000]  預備主的道,修直他的路
[00:03:00.000 --> 00:03:02.000]  照這話,約翰來了
[00:03:02.000 --> 00:03:08.000]  在曠野施洗,傳悔改的洗禮,使罪得赦
[00:03:08.000 --> 00:03:13.000]  猶太權帝和耶路撒冷的人都出去到約翰那裡
[00:03:13.000 --> 00:03:17.000]  承認他們的罪,在約旦河裡受他的洗
[00:03:17.000 --> 00:03:25.000]  約翰穿駱駝毛的衣服,觸腰束皮帶,吃的是蝗蟲野蜜
[00:03:25.000 --> 00:03:27.000]  他傳道說
[00:03:27.000 --> 00:03:31.000]  有一位載我以後來的,能力比我更大
[00:03:31.000 --> 00:03:36.000]  我就是彎腰給他解鞋帶,也是不配的
[00:03:36.000 --> 00:03:42.000]  我是用水給你們施洗,他卻要用聖靈給你們施洗
[00:03:42.000 --> 00:03:49.000]  那時,耶穌從加利利的拿撒勒來,在約旦河裡受了約翰的洗
[00:03:49.000 --> 00:03:54.000]  他從水裡一上來就看見天裂開了
[00:03:54.000 --> 00:03:57.000]  聖靈彷彿鴿子降在他身上
[00:03:57.000 --> 00:04:00.000]  又有聲音從天上來說
[00:04:00.000 --> 00:04:04.000]  你是我的愛子,我喜悅你
[00:04:04.000 --> 00:04:08.000]  這段經文記載在馬可福音這裡
[00:04:08.000 --> 00:04:15.000]  當中我們可以看到耶穌的幾個不同的身份
[00:04:15.000 --> 00:04:18.000]  首先我們可以看到
[00:04:18.000 --> 00:04:22.000]  第一章第一節一開始就說
[00:04:22.000 --> 00:04:25.000]  神的兒子,耶穌基督福音的起頭
[00:04:25.000 --> 00:04:28.000]  所以耶穌基督是神的兒子
[00:04:28.000 --> 00:04:32.000]  聖經說耶穌是神的兒子
[00:04:32.000 --> 00:04:34.000]  如果你熟悉福音書
[00:04:34.000 --> 00:04:39.000]  你也一定知道耶穌也說過他是神的兒子
[00:04:39.000 --> 00:04:44.000]  那麼我想問一個問題,大家一起思考一下
[00:04:44.000 --> 00:04:52.000]  你說,是人可不可以把耶穌當作是一個先知或者一個精神領袖
[00:04:52.000 --> 00:04:54.000]  一個很偉大的精神領袖
[00:04:54.000 --> 00:05:00.000]  但就是人,但是是人,而不是神的兒子呢?
[00:05:00.000 --> 00:05:05.000]  我們知道有些人是這樣理解耶穌的
[00:05:05.000 --> 00:05:07.000]  他說在我們的宗教裡面
[00:05:07.000 --> 00:05:10.000]  耶穌就是一個偉大的先知
[00:05:10.000 --> 00:05:14.000]  所以我們也很敬佩你們的耶穌
[00:05:14.000 --> 00:05:18.000]  對我們來說,耶穌是一個偉大的先知
[00:05:18.000 --> 00:05:20.000]  可不可以這樣理解呢?
[00:05:20.000 --> 00:05:22.000]  或者說有些人說
[00:05:22.000 --> 00:05:27.000]  耶穌對我來說像我們的先賢吧
[00:05:27.000 --> 00:05:31.000]  像一個很好的導師、精神領袖
[00:05:31.000 --> 00:05:36.000]  我理解他是一個很偉大的人
[00:05:36.000 --> 00:05:39.000]  但是不是神的兒子
[00:05:39.000 --> 00:05:42.000]  我們可以這樣理解嗎?
[00:05:42.000 --> 00:05:43.000]  當然不可以
[00:05:43.000 --> 00:05:48.000]  因為基本上問題是耶穌他自己說過
[00:05:48.000 --> 00:05:54.000]  我們常常說耶穌本來應該是一個最受人歡迎的人
[00:05:54.000 --> 00:05:58.000]  因為他又有愛心,又有能力
[00:05:58.000 --> 00:06:00.000]  所以他又有智慧
[00:06:00.000 --> 00:06:02.000]  每個人應該都很喜歡他
[00:06:02.000 --> 00:06:06.000]  但是他說過他是神的兒子
[00:06:06.000 --> 00:06:09.000]  他這樣說的時候,我們就要來判斷
[00:06:09.000 --> 00:06:12.000]  我們就要來思考,我們要怎麼樣回應呢?
