
[00:00:00.000 --> 00:00:05.000]  (片頭)
[00:00:05.000 --> 00:00:21.000]  感謝主讓我們不斷的重看福音書,細看主耶穌所說過的話,做過的事,使我們更明白福音,盼望上帝繼續用祂的話語來改變我們的生命。
[00:00:21.000 --> 00:00:25.000]  那麼,我們一起同心禱告。
[00:00:25.000 --> 00:00:28.000]  主耶穌我們滿心感謝讚美您。
[00:00:28.000 --> 00:00:35.000]  主啊,我們是何德何能?我們怎麼能夠真的是讀懂祢的話語?
[00:00:35.000 --> 00:00:42.000]  若非祢是從天上讓祢的聖靈在我們心中,讓我們能夠明白。
[00:00:42.000 --> 00:00:46.000]  主啊,我們實在是需要祢的幫助。
[00:00:46.000 --> 00:00:51.000]  我們求祢,在這個時候就使我們的心也成為一塊好土。
[00:00:51.000 --> 00:00:58.000]  以致神啊,當祢的話語被打開,我們就像每個星期一樣,領受祢那寶貴的話語。
[00:00:58.000 --> 00:01:03.000]  求神與我們同在,禱告奉耶穌基督聖名祈求。
[00:01:03.000 --> 00:01:04.000]  Amen!
[00:01:04.000 --> 00:01:13.000]  上一次我們談到馬可福音13章最後一段,我們談到耶穌預言末世的大災難。
[00:01:13.000 --> 00:01:22.000]  在那個時候我們學習到了,耶穌是要讓我們知道,上帝是要我們知道末世大災難必定會發生的。
[00:01:22.000 --> 00:01:27.000]  你怎麼看無花果樹的葉子,它怎麼發生?你知道夏天要來了。
[00:01:27.000 --> 00:01:34.000]  你看到幾十年後那個聖殿被拆毀,你就要記得我說的話,一定會發生。
[00:01:34.000 --> 00:01:40.000]  所以這個讓我們知道,這個大災難一定會發生。
[00:01:40.000 --> 00:01:46.000]  然後上帝也要我們相信主祂的話是言出必行的。
[00:01:46.000 --> 00:01:50.000]  在聖經裡面,祂從來沒有一句話是不對線的。
[00:01:50.000 --> 00:01:56.000]  所以我們可以真的是堅信上帝藉著耶穌教導門徒的話也留給了我們。
[00:01:56.000 --> 00:02:03.000]  第三就是上帝祂不要基督徒把焦點放在審判的日期。
[00:02:03.000 --> 00:02:12.000]  那些一直想要猜日期是什麼時候的,他們就不會真的是盡全力時時刻刻做一個準備好的生命,
[00:02:12.000 --> 00:02:20.000]  要來怎麼樣過一個盡全力的生命來迎接主耶穌基督,而是會讓罪信來管理。
[00:02:20.000 --> 00:02:25.000]  第四就是上帝要基督徒做好面對末日的準備。
[00:02:25.000 --> 00:02:28.000]  記不記得那一段經文一直叫我們要怎麼樣呢?
[00:02:28.000 --> 00:02:36.000]  要警醒,要祈禱,然後我們要真的是做當作的事。
[00:02:36.000 --> 00:02:39.000]  你如果沒有在做當作的事,那就不是警醒了。
[00:02:39.000 --> 00:02:44.000]  警醒的一個表現就是你做你生命中該做的事,那就是警醒。
[00:02:44.000 --> 00:02:52.000]  今天我們要來到第44講,要看到剛才我們很熟悉的這段經文,
[00:02:52.000 --> 00:02:56.000]  耶穌要我們常紀念這件美事。
[00:02:56.000 --> 00:03:01.000]  如果你看今天的講道經文,你會很快的發現,
[00:03:01.000 --> 00:03:07.000]  它頭跟尾是在講對耶穌的不利的。
[00:03:07.000 --> 00:03:15.000]  上面那邊是講到,祭司長和文士想法子怎麼樣來抓拿耶穌,想要殺祂。
[00:03:15.000 --> 00:03:22.000]  到了第十節,我們就看到十二門徒中的我們熟悉的加略人尤大,
[00:03:22.000 --> 00:03:27.000]  他就要進行出賣耶穌的事情了。
[00:03:27.000 --> 00:03:35.000]  所以頭跟尾是這樣,中間我們看見出現了一個女人。
[00:03:35.000 --> 00:03:41.000]  這個女人她非常愛耶穌,她用真拿達香膏來告耶穌,
[00:03:41.000 --> 00:03:45.000]  然後耶穌說,她在我身上做的是一件美事。
[00:03:45.000 --> 00:03:57.000]  所以頭跟尾是邪惡的,中間是這個女人她所做的事情形成了一個非常強烈的對比。
[00:03:57.000 --> 00:04:02.000]  她在耶穌身上所做的,很顯然很顯然是出於愛。
[00:04:02.000 --> 00:04:08.000]  所以今天我們要一起思想,到底真愛是什麼?
[00:04:08.000 --> 00:04:13.000]  我們要一起來思想,到底真正的愛主是怎樣的?
[00:04:13.000 --> 00:04:18.000]  我們要用上帝的靈就在我們當中,讓我們有個敬畏神的心,
[00:04:18.000 --> 00:04:25.000]  來一起來看這段經文,怎麼樣告訴我們真正的愛主是怎樣的?
[00:04:25.000 --> 00:04:32.000]  第一,我想跟大家分享真正的愛主不會因權利而拒絕耶穌的。
[00:04:32.000 --> 00:04:38.000]  我們看一下第一第二節,過兩天是預約節,又是除教節。
[00:04:38.000 --> 00:04:43.000]  預約節大家都很熟悉,預約節是什麼時候開始的?
[00:04:43.000 --> 00:04:51.000]  預約節就是在以色列人在埃及的時候,他們在受奴役的時候。
[00:04:51.000 --> 00:04:57.000]  本來約瑟救了全以色列人,但是過了很多時間,
[00:04:57.000 --> 00:05:02.000]  埃及人忘記了猶太人曾經救過他們的命的,
[00:05:02.000 --> 00:05:09.000]  就把猶太人全部奴役了,做成他們的奴隸,不斷地來欺壓他們。
[00:05:09.000 --> 00:05:15.000]  上帝要把他自己的子民拯救出來的時候,
[00:05:15.000 --> 00:05:23.000]  不斷地讓法老有機會把上帝的選民放走,但是法老硬著心不願意。
[00:05:23.000 --> 00:05:28.000]  最後上帝就出了一個災,一個災,一個災,
[00:05:28.000 --> 00:05:32.000]  到了第十災,就是滅長子之災。
[00:05:32.000 --> 00:05:38.000]  因為之前埃及人為了要減少猶太人的人數,
[00:05:38.000 --> 00:05:44.000]  怕他們人太多,他們控制不了,就下令要把所有的男孩都殺掉。
[00:05:44.000 --> 00:05:48.000]  兩歲以下男孩都要殺掉,最出生的就殺掉。
[00:05:48.000 --> 00:05:54.000]  所以上帝給他們機會回來,上帝本來是不需要出手的。
[00:05:54.000 --> 00:05:59.000]  第一個災出現的時候,法老如果願意把猶太人放走,
[00:05:59.000 --> 00:06:01.000]  就不會有長子之災了。
[00:06:01.000 --> 00:06:05.000]  但是他們一直硬著心,上帝一再地給警告,
[00:06:05.000 --> 00:06:10.000]  法老還是不聽,所以到了最後,離開之前,
[00:06:10.000 --> 00:06:17.000]  這個預約節就是上帝讓他們知道,你們可以用高陽的血,
[00:06:17.000 --> 00:06:26.000]  然後塗你的關門檻,使者經過的時候,要殺滅這些長子的時候,
[00:06:26.000 --> 00:06:32.000]  要降這個災的時候,一看到哪一個家庭有一個外面有高陽的血,
[00:06:32.000 --> 00:06:34.000]  就不會殺害他們。
[00:06:34.000 --> 00:06:36.000]  所以這是預約節過去了。
[00:06:36.000 --> 00:06:40.000]  這代表著什麼呢?代表著上帝對以色列的救贖。
[00:06:40.000 --> 00:06:44.000]  所以去到了新約的時期,來到了預約節,
[00:06:44.000 --> 00:06:50.000]  每個猶太人其實都很盼望彌賽亞的出現,
[00:06:50.000 --> 00:06:52.000]  那預言中的彌賽亞出現。
[00:06:52.000 --> 00:06:56.000]  因為預約節代表了上帝曾經救贖過他們,
[00:06:56.000 --> 00:07:03.000]  他們從先知那裡也知道,有一個彌賽亞以後會來,來拯救我們。
[00:07:03.000 --> 00:07:08.000]  所以這個節日一到,很多人就去到了耶路撒冷。
[00:07:08.000 --> 00:07:12.000]  所以猶太人的祭司長跟文士很擔心什麼呢?
[00:07:12.000 --> 00:07:18.000]  百姓生亂,因為那裡突然間來了好多的人。
[00:07:18.000 --> 00:07:21.000]  那在這裡,除教節又是什麼呢?
[00:07:21.000 --> 00:07:26.000]  預約節跟除教節是一起的,但是是在後面發生。
[00:07:26.000 --> 00:07:30.000]  在那個時候,上帝也教他們要用無教的餅。
[00:07:30.000 --> 00:07:36.000]  那個教在聖經裡面的意思,大家如果查經,在團期裡面都清楚了,
[00:07:36.000 --> 00:07:40.000]  代表什麼呢?代表罪。
[00:07:40.000 --> 00:07:46.000]  所以除教節也提醒以色列人不要帶著罪惡在生命中。
[00:07:46.000 --> 00:07:59.000]  所以基督徒,你的救贖不只是得救,你還要離開罪惡。
[00:07:59.000 --> 00:08:03.000]  所以這個預約節跟除教節有這個意義。
[00:08:03.000 --> 00:08:11.000]  在這裡,我們看見的是祭司長跟文士,他們是當時候的宗教領袖。
[00:08:11.000 --> 00:08:19.000]  他們熟讀律法,但是因為他們的心邪惡,耶穌出現了,
[00:08:19.000 --> 00:08:23.000]  他們無法去接受祂,就是那個彌賽亞。
[00:08:23.000 --> 00:08:25.000]  你有沒有經歷過這樣的事情?
[00:08:25.000 --> 00:08:36.000]  當你有一樣東西很想要的時候,你的禱告,你也不能夠很清楚地知道上帝的旨意。
[00:08:36.000 --> 00:08:41.000]  因為你已經決定了,這個東西我非要這樣發生不可,
[00:08:41.000 --> 00:08:44.000]  或者這個事情我必須不想它發生。
[00:08:44.000 --> 00:08:51.000]  所以你的禱告是常常來來去去都離不開你這個結論,你很想要的。
[00:08:51.000 --> 00:08:54.000]  上帝喜悅的禱告是怎樣的禱告呢?
[00:08:54.000 --> 00:08:59.000]  上帝喜悅的禱告是克西瑪尼元的禱告。
[00:08:59.000 --> 00:09:07.000]  耶穌在那裡知道自己要上十字架,但是願意跟天父說,
[00:09:07.000 --> 00:09:11.000]  如果可以的話,這件事情請你不要讓它發生,
[00:09:11.000 --> 00:09:17.000]  但是不是按著我的心意,是按著你的旨意。
[00:09:17.000 --> 00:09:21.000]  這樣的禱告是完全順服神的。
[00:09:21.000 --> 00:09:25.000]  弟兄姊妹,如果你很想明白神的旨意是什麼,
[00:09:25.000 --> 00:09:30.000]  如果你在你的生命中現在正在面對一些很難過去的坎,
[00:09:30.000 --> 00:09:35.000]  我鼓勵你仰望耶穌,思想祂在克西瑪尼的禱告,
[00:09:35.000 --> 00:09:43.000]  跪在你的床邊向上帝說,主啊,不要按我的意思,按你的旨意。
[00:09:43.000 --> 00:09:48.000]  你會發現上帝會跟你說話,你會發現上帝會帶領你。
[00:09:48.000 --> 00:09:57.000]  但是這些宗教領袖,他們一直在享受百姓給他們的權利,
[00:09:57.000 --> 00:10:03.000]  百姓給他們的權柄,在街上就問安。
[00:10:03.000 --> 00:10:09.000]  他們看見耶穌的出現,使得他們知道很多人都跟著耶穌,
[00:10:09.000 --> 00:10:14.000]  而且他是真的有神蹟的能力,他們根本就無法跟耶穌相比,
[00:10:14.000 --> 00:10:21.000]  他們知道的。所以這個戀權使得他們竟然邪惡到
[00:10:21.000 --> 00:10:26.000]  連一個什麼事情都沒幹的人都想殺害。
[00:10:26.000 --> 00:10:33.000]  你想想看,如果他們只是一般的邪惡,
[00:10:33.000 --> 00:10:40.000]  那就不必來到一個地步是要殺害耶穌,要設計來殺害耶穌。
[00:10:40.000 --> 00:10:46.000]  權利真的是會使人非常的腐敗,讓我們不要小看,
[00:10:46.000 --> 00:10:52.000]  也不要以為這權利跟我無關,你說我只是一個小人物,我哪裡有權利?
[00:10:52.000 --> 00:10:58.000]  只要在你的生活中,有人是因為你而會受影響的,
[00:10:58.000 --> 00:11:05.000]  你就有權利,你就有影響力,因為權利就是一種影響力,對嗎?
[00:11:05.000 --> 00:11:10.000]  所以上帝給你在某些人的生命中有那個影響力,
[00:11:10.000 --> 00:11:14.000]  你有沒有好好的以敬畏神的心態來使用呢?
[00:11:14.000 --> 00:11:23.000]  你怎麼樣管理你的孩子呢?你以敬畏神的心來看待他嗎?
[00:11:23.000 --> 00:11:27.000]  那天我們在團聚分享,一個非常好的分享,
[00:11:27.000 --> 00:11:37.000]  就是一個姐妹分享到,以前她聽到一個另外一個資深的姐妹告訴她一件事情,
[00:11:37.000 --> 00:11:43.000]  當你教兒童主義學,教到非常非常氣惱的時候,孩子都不聽話的時候,
[00:11:43.000 --> 00:11:51.000]  她說,你可不可以想像每個孩子的背後,如果有一個天使站著看著他,
[00:11:51.000 --> 00:11:59.000]  你會怎麼樣對待他呢?她說,我就從那時開始就變成要溫柔了,
[00:11:59.000 --> 00:12:08.000]  溫柔對待每個孩子。我就想,如果我們基督徒都有耶穌在我們的生命中,
[00:12:08.000 --> 00:12:15.000]  你可不可以看另外一個人的生命是有耶穌的,你會怎麼樣跟他說話呢?
[00:12:15.000 --> 00:12:22.000]  你會怎麼樣對待他呢?我們心中有神,我們目中就會有人了。
[00:12:22.000 --> 00:12:31.000]  求上帝幫助我們,真正的愛主是不會因權利而盲目,然後拒絕耶穌。
[00:12:31.000 --> 00:12:35.000]  他們想殺害耶穌,基本上有些人沒有意識到,
[00:12:35.000 --> 00:12:42.000]  不想耶穌在自己的生命裡面,就等於想要除滅耶穌。
[00:12:42.000 --> 00:12:50.000]  幫我們要小心,不要讓權利來影響主耶穌在我們生命中的地位。
[00:12:50.000 --> 00:13:00.000]  可能你說,我姓主,但是我的銀行這一塊,主啊,是我的權利。
[00:13:00.000 --> 00:13:10.000]  我姓主,但是我的感情這一塊,主啊,是我的。主耶穌,你不要來。
[00:13:10.000 --> 00:13:13.000]  讓我們不要拒絕耶穌。
[00:13:13.000 --> 00:13:18.000]  第二點,真正的愛主不會因利益而出賣耶穌。
[00:13:18.000 --> 00:13:25.000]  我們跳到第十,第十一節,我們就看到十二個門徒之中,
[00:13:25.000 --> 00:13:32.000]  有一個加略人尤達去見祭司長,他是主動的去找祭司長,
[00:13:32.000 --> 00:13:42.000]  要把耶穌交給他們,他要出賣這位跟他在一起兩三年的主。
[00:13:42.000 --> 00:13:47.000]  他要出賣這位愛他們的主。
[00:13:47.000 --> 00:13:54.000]  為什麼會這樣呢?他是被利益昏心的頭腦。
[00:13:54.000 --> 00:14:01.000]  他基本上就是為了錢,他們聽見就歡喜,就應許給他銀子。
[00:14:01.000 --> 00:14:08.000]  其實向他們談,如果我把耶穌交給你,你要給我多少錢?
[00:14:08.000 --> 00:14:12.000]  他們就用銀子來收買了他。
[00:14:12.000 --> 00:14:18.000]  有些人不明白尤達到底有什麼罪呢?
[00:14:18.000 --> 00:14:26.000]  有些人陷入一種混亂,他以為尤達也是上帝的旨意的一部分,
[00:14:26.000 --> 00:14:31.000]  所以他是因著上帝的旨意而來出賣耶穌,
[00:14:31.000 --> 00:14:36.000]  然後之後就覺得尤達是有罪的呢?等等。
[00:14:36.000 --> 00:14:40.000]  你曾經有沒有過這個混亂?有嗎?
[00:14:40.000 --> 00:14:43.000]  有些人有啊。其實很簡單,
[00:14:43.000 --> 00:14:47.000]  基本上你記不記得我們人都是有自由意志的?
[00:14:47.000 --> 00:14:51.000]  上帝是給我們自由意志的。
[00:14:51.000 --> 00:14:59.000]  上帝知道尤達最後在面對選擇的時候,他選擇了,
[00:14:59.000 --> 00:15:06.000]  他會因著他的貪念選擇了出賣耶穌。
[00:15:06.000 --> 00:15:09.000]  讓我們真的是不要小看金錢的誘惑,
[00:15:09.000 --> 00:15:13.000]  就好像唐人傳道在上個星期講的,成為聖結。
[00:15:13.000 --> 00:15:19.000]  不要像亞甘,不願意滅了那些寶貴的他們的戰利品,
[00:15:19.000 --> 00:15:23.000]  當滅之物,就得罪上帝。
[00:15:23.000 --> 00:15:27.000]  讓我們真的是不要以為,我不會的,我不會的。
[00:15:27.000 --> 00:15:33.000]  你要保持一個很清醒的心,你要有一顆很敬畏上帝的心。
[00:15:33.000 --> 00:15:41.000]  因為你不知道再高的一個價值,你會不會妥協。
[00:15:41.000 --> 00:15:46.000]  所以我們必須不能夠靠自己來過一個金錢的基督徒生活,
[00:15:46.000 --> 00:15:55.000]  我們必須跟弟兄姊妹常常在一起,有一個彼此守望的生活。
[00:15:55.000 --> 00:16:01.000]  十二個門徒中有一個人是尤達,尤達的生命是很可悲的。
[00:16:01.000 --> 00:16:06.000]  他本來可以像其他的門徒,能夠享受有永生的生命。
[00:16:06.000 --> 00:16:12.000]  世界上有多少人曾經能夠跟主耶穌一起生活過?
[00:16:12.000 --> 00:16:22.000]  尤達是其中一個,但是他竟然最後是選擇了出賣耶穌,遭受審判。
[00:16:22.000 --> 00:16:26.000]  我們真的是在這個很講利益的社會,
[00:16:26.000 --> 00:16:32.000]  真的是要懂得怎麼樣回到神那裡,讓神的愛來充滿我們,
[00:16:32.000 --> 00:16:37.000]  以致我們不會因為利益而出賣耶穌。
[00:16:37.000 --> 00:16:44.000]  現在有些家長在教小孩子的時候,在這方面有些時候也是有點不小心,
[00:16:44.000 --> 00:16:49.000]  常常用金錢來給他獎勵。
[00:16:49.000 --> 00:16:51.000]  你知道你在做什麼嗎?
[00:16:51.000 --> 00:16:56.000]  你讓他不斷地覺得這個是唯一的價值。
[00:16:56.000 --> 00:16:59.000]  你做得更好一點,我給你兩百塊。
[00:16:59.000 --> 00:17:02.000]  你做得好一點,我給你五百塊。
[00:17:02.000 --> 00:17:04.000]  在做什麼呢?
[00:17:04.000 --> 00:17:11.000]  如果我們真的是不小心地,當作是沒有很在意,
[00:17:11.000 --> 00:17:14.000]  以為這是小事情,我們要小心了。
[00:17:14.000 --> 00:17:17.000]  不是說獎勵是不對,
[00:17:17.000 --> 00:17:23.000]  但是你有沒有在適當的時候讓孩子清楚地知道,
[00:17:23.000 --> 00:17:28.000]  你的背後的心意是什麼,是要他真的學到功課等等。
[00:17:28.000 --> 00:17:32.000]  不要讓他只停留在這樣爭取就能夠得到。
[00:17:32.000 --> 00:17:36.000]  他慢慢地把焦點轉移在金錢。
[00:17:36.000 --> 00:17:45.000]  而聖經告訴我們貪財就是萬惡之根。
[00:17:45.000 --> 00:17:51.000]  我們千萬不要小看金錢對一個人的靈性的迫害。
[00:17:51.000 --> 00:17:53.000]  耶穌說什麼呢?
[00:17:53.000 --> 00:17:56.000]  一個人不能夠侍奉兩個主。
[00:17:56.000 --> 00:17:59.000]  這句話是什麼意思呢?
[00:17:59.000 --> 00:18:02.000]  不能夠侍奉神,又不能夠侍奉馬門。
[00:18:02.000 --> 00:18:09.000]  你有沒有看到這個地位好像是有人可以把它抬到這麼的跟上帝平等。
[00:18:09.000 --> 00:18:12.000]  這是多麼危險的一件事情。
[00:18:12.000 --> 00:18:18.000]  所以千萬不要小看金錢對一個人的迫害。
[00:18:18.000 --> 00:18:24.000]  有些年輕人剛剛出來工作,開始的時候是很單純的。
[00:18:24.000 --> 00:18:29.000]  突然間他發現,原來錢這麼好賺。
[00:18:29.000 --> 00:18:33.000]  簡簡單單一個項目就這麼多錢了。
[00:18:33.000 --> 00:18:38.000]  從來沒有想過自己能夠有能力賺那麼多錢。
[00:18:38.000 --> 00:18:42.000]  然後想要的東西都買了。
[00:18:42.000 --> 00:18:46.000]  從來沒有想過自己可以擁有這個,擁有那個。
