
[00:00:00.000 --> 00:00:07.700]   Good evening, everybody.
[00:00:07.700 --> 00:00:13.560]   One day I was invited to the Chinese International School in Fremont Hill.
[00:00:13.560 --> 00:00:18.440]   It was billed as their religion day.
[00:00:18.440 --> 00:00:27.020]   Also invited were a Catholic priest, a Buddhist monk, and a Jewish rabbi.
[00:00:27.020 --> 00:00:32.640]   We all had the opportunity to address the pupils.
[00:00:32.640 --> 00:00:38.080]   And this was followed by a series of questions and answers.
[00:00:38.080 --> 00:00:41.420]   The very last question was this.
[00:00:41.420 --> 00:00:48.420]   How does your religion differ from all the others?
[00:00:48.420 --> 00:00:58.040]   My fellow panelists all gave a similar answer, albeit dressed in a slightly different format.
[00:00:58.040 --> 00:01:04.700]   Basically what they were saying is that we are all the same and it is just a different
[00:01:04.700 --> 00:01:09.320]   way of expressing it.
[00:01:09.320 --> 00:01:13.140]   I was the last to answer.
[00:01:13.140 --> 00:01:23.200]   I said, I can see where my colleagues are coming from, but sadly I cannot agree with
[00:01:23.200 --> 00:01:25.960]   that answer.
[00:01:25.960 --> 00:01:35.740]   For in Christianity we have this thing called grace, G-R-A-C-E, God's riches at Christ's
[00:01:35.740 --> 00:01:38.800]   expense.
[00:01:38.800 --> 00:01:48.080]   In fact I said that Christianity is not so much a religion as a relationship.
[00:01:48.080 --> 00:01:58.180]   It's not about us trying to reach God by good works and devotion, but instead God reaching
[00:01:58.180 --> 00:02:04.160]   us through the death of his son, Jesus Christ.
[00:02:04.160 --> 00:02:12.180]   Suffice to say I was not invited back the next year.
[00:02:12.180 --> 00:02:18.440]   We are in the eighth week of our series, Don't Give the Enemy a Seat at Your Table.
[00:02:18.440 --> 00:02:27.220]   We've been looking at the dangers of exposing our lives to the evil one, giving him an inch
[00:02:27.220 --> 00:02:31.280]   and watching him take a mile.
[00:02:31.280 --> 00:02:41.960]   We have looked at his deadly lies exposed, the spiral of sin and taking every thought
[00:02:41.960 --> 00:02:44.960]   captive.
[00:02:44.960 --> 00:02:52.160]   We've been speaking about denying the enemy.
[00:02:52.160 --> 00:03:00.520]   But what happens if you give the enemy a seat at your table?
[00:03:00.520 --> 00:03:06.080]   Acting, chin, can you be the enemy for a minute?
[00:03:06.080 --> 00:03:07.080]   Can you just sit down?
[00:03:07.080 --> 00:03:13.760]   Give him a round of applause.
[00:03:13.760 --> 00:03:17.280]   Nothing personal.
[00:03:17.280 --> 00:03:23.460]   What happens if you give the enemy a seat at your table anyway?
[00:03:23.460 --> 00:03:26.360]   Is that curtains?
[00:03:26.360 --> 00:03:33.200]   The end of our series, finito?
[00:03:33.200 --> 00:03:39.380]   And that's where my CIS answer comes in.
[00:03:39.380 --> 00:03:44.160]   The answer is simple.
[00:03:44.160 --> 00:03:46.120]   No.
[00:03:46.120 --> 00:03:54.640]   The essence of the gospel is that God forgives sins through Jesus Christ and makes you new.
[00:03:54.640 --> 00:03:58.400]   But there is a requirement.
[00:03:58.400 --> 00:04:01.400]   Confession.
[00:04:01.400 --> 00:04:07.360]   Confession when you repent, God wipes out your sins.
[00:04:07.360 --> 00:04:16.320]   God forgives you and cleanses you and God ejects the devil from your table.
[00:04:16.320 --> 00:04:21.120]   Thank you.
[00:04:21.120 --> 00:04:24.640]   Look at this, Proverbs 28, 13.
[00:04:24.640 --> 00:04:32.960]   Whoever conceals his transgressions will not prosper, but whoever confesses and forsakes
[00:04:32.960 --> 00:04:39.000]   them will obtain mercy.
[00:04:39.000 --> 00:04:51.760]   Yet you know, even after we confess our sins, two things often linger.
[00:04:51.760 --> 00:05:03.160]   Those two things are guilt and shame.
[00:05:03.160 --> 00:05:06.880]   Guilt and shame.
[00:05:06.880 --> 00:05:13.760]   Often they get lumped together, but they're actually very different.
[00:05:13.760 --> 00:05:20.000]   Guilt is the position of being accountable for sins and shortcoming.
[00:05:20.000 --> 00:05:25.160]   It's a legal term that points to remorse.
[00:05:25.160 --> 00:05:30.360]   We get examples of it when we have our courts with the judge.
[00:05:30.360 --> 00:05:33.280]   I remember a few years ago, it was my birthday.
[00:05:33.280 --> 00:05:35.600]   Sandra remember this?
[00:05:35.600 --> 00:05:37.160]   You didn't tell me where we were going, do you remember?
[00:05:37.160 --> 00:05:44.520]   And I was driving the car and I was actually just here going up towards Cotton Tree Drive
[00:05:44.520 --> 00:05:48.280]   and a policeman stopped me.
[00:05:48.280 --> 00:05:53.680]   He said, "You are guilty of careless driving."
[00:05:53.680 --> 00:05:55.640]   Careless driving me?
[00:05:55.640 --> 00:05:59.160]   Anyway, I get a letter through the post.
[00:05:59.160 --> 00:06:01.760]   I had to go to court.
[00:06:01.760 --> 00:06:03.800]   The judge was there.
[00:06:03.800 --> 00:06:09.200]   Have you anything to say before I give sentence?
[00:06:09.200 --> 00:06:10.940]   No.
[00:06:10.940 --> 00:06:15.160]   So what I got was points and a fine.
[00:06:15.160 --> 00:06:20.040]   I was guilty.
[00:06:20.040 --> 00:06:30.000]   And yet in spiritual terms, you've given the enemy a seat at your table.
[00:06:30.000 --> 00:06:41.660]   Fear, pride, anxiety, lust, a lack of trust.
[00:06:41.660 --> 00:06:46.080]   The gavel comes down, the verdict comes in.
[00:06:46.080 --> 00:06:56.800]   You've fallen short of the glory of God and yes, you are responsible for it.
[00:06:56.800 --> 00:07:02.040]   You are guilty.
[00:07:02.040 --> 00:07:11.080]   Shame on the other hand, is the feeling of being defined by your sin and shortcomings.
[00:07:11.080 --> 00:07:22.080]   Shame acknowledges guilt, yet somehow intertwines the sin with your identity.
[00:07:22.080 --> 00:07:26.200]   Guilt is a legal and spiritual state.
[00:07:26.200 --> 00:07:31.080]   Shame is an emotional and mental state.
[00:07:31.080 --> 00:07:35.040]   In guilt, you admit you did something wrong.
