
[00:00:00.000 --> 00:00:05.000]  (字幕提供:Sky Vision Media)
[00:00:05.000 --> 00:00:07.000]  弟兄姐妹平安
[00:00:07.000 --> 00:00:09.500]  很開心再次的見到大家
[00:00:09.500 --> 00:00:13.500]  那麼今天是新春的崇拜
[00:00:13.500 --> 00:00:17.000]  那麼看到一些好久不見的臉孔
[00:00:17.000 --> 00:00:19.500]  從國內回來的非常感恩
[00:00:19.500 --> 00:00:23.000]  看到一些常常在視頻上聽到的
[00:00:23.000 --> 00:00:25.500]  一些的弟兄姐妹的家人
[00:00:25.500 --> 00:00:28.000]  來到我們當中也非常非常的感恩
[00:00:28.000 --> 00:00:31.000]  當然還有我們熟悉的弟兄姐妹
[00:00:31.000 --> 00:00:33.000]  實在感恩
[00:00:33.000 --> 00:00:36.000]  我現在邀請你們帶我跟旁邊的人說
[00:00:36.000 --> 00:00:39.000]  新年快樂 主恩同在
[00:00:39.000 --> 00:00:46.000]  感謝讚美神
[00:00:46.000 --> 00:00:49.000]  我們真的是一個大家庭
[00:00:49.000 --> 00:00:52.000]  能夠這樣在一起過節
[00:00:52.000 --> 00:00:55.000]  真的是一件非常蒙恩的事情
[00:00:55.000 --> 00:00:59.000]  今天要跟大家分享的就是
[00:00:59.000 --> 00:01:01.000]  新年蒙福這個主題
[00:01:01.000 --> 00:01:05.000]  福這個字就讓我去想
[00:01:05.000 --> 00:01:07.000]  福在我們中國人的傳統
[00:01:07.000 --> 00:01:09.000]  也是非常重要的
[00:01:09.000 --> 00:01:13.000]  我們看重福能不能夠臨到我們家中
[00:01:13.000 --> 00:01:19.000]  近代歷史就開始有人把福字倒過來
[00:01:19.000 --> 00:01:23.000]  倒過來我們當然知道是想福
[00:01:23.000 --> 00:01:24.000]  能夠到這個家門
[00:01:24.000 --> 00:01:28.000]  不過這個也引起了一些爭議
[00:01:28.000 --> 00:01:30.000]  有些人就覺得不應該這樣寫
[00:01:30.000 --> 00:01:34.000]  擔心你把福也倒在門口
[00:01:34.000 --> 00:01:38.000]  反正這個就是一些題外話
[00:01:38.000 --> 00:01:41.000]  不過五福臨門
[00:01:41.000 --> 00:01:42.000]  我去查了一下
[00:01:42.000 --> 00:01:44.000]  就發現有各種不同的意思
[00:01:44.000 --> 00:01:49.000]  第一個福是指祝你長壽
[00:01:49.000 --> 00:01:52.000]  第二是祝你富貴
[00:01:52.000 --> 00:01:55.000]  第三個福是祝你康寧
[00:01:55.000 --> 00:01:58.000]  有安心、有安寧、健康
[00:01:58.000 --> 00:02:01.000]  第四是祝你好德
[00:02:01.000 --> 00:02:04.000]  就是有好的德行這些
[00:02:04.000 --> 00:02:06.000]  第五個善終非常有意思
[00:02:06.000 --> 00:02:10.000]  它是指讓你能夠預先知道
[00:02:10.000 --> 00:02:13.000]  你什麼時候會離開世界
[00:02:13.000 --> 00:02:14.000]  這個很特別
[00:02:14.000 --> 00:02:19.000]  這五福臨門是我們經常聽到的
[00:02:19.000 --> 00:02:22.000]  所以我們中國人很祝福
[00:02:22.000 --> 00:02:26.000]  這個祝福去到什麼的重視的程度呢?
[00:02:26.000 --> 00:02:32.000]  大家知不知道最近去到了太空
[00:02:32.000 --> 00:02:34.000]  連太空我們都看到
[00:02:34.000 --> 00:02:38.000]  在太空站的神舟十五號
[00:02:38.000 --> 00:02:42.000]  三名的航天員都在太空來獻上祝福
[00:02:42.000 --> 00:02:45.000]  在上面寫灰春
[00:02:45.000 --> 00:02:47.000]  寫上的都是福字
[00:02:47.000 --> 00:02:50.000]  福也非常重要
[00:02:50.000 --> 00:02:53.000]  我覺得這個也是創紀錄
[00:02:53.000 --> 00:02:56.000]  能夠在太空上寫灰春
[00:02:56.000 --> 00:03:00.000]  寫上新年的祝福
[00:03:00.000 --> 00:03:02.000]  今天我們要看的是
[00:03:02.000 --> 00:03:06.000]  耶穌在一次講道的時候
[00:03:06.000 --> 00:03:08.000]  對著很多人他就開口講道
[00:03:08.000 --> 00:03:12.000]  就講了教會後來稱為八福
[00:03:12.000 --> 00:03:17.000]  因為有八句非常工整的字句
[00:03:17.000 --> 00:03:19.000]  就講到有福了
[00:03:19.000 --> 00:03:21.000]  所以今天是新年
[00:03:21.000 --> 00:03:25.000]  我也很想跟大家一起看看
[00:03:25.000 --> 00:03:28.000]  聖經裡面講的耶穌
[00:03:28.000 --> 00:03:31.000]  特別是主耶穌自己講的福是什麼
[00:03:31.000 --> 00:03:36.000]  你看到左邊都是講怎樣的人有福了
[00:03:36.000 --> 00:03:39.000]  右邊是指原因為什麼
[00:03:39.000 --> 00:03:41.000]  比如說我們再看一次
[00:03:41.000 --> 00:03:43.000]  第一個是虛心的人有福了
[00:03:43.000 --> 00:03:45.000]  因為天國是他們的
[00:03:45.000 --> 00:03:47.000]  哀動的人有福了
[00:03:47.000 --> 00:03:49.000]  因為他們必得安慰
