
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安
[00:00:02.000 --> 00:00:05.000]  今日跟大家分享的題目是
[00:00:05.000 --> 00:00:07.000]  「時候到」
[00:00:07.000 --> 00:00:09.000]  聽到「時候到」這句說話
[00:00:09.000 --> 00:00:11.000]  你會有什麼反應呢
[00:00:11.000 --> 00:00:13.000]  「時候到」即是說
[00:00:13.000 --> 00:00:15.000]  有些事情還要發生
[00:00:15.000 --> 00:00:17.000]  很快要發生
[00:00:17.000 --> 00:00:19.000]  但還未發生
[00:00:19.000 --> 00:00:24.000]  另外這句話的用意
[00:00:24.000 --> 00:00:26.000]  就是要聽到的人好好準備
[00:00:26.000 --> 00:00:28.000]  不是每次都說這句話
[00:00:28.000 --> 00:00:31.000]  在今日我們要看的啟示錄經文
[00:00:31.000 --> 00:00:33.000]  「時候到」這句說話
[00:00:33.000 --> 00:00:35.000]  其實出現了三次
[00:00:35.000 --> 00:00:37.000]  就是要告訴我們
[00:00:37.000 --> 00:00:39.000]  一些非常重要的事情會發生
[00:00:39.000 --> 00:00:41.000]  我們要好好準備
[00:00:41.000 --> 00:00:43.000]  有什麼事情會發生呢
[00:00:43.000 --> 00:00:46.000]  今日的經文是說到耶穌的再來
[00:00:46.000 --> 00:00:48.000]  世代的終結
[00:00:48.000 --> 00:00:50.000]  這個就是世界末日
[00:00:50.000 --> 00:00:54.000]  世界末日
[00:00:54.000 --> 00:00:56.000]  你可能會問
[00:00:56.000 --> 00:01:00.000]  什麼會導致世界末日呢
[00:01:00.000 --> 00:01:04.000]  對人類生存最大的威脅是什麼呢
[00:01:04.000 --> 00:01:06.000]  我想到可能是核子戰爭
[00:01:06.000 --> 00:01:10.000]  或者是地球暖化
[00:01:10.000 --> 00:01:12.000]  但也不是
[00:01:12.000 --> 00:01:14.000]  原來在幾年前
[00:01:14.000 --> 00:01:16.000]  牛津和劍橋大學
[00:01:16.000 --> 00:01:18.000]  和MIT即是麻省理工
[00:01:18.000 --> 00:01:20.000]  做了一個研究
[00:01:20.000 --> 00:01:22.000]  發現人工智能失控性的發展
[00:01:22.000 --> 00:01:25.000]  被視為頭號人類生存
[00:01:25.000 --> 00:01:27.000]  吸風險
[00:01:27.000 --> 00:01:29.000]  為什麼呢
[00:01:29.000 --> 00:01:32.000]  因為人工智能很難管制
[00:01:32.000 --> 00:01:34.000]  現在擴散得很快
[00:01:34.000 --> 00:01:36.000]  舉個例子
[00:01:36.000 --> 00:01:38.000]  在2024年
[00:01:38.000 --> 00:01:42.000]  Google是一個很大的AI中心
[00:01:42.000 --> 00:01:45.000]  它有一個電腦叫DeepMind
[00:01:45.000 --> 00:01:47.000]  DeepMind是一個AI
[00:01:47.000 --> 00:01:50.000]  它做了一個實驗
[00:01:50.000 --> 00:01:54.000]  它做出來的人工智能系統
[00:01:54.000 --> 00:01:57.000]  為了達到他們的目標
[00:01:57.000 --> 00:02:01.000]  他們可以欺騙人類的操作者
[00:02:01.000 --> 00:02:03.000]  恐怖嗎
[00:02:03.000 --> 00:02:05.000]  即是做了機械人出來
[00:02:05.000 --> 00:02:08.000]  那幾個人可以騙你
[00:02:08.000 --> 00:02:11.000]  這個其實
[00:02:11.000 --> 00:02:13.000]  在邏輯上來說
[00:02:13.000 --> 00:02:16.000]  有一次它目的只是
[00:02:16.000 --> 00:02:18.000]  將自己變得越來越好
[00:02:18.000 --> 00:02:20.000]  越來越厲害
[00:02:20.000 --> 00:02:22.000]  它會用任何方法
[00:02:22.000 --> 00:02:24.000]  其實這個只是一個開始
[00:02:24.000 --> 00:02:26.000]  有些專家說
[00:02:26.000 --> 00:02:28.000]  如果不解決當中的問題
[00:02:28.000 --> 00:02:31.000]  導致人類滅絕的機率
[00:02:31.000 --> 00:02:34.000]  不少於10%
[00:02:34.000 --> 00:02:37.000]  現在我想讀AI的人知道
[00:02:37.000 --> 00:02:39.000]  有個叫AGI
[00:02:39.000 --> 00:02:41.000]  Artificial General Intelligence
[00:02:41.000 --> 00:02:44.000]  目的就是要
[00:02:44.000 --> 00:02:46.000]  製造一些系統
[00:02:46.000 --> 00:02:48.000]  或者AI
[00:02:48.000 --> 00:02:53.000]  能夠超過人類的想像
[00:02:53.000 --> 00:02:55.000]  那個思維
[00:02:55.000 --> 00:02:58.000]  恐怖的地方就是
[00:02:58.000 --> 00:03:00.000]  不同國家都在做這件事
[00:03:00.000 --> 00:03:02.000]  因為它們彼此鬥
[00:03:02.000 --> 00:03:03.000]  誰贏了
[00:03:03.000 --> 00:03:06.000]  他就可以贏得世界市場
[00:03:06.000 --> 00:03:08.000]  所以這個風險
