
[00:00:00.000 --> 00:00:07.200]  各位弟兄姊妹 主內平安
[00:00:07.200 --> 00:00:10.080]  今日這句平安 特別沉重
[00:00:10.080 --> 00:00:14.800]  因為最近香港疫情開始嚴峻起來
[00:00:14.800 --> 00:00:19.200]  希望大家可以安全繼續有上帝的保護
[00:00:19.200 --> 00:00:24.960]  上星期林牧師用了已忽所書的經文
[00:00:24.960 --> 00:00:31.520]  去解釋今年的年提 全人健康 協力自主
[00:00:31.520 --> 00:00:35.680]  好像這幅圖畫一樣 我們要Stick together
[00:00:35.680 --> 00:00:37.680]  我們各盡其職彼此配搭
[00:00:37.680 --> 00:00:42.640]  就可以令基督的身體 即是教會去成長
[00:00:42.640 --> 00:00:44.360]  而我們服事的同時
[00:00:44.360 --> 00:00:49.040]  我們也要注意自己身心不同範疇的需要
[00:00:49.040 --> 00:00:52.840]  因為有健康的領袖才會有健康的會眾
[00:00:52.840 --> 00:00:57.160]  所以我們今個星期一至三
[00:00:57.160 --> 00:00:58.840]  我們同工就去退休
[00:00:58.840 --> 00:01:02.440]  我們一起有相交 一起去領修分享
[00:01:02.440 --> 00:01:04.440]  還有吃飯相聚的時間
[00:01:04.440 --> 00:01:07.920]  是一個見證 我們是有健康的團隊
[00:01:07.920 --> 00:01:12.360]  以致希望我們都可以培訓到 栽培到健康的會眾
[00:01:12.360 --> 00:01:19.240]  而今日開始宣講的約翰一書的主題
[00:01:19.240 --> 00:01:22.000]  正正就好像我們的年提一樣
[00:01:22.000 --> 00:01:24.000]  是講一個信仰群體
[00:01:24.000 --> 00:01:28.240]  這個信仰群體是人與人之間有團契的
[00:01:28.240 --> 00:01:30.240]  好像今天的題目是團契
[00:01:30.240 --> 00:01:32.720]  這個信仰群體是人與人之間有團契
[00:01:32.720 --> 00:01:37.000]  並且人與神之間都有團契的群體
[00:01:37.000 --> 00:01:41.000]  約翰一書要跟我們講 這個群體是一個怎樣的群體
[00:01:41.000 --> 00:01:44.000]  裡面的人是怎樣相處的
[00:01:44.000 --> 00:01:46.400]  而他們一起生活 他們的見證
[00:01:46.400 --> 00:01:48.120]  又是在見證什麼呢
[00:01:48.120 --> 00:01:51.520]  這個是約翰一書想講的主題
[00:01:51.520 --> 00:01:55.200]  但作者要講這些的原因
[00:01:55.200 --> 00:01:58.200]  是因為他們正面對一群異端
[00:01:58.200 --> 00:02:01.200]  而這些異端有一個很特別的地方
[00:02:01.200 --> 00:02:05.800]  就是他們本來是教會的一份子
[00:02:05.800 --> 00:02:07.800]  即不是他們不認識耶穌的人
[00:02:07.800 --> 00:02:15.200]  約翰一書二章十八至十九節是這樣形容那群異端
[00:02:15.200 --> 00:02:44.200]  (約翰一書二十九節)
[00:02:44.200 --> 00:02:49.200]  所以大兄姐妹 約翰一書的修信人
[00:02:49.200 --> 00:02:51.200]  他們正面對一個處境
[00:02:51.200 --> 00:02:54.200]  就是他們本身是失逸的大兄姐妹
[00:02:54.200 --> 00:02:57.200]  一起相處 一起出生入死
[00:02:57.200 --> 00:03:02.200]  他們因為在信仰的理解上
[00:03:02.200 --> 00:03:04.200]  跟其他人不同
[00:03:04.200 --> 00:03:08.200]  所以他們離開了教會
[00:03:08.200 --> 00:03:11.200]  於是研究約翰一書的學者們
[00:03:11.200 --> 00:03:13.200]  曾經很努力地去尋找
[00:03:13.200 --> 00:03:18.200]  究竟這群異端或離異者
[00:03:18.200 --> 00:03:22.200]  離開教會的人其實是哪一群異端呢
[00:03:22.200 --> 00:03:28.200]  但很可惜 單憑約翰一書提供的資料實在不足夠
[00:03:28.200 --> 00:03:30.200]  所以到現時為止
[00:03:30.200 --> 00:03:34.200]  沒有一個人敢說100%肯定那群異端是誰
[00:03:34.200 --> 00:03:36.200]  他們的身份是誰
[00:03:36.200 --> 00:03:39.200]  但我們知道他們對信仰的理解
[00:03:39.200 --> 00:03:45.200]  和教會有什麼關鍵不同的地方
[00:03:45.200 --> 00:03:47.200]  以至約翰一書的作者
[00:03:47.200 --> 00:03:53.200]  很嚴厲地說他們是敵基督
[00:03:53.200 --> 00:03:56.200]  叫做敵基督 他們最大的問題就是
[00:03:56.200 --> 00:04:01.200]  他們不認耶穌是基督
[00:04:01.200 --> 00:04:03.200]  怎樣不認耶穌是基督呢
[00:04:03.200 --> 00:04:07.200]  二章二十二節 如果大家有聖經可以慢慢揭曉
[00:04:07.200 --> 00:04:09.200]  我不詳細說經文
[00:04:09.200 --> 00:04:14.200]  他們不認耶穌是基督有三個範疇
[00:04:14.200 --> 00:04:18.200]  第一 他們否認耶穌曾經到城肉身
[00:04:18.200 --> 00:04:21.200]  即是他們不覺得耶穌可以救他們
