
[00:00:00.000 --> 00:00:03.200]  (傳播)
[00:00:03.200 --> 00:00:05.200]  各位電影姐妹,主內平安
[00:00:05.200 --> 00:00:16.200]  傳道書來到第五章,不知道大家對傳道書會不會有印象很灰,聽了很多星期都很虛空
[00:00:16.200 --> 00:00:28.200]  所以本來想多謝獻唱小組為我們準備進入這麼灰的傳道書之前,說我們帶來一點色彩,是不是?電影姐妹?
[00:00:28.200 --> 00:00:42.200]  我們正式進入今天的講道,好像剛剛所說,我們傳道書的印象是很灰,很虛空
[00:00:42.200 --> 00:00:49.200]  我特意用了一張圖,很迷茫,大家聽到嗎?好像在森林中
[00:00:49.200 --> 00:00:56.200]  而傳道書所說的這種虛空,其實特別針對日光之下的牢籠去說
[00:00:56.200 --> 00:01:05.200]  很多事情都虛空,但我們看了頭四章,都特別見到,經常都說日光之下的牢籠是虛空的
[00:01:05.200 --> 00:01:17.200]  這樣就更虛空,我們為了謀生,不能不做,但是做了,不做不行
[00:01:17.200 --> 00:01:22.200]  但傳道書又說,做了有時候只有一個吉
[00:01:22.200 --> 00:01:29.200]  所以我們教會也注意到這件事,我們寫講章的時候,教會也會聊天
[00:01:29.200 --> 00:01:37.200]  不知道大家有沒有發現,我們每一次講傳道書的最後總結,都會拿一些新的經文
[00:01:37.200 --> 00:01:46.200]  或者令大家比較盼望地離開禮堂,將大家灰一個禮拜
[00:01:46.200 --> 00:01:53.200]  因此我今天要先和大家做一個心理準備,雖然當我準備今天的講章的時候
[00:01:53.200 --> 00:02:00.200]  我都打算加一個新約,或者加其他東西,令大家離開的時候,沒有那麼灰,光明一點地離開
[00:02:00.200 --> 00:02:10.200]  但我又想到,有時候我們適時地留在這種灰裡面,未必是一件壞事
[00:02:10.200 --> 00:02:18.200]  甚至我認為,這個其實是傳道者的用意,用了接近11章的經文和我們講人生,牢立是虛空的
[00:02:18.200 --> 00:02:25.200]  傳道者的意思是,你要沉著人生的智慧,正如傳道書其實是智慧書
[00:02:25.200 --> 00:02:33.200]  你要沉著這個智慧,在這個過程中,是必須要明白虛空的
[00:02:33.200 --> 00:02:38.200]  所以大家或許待會會灰著離開
[00:02:38.200 --> 00:02:45.200]  我們先看看今天的經文,讓大家有一個印象和概念
[00:02:45.200 --> 00:02:49.200]  今天要宣講的經文是傳道書,五章,一到七節
[00:02:49.200 --> 00:02:53.200]  短短七節的經文,你也可以分為兩個部分
[00:02:53.200 --> 00:02:59.200]  第一個部分其實是講一些人到聖殿應該有的態度
[00:02:59.200 --> 00:03:03.200]  第二個部分是講還願的條例
[00:03:03.200 --> 00:03:08.200]  另外一部分也有一句說話作總結
[00:03:08.200 --> 00:03:13.200]  第一個部分是說,事無多,令人做夢,話語多,顯出愚昧
[00:03:13.200 --> 00:03:18.200]  這個話語和夢在第二次的總結又出現了
[00:03:18.200 --> 00:03:23.200]  多夢多言,其中多有虛空,你只要敬畏上帝
[00:03:23.200 --> 00:03:26.200]  大概今天的經文就是這樣
[00:03:26.200 --> 00:03:29.200]  我們很快地讀一次今天的經文
[00:03:29.200 --> 00:03:33.200]  虛聖殿的態度
[00:03:33.200 --> 00:03:40.200]  你到上帝的殿,要謹慎你的腳步,近前聽,勝過愚昧人獻祭
[00:03:40.200 --> 00:03:43.200]  他們不知道自己在作惡
[00:03:43.200 --> 00:03:48.200]  在上帝面前,你不可務實開口,也不可心急發言
[00:03:48.200 --> 00:03:53.200]  因為上帝在天上,你在地上,所以你的話語要少
[00:03:53.200 --> 00:04:00.200]  總結來了,事無多,令人做夢,話語多,顯出愚昧
[00:04:00.200 --> 00:04:03.200]  接著是還願的條例
[00:04:03.200 --> 00:04:09.200]  你向上帝許願,還願不可辭言,因他不喜歡愚昧人
[00:04:09.200 --> 00:04:14.200]  你許的願應當償還,你許願不還,不如不許
[00:04:14.200 --> 00:04:21.200]  不可放任你的口使肉體犯罪,也不可在使者面前說是錯許了
[00:04:21.200 --> 00:04:26.200]  為何使上帝因你的聲音發怒,敗壞你所所做的呢?
[00:04:26.200 --> 00:04:34.200]  第二個總結,多夢多言,其中多有虛空,你只要敬畏上帝
[00:04:34.200 --> 00:04:37.200]  讀完短短七字的經文,不知道你會不會有個感覺
[00:04:37.200 --> 00:04:43.200]  就是為什麼這段經文跟我們對傳道書的印象好像不太相似
[00:04:43.200 --> 00:04:52.200]  之前傳道書都是講傳道者的觀察,講盧碌,也講虛空
[00:04:52.200 --> 00:04:57.200]  很少提及上帝,但沒有那麼密集
[00:04:57.200 --> 00:05:02.200]  其實傳道書是屬於智慧文學
[00:05:02.200 --> 00:05:06.200]  雖然未至於完全不提這種宗教禮儀
[00:05:06.200 --> 00:05:12.200]  但提及的未必是最關於這件事
[00:05:12.200 --> 00:05:21.200]  是不是傳道書想說,到這裡就不要許願,不要勸制,少說點話呢?
[00:05:21.200 --> 00:05:27.200]  我記得我第一次許願,應該是人生唯一一次許願
[00:05:27.200 --> 00:05:33.200]  就是在我大學的時候,有一次我發低燒,但我依然去打籃球
[00:05:33.200 --> 00:05:39.200]  打完之後回家洗澡,就真的是人生第一次,開始抽筋
[00:05:39.200 --> 00:05:44.200]  這個抽筋很特別,由腳趾開始抽起,我還記得
[00:05:44.200 --> 00:05:54.200]  腳趾抽,抽到腳踭,再上小腿,再上大腿,再上肚
[00:05:54.200 --> 00:06:00.200]  那時候就開始害怕了,再上就是肺和心臟,出事了
[00:06:00.200 --> 00:06:04.200]  真的,一直上到胸口,然後上到頭
[00:06:04.200 --> 00:06:08.200]  那時候很害怕,我記得那時候家人幫我召了救護車
[00:06:08.200 --> 00:06:13.200]  我上了救護車的時候,我跟神作出了我人生唯一一次的許願
[00:06:13.200 --> 00:06:17.200]  神求你救我,但不知為何那時候很清醒
[00:06:17.200 --> 00:06:22.200]  許願要跟神交換條件,我忽然心想
[00:06:22.200 --> 00:06:25.200]  聖經教人生所有東西都是屬於上帝的
[00:06:25.200 --> 00:06:31.200]  那我用什麼跟神換呢?那怎麼換呢?
[00:06:31.200 --> 00:06:40.200]  那時候就馬上想,我高中的時候曾經獻身給上帝做全職服侍
[00:06:40.200 --> 00:06:47.200]  我就跟神說,神如果你這次救我,我就更衷心地為你做全職服侍
[00:06:47.200 --> 00:06:52.200]  不知是否太早獻身,如果那時候還沒獻身,就可以交換做條件
[00:06:52.200 --> 00:06:59.200]  傳道書是不是所有的許願、獻祭、祈求都不給呢?
[00:06:59.200 --> 00:07:04.200]  好像剛剛說的,到了我那個情況,覺得自己快要死了
[00:07:04.200 --> 00:07:09.200]  這個時候求神許願,真是人之常情
[00:07:09.200 --> 00:07:13.200]  因此當我們要看明白第五章一至七節的時候
[00:07:13.200 --> 00:07:20.200]  其實我們需要看四章說什麼
[00:07:20.200 --> 00:07:24.200]  因為傳道書四五章其實是有很緊密的連繫的關係
[00:07:24.200 --> 00:07:26.200]  我們看看這個表
[00:07:26.200 --> 00:07:31.200]  如果大家記得上次,加弗林傳道或何牧師所說的
[00:07:31.200 --> 00:07:38.200]  我們都看到第四章是說四類人,四個虛空的情況
[00:07:38.200 --> 00:07:44.200]  而你再看第五章,第八節開始到第二十節
[00:07:44.200 --> 00:07:50.200]  你會發現四類人其實對應四種情況
[00:07:50.200 --> 00:07:53.200]  而不知是巧合還是什麼
[00:07:53.200 --> 00:07:59.200]  在第一個情況下,他們重複出現了欺壓這個字
[00:07:59.200 --> 00:08:04.200]  四章一節,我轉而觀看日光之下所發生的一切欺壓的事
[00:08:04.200 --> 00:08:08.200]  然後到五章八節,你若在地上地區見到窮人受欺壓
[00:08:08.200 --> 00:08:10.200]  很明顯,欺壓
[00:08:10.200 --> 00:08:16.200]  到了第二個情況,你會發現都有赤這個字出現
[00:08:16.200 --> 00:08:22.200]  如每人抱著雙臂自食其肉,是上次說過的四章五節
[00:08:22.200 --> 00:08:26.200]  到五章十一節,貨物添增,吃的人增多
[00:08:26.200 --> 00:08:28.200]  吃又出現了
[00:08:28.200 --> 00:08:31.200]  到第三個段落,上次提過的第四章八節
[00:08:31.200 --> 00:08:35.200]  有人孤單無雙,無子無兄弟
[00:08:35.200 --> 00:08:38.200]  竟勞碌不息,眼目不以財富為滿足
[00:08:38.200 --> 00:08:40.200]  是說兒子的
[00:08:40.200 --> 00:08:47.200]  到五章十四節,他因遭遇不幸,財產盡失
[00:08:47.200 --> 00:08:50.200]  他生了兒子,手裡卻一無所有
[00:08:50.200 --> 00:08:52.200]  兒子又出現了
[00:08:52.200 --> 00:08:54.200]  到最後一個情況
[00:08:54.200 --> 00:08:59.200]  上次提過,有個智慧年輕人做了王
[00:08:59.200 --> 00:09:02.200]  第十四節,他說那人從監獄裡出來了
[00:09:02.200 --> 00:09:03.200]  是出來的
[00:09:03.200 --> 00:09:08.200]  到五章十五節,他怎樣從母胎赤身而來
[00:09:08.200 --> 00:09:10.200]  或者原文是移出
[00:09:10.200 --> 00:09:15.200]  到最後兩個段落都有一個總結
[00:09:15.200 --> 00:09:17.200]  都是提上帝的
[00:09:17.200 --> 00:09:22.200]  或者獨立來看,只是巧合而已
[00:09:22.200 --> 00:09:24.200]  剛好出現
[00:09:24.200 --> 00:09:27.200]  如果五個段落都剛好出現相同的字
[00:09:27.200 --> 00:09:33.200]  就應該是傳道者想我們將四五章一起看的線索
[00:09:33.200 --> 00:09:35.200]  是有關連的
[00:09:35.200 --> 00:09:42.200]  這個表的右邊,留給林牧師之後說
[00:09:42.200 --> 00:09:44.200]  主要是說左邊
[00:09:44.200 --> 00:09:49.200]  如果大家還記得上星期
[00:09:49.200 --> 00:09:51.200]  何牧師或是家訓傳道提到的
[00:09:51.200 --> 00:09:55.200]  第四章有四類人
[00:09:55.200 --> 00:10:03.200]  而這四類人其實是四個不同層次成功的人
[00:10:03.200 --> 00:10:06.200]  如果大家有印象,或者看聖經可以看的
[00:10:06.200 --> 00:10:10.200]  第一類人是被欺壓的人,無人安慰
[00:10:10.200 --> 00:10:11.200]  什麼都沒有
[00:10:11.200 --> 00:10:13.200]  對於成功來說,他就是沒有成功的
[00:10:13.200 --> 00:10:21.200]  第二類人是因彼此嫉妒而有一切勞碌和各樣工作的成就
[00:10:21.200 --> 00:10:23.200]  這班人是賺到的
[00:10:23.200 --> 00:10:25.200]  因為嫉妒的緣故賺
[00:10:25.200 --> 00:10:27.200]  但傳道者說他也是虛空的
[00:10:27.200 --> 00:10:28.200]  大家還記得那句話
[00:10:28.200 --> 00:10:30.200]  一掌滿滿而得享安靜
[00:10:30.200 --> 00:10:33.200]  勝過兩掌滿滿而勞碌暴風
[00:10:33.200 --> 00:10:37.200]  他是賺到的,因為嫉妒的緣故賺
[00:10:37.200 --> 00:10:42.200]  他比起被欺壓的人,成功一點
[00:10:42.200 --> 00:10:46.200]  第三類人就是發達的人
[00:10:46.200 --> 00:10:49.200]  但他無子無兄弟
[00:10:49.200 --> 00:10:52.200]  他眼目不以財富為滿足
[00:10:52.200 --> 00:10:55.200]  即是他有發達的
[00:10:55.200 --> 00:10:57.200]  比起第二類人,再成功一點
[00:10:57.200 --> 00:10:59.200]  再賺得多一點
[00:10:59.200 --> 00:11:01.200]  但還是不滿足
[00:11:01.200 --> 00:11:04.200]  有時候我們賺得多,其實都想跟別人分享
[00:11:04.200 --> 00:11:06.200]  這樣才可以再滿足
[00:11:06.200 --> 00:11:09.200]  但他們都不行
[00:11:09.200 --> 00:11:14.200]  最後第四類人,這個年輕的黃
[00:11:14.200 --> 00:11:16.200]  應該比發達更成功
[00:11:16.200 --> 00:11:20.200]  因為全城的人都喜歡他,都擁戴他
[00:11:20.200 --> 00:11:22.200]  如果這是傳道的話
[00:11:22.200 --> 00:11:26.200]  全教會二千人都喜歡聽他講道,真是不得了
[00:11:26.200 --> 00:11:28.200]  但其實我們都明白
[00:11:28.200 --> 00:11:30.200]  尤其是做老師,做傳道
[00:11:30.200 --> 00:11:32.200]  我們自己成功之後都會想
[00:11:32.200 --> 00:11:35.200]  有沒有辦法可以延續下一代呢?
[00:11:35.200 --> 00:11:38.200]  能不能承傳下去,是我們想下一步
[00:11:38.200 --> 00:11:41.200]  這個期望能不能滿足呢?
[00:11:41.200 --> 00:11:42.200]  滿足不了
[00:11:42.200 --> 00:11:47.200]  因為這個黃走了之後,其餘的人都不喜歡他
[00:11:47.200 --> 00:11:52.200]  所以傳道書第四章,他用了四類人
[00:11:52.200 --> 00:11:56.200]  表達由沒有成功到最成功
[00:11:56.200 --> 00:12:03.200]  但這四類人都沒有辦法藉著他手上的勞碌而獲得滿足
[00:12:03.200 --> 00:12:07.200]  就是虛空
[00:12:07.200 --> 00:12:15.200]  因此,第五章,今天要講的經文
[00:12:15.200 --> 00:12:20.200]  這群來聖殿祈禱許願的人有什麼特色呢?
[00:12:20.200 --> 00:12:27.200]  就是當他們發現原來我的勞碌滿足不了自己的時候
[00:12:27.200 --> 00:12:32.200]  他們就開始轉移去利用神來獲得滿足
[00:12:32.200 --> 00:12:35.200]  所以他們是不是像我一樣,快要死了
[00:12:35.200 --> 00:12:37.200]  許願不是這個情況
[00:12:37.200 --> 00:12:40.200]  特別是第四章的四類人
[00:12:40.200 --> 00:12:45.200]  滿足不了自己,快要找神了
[00:12:45.200 --> 00:12:48.200]  那你說,好啊,終於都懂得回教會了
[00:12:48.200 --> 00:12:51.200]  起碼都懂得去找神了
[00:12:51.200 --> 00:12:55.200]  但你再看下去,你會發現
[00:12:55.200 --> 00:13:03.200]  其實這群人對神的心態出現了問題
[00:13:03.200 --> 00:13:10.200]  剛剛提過,五章一到七節是講
[00:13:10.200 --> 00:13:15.200]  到聖殿的態度,還願的條例,三和七節是總結
[00:13:15.200 --> 00:13:21.200]  我們一起看看他怎麼說,這群人的心態出現了什麼問題
[00:13:21.200 --> 00:13:24.200]  經文一開始是這樣說
[00:13:24.200 --> 00:13:30.200]  他就說,你去到上帝的面前,你要謹慎你的腳步
[00:13:30.200 --> 00:13:35.200]  勝過原會人獻祭,他們不知道自己所做的是作惡
[00:13:35.200 --> 00:13:39.200]  這裡的聽,這麼快了
[00:13:39.200 --> 00:13:42.200]  其實是指聽從的意思
[00:13:42.200 --> 00:13:47.200]  就不只是聽到聲音,你來教會就聽到人說道
[00:13:47.200 --> 00:13:49.200]  不只是聽,是聽從
[00:13:49.200 --> 00:13:51.200]  所以大家應該都記得有一段經文是說
[00:13:51.200 --> 00:13:54.200]  聽命勝於獻祭
[00:13:54.200 --> 00:13:58.200]  為什麼聽命和獻祭可以放上關係?
[00:13:58.200 --> 00:14:00.200]  傳道書也是這樣放的
[00:14:00.200 --> 00:14:03.200]  聽從和獻祭有關係,為什麼呢?
[00:14:03.200 --> 00:14:07.200]  很簡單,就是為什麼信徒會獻祭呢?
[00:14:07.200 --> 00:14:10.200]  為什麼意識的人要獻祭呢?
[00:14:10.200 --> 00:14:14.200]  是不是自發的呢?不是
[00:14:14.200 --> 00:14:18.200]  他們獻祭是因為神叫的
[00:14:18.200 --> 00:14:23.200]  你得罪了神,沒有聽祂說,犯罪了
[00:14:23.200 --> 00:14:26.200]  那你要怎樣去表達自己改過呢?
[00:14:26.200 --> 00:14:29.200]  就是要聽祂說
[00:14:29.200 --> 00:14:32.200]  而聽神說的第一步就是去獻祭
[00:14:32.200 --> 00:14:37.200]  那是神明確的吩咐,叫你要這樣做
[00:14:37.200 --> 00:14:42.200]  所以獻祭除了形式,本身你要獻牛獻羊之外
[00:14:42.200 --> 00:14:50.200]  他就是想說一個人去獻祭,就是表達他聽從上帝的吩咐
[00:14:50.200 --> 00:14:57.200]  但是這一群為了滿足自己的人去獻祭呢?
[00:14:57.200 --> 00:15:00.200]  那就不是這樣了
[00:15:00.200 --> 00:15:02.200]  他們所獻的就是愚昧人的祭
[00:15:02.200 --> 00:15:06.200]  其實就是在說他們獻的是有形無實的祭
[00:15:06.200 --> 00:15:09.200]  他們是不是想聽神說呢?不是
[00:15:09.200 --> 00:15:12.200]  譬如愚昧人獻贖罪祭
[00:15:12.200 --> 00:15:19.200]  這些愚昧人去魯莽的獻上去祈禱去平息神明的怒火
[00:15:19.200 --> 00:15:23.200]  但是他們其實是沒有悔疚的心
[00:15:23.200 --> 00:15:28.200]  那就不是獻祭真正的意思了
[00:15:28.200 --> 00:15:32.200]  我知道你生氣,但你生氣嘛
[00:15:32.200 --> 00:15:34.200]  那我不想你生氣,所以我就獻給你
[00:15:34.200 --> 00:15:36.200]  但我是不是想改呢?不是
[00:15:36.200 --> 00:15:38.200]  獻完就算了
[00:15:38.200 --> 00:15:41.200]  又或者當他們獻祭的時候
[00:15:41.200 --> 00:15:44.200]  人往往都會帶著他的請願去獻
[00:15:44.200 --> 00:15:46.200]  去求神的恩寵
[00:15:46.200 --> 00:15:50.200]  又或者他們很盼望他們的祈求是會蒙英運的
[00:15:50.200 --> 00:15:55.200]  大家這樣就開始明白
[00:15:55.200 --> 00:15:58.200]  為什麼我說是態度出了問題
[00:15:58.200 --> 00:16:03.200]  獻祭本身是在說我們聽神說
[00:16:03.200 --> 00:16:06.200]  但是這群人獻祭是相反的
[00:16:06.200 --> 00:16:09.200]  是想神聽他們說的
[00:16:09.200 --> 00:16:11.200]  這樣一個倒轉
[00:16:11.200 --> 00:16:15.200]  這個就是惡
[00:16:15.200 --> 00:16:19.200]  就是經文說的,他們不知道自己這樣做是惡
[00:16:19.200 --> 00:16:24.200]  本身是在表達我們聽神的一個舉動
[00:16:24.200 --> 00:16:29.200]  他們用回頭來想神聽他們說
[00:16:32.200 --> 00:16:36.200]  下面也是,心急發言,務實開口
[00:16:36.200 --> 00:16:45.200]  一樣的,是在說我們來聖殿是聽神說的
[00:16:45.200 --> 00:16:47.200]  應該是神先說
[00:16:47.200 --> 00:16:50.200]  但這群人是急著他們先說的
[00:16:50.200 --> 00:16:54.200]  這群人的態度其實是想誰聽誰說
[00:16:54.200 --> 00:16:56.200]  這麼急著去說
[00:16:56.200 --> 00:17:00.200]  而經文也有說,為什麼我們不要心急發言
[00:17:00.200 --> 00:17:03.200]  為什麼我們要謹慎腳步
[00:17:03.200 --> 00:17:09.200]  是因為上帝在天上,你在地下
[00:17:09.200 --> 00:17:16.200]  這裡是在說上帝是一個有超越性的上帝
[00:17:16.200 --> 00:17:19.200]  祂在天上,祂是超越我們的
[00:17:19.200 --> 00:17:23.200]  人在地上是有限制的
[00:17:23.200 --> 00:17:27.200]  神才知道什麼是對人好的
[00:17:27.200 --> 00:17:32.200]  是祂才知道,祂才可以去定義什麼是好,什麼是不好
[00:17:32.200 --> 00:17:37.200]  但是如果我們成為多言,急著發言的人
[00:17:37.200 --> 00:17:42.200]  感覺就好像我們比上帝更加知道什麼是好
[00:17:42.200 --> 00:17:45.200]  神給我的不夠,我要再多一點
[00:17:45.200 --> 00:17:49.200]  這個是態度的問題
[00:17:55.200 --> 00:18:00.200]  因此經文最後說,言語多顯出愚昧就是這個意思
[00:18:00.200 --> 00:18:04.200]  究竟我們求的是否真的對我們好的呢?
[00:18:04.200 --> 00:18:08.200]  我們不知道,因為我們有限制
[00:18:08.200 --> 00:18:12.200]  我記得我小時候,三歲的時候
[00:18:12.200 --> 00:18:16.200]  我就開始祈禱,跟神說想發達
[00:18:16.200 --> 00:18:18.200]  不知道為什麼小時候開始懂這些東西
[00:18:18.200 --> 00:18:23.200]  甚至有人問我,你會不會將來全職做宣教士
[00:18:23.200 --> 00:18:26.200]  我跟他說,三歲的時候,不做太辛苦了
[00:18:26.200 --> 00:18:34.200]  到了這一刻,已經不會想這些了
[00:18:34.200 --> 00:18:38.200]  但有時候也會跟太太說,如果有多一點就好了
[00:18:38.200 --> 00:18:40.200]  家裡可以舒服一點
[00:18:40.200 --> 00:18:45.200]  他也會提醒我,他就說,你發了之後好
[00:18:45.200 --> 00:18:48.200]  可能你之後會更差呢
[00:18:48.200 --> 00:18:51.200]  真的,想一想
[00:18:51.200 --> 00:18:56.200]  因為我們有限制,不知道如果上帝應運了之後會發生什麼事
[00:18:56.200 --> 00:18:59.200]  我就想,會不會像身邊某些朋友這樣
[00:18:59.200 --> 00:19:01.200]  開始對人疑心重呢
[00:19:01.200 --> 00:19:06.200]  真的,跟朋友聊天,他們沒有的時候就很友善
[00:19:06.200 --> 00:19:09.200]  有的時候,你跟他聊天,他好像覺得你有意圖
[00:19:09.200 --> 00:19:11.200]  靠近他,想幫他
[00:19:11.200 --> 00:19:17.200]  我想,會不會我自己,將來如果有機會,也會像他們這樣
[00:19:18.200 --> 00:19:21.200]  或者我沒有的時候,也會很安樂
[00:19:21.200 --> 00:19:24.200]  有的時候就慘了,因為怕沒有
[00:19:24.200 --> 00:19:27.200]  沒有的時候就不怕,但有的時候就怕沒有
[00:19:27.200 --> 00:19:29.200]  可能當時還會憂慮多一點
[00:19:29.200 --> 00:19:35.200]  或者真的,看電視劇,或者看新聞
[00:19:35.200 --> 00:19:39.200]  真的到了最後,如果太有的時候
[00:19:39.200 --> 00:19:43.200]  兩個小朋友,要去打官司,爭家產
[00:19:43.200 --> 00:19:45.200]  那是不是我想看到呢
[00:19:46.200 --> 00:19:48.200]  因此,也是的
[00:19:48.200 --> 00:19:53.200]  當我們去求的時候,是否真的知道,這件事是否對自己好的呢
[00:19:53.200 --> 00:19:57.200]  我們沒有辦法知道那個未來,和那件事對我們的影響
[00:19:57.200 --> 00:20:03.200]  所以當我們言語多的時候,有機會,真的在顯出我們的愚昧
[00:20:03.200 --> 00:20:09.200]  或者說名校,我大兒子升K3,我開始為他找小學
[00:20:09.200 --> 00:20:13.200]  也祈禱,每晚都跟他祈禱,求神給他一個好學校
[00:20:13.200 --> 00:20:16.200]  那報名校呢?
[00:20:16.200 --> 00:20:20.200]  有時候也會想,如果真的入到
[00:20:20.200 --> 00:20:23.200]  弟兄姊妹祈行禱,入到了
[00:20:23.200 --> 00:20:25.200]  弟兄姊妹多謝你,感恩,入到名校了
[00:20:25.200 --> 00:20:28.200]  怎知道兒子讀不來,被人勸退
[00:20:28.200 --> 00:20:33.200]  他沒有自信,那是不是又想見到呢
[00:20:33.200 --> 00:20:37.200]  又或者,如果在名校,其實每間學校都可能會
[00:20:37.200 --> 00:20:41.200]  被同學欺凌,那是不是又想見到呢
[00:20:41.200 --> 00:20:44.200]  還是不入名校,反而遇到好老師,好同學呢
[00:20:44.200 --> 00:20:46.200]  都說不上去的
[00:20:46.200 --> 00:20:49.200]  我想傳道書就是想說這件事
[00:20:49.200 --> 00:20:52.200]  多言,顯出愚昧
[00:20:52.200 --> 00:20:55.200]  就是神在天,我們在地
[00:20:55.200 --> 00:21:00.200]  我們見到的有限,是否真的知道有什麼對自己好的呢
[00:21:00.200 --> 00:21:03.200]  當我們這樣發言的時候,這麼急的時候
[00:21:03.200 --> 00:21:08.200]  我們可能真的想表達神,祢真的不知道有什麼對我好的
[00:21:08.200 --> 00:21:11.200]  但其實誰才真的不知道什麼是好的呢?
[00:21:11.200 --> 00:21:12.200]  是我們
[00:21:12.200 --> 00:21:20.200]  所以呢,這裡傳道書所說
[00:21:20.200 --> 00:21:24.200]  我想他想說的是,其實祈禱,或者之後說的許願
[00:21:24.200 --> 00:21:26.200]  不是這個舉動本身有問題
[00:21:26.200 --> 00:21:29.200]  或者不是我們求的那件事是錯的
[00:21:29.200 --> 00:21:32.200]  但是傳道書想說的是
[00:21:32.200 --> 00:21:35.200]  我們可能在這樣的情況下,如果帶著
[00:21:36.200 --> 00:21:39.200]  想神滿足我們的心去求
[00:21:39.200 --> 00:21:41.200]  態度就會出現問題
[00:21:41.200 --> 00:21:44.200]  所以弟兄姊妹,如果我們求到一個地步
[00:21:44.200 --> 00:21:46.200]  覺得神非滿足我們不可
[00:21:46.200 --> 00:21:49.200]  又或者神一定要給我們的
[00:21:49.200 --> 00:21:51.200]  神不給,我就一直埋怨
[00:21:51.200 --> 00:21:53.200]  那我們就要小心
[00:21:53.200 --> 00:22:00.200]  我讀三年
[00:22:00.200 --> 00:22:04.200]  這張照片是我二年級升三年級去台灣環島的時候拍的
[00:22:04.200 --> 00:22:11.200]  我記得我出發之前,或者我踩單車的時候
