
[00:00:00.000 --> 00:00:01.000]  (掌聲)
[00:00:01.000 --> 00:00:06.520]  好 感謝主
[00:00:06.520 --> 00:00:09.520]  各位弟兄姊妹 還有我們中學生
[00:00:09.520 --> 00:00:12.520]  團聚的團友們 大家主內平安
[00:00:12.520 --> 00:00:16.520]  感恩 我們又可以聚在上帝的殿中
[00:00:16.520 --> 00:00:19.280]  那麼今天呢 要和大家一起思考的
[00:00:19.280 --> 00:00:20.980]  一個主題呢 叫做
[00:00:20.980 --> 00:00:24.180]  走出生命的誤區
[00:00:24.180 --> 00:00:26.840]  那麼其實在我們的人生裡面呢
[00:00:26.840 --> 00:00:29.380]  有各樣的誤區都會存在
[00:00:29.380 --> 00:00:30.860]  大家同意嗎
[00:00:30.860 --> 00:00:33.060]  各樣的誤區都存在
[00:00:33.060 --> 00:00:35.560]  那麼大家在這個過程當中呢
[00:00:35.560 --> 00:00:38.220]  很多時候 不知不覺的
[00:00:38.220 --> 00:00:40.300]  就陷入了其中
[00:00:40.300 --> 00:00:43.660]  還以為人生本來就這樣子
[00:00:43.660 --> 00:00:47.420]  還在那裡一邊去感慨 一邊在受苦
[00:00:47.420 --> 00:00:50.400]  還在那裡說 哎呀 這個人生
[00:00:50.400 --> 00:00:53.640]  真的是很辛苦啊 真的是不容易啊
[00:00:53.640 --> 00:00:56.940]  還會受到很多罪的捆綁
[00:00:57.060 --> 00:01:00.320]  很多不由自主的事情會發生
[00:01:00.320 --> 00:01:03.800]  那麼我們今天呢 就要從我們這個
[00:01:03.800 --> 00:01:06.240]  《出埃及記》的17章
[00:01:06.240 --> 00:01:08.300]  1到7節
[00:01:08.300 --> 00:01:10.520]  那麼聖經給的一個小標題呢 叫做
[00:01:10.520 --> 00:01:13.940]  磐石出水 這樣一個事件呢
[00:01:13.940 --> 00:01:16.100]  來讓我們一起來思考
[00:01:16.100 --> 00:01:20.460]  怎麼樣走出這個人生的誤區
[00:01:20.460 --> 00:01:22.340]  好 我們一起來禱告
[00:01:25.100 --> 00:01:27.780]  天父上帝 我們感謝讚美祢
[00:01:27.780 --> 00:01:30.140]  祢讓我們又回到祢的殿中
[00:01:30.140 --> 00:01:32.480]  一起同心合一的敬拜
