
[00:00:00.000 --> 00:00:02.000]  大家平安
[00:00:02.000 --> 00:00:04.000]  今天呢
[00:00:04.000 --> 00:00:06.000]  我是我們過春節
[00:00:06.000 --> 00:00:08.000]  初二
[00:00:08.000 --> 00:00:10.000]  不如我們就跟旁邊的人
[00:00:10.000 --> 00:00:12.000]  拜一個年好不好
[00:00:12.000 --> 00:00:14.000]  跟他拜個年
[00:00:14.000 --> 00:00:28.000]  我們拜年都很開心
[00:00:28.000 --> 00:00:32.000]  昨天是不是大家都蠻有祝福的過了
[00:00:32.000 --> 00:00:34.000]  那今天呢
[00:00:34.000 --> 00:00:36.000]  我也想跟大家拜個年
[00:00:36.000 --> 00:00:39.000]  祝你們身體健康
[00:00:39.000 --> 00:00:41.000]  主恩常在
[00:00:41.000 --> 00:00:43.000]  那今天我們講的題目就是
[00:00:43.000 --> 00:00:47.000]  過一個蠻有祝福的新年
[00:00:47.000 --> 00:00:49.000]  其實新年本身就已經
[00:00:49.000 --> 00:00:52.000]  非常讓我們有那種興奮的感覺
[00:00:52.000 --> 00:00:54.000]  但是今年我們要看一看
[00:00:54.000 --> 00:01:00.000]  怎麼樣從神的節氣裡面去看
[00:01:00.000 --> 00:01:03.000]  這個新年很特別的
[00:01:03.000 --> 00:01:05.000]  其實上一年呢
[00:01:05.000 --> 00:01:07.000]  我就生了一個寶寶
[00:01:07.000 --> 00:01:10.000]  當時呢他還不會爬行
[00:01:10.000 --> 00:01:12.000]  我讓你們看一下
[00:01:12.000 --> 00:01:14.000]  上一年他還是躺著的
[00:01:14.000 --> 00:01:16.000]  我就幫他拿了那些紅包
[00:01:16.000 --> 00:01:18.000]  然後今年呢
[00:01:18.000 --> 00:01:21.000]  他已經可以跟我的母親拜年了
[00:01:21.000 --> 00:01:24.000]  這個只是給你們看一看
[00:01:24.000 --> 00:01:26.000]  for fun
[00:01:26.000 --> 00:01:29.000]  其實我們過節的時候呢
[00:01:29.000 --> 00:01:31.000]  都會做很多過節的活動
[00:01:31.000 --> 00:01:33.000]  例如包餃子
[00:01:33.000 --> 00:01:35.000]  跟家人一起吃飯
[00:01:35.000 --> 00:01:37.000]  可能有一些人說一定要買雞
[00:01:37.000 --> 00:01:40.000]  沒有雞就過不了年的
[00:01:40.000 --> 00:01:43.000]  就有各樣類似的一種celebration
[00:01:43.000 --> 00:01:44.000]  慶祝
[00:01:44.000 --> 00:01:46.000]  然後呢我們還會拜年
[00:01:46.000 --> 00:01:48.000]  我剛才也拜過年了
[00:01:48.000 --> 00:01:52.000]  然後呢我們也可能會收到一些錢包
[00:01:52.000 --> 00:01:53.000]  紅包
[00:01:53.000 --> 00:01:56.000]  那都是一個錢包
[00:01:56.000 --> 00:01:58.000]  把人家的錢包搶過來
[00:01:58.000 --> 00:01:59.000]  不要搶
[00:01:59.000 --> 00:02:01.000]  那都是很興奮的
[00:02:01.000 --> 00:02:03.000]  也可以跟一些親戚
[00:02:03.000 --> 00:02:05.000]  可能一段時間沒有見過了
[00:02:05.000 --> 00:02:08.000]  然後特別也會跟父母過呀
[00:02:08.000 --> 00:02:11.000]  那其實呢神是一位
[00:02:11.000 --> 00:02:13.000]  很喜歡節日的神
[00:02:13.000 --> 00:02:14.000]  你知道嗎
[00:02:14.000 --> 00:02:17.000]  然後他也很喜歡慶祝的
[00:02:17.000 --> 00:02:20.000]  我們在聖經裡面常常會看到
[00:02:20.000 --> 00:02:21.000]  不同的慶祝啊
[00:02:21.000 --> 00:02:23.000]  有宴席
[00:02:23.000 --> 00:02:26.000]  然後在當中呢也可能在看
[00:02:26.000 --> 00:02:28.000]  未來我們盼望
[00:02:28.000 --> 00:02:32.000]  跟我們的祖耶穌一起有慶祝的時間
[00:02:32.000 --> 00:02:36.000]  那為什麼其實我們需要過節
[00:02:36.000 --> 00:02:38.000]  為什麼要慶祝呢
[00:02:38.000 --> 00:02:40.000]  你有想過這一點嗎
[00:02:40.000 --> 00:02:42.000]  那其實祖
