
[00:00:00.000 --> 00:00:01.400]  早晨
[00:00:01.400 --> 00:00:05.400]  我想問你們一個問題
[00:00:05.400 --> 00:00:12.800]  你們有沒有聽過網上說的BJ4是什麼?
[00:00:12.800 --> 00:00:16.800]  BJ4
[00:00:16.800 --> 00:00:20.800]  有沒有人知道是什麼?為什麼?
[00:00:20.800 --> 00:00:23.200]  沒有聽過嗎?
[00:00:23.200 --> 00:00:25.800]  BJ4
[00:00:25.800 --> 00:00:30.800]  原來是說不解釋
[00:00:30.800 --> 00:00:31.800]  三個字
[00:00:31.800 --> 00:00:34.200]  為什麼是不解釋?
[00:00:34.200 --> 00:00:36.200]  有沒有人馬上想到?
[00:00:36.200 --> 00:00:39.800]  是喔!Gabriel想到
[00:00:39.800 --> 00:00:42.200]  你再說一次大聲一點告訴大家
[00:00:42.200 --> 00:00:46.200]  就是不解釋
[00:00:46.200 --> 00:00:50.600]  用它的發音去解釋BJ4
[00:00:50.600 --> 00:00:52.600]  其實是為什麼呢?
[00:00:52.600 --> 00:00:57.600]  就是說我的心裡面有很多想法
[00:00:57.600 --> 00:00:59.600]  很想跟別人說
[00:00:59.600 --> 00:01:02.600]  但是我懶得去說
[00:01:02.600 --> 00:01:05.600]  你們有沒有試過有些時候
[00:01:05.600 --> 00:01:11.600]  不開心到不想說話?
[00:01:11.600 --> 00:01:15.600]  就是覺得說來也沒用
[00:01:15.600 --> 00:01:17.600]  哪有人明白?
[00:01:17.600 --> 00:01:20.600]  沒意義
[00:01:20.600 --> 00:01:23.600]  說什麼都沒意義
[00:01:23.600 --> 00:01:27.600]  那你可能會選擇不說話
[00:01:27.600 --> 00:01:29.600]  BJ4
[00:01:29.600 --> 00:01:31.600]  不解釋
[00:01:31.600 --> 00:01:35.600]  我讀中學或大學的時候
[00:01:35.600 --> 00:01:39.600]  都試過不開心到一個點
[00:01:39.600 --> 00:01:42.600]  真的不想說話
[00:01:42.600 --> 00:01:47.600]  所以我會選擇沉默
[00:01:47.600 --> 00:01:50.600]  今天的講題是
[00:01:50.600 --> 00:01:54.600]  看不見沉默的真相
[00:01:54.600 --> 00:01:58.600]  你們會不會想到這個真相是什麼?
[00:01:58.600 --> 00:02:00.600]  詩篇39篇
[00:02:00.600 --> 00:02:03.600]  就跟我們去看到這個真相
[00:02:03.600 --> 00:02:07.600]  究竟是什麼一回事
[00:02:07.600 --> 00:02:09.600]  在詩篇裡面
[00:02:09.600 --> 00:02:11.600]  我不知道你們看詩篇的時候
[00:02:11.600 --> 00:02:13.600]  有沒有一個感覺
[00:02:13.600 --> 00:02:17.600]  都很難看完整篇
[00:02:17.600 --> 00:02:20.600]  因為詩篇有多少篇?
