
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹平安
[00:00:02.000 --> 00:00:05.000]  今天是母親節
[00:00:05.000 --> 00:00:09.000]  再次的祝福大家母親節快樂
[00:00:09.000 --> 00:00:13.000]  剛才我看到小孩子們在獻詩的時候
[00:00:13.000 --> 00:00:15.000]  都很感動
[00:00:15.000 --> 00:00:17.000]  看著在我們教會裡面的孩子
[00:00:17.000 --> 00:00:19.000]  一天一天的長大
[00:00:19.000 --> 00:00:23.000]  在神裡面他們也越來越懂事
[00:00:23.000 --> 00:00:25.000]  真的是非常感動
[00:00:25.000 --> 00:00:27.000]  那今天我們的題目就是
[00:00:27.000 --> 00:00:30.000]  給你的孩子真正的保障
[00:00:30.000 --> 00:00:32.000]  那你可能覺得我還沒有結婚
[00:00:32.000 --> 00:00:33.000]  或者我沒有孩子
[00:00:33.000 --> 00:00:35.000]  那這個跟我有沒有關係呢
[00:00:35.000 --> 00:00:36.000]  是有的
[00:00:36.000 --> 00:00:38.000]  因為這個題目裡面講的
[00:00:38.000 --> 00:00:41.000]  就是今天我們要學習的功課
[00:00:41.000 --> 00:00:43.000]  其實我們每個人都可以學習
[00:00:43.000 --> 00:00:45.000]  不單單是保障我們自己
[00:00:45.000 --> 00:00:47.000]  也會保障我們所愛的
[00:00:47.000 --> 00:00:49.000]  所以我們一起來看一下經文
[00:00:49.000 --> 00:00:51.000]  剛才已經讀過的就是
[00:00:51.000 --> 00:00:55.000]  《獵王紀上》第17章第8到24節
[00:00:55.000 --> 00:00:58.000]  裡面是講解到
[00:00:58.000 --> 00:01:01.000]  以利亞跟一個寡婦的故事
[00:01:01.000 --> 00:01:03.000]  那先講一講背景
[00:01:03.000 --> 00:01:07.000]  因為我們平時不是看這個經文的
[00:01:07.000 --> 00:01:09.000]  那我們先看一看
[00:01:09.000 --> 00:01:13.000]  就是《獵王紀上》和《獵王紀下》
[00:01:13.000 --> 00:01:15.000]  它本來在希伯來文的時候
[00:01:15.000 --> 00:01:16.000]  是一卷書的
[00:01:16.000 --> 00:01:20.000]  只不過翻譯到Greek
[00:01:20.000 --> 00:01:21.000]  就是希臘文的時候
[00:01:21.000 --> 00:01:24.000]  它就變成是兩個有上有下的
[00:01:24.000 --> 00:01:26.000]  它裡面講的是什麼呢?
[00:01:26.000 --> 00:01:29.000]  其實是撒末爾基的延續
[00:01:29.000 --> 00:01:33.000]  撒末爾基是講到大魏成為以色列的王
[00:01:33.000 --> 00:01:35.000]  然後後面是所羅門王
[00:01:35.000 --> 00:01:39.000]  但是後面就再分裂出南國還有北國
[00:01:39.000 --> 00:01:42.000]  裡面這個《獵王紀》其實是記載
[00:01:42.000 --> 00:01:44.000]  那些王帝有一些是跟隨神的
[00:01:44.000 --> 00:01:46.000]  有一些不是的
[00:01:46.000 --> 00:01:50.000]  在以利亞的時代我們可以看見
[00:01:50.000 --> 00:01:54.000]  他的那個就是現在有一個對話
[00:01:54.000 --> 00:01:57.000]  在17章的一開頭我們沒有讀的
