
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 大家主內平安
[00:00:03.000 --> 00:00:04.200]  感謝主的恩典
[00:00:04.200 --> 00:00:07.400]  讓我們再次在主的殿中相聚
[00:00:07.400 --> 00:00:09.400]  一起敬拜我們的神
[00:00:09.400 --> 00:00:11.400]  也聆聽主的話語
[00:00:11.400 --> 00:00:14.600]  那麼今天不單是一個聖餐主日
[00:00:14.600 --> 00:00:20.000]  那麼今天還是我們的母親節
[00:00:20.000 --> 00:00:24.400]  那麼在這裡也要祝賀我們在場的母親
[00:00:24.400 --> 00:00:26.600]  祝我們在場的母親
[00:00:26.600 --> 00:00:30.000]  我們所有人的母親們母親節快樂
[00:00:30.000 --> 00:00:32.000]  主恩滿意
[00:00:32.000 --> 00:00:33.000]  感謝主
[00:00:33.000 --> 00:00:36.000]  那麼今天我們要一起思想的這個題目
[00:00:36.000 --> 00:00:39.000]  叫做關係的更新
[00:00:39.000 --> 00:00:41.000]  那麼我們在裡面
[00:00:41.000 --> 00:00:44.000]  既要去探討我們的關係
[00:00:44.000 --> 00:00:46.000]  也要在母親節這天
[00:00:46.000 --> 00:00:51.000]  思想關於母親之間和孩子之間
[00:00:51.000 --> 00:00:54.000]  關係如何的更新
[00:00:54.000 --> 00:00:57.000]  我們一起來禱告
[00:00:57.000 --> 00:01:00.000]  天父我們的主
[00:01:00.000 --> 00:01:03.000]  祢是何等的愛我們
[00:01:03.000 --> 00:01:06.000]  祢賜下祢寶貴的話語
[00:01:06.000 --> 00:01:10.000]  時時提醒來建立我們的生命
[00:01:10.000 --> 00:01:15.000]  因為祢知道我們人是何等的軟弱和不配
[00:01:15.000 --> 00:01:17.000]  若離開了祢
[00:01:17.000 --> 00:01:20.000]  我們便不能做什麼
[00:01:20.000 --> 00:01:21.000]  求主
[00:01:21.000 --> 00:01:26.000]  也將今天這樣一篇關係的更新的話語
[00:01:26.000 --> 00:01:28.000]  如同甘霖一樣
[00:01:28.000 --> 00:01:31.000]  澆灌在我們的心田當中
[00:01:31.000 --> 00:01:34.000]  讓我們得蒙主的祝福
[00:01:34.000 --> 00:01:38.000]  越發享有這份豐盛的生命
[00:01:38.000 --> 00:01:40.000]  展現主的榮耀
[00:01:40.000 --> 00:01:43.000]  我們把接下來聽主話語的時間
[00:01:43.000 --> 00:01:45.000]  都恭敬地交託
[00:01:45.000 --> 00:01:47.000]  求主代理
[00:01:47.000 --> 00:01:49.000]  願我口中的言語
[00:01:49.000 --> 00:01:52.000]  眾弟兄姊妹的心懷意念
[00:01:52.000 --> 00:01:55.000]  都得蒙天父上帝你的願啊
[00:01:55.000 --> 00:01:56.000]  同心禱告
[00:01:56.000 --> 00:01:58.000]  奉主明求
[00:01:58.000 --> 00:01:59.000]  Amen
[00:01:59.000 --> 00:02:00.000]  好
[00:02:00.000 --> 00:02:02.000]  那麼今天講到關係啊
[00:02:02.000 --> 00:02:05.000]  其實我覺得對於我們華人世界來說
[00:02:05.000 --> 00:02:07.000]  一點都不陌生啊
[00:02:07.000 --> 00:02:08.000]  大家很明白
[00:02:08.000 --> 00:02:11.000]  怎麼來建立關係
[00:02:11.000 --> 00:02:15.000]  甚至說有的時候運用關係
