
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹平安
[00:00:02.000 --> 00:00:06.000]  今天很高興可以跟大家一起分享
[00:00:06.000 --> 00:00:09.000]  約束亞基第五章的一些內容
[00:00:09.000 --> 00:00:14.000]  不知道大家記不記得在頭四章發生過什麼事情
[00:00:14.000 --> 00:00:17.000]  其實就是摩西死了以後
[00:00:17.000 --> 00:00:20.000]  然後約束亞州負責是一個領導
[00:00:20.000 --> 00:00:24.000]  帶領以色列民進去迦南美地
[00:00:24.000 --> 00:00:26.000]  那上一章就是第四章
[00:00:26.000 --> 00:00:29.000]  我們就看到他們過了約旦河
[00:00:29.000 --> 00:00:31.000]  這個是個神蹟
[00:00:31.000 --> 00:00:34.000]  因為他們過的時候海就乾了
[00:00:34.000 --> 00:00:36.000]  或者那個約旦河就乾了
[00:00:36.000 --> 00:00:39.000]  他們就可以走在乾地進去
[00:00:39.000 --> 00:00:42.000]  現在我們看到第五章所說的
[00:00:42.000 --> 00:00:45.000]  就是耶利哥的平原
[00:00:45.000 --> 00:00:47.000]  所以第五章我們剛才讀過
[00:00:47.000 --> 00:00:51.000]  就是在平原裡面或者上面發生的事情
[00:00:51.000 --> 00:00:53.000]  我們看見有三件的
[00:00:53.000 --> 00:00:55.000]  我們今天會一起來看
[00:00:55.000 --> 00:00:59.000]  今天我的題目是生命的元帥
[00:00:59.000 --> 00:01:02.000]  所以我們會去思考
[00:01:02.000 --> 00:01:07.000]  耶和華神是不是我們生命的元帥
[00:01:07.000 --> 00:01:13.000]  我們又怎麼樣可以讓神成為我們的生命的元帥呢
[00:01:13.000 --> 00:01:17.000]  所以今天我們會一起去思考這些問題
[00:01:17.000 --> 00:01:20.000]  我們一起來看一下經文
[00:01:20.000 --> 00:01:22.000]  一開始的時候我們看到
[00:01:22.000 --> 00:01:25.000]  耶和華就對約蘇雅說
[00:01:25.000 --> 00:01:27.000]  你要造火石刀
[00:01:27.000 --> 00:01:31.000]  第二次為以色列人行割禮
[00:01:31.000 --> 00:01:35.000]  那可能你會想那第一次是在什麼時候呢
[00:01:35.000 --> 00:01:38.000]  其實第一次是在埃及的時候
[00:01:38.000 --> 00:01:42.000]  他們並沒有做一個大型的收割禮
[00:01:42.000 --> 00:01:45.000]  是每一個生出來的嬰兒
[00:01:45.000 --> 00:01:47.000]  他會在第八天的時候
[00:01:47.000 --> 00:01:51.000]  各自在自己的家裡幫他進行的
[00:01:51.000 --> 00:01:54.000]  但是在這40年以內
[00:01:54.000 --> 00:01:56.000]  我們看到經文告訴我們
[00:01:56.000 --> 00:01:58.000]  這些以色列民
[00:01:58.000 --> 00:02:01.000]  本來出來的那一代已經過去了
[00:02:01.000 --> 00:02:04.000]  他們都沒有辦法進去迦南地
[00:02:04.000 --> 00:02:06.000]  但是第二代就是新一代
[00:02:06.000 --> 00:02:09.000]  其實一直都沒有收割禮的
[00:02:09.000 --> 00:02:11.000]  所以他們就在這個時候
[00:02:11.000 --> 00:02:14.000]  全國的人都收了割禮
[00:02:14.000 --> 00:02:17.000]  所以我們剛才看第一段的時候
[00:02:17.000 --> 00:02:19.000]  就看到這個部分了
[00:02:19.000 --> 00:02:22.000]  我不知道你會不會有一些問題
[00:02:22.000 --> 00:02:26.000]  就是為什麼要收割禮
[00:02:26.000 --> 00:02:30.000]  為什麼要過了約旦河才收割禮
[00:02:30.000 --> 00:02:34.000]  因為其實收割禮就是一個手術
[00:02:34.000 --> 00:02:37.000]  就是在一個男性的部位裡面
[00:02:37.000 --> 00:02:40.000]  要切出那個包皮
[00:02:40.000 --> 00:02:42.000]  所以相信是很痛
[00:02:42.000 --> 00:02:46.000]  也是要一段時間才能夠痊癒的
[00:02:46.000 --> 00:02:49.000]  那一個比較特別的時間
