
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹平安
[00:00:02.000 --> 00:00:04.000]  有沒有發覺呢
[00:00:04.000 --> 00:00:07.000]  會不會說錯了
[00:00:07.000 --> 00:00:09.000]  文素記一字而章
[00:00:09.000 --> 00:00:11.000]  89節經文
[00:00:11.000 --> 00:00:15.000]  我們就看完89節的經文
[00:00:15.000 --> 00:00:17.000]  都會在PowerPoint上
[00:00:17.000 --> 00:00:20.000]  所以你看一眼都算看錯了
[00:00:20.000 --> 00:00:22.000]  2024年底
[00:00:22.000 --> 00:00:27.000]  香港話劇團就上演了一套叫原創的話劇
[00:00:27.000 --> 00:00:29.000]  即是內容是自己創造的
[00:00:29.000 --> 00:00:32.000]  劇名叫做使命必達
[00:00:32.000 --> 00:00:36.000]  就是說有九位香港的年青女孩
[00:00:36.000 --> 00:00:39.000]  她們就要去到零下七十度
[00:00:39.000 --> 00:00:41.000]  西伯利亞的小鎮
[00:00:41.000 --> 00:00:44.000]  向當地的居民送聖誕禮物
[00:00:44.000 --> 00:00:46.000]  零下七十度
[00:00:46.000 --> 00:00:48.000]  所以她們出發之前
[00:00:48.000 --> 00:00:51.000]  她們就要接受各種特種訓練
[00:00:51.000 --> 00:00:53.000]  鍛鍊自己的筋骨
[00:00:53.000 --> 00:00:55.000]  強化自己的心智
[00:00:55.000 --> 00:01:01.000]  為了九個人共同完成這個不簡單的任務
[00:01:01.000 --> 00:01:04.000]  聯邦快遞FedEx
[00:01:04.000 --> 00:01:07.000]  它都有一個口號叫做使命必達
[00:01:07.000 --> 00:01:12.000]  如果神要帶領我們完成人生的使命
[00:01:12.000 --> 00:01:16.000]  我們又願意按照祂的吩咐做好準備
[00:01:16.000 --> 00:01:19.000]  又願意起行出發
[00:01:19.000 --> 00:01:21.000]  那你是不是相信
[00:01:21.000 --> 00:01:24.000]  我們必定可以成功完成呢
[00:01:24.000 --> 00:01:28.000]  這個答案你可以自己先回答一下
[00:01:28.000 --> 00:01:31.000]  神要帶領我們完成的使命
[00:01:31.000 --> 00:01:33.000]  我們願意聽祂的吩咐
[00:01:33.000 --> 00:01:35.000]  又做好準備
[00:01:35.000 --> 00:01:37.000]  願意出發
[00:01:37.000 --> 00:01:39.000]  是不是會成功完成呢
[00:01:39.000 --> 00:01:41.000]  我是這樣相信的
[00:01:41.000 --> 00:01:45.000]  今年教會門訓系列的崇拜會讀文素記
[00:01:45.000 --> 00:01:49.000]  文素記是舊約聖經的第四卷書
[00:01:49.000 --> 00:01:53.000]  在《創世記》、《春埃及記》、《尼微記》之後
[00:01:53.000 --> 00:01:58.000]  但是可能因為《春埃及記》在第十九章之後
[00:01:58.000 --> 00:02:00.000]  有很大篇幅的條例
[00:02:00.000 --> 00:02:03.000]  又要建造回望很多細節
[00:02:03.000 --> 00:02:06.000]  然後《尼微記》一共二十七章
[00:02:06.000 --> 00:02:08.000]  又是很詳盡地說
[00:02:08.000 --> 00:02:12.000]  又說向摩西講各種的憲制、潔淨的條例
[00:02:12.000 --> 00:02:18.000]  弟兄姊妹要完成《春埃及記》和《尼微記》已經很不容易了
[00:02:18.000 --> 00:02:24.000]  所以到了文素記就揭開就算了
[00:02:24.000 --> 00:02:27.000]  但是文素記其實有很重要的信息
[00:02:27.000 --> 00:02:30.000]  所以今年全年我們會在講壇那裡講
[00:02:30.000 --> 00:02:33.000]  以色列民離開了埃及
[00:02:33.000 --> 00:02:38.000]  神其實是拿走了他們做埃及奴隸的身份
[00:02:38.000 --> 00:02:42.000]  一個是神對他們的安排和吩咐
[00:02:42.000 --> 00:02:46.000]  神要他們起行到達
