
[00:00:00.000 --> 00:00:05.000]  (廣播中)
[00:00:05.000 --> 00:00:09.200]  歡迎大家再次回來第二次Zoom的崇拜
[00:00:09.200 --> 00:00:11.200]  大家聽得清楚嗎?
[00:00:11.200 --> 00:00:14.200]  大家聽得清楚嗎?
[00:00:14.200 --> 00:00:16.200]  OK吧?
[00:00:16.200 --> 00:00:20.200]  多謝Vianne、多謝Conti為我們帶來敬拜
[00:00:20.200 --> 00:00:25.200]  亦再次歡迎Found Free和Found For的學青們
[00:00:25.200 --> 00:00:29.200]  因為你們決定第二次加入我們一起聽道
[00:00:29.200 --> 00:00:31.200]  這是很值得鼓勵的
[00:00:31.200 --> 00:00:34.200]  我們也揮揮手或給他們掌聲吧
[00:00:34.200 --> 00:00:37.200]  歡迎你們再次和我們一起
[00:00:37.200 --> 00:00:41.200]  我們今天會繼續說聖靈這個主題
[00:00:41.200 --> 00:00:45.200]  這個講題是How to be filled by Holy Spirit
[00:00:45.200 --> 00:00:49.200]  上星期Johnny已經和我們分享了
[00:00:49.200 --> 00:00:52.200]  聖靈是誰?
[00:00:52.200 --> 00:00:54.200]  What is Holy Spirit?
[00:00:54.200 --> 00:00:56.200]  或者更好的標題是
[00:00:56.200 --> 00:00:58.200]  Who is Holy Spirit?
[00:00:58.200 --> 00:01:00.200]  為什麼呢?
[00:01:00.200 --> 00:01:03.200]  因為我們相信聖靈是神
[00:01:03.200 --> 00:01:05.200]  和天父和耶穌一樣
[00:01:05.200 --> 00:01:09.200]  都是這位三位一體的上帝
[00:01:09.200 --> 00:01:18.200]  聖靈不單止有上帝、聖父和聖子耶穌的身份、角色和地位
[00:01:18.200 --> 00:01:24.200]  同一時間,他的角色和工作其實又和那兩位不同
[00:01:24.200 --> 00:01:26.200]  大家也看到這個PowerPoint
[00:01:26.200 --> 00:01:30.200]  上星期Johnny和我們分享聖靈的角色
[00:01:30.200 --> 00:01:34.200]  我們說到祂在創世以前已經存在
[00:01:34.200 --> 00:01:37.200]  祂引導我們明白真理
[00:01:37.200 --> 00:01:40.200]  祂賜給人力量和智慧
[00:01:40.200 --> 00:01:43.200]  祂也是安慰我們的人
[00:01:43.200 --> 00:01:45.200]  祂也住在我們心裡
[00:01:45.200 --> 00:01:48.200]  也成為我們得救了的一個印記
[00:01:48.200 --> 00:01:52.200]  就好像印了一個基督圖在我們的額頭上
[00:01:52.200 --> 00:01:56.200]  告訴我們我們是屬於神的
[00:01:56.200 --> 00:02:02.200]  所以如果說天父是參與在創世創造上
[00:02:02.200 --> 00:02:06.200]  而耶穌是在救贖我們的工作上
[00:02:06.200 --> 00:02:09.200]  聖靈就是在耶穌升天之後
[00:02:09.200 --> 00:02:13.200]  到今天常常與我們基督徒同在的那一位
[00:02:13.200 --> 00:02:15.200]  我們說完Who
[00:02:15.200 --> 00:02:18.200]  我們今天就說最重要的問題
[00:02:18.200 --> 00:02:21.200]  就是How的問題
[00:02:21.200 --> 00:02:24.200]  怎樣被聖靈充滿呢?
[00:02:24.200 --> 00:02:29.200]  我想上過浸禮班的你應該也知道
[00:02:29.200 --> 00:02:31.200]  或者你未上過也知道
[00:02:31.200 --> 00:02:33.200]  就是每一個信主的基督徒
[00:02:33.200 --> 00:02:36.200]  都有聖靈住在我們的心裡
[00:02:36.200 --> 00:02:38.200]  我相信這個大家都明白
[00:02:38.200 --> 00:02:41.200]  不過原來不是每一位
[00:02:41.200 --> 00:02:43.200]  都是被聖靈充滿的
[00:02:43.200 --> 00:02:45.200]  為什麼呢?
[00:02:45.200 --> 00:02:48.200]  因為被充滿這個字
[00:02:48.200 --> 00:02:50.200]  原文是這樣讀的
[00:02:50.200 --> 00:02:53.200]  就是Pleru
[00:02:53.200 --> 00:02:55.200]  很有趣的
[00:02:55.200 --> 00:02:57.200]  這個原文是這樣讀
[00:02:57.200 --> 00:03:00.200]  是帶有不斷重複的意思
[00:03:00.200 --> 00:03:04.200]  好像被聖靈去掌管
[00:03:04.200 --> 00:03:07.200]  就好像我們一個容器
[00:03:07.200 --> 00:03:09.200]  或者一個杯
[00:03:09.200 --> 00:03:13.200]  常常都被聖靈不斷地填滿
[00:03:13.200 --> 00:03:15.200]  沒錯,我今早喝了咖啡
[00:03:15.200 --> 00:03:18.200]  被聖靈不斷地填滿
[00:03:18.200 --> 00:03:20.200]  這個就是這個字
[00:03:20.200 --> 00:03:22.200]  Pleru,這個是希臘文
[00:03:22.200 --> 00:03:24.200]  是它的原文
[00:03:24.200 --> 00:03:27.200]  所以我想說,我們被聖靈充滿
[00:03:27.200 --> 00:03:30.200]  和讓聖靈內住是不一樣的
[00:03:30.200 --> 00:03:33.200]  我們很快又會回到slide那裡
[00:03:33.200 --> 00:03:35.200]  被聖靈充滿,我再說多一次
[00:03:35.200 --> 00:03:37.200]  被聖靈充滿去填滿
[00:03:37.200 --> 00:03:42.200]  和被聖靈住在我們的心是不一樣的
[00:03:42.200 --> 00:03:45.200]  大家都看到這個slide
[00:03:45.200 --> 00:03:47.200]  如果我用一些動漫的例子來說
[00:03:47.200 --> 00:03:49.200]  大家都聽過
[00:03:49.200 --> 00:03:51.200]  如果大家有看過火影忍者
[00:03:51.200 --> 00:03:54.200]  Naruto,我不知道你有沒有看過
[00:03:54.200 --> 00:03:56.200]  就會知道這個主角
[00:03:56.200 --> 00:03:59.200]  左手邊這個主角叫做名人
[00:03:59.200 --> 00:04:03.200]  他一向都有狗尾
[00:04:03.200 --> 00:04:06.200]  這隻叫做狗尾在他後面
[00:04:06.200 --> 00:04:10.200]  他一向有狗尾被封印在他身上
[00:04:10.200 --> 00:04:14.200]  但他不是經常都可以用得著他的能力
[00:04:14.200 --> 00:04:17.200]  唯有他真的可以解開封印
[00:04:17.200 --> 00:04:20.200]  他真的可以用到他的能力
[00:04:20.200 --> 00:04:24.200]  這個主角就好像右手邊那樣
[00:04:24.200 --> 00:04:28.200]  就滿了力量,就叫做所謂屈哂肌
[00:04:28.200 --> 00:04:31.200]  或者再用另一個例子
[00:04:31.200 --> 00:04:35.200]  前一派我的英雄學院都是好撇的
[00:04:35.200 --> 00:04:37.200]  當中的男主角叫什麼名字?
[00:04:37.200 --> 00:04:40.200]  好像是鹿谷出狗
[00:04:40.200 --> 00:04:46.200]  他從小就立志想成為一個英雄
[00:04:46.200 --> 00:04:48.200]  其實有沒有人看過?
[00:04:48.200 --> 00:04:50.200]  可以在那裡揮手
[00:04:50.200 --> 00:04:55.200]  我相信前一派有個大電影是講我們英雄學院的
[00:04:55.200 --> 00:04:57.200]  應該有看過
[00:04:57.200 --> 00:04:59.200]  他就立志成為一個英雄
[00:04:59.200 --> 00:05:02.200]  大家都知道在這個場景裏
[00:05:02.200 --> 00:05:07.200]  我們英雄學院裏做英雄是一個職業
[00:05:07.200 --> 00:05:12.200]  不過奈何他不是每一個主角
[00:05:12.200 --> 00:05:14.200]  他是一個沒有恩賜的人
[00:05:14.200 --> 00:05:17.200]  或者他的名字是沒有個性的人
[00:05:17.200 --> 00:05:19.200]  沒有個性的人即是怎樣?
[00:05:19.200 --> 00:05:23.200]  其實是沒有什麼才幹,沒有什麼出頭
[00:05:23.200 --> 00:05:26.200]  但是在一次偶然的機會下
[00:05:26.200 --> 00:05:29.200]  他就遇見他的老師
[00:05:29.200 --> 00:05:31.200]  他就成為了力量
[00:05:31.200 --> 00:05:34.200]  就是右手邊這個one for all的力量
[00:05:34.200 --> 00:05:36.200]  得著全方位
[00:05:36.200 --> 00:05:38.200]  一爆發,被聖靈充滿
[00:05:38.200 --> 00:05:43.200]  不在乎去一些好像這個男主角那樣
[00:05:43.200 --> 00:05:44.200]  爆破性的力量
[00:05:44.200 --> 00:05:46.200]  一些很外顯性
[00:05:46.200 --> 00:05:48.200]  大家都見到的力量
[00:05:48.200 --> 00:05:50.200]  可以有,不過不一定是這樣
[00:05:50.200 --> 00:05:52.200]  而更重要的是
[00:05:52.200 --> 00:05:56.200]  我們能夠更加明白到上帝是愛我們的
[00:05:56.200 --> 00:05:58.200]  上帝是對人的愛
[00:05:58.200 --> 00:06:01.200]  我們生命當中經歷到被改變
[00:06:01.200 --> 00:06:05.200]  而且我們的品格不斷更加持主耶穌
[00:06:05.200 --> 00:06:08.200]  好了,說到這裏
[00:06:08.200 --> 00:06:13.200]  究竟怎樣才能夠被聖靈去掌管
[00:06:13.200 --> 00:06:15.200]  被聖靈去充滿呢?
[00:06:15.200 --> 00:06:18.200]  在聖經裏面被聖靈充滿這個phrase
[00:06:18.200 --> 00:06:19.200]  是出現過很多次的
[00:06:19.200 --> 00:06:22.200]  不過最後一次是出現在
[00:06:22.200 --> 00:06:24.200]  《新約已不所書》的這裏
[00:06:24.200 --> 00:06:27.200]  亦是今天我們要看的第五章第十八節
[00:06:27.200 --> 00:06:36.200]  (英文)
[00:06:36.200 --> 00:06:38.200]  第一點我要說的是
[00:06:38.200 --> 00:06:40.200]  若果要被聖靈充滿
[00:06:40.200 --> 00:06:44.200]  我們先要遠離一些黑暗的事情
[00:06:44.200 --> 00:06:46.200]  若果要被聖靈充滿
[00:06:46.200 --> 00:06:49.200]  我們要先去遠離一些黑暗的事情
[00:06:49.200 --> 00:06:51.200]  下一個篩也有的
[00:06:51.200 --> 00:06:53.200]  我為何要這樣說呢?
[00:06:53.200 --> 00:06:55.200]  在經文裏面保羅說
[00:06:55.200 --> 00:06:58.200]  不要喝酒,卻要被聖靈充滿
[00:06:58.200 --> 00:07:02.200]  不做A,要做B
[00:07:02.200 --> 00:07:05.200]  所以A和B其實是一個甚麼呢?
[00:07:05.200 --> 00:07:07.200]  是一個對比
[00:07:07.200 --> 00:07:09.200]  上中文課、英文課也知道是一個對比
[00:07:09.200 --> 00:07:11.200]  但當你看到這篇經文時
[00:07:11.200 --> 00:07:13.200]  我不知道你有沒有這個疑問
[00:07:13.200 --> 00:07:16.200]  為何作者叫做保羅
[00:07:16.200 --> 00:07:20.200]  保羅為何要用酒和聖靈作一個對比呢?
[00:07:20.200 --> 00:07:24.200]  為何被聖靈充滿的對比
[00:07:24.200 --> 00:07:27.200]  不是被邪靈充滿
[00:07:27.200 --> 00:07:29.200]  被魔鬼充滿
