
[00:00:00.000 --> 00:00:01.240]  靚姐妹早晨
[00:00:01.240 --> 00:00:03.960]  今天想和大家思考一個題目
[00:00:03.960 --> 00:00:07.160]  身為基督徒我們需要有什麼預期
[00:00:07.160 --> 00:00:08.960]  有什麼期望
[00:00:08.960 --> 00:00:10.960]  有什麼預期
[00:00:10.960 --> 00:00:13.840]  無論是我們給自己
[00:00:13.840 --> 00:00:16.200]  又或者社會給我們都好
[00:00:16.200 --> 00:00:21.520]  每一個身份總是會附帶著一些期望和預期
[00:00:21.520 --> 00:00:24.920]  學生有學生需要有的預期
[00:00:24.920 --> 00:00:25.800]  有什麼預期呢
[00:00:25.800 --> 00:00:28.840]  譬如說要學習新的知識技能
[00:00:28.840 --> 00:00:31.560]  個人的品格上要成長
[00:00:31.560 --> 00:00:32.960]  最低限度要什麼
[00:00:32.960 --> 00:00:33.840]  不倒業
[00:00:33.840 --> 00:00:36.240]  考試合格
[00:00:36.240 --> 00:00:39.160]  做老師也有做老師的預期
[00:00:39.160 --> 00:00:41.640]  每一堂課要教好要備好課
[00:00:41.640 --> 00:00:44.600]  要在學生面前樹立一個好的榜樣
[00:00:44.600 --> 00:00:46.200]  做一個有誠信
[00:00:46.200 --> 00:00:47.240]  有目標
[00:00:47.240 --> 00:00:49.000]  有責任感的人
[00:00:49.000 --> 00:00:52.920]  每個身份總是有一些預期帶著
[00:00:52.920 --> 00:00:57.040]  做牧者很自然也有做牧者要有的預期
[00:00:57.040 --> 00:01:01.320]  保羅向每間教會發出每一封書信
[00:01:01.320 --> 00:01:05.080]  他都預期自己所寫的東西能夠造就信徒
[00:01:05.080 --> 00:01:07.040]  同時間也期望
[00:01:07.040 --> 00:01:10.480]  上帝的恩惠平安通過他的信件
[00:01:10.480 --> 00:01:14.040]  臨到宗教會的裡面
[00:01:14.040 --> 00:01:16.040]  接受來家後書一章二節
[00:01:16.040 --> 00:01:19.640]  願恩惠平安從我們的父上帝
[00:01:19.640 --> 00:01:21.320]  和我們主耶穌基督
[00:01:21.320 --> 00:01:22.840]  歸給你們
[00:01:22.840 --> 00:01:26.280]  這是當時寫信的一個格式
[00:01:26.280 --> 00:01:30.200]  但是同時間也是一個預期
[00:01:30.200 --> 00:01:31.960]  保羅真的期望
[00:01:31.960 --> 00:01:35.560]  上帝的恩惠平安通過他的書信
[00:01:35.560 --> 00:01:38.560]  臨到宗教會的裡面
[00:01:38.560 --> 00:01:42.000]  我們總是會預期做
[00:01:42.000 --> 00:01:44.760]  有些目的去做每一樣東西
[00:01:44.760 --> 00:01:46.160]  有期待
[00:01:46.160 --> 00:01:49.080]  我們才會很積極很賣力
[00:01:49.080 --> 00:01:51.080]  和有方向感去做
