
[00:00:00.000 --> 00:00:02.700]  好 各位弟兄姊妹 大家主內平安
[00:00:02.700 --> 00:00:06.840]  感謝主的恩典 帶領我們再次
[00:00:06.840 --> 00:00:10.560]  在祂的主的殿內相聚
[00:00:10.560 --> 00:00:13.460]  我們一起要在主日當中
[00:00:13.460 --> 00:00:14.460]  敬拜神
[00:00:14.460 --> 00:00:17.280]  而且要聆聽主的話語
[00:00:17.280 --> 00:00:20.640]  那麼這段期間呢 我們國語區的
[00:00:20.640 --> 00:00:22.000]  普通話崇拜呢
[00:00:22.000 --> 00:00:26.300]  都在耶穌的愛的講道系列
[00:00:26.300 --> 00:00:29.120]  今天來到第三講啊
[00:00:29.640 --> 00:00:32.460]  前兩講呢 講到了
[00:00:32.460 --> 00:00:35.460]  主的謙卑於順服
[00:00:35.460 --> 00:00:38.120]  和主的大能於憐憫
[00:00:38.120 --> 00:00:41.440]  那麼今天呢 會要講到
[00:00:41.440 --> 00:00:44.320]  主的智慧與能力
[00:00:44.320 --> 00:00:47.640]  下主日呢 會講主的服飾和榜樣
[00:00:47.640 --> 00:00:50.700]  我們呢 就在各樣的細節和
[00:00:50.700 --> 00:00:52.860]  經文分段當中呢
[00:00:52.860 --> 00:00:56.400]  就一起來思想和明白
[00:00:56.400 --> 00:00:58.560]  神對我們的這份愛
[00:00:58.560 --> 00:01:00.560]  我們一起先來禱告
[00:01:00.560 --> 00:01:04.860]  親愛的天父 我們感謝讚美祢
[00:01:04.860 --> 00:01:08.380]  祢帶領並陪伴我們的人生道路
[00:01:08.380 --> 00:01:12.980]  主啊 在人生的各樣高山低谷的時候
[00:01:12.980 --> 00:01:17.000]  我們就看到祢的愛 祢的能力
[00:01:17.000 --> 00:01:20.660]  求主 祢也讓我們今天聚集的時候
[00:01:20.660 --> 00:01:23.740]  在聆聽主祢聖道的時刻
[00:01:23.740 --> 00:01:27.660]  就更加從祢主過往的經歷當中
[00:01:27.780 --> 00:01:30.760]  明白祢那屬天的智慧和能力
[00:01:30.760 --> 00:01:33.480]  更能夠清晰地看到
[00:01:33.480 --> 00:01:35.960]  這一份屬天的愛
[00:01:35.960 --> 00:01:39.980]  帶給我們是怎樣的根心和賜福
[00:01:39.980 --> 00:01:42.520]  我們也要將以下的時間
[00:01:42.520 --> 00:01:45.160]  恭敬交託在主祢的手中
[00:01:45.160 --> 00:01:48.100]  天父啊 願我口中的言語
[00:01:48.100 --> 00:01:50.580]  眾弟兄姊妹的心懷意念
[00:01:50.580 --> 00:01:53.220]  都得蒙天父上帝祢的賜福
[00:01:53.220 --> 00:01:56.100]  我們這樣同心合一地禱告
[00:01:56.100 --> 00:01:58.100]  奉靠我主耶穌基督
