
[00:00:00.000 --> 00:00:02.000]  各位早安
[00:00:02.000 --> 00:00:03.000]  Hello 早安
[00:00:03.000 --> 00:00:04.000]  嘩 我好緊張
[00:00:04.000 --> 00:00:06.000]  我們先開始祈禱吧
[00:00:06.000 --> 00:00:08.000]  我們一起低頭祈禱
[00:00:08.000 --> 00:00:12.000]  今日天父感謝你給我機會
[00:00:12.000 --> 00:00:16.000]  在這裡和各位分享孩子的見證
[00:00:16.000 --> 00:00:18.000]  孩子的夢照
[00:00:18.000 --> 00:00:20.000]  是主人求你去祝福
[00:00:20.000 --> 00:00:22.000]  保守我們今天所有的
[00:00:22.000 --> 00:00:24.000]  祝福孩子
[00:00:24.000 --> 00:00:26.000]  口中所說的
[00:00:26.000 --> 00:00:28.000]  是有主人祝福在裡面
[00:00:28.000 --> 00:00:30.000]  打開我們的心
[00:00:30.000 --> 00:00:32.000]  打開我們的耳朵去感受
[00:00:32.000 --> 00:00:34.000]  神啊 因為我今天站在這裡
[00:00:34.000 --> 00:00:37.000]  和大家分享不是我有多厲害
[00:00:37.000 --> 00:00:41.000]  不是我的見證有多偉大
[00:00:41.000 --> 00:00:42.000]  而是主人祢的偉大
[00:00:42.000 --> 00:00:44.000]  求神祢祝福保守
[00:00:44.000 --> 00:00:45.000]  感謝祢 讚美祢
[00:00:45.000 --> 00:00:47.000]  以順土告奉我主耶穌基督
[00:00:47.000 --> 00:00:49.000]  得勝於自已 阿們
[00:00:49.000 --> 00:00:51.000]  好 在開始之前想有個熱身
[00:00:51.000 --> 00:00:53.000]  和大家玩一下
[00:00:53.000 --> 00:00:55.000]  很簡單的
[00:00:55.000 --> 00:00:58.000]  不知道大家覺得我是幾多歲呢
[00:00:58.000 --> 00:01:00.000]  有三個選項
[00:01:00.000 --> 00:01:02.000]  第一 A
[00:01:02.000 --> 00:01:05.000]  是18至20
[00:01:05.000 --> 00:01:08.000]  B 是21至25
[00:01:08.000 --> 00:01:11.000]  C 是30以上
[00:01:11.000 --> 00:01:13.000]  大家舉手就可以了
[00:01:13.000 --> 00:01:15.000]  我先說A
[00:01:15.000 --> 00:01:17.000]  A的舉手
[00:01:17.000 --> 00:01:21.000]  我是B的舉手
[00:01:21.000 --> 00:01:24.000]  我是C的舉手
[00:01:24.000 --> 00:01:26.000]  其實都很50
[00:01:26.000 --> 00:01:28.000]  其實我是B的
[00:01:28.000 --> 00:01:30.000]  嚴格來說
[00:01:30.000 --> 00:01:32.000]  我今年是24歲
[00:01:32.000 --> 00:01:34.000]  不過說自己是23歲
[00:01:34.000 --> 00:01:37.000]  為什麼我要說我的歲數呢
[00:01:37.000 --> 00:01:39.000]  因為其實我想告訴大家
[00:01:39.000 --> 00:01:42.000]  我的分享和大家不是差很遠
[00:01:42.000 --> 00:01:43.000]  因為大家不要以為
[00:01:43.000 --> 00:01:45.000]  你不要說你20年前的事出來
[00:01:45.000 --> 00:01:48.000]  然後說和我很像
[00:01:48.000 --> 00:01:51.000]  其實我和大家不是差很遠
[00:01:51.000 --> 00:01:53.000]  還有因為以下的相片
[00:01:53.000 --> 00:01:55.000]  有一點衝擊
[00:01:55.000 --> 00:01:57.000]  好
[00:01:57.000 --> 00:02:01.000]  這個是小時候的我
[00:02:01.000 --> 00:02:03.000]  就是這樣
[00:02:03.000 --> 00:02:07.000]  我在小學已經開始回教會
[00:02:07.000 --> 00:02:10.000]  雖然我當時對信仰不是很認真
[00:02:10.000 --> 00:02:13.000]  因為小學都和家人一起回來
[00:02:13.000 --> 00:02:16.000]  但我知道其實我是不完美的
[00:02:16.000 --> 00:02:19.000]  我知道我還有進步的空間
[00:02:19.000 --> 00:02:21.000]  還有當時我覺得信耶穌是很方便的
[00:02:21.000 --> 00:02:23.000]  因為聖經事童行傳
[00:02:23.000 --> 00:02:25.000]  16章31節很吸引到我
[00:02:25.000 --> 00:02:28.000]  它說當信主耶穌
[00:02:28.000 --> 00:02:30.000]  我和我家都必得救
[00:02:30.000 --> 00:02:32.000]  嘩!我心想這麼方便
[00:02:32.000 --> 00:02:34.000]  信耶穌原來
[00:02:34.000 --> 00:02:36.000]  信耶穌我全家都可以得救
[00:02:36.000 --> 00:02:38.000]  當然我今天不是執著
[00:02:38.000 --> 00:02:40.000]  我有多誤解這段經文
[00:02:40.000 --> 00:02:42.000]  而是告訴我當初
[00:02:42.000 --> 00:02:44.000]  我就是這麼天真
[00:02:44.000 --> 00:02:47.000]  這麼純真的回教會去信主
[00:02:47.000 --> 00:02:49.000]  不單我想我進步
[00:02:49.000 --> 00:02:52.000]  而是希望我家人都可以得救
[00:02:52.000 --> 00:02:54.000]  原來不是只有我一個
[00:02:54.000 --> 00:02:56.000]  都可以享受這個福音
