
[00:00:00.000 --> 00:00:01.440]  大家好,早安
[00:00:01.440 --> 00:00:05.760]  我們繼續講我們今次的系列
[00:00:05.760 --> 00:00:09.560]  都是繼續有這個Wisdom的題目
[00:00:09.560 --> 00:00:12.080]  如果給你了,在座的各位
[00:00:12.080 --> 00:00:14.760]  如果你要給一個價錢
[00:00:14.760 --> 00:00:16.280]  你要買
[00:00:16.280 --> 00:00:19.200]  有人跟你說我想買你的智慧
[00:00:19.200 --> 00:00:22.840]  你覺得你會用多少錢才肯賣給他
[00:00:22.840 --> 00:00:24.920]  你可以在台下告訴我
[00:00:24.920 --> 00:00:27.640]  你覺得多少錢?一千元買不買?
[00:00:27.640 --> 00:00:30.920]  一千八百元?
[00:00:30.920 --> 00:00:32.400]  買你的智慧
[00:00:32.400 --> 00:00:35.440]  如果我說我要買你的智慧
[00:00:35.440 --> 00:00:38.800]  六十七萬?六十七億?
[00:00:38.800 --> 00:00:40.360]  OK,還有沒有?
[00:00:40.360 --> 00:00:44.280]  你覺得你多少錢才會買你的智慧給我?
[00:00:44.280 --> 00:00:47.760]  沒得買的,無價的,還有沒有?
[00:00:47.760 --> 00:00:49.240]  還有沒有?覺得會多少錢?
[00:00:49.240 --> 00:00:52.280]  二百元?二千元?
[00:00:52.280 --> 00:00:54.360]  一千元?一千萬?
[00:00:54.360 --> 00:00:55.520]  一千萬,OK
[00:00:55.520 --> 00:00:59.840]  我就覺得如果你想要我的智慧
[00:00:59.840 --> 00:01:01.600]  你六千元就可以了
[00:01:01.600 --> 00:01:02.880]  為什麼呢?
[00:01:02.880 --> 00:01:05.680]  因為剛剛小弟就剝了我的智慧池
[00:01:05.680 --> 00:01:09.080]  我坐在手術桌上五分鐘
[00:01:09.080 --> 00:01:11.720]  我的錢包就沒了六千元
[00:01:11.720 --> 00:01:15.040]  所以你買我的智慧,六千元就搞定了
[00:01:15.040 --> 00:01:18.720]  上下左右四隻加起來二萬四千元
[00:01:18.720 --> 00:01:21.000]  基本上我的智慧都給你買了
[00:01:21.000 --> 00:01:24.000]  OK,那麼小小更新一下我的情況給大家聽聽
[00:01:24.000 --> 00:01:26.000]  感謝主角今天能夠說話
[00:01:26.000 --> 00:01:28.000]  那麼開始今天了
[00:01:28.000 --> 00:01:32.800]  不知道你們小時候有沒有聽過長輩喜歡騙你一些事情
[00:01:32.800 --> 00:01:34.920]  說一些無聊的事情作弄你
[00:01:34.920 --> 00:01:36.520]  我給大家幾個例子聽聽
[00:01:36.520 --> 00:01:39.520]  看看你們有沒有聽過這種騙案
[00:01:39.520 --> 00:01:41.360]  這個是什麼?西瓜
[00:01:41.360 --> 00:01:43.200]  長輩會騙你什麼?
[00:01:43.200 --> 00:01:47.840]  如果你吃西瓜不吐的話會怎樣?
[00:01:47.840 --> 00:01:51.440]  說什麼?Gina說一次?
[00:01:51.440 --> 00:01:52.600]  在肚子裡長西瓜,OK
[00:01:52.600 --> 00:01:54.600]  這個一個,還有沒有?有人聽過?
[00:01:54.600 --> 00:01:55.600]  Colin
[00:01:55.600 --> 00:01:56.600]  頭上鋪上去
[00:01:56.600 --> 00:01:58.600]  頭上鋪上去,沒錯
[00:01:58.600 --> 00:02:01.200]  我小時候聽的版本,可能Gina跟我聽的版本不同
[00:02:01.200 --> 00:02:04.600]  我小時候聽,我媽媽騙我頭頂會長樹
[00:02:04.600 --> 00:02:07.600]  所以我小時候吃西瓜,我很小心
[00:02:07.600 --> 00:02:09.600]  我會拿牙籤在那裡挑
[00:02:09.600 --> 00:02:14.000]  西瓜切開了,旁邊有些籽,就挑走它
[00:02:14.000 --> 00:02:16.200]  但通常挑走外面是沒用的
[00:02:16.200 --> 00:02:18.200]  因為它裡面還有
[00:02:18.200 --> 00:02:21.200]  所以你咬了之後,你感覺到我小時候很警覺
[00:02:21.200 --> 00:02:23.200]  我會吐出來
[00:02:23.200 --> 00:02:25.200]  這是第一個情況
[00:02:25.200 --> 00:02:27.200]  我小時候很怕頭頂長樹
[00:02:27.200 --> 00:02:29.200]  第二個,這是什麼?
[00:02:29.200 --> 00:02:32.200]  矮瓜,矮瓜會怎樣?
[00:02:32.200 --> 00:02:37.200]  小時候長輩跟你說,吃了矮瓜會變矮
[00:02:37.200 --> 00:02:39.200]  誰說的?
[00:02:39.200 --> 00:02:41.200]  我先說,會變矮
[00:02:41.200 --> 00:02:43.200]  大家覺得對不對?
[00:02:43.200 --> 00:02:45.200]  有沒有人小時候吃矮瓜?
[00:02:45.200 --> 00:02:47.200]  Fien小時候吃嗎?
[00:02:47.200 --> 00:02:48.200]  你不吃的,好
[00:02:48.200 --> 00:02:50.200]  我小時候也
[00:02:50.200 --> 00:02:54.200]  他剛剛看著我,對著我
[00:02:54.200 --> 00:02:59.200]  我爸爸是做蔬菜批發的
[00:02:59.200 --> 00:03:01.200]  我家裡有很多菜
[00:03:01.200 --> 00:03:04.200]  我有個朋友,他就說
[00:03:04.200 --> 00:03:06.200]  吃矮瓜會變矮,你不要吃那麼多
[00:03:06.200 --> 00:03:08.200]  他那天打電話給我,跟我說
[00:03:08.200 --> 00:03:12.200]  我跟他說,我家裡做菜的
[00:03:12.200 --> 00:03:14.200]  哪裡吃矮瓜哪裡變矮
[00:03:14.200 --> 00:03:18.200]  我們長大了,我們的確有人應驗了
[00:03:18.200 --> 00:03:21.200]  應驗在我還是他那裡,我們就不說了
[00:03:21.200 --> 00:03:25.200]  最後一個,籃球
[00:03:25.200 --> 00:03:29.200]  籃球知不知道,有沒有聽過籃球有關的一些騙案
[00:03:29.200 --> 00:03:31.200]  怎樣?Uncle Vincent
[00:03:31.200 --> 00:03:33.200]  會高一點,會高的
[00:03:33.200 --> 00:03:35.200]  好,對,沒錯
[00:03:35.200 --> 00:03:37.200]  打了籃球會變高
[00:03:37.200 --> 00:03:39.200]  有沒有人同意這個說法?
[00:03:39.200 --> 00:03:43.200]  Manton Nathan同意這個說法
[00:03:43.200 --> 00:03:47.200]  但小弟也看到很多打完籃球之後
[00:03:47.200 --> 00:03:51.200]  都沒有變高,我覺得反而是基因問題多一點
[00:03:51.200 --> 00:03:53.200]  不過如果你會高,你就會高
[00:03:53.200 --> 00:03:57.200]  我們也聽過這些騙案
[00:03:57.200 --> 00:04:00.200]  我相信大家都應該過了這個年紀
[00:04:00.200 --> 00:04:02.200]  你不會再被騙說打籃球會高
[00:04:02.200 --> 00:04:04.200]  因為你還相信
[00:04:04.200 --> 00:04:06.200]  Sam還相信,你應該還有機會
[00:04:06.200 --> 00:04:09.200]  我們應該都過了這個年紀
[00:04:09.200 --> 00:04:13.200]  你不會因為幾句說話就相信別人說的
[00:04:13.200 --> 00:04:16.200]  因為大家都讀書,上學
[00:04:16.200 --> 00:04:19.200]  可能也有些社會經驗
[00:04:19.200 --> 00:04:22.200]  可能上過兼職,聽過大人說話
[00:04:22.200 --> 00:04:26.200]  你大概分辨到什麼應該做,什麼對,什麼錯
[00:04:26.200 --> 00:04:30.200]  但我們心目中有些做法或想法
