
[00:00:00.000 --> 00:00:04.000]  (廣播)
[00:00:04.000 --> 00:00:07.000]  如果大家可以的話,可以坐前一點
[00:00:07.000 --> 00:00:11.000]  你們前面那幾排就非常好了
[00:00:11.000 --> 00:00:14.000]  可以的,後面也可以坐前一點
[00:00:14.000 --> 00:00:17.000]  麻煩最後出去的時候都關上門
[00:00:17.000 --> 00:00:25.000]  OK,各位早安
[00:00:25.000 --> 00:00:28.000]  各位早安
[00:00:28.000 --> 00:00:33.000]  嘩,感覺到大家有點精神了
[00:00:33.000 --> 00:00:36.000]  好,那就先問問大家
[00:00:36.000 --> 00:00:39.000]  開始的時候先考考大家
[00:00:39.000 --> 00:00:41.000]  可以請你們幫忙關上門嗎?
[00:00:41.000 --> 00:00:44.000]  謝謝
[00:00:44.000 --> 00:00:48.000]  好,我們正在看提多書,是嗎?
[00:00:48.000 --> 00:00:52.000]  那我再問多一次,我知道已經問了好幾次了
[00:00:52.000 --> 00:00:54.000]  但就在場大家忘記了
[00:00:54.000 --> 00:00:56.000]  提多書是誰寫的?
[00:00:56.000 --> 00:01:00.000]  提多,不是,是保羅,沒錯
[00:01:00.000 --> 00:01:02.000]  是保羅寫給提多的
[00:01:02.000 --> 00:01:05.000]  好,他是一個外邦人
[00:01:05.000 --> 00:01:06.000]  提多是一個外邦人
[00:01:06.000 --> 00:01:09.000]  當時他被保羅差派去一個地方
[00:01:09.000 --> 00:01:11.000]  知不知道叫什麼?
[00:01:11.000 --> 00:01:14.000]  叫做克里特
[00:01:14.000 --> 00:01:15.000]  克里特
[00:01:15.000 --> 00:01:18.000]  你看的時候可以開著聖經app
[00:01:18.000 --> 00:01:19.000]  可以看著
[00:01:19.000 --> 00:01:22.000]  在第二章已經說了,叫做克里特
[00:01:22.000 --> 00:01:24.000]  在哪裡?
[00:01:24.000 --> 00:01:27.000]  紅色字那裡,在最下面
[00:01:27.000 --> 00:01:31.000]  他屬於希臘,希臘是共和國最大的一個島
[00:01:31.000 --> 00:01:33.000]  他就差派到一個島
[00:01:33.000 --> 00:01:38.000]  去教,去帶領教會,都挺有趣的
[00:01:38.000 --> 00:01:40.000]  再問多一條問題
[00:01:40.000 --> 00:01:43.000]  第二條,提多書曾經被稱為
[00:01:43.000 --> 00:01:46.000]  或者現今都被稱為什麼書信
[00:01:46.000 --> 00:01:48.000]  是什麼書信
[00:01:48.000 --> 00:01:50.000]  好,給大家選,四個choice
[00:01:50.000 --> 00:01:52.000]  第一,基督書信
[00:01:52.000 --> 00:01:54.000]  第二,保羅書信
