
[00:00:00.000 --> 00:00:02.000]  (字幕組: 請勿模仿)
[00:00:02.720 --> 00:00:05.760]  謝謝Vian和Worship Team
[00:00:05.760 --> 00:00:12.000]  讓我今天可以專注分享
[00:00:12.000 --> 00:00:15.840]  我的得波和成長的見證
[00:00:15.840 --> 00:00:17.640]  各位Explorer 大家好嗎?
[00:00:17.640 --> 00:00:19.640]  (好!)
[00:00:19.640 --> 00:00:24.280]  不錯 下星期開學了
[00:00:24.280 --> 00:00:27.320]  開了 但有點矮 不好意思
[00:00:27.320 --> 00:00:30.920]  開了學的又如何?
[00:00:31.520 --> 00:00:32.480]  (很忙!)
[00:00:32.480 --> 00:00:34.480]  很忙 已經很忙了
[00:00:34.480 --> 00:00:39.800]  哇 香港的學校是零碎不同的
[00:00:39.800 --> 00:00:44.680]  好 其實我都不是差大家很遠
[00:00:44.680 --> 00:00:46.680]  我下星期都開學了
[00:00:46.680 --> 00:00:48.680]  我9月4日都開學了
[00:00:48.680 --> 00:00:53.120]  好 這個時間看得到嗎?
[00:01:00.760 --> 00:01:02.760]  大家好
[00:01:02.760 --> 00:01:09.520]  很感恩今天能夠跟大家分享我的成長和得波見證
[00:01:09.520 --> 00:01:14.880]  所以今天的內容比較是我的故事
[00:01:14.880 --> 00:01:17.480]  一些我的見證的分享
[00:01:17.480 --> 00:01:24.960]  不知不覺間我在港福堂的暑期實習已經過了兩個月
[00:01:24.960 --> 00:01:28.000]  大家可能每天都會看到我在教會
[00:01:28.000 --> 00:01:31.040]  因為我們學校有一個暑期的學位
[00:01:31.040 --> 00:01:33.040]  我在這裡服侍
[00:01:33.040 --> 00:01:35.040]  我跟大家經歷了很多
[00:01:35.040 --> 00:01:37.040]  我們不如先回顧一下
[00:01:37.040 --> 00:01:39.040]  我們有Explorer的營
[00:01:39.040 --> 00:01:42.360]  和Ying Life一起合作的一個營
[00:01:42.360 --> 00:01:46.360]  有跟大家經歷了DSE的放榜
[00:01:46.360 --> 00:01:49.960]  我們在VBS的侍奉
[00:01:49.960 --> 00:01:51.960]  我們有浸禮
[00:01:51.960 --> 00:01:56.600]  有上星期的大專營
[00:01:56.600 --> 00:02:01.600]  我自己還去到不同的團體參觀
[00:02:01.600 --> 00:02:04.600]  跟大家一起看聖經
[00:02:04.600 --> 00:02:06.600]  也有很好的分享
[00:02:06.600 --> 00:02:08.600]  也有一些一對一的接觸
[00:02:08.600 --> 00:02:10.600]  有著不同的形式
[00:02:10.600 --> 00:02:12.600]  跟大家再次拉近
[00:02:12.600 --> 00:02:15.600]  感覺縱使可能自己去了讀神學
[00:02:15.600 --> 00:02:16.600]  少了回來
[00:02:16.600 --> 00:02:21.600]  但是今年和大家的關係再次拉近
[00:02:21.600 --> 00:02:23.600]  我覺得這種感覺很奇妙
[00:02:23.600 --> 00:02:24.600]  很開心
[00:02:24.600 --> 00:02:28.600]  因為我福音降致離開港輔堂
[00:02:28.600 --> 00:02:30.600]  去讀神學的時候
[00:02:30.600 --> 00:02:33.600]  我帶著一份很不捨得的心情離開
[00:02:33.600 --> 00:02:35.600]  今年能夠回來
[00:02:35.600 --> 00:02:37.600]  我真的很開心
[00:02:37.600 --> 00:02:40.600]  也讓自己從不同的角度
[00:02:40.600 --> 00:02:43.600]  再去更加仔細認識大家
[00:02:43.600 --> 00:02:47.600]  好像我們在上星期的Biomo Camp
[00:02:47.600 --> 00:02:49.600]  看到大家很有天份
[00:02:49.600 --> 00:02:51.600]  有一個時裝表演
[00:02:51.600 --> 00:02:55.600]  也有在浸禮裡看到Vienna和Jasmine
[00:02:55.600 --> 00:02:58.600]  他們的敬拜是很不同的
[00:02:58.600 --> 00:03:02.600]  讓我從不同的角度去見到大家
[00:03:02.600 --> 00:03:03.600]  當然還有很多很多
[00:03:03.600 --> 00:03:05.600]  我現在一刻說不完
[00:03:05.600 --> 00:03:09.600]  我覺得這種機會是很寶貴
[00:03:09.600 --> 00:03:11.600]  因為大家生活也很忙
[00:03:11.600 --> 00:03:12.600]  有人已經在開課
[00:03:12.600 --> 00:03:14.600]  已經在忙
[00:03:14.600 --> 00:03:20.600]  縱使我們這疊相有不同的感受
[00:03:20.600 --> 00:03:22.600]  可能一個服事還沒完
[00:03:22.600 --> 00:03:23.600]  又到下一個
[00:03:23.600 --> 00:03:25.600]  隔著每個星期都有
[00:03:25.600 --> 00:03:27.600]  Biomo Camp還沒反映完
[00:03:27.600 --> 00:03:29.600]  到下一個
[00:03:29.600 --> 00:03:31.600]  明天又要練習敬拜
[00:03:31.600 --> 00:03:34.600]  大家可能還沒完
[00:03:34.600 --> 00:03:36.600]  又有另一件事
[00:03:36.600 --> 00:03:40.600]  看到神在大家當中的恩典
[00:03:40.600 --> 00:03:42.600]  是很大的擁留著
[00:03:42.600 --> 00:03:46.600]  縱使我們有失落
[00:03:46.600 --> 00:03:47.600]  有疲累
[00:03:47.600 --> 00:03:48.600]  有累
[00:03:48.600 --> 00:03:49.600]  有病
[00:03:49.600 --> 00:03:50.600]  有緊張
[00:03:50.600 --> 00:03:53.600]  但是經過一些休息
[00:03:53.600 --> 00:03:55.600]  在神面前的安靜
[00:03:55.600 --> 00:03:59.600]  等候回來繼續侍奉的大家
[00:03:59.600 --> 00:04:01.600]  我還是很欣賞大家
[00:04:01.600 --> 00:04:03.600]  我們先給自己一點掌聲
[00:04:03.600 --> 00:04:05.600]  十分欣賞大家
[00:04:05.600 --> 00:04:08.600]  因為知道大家暑假都很忙碌
[00:04:08.600 --> 00:04:13.600]  看到大家已經把教會當成你們的第二個家
[00:04:13.600 --> 00:04:16.600]  好像每個人的褲袋都有兩條鎖匙
[00:04:16.600 --> 00:04:18.600]  一條是你家的鎖匙
[00:04:18.600 --> 00:04:21.600]  另一條就是回教會的鎖匙
[00:04:21.600 --> 00:04:24.600]  今天很想藉著這個機會
[00:04:24.600 --> 00:04:29.600]  分享一下自己這幾年的突破和成長
[00:04:29.600 --> 00:04:32.600]  我不會從寶寶開始說起
[00:04:32.600 --> 00:04:38.600]  我會專注在從大學到讀神學這段時間的突破和成長
[00:04:38.600 --> 00:04:40.600]  很想以這段經文開始
[00:04:40.600 --> 00:04:42.600]  就是《生命記》31章8節
[00:04:42.600 --> 00:04:44.600]  我們一起讀好嗎?
[00:04:44.600 --> 00:04:45.600]  很短的
[00:04:45.600 --> 00:04:46.600]  1、2、3 起
[00:04:46.600 --> 00:04:49.600]  耶和華必在你前面行
[00:04:49.600 --> 00:04:52.600]  祂必親自與你同在
[00:04:52.600 --> 00:04:54.600]  必不撇下你
[00:04:54.600 --> 00:04:56.600]  也不丟棄你
[00:04:56.600 --> 00:04:58.600]  你不要懼怕
[00:04:58.600 --> 00:05:00.600]  也不要驚惶
[00:05:00.600 --> 00:05:04.600]  《生命記》31章8節
[00:05:04.600 --> 00:05:08.600]  這段經文就是對約書亞說的
[00:05:08.600 --> 00:05:12.600]  當時他準備要傳承摩西的侍奉
[00:05:12.600 --> 00:05:14.600]  我剛才說到今天也很想分享
[00:05:14.600 --> 00:05:18.600]  我由大學到神學的旅程
[00:05:18.600 --> 00:05:22.600]  當中所經歷的突破和成長
[00:05:22.600 --> 00:05:24.600]  而這段經文在當中
[00:05:24.600 --> 00:05:29.600]  在這段時間也很鼓勵到在這裡蛻變的我
