
[00:00:00.000 --> 00:00:02.000]  靚姐妹早晨
[00:00:02.000 --> 00:00:04.000]  早晨
[00:00:04.000 --> 00:00:07.000]  今日去到天國系列的第三講
[00:00:07.000 --> 00:00:11.000]  還記不記得第一第二講過甚麼
[00:00:11.000 --> 00:00:15.000]  在《馬太福音》第五章講到
[00:00:15.000 --> 00:00:18.000]  第一個就是虛心的人有福
[00:00:18.000 --> 00:00:20.000]  因為天國是他們的
[00:00:20.000 --> 00:00:23.000]  第二個就是哀動的人有福
[00:00:23.000 --> 00:00:26.000]  因為他們必得安慰
[00:00:26.000 --> 00:00:29.000]  今日我們講溫柔的人有福
[00:00:29.000 --> 00:00:31.000]  我給了一個題目
[00:00:31.000 --> 00:00:34.000]  溫柔不等於柔弱
[00:00:34.000 --> 00:00:39.000]  溫柔怎樣可以承受地土呢
[00:00:39.000 --> 00:00:43.000]  當我看到溫柔這個字的時候
[00:00:43.000 --> 00:00:46.000]  好像是否只是形容女性呢
[00:00:46.000 --> 00:00:48.000]  又好像不是
[00:00:48.000 --> 00:00:51.000]  溫柔到底是甚麼呢
[00:00:51.000 --> 00:00:56.000]  早兩天 都是這幾天下大雨
[00:00:56.000 --> 00:01:01.000]  我下班時在電梯下去
[00:01:01.000 --> 00:01:05.000]  看到一位男士的背包打開了
[00:01:05.000 --> 00:01:09.000]  我好心地走過去
[00:01:09.000 --> 00:01:13.000]  先生先生 你的背包打開了
[00:01:13.000 --> 00:01:16.000]  其實我應該要直走
[00:01:16.000 --> 00:01:20.000]  但我為了擔心他聽不到
[00:01:20.000 --> 00:01:21.000]  我就站在那裏
[00:01:21.000 --> 00:01:24.000]  他聽到了 拉了拉鍊
[00:01:24.000 --> 00:01:29.000]  我的期望是他會說句謝謝
[00:01:29.000 --> 00:01:32.000]  但他跟我說
[00:01:32.000 --> 00:01:36.000]  為甚麼叫我先生 叫老闆
[00:01:36.000 --> 00:01:39.000]  我立即有個烏鴉經過
[00:01:39.000 --> 00:01:41.000]  叫先生叫老闆
