
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹平安
[00:00:02.000 --> 00:00:07.000]  我們今天已經來到約蘇雅基第十章了
[00:00:07.000 --> 00:00:09.000]  今天的題目是
[00:00:09.000 --> 00:00:13.000]  月亮星宿都在神的掌權下
[00:00:13.000 --> 00:00:18.000]  我不知道你想到一切都在神的掌管底下
[00:00:18.000 --> 00:00:20.000]  會給你一個什麼的感覺
[00:00:20.000 --> 00:00:23.000]  對我來講就是特別的安慰
[00:00:23.000 --> 00:00:24.000]  特別的平安
[00:00:24.000 --> 00:00:28.000]  因為知道我們所有的事情都可以交託給他
[00:00:28.000 --> 00:00:30.000]  那到底他的能力有多大
[00:00:30.000 --> 00:00:33.000]  還有在什麼的情況下
[00:00:33.000 --> 00:00:36.000]  他掌權的時候會幫助我們呢
[00:00:36.000 --> 00:00:39.000]  他又會怎麼樣幫助我們呢
[00:00:39.000 --> 00:00:43.000]  今天我們就會從第十章裡面去看
[00:00:43.000 --> 00:00:45.000]  他怎麼樣幫以色列民
[00:00:45.000 --> 00:00:48.000]  以及我們也知道他怎麼樣幫助我們
[00:00:48.000 --> 00:00:50.000]  那我先給一下背景
[00:00:50.000 --> 00:00:52.000]  因為剛才好像很多王帝
[00:00:52.000 --> 00:00:54.000]  很多不同的地方
[00:00:54.000 --> 00:00:56.000]  究竟發生過什麼事情呢
[00:00:56.000 --> 00:00:58.000]  那約蘇雅基一開始的時候
[00:00:58.000 --> 00:01:01.000]  就是以色列民要進去迦南地
[00:01:01.000 --> 00:01:05.000]  然後他第一個要攻的城是哪裡
[00:01:05.000 --> 00:01:06.000]  耶利哥
[00:01:06.000 --> 00:01:08.000]  非常好聽到了
[00:01:08.000 --> 00:01:10.000]  耶利哥是在這個地方
[00:01:10.000 --> 00:01:15.000]  是在死海的西邊那樣子
[00:01:15.000 --> 00:01:18.000]  那他攻打了完這個城市以後呢
[00:01:18.000 --> 00:01:22.000]  其實有一位就是亞干
[00:01:22.000 --> 00:01:28.000]  他就拿了應該神叫他要滅絕的一些物品
[00:01:28.000 --> 00:01:30.000]  但是他自己拿下來以後
[00:01:30.000 --> 00:01:32.000]  就讓神發怒了
[00:01:32.000 --> 00:01:34.000]  所以他第一次就是以色列民
[00:01:34.000 --> 00:01:37.000]  第一次要攻打埃城的時候
[00:01:37.000 --> 00:01:39.000]  成功還是不成功
[00:01:39.000 --> 00:01:40.000]  不成功啊
[00:01:40.000 --> 00:01:43.000]  大家都有跟著這個連續劇啊
[00:01:43.000 --> 00:01:44.000]  就不成功
[00:01:44.000 --> 00:01:47.000]  那第二次呢就成功了
[00:01:47.000 --> 00:01:49.000]  因為神憐憫他們
[00:01:49.000 --> 00:01:53.000]  還好就已經把這個亞干除掉了以後
[00:01:53.000 --> 00:01:58.000]  就再一次的把這個埃城呢
[00:01:58.000 --> 00:02:02.000]  就讓以色列民能夠拿下來
[00:02:02.000 --> 00:02:05.000]  他們的王也被也被殺滅了
[00:02:05.000 --> 00:02:07.000]  那聽到這個情況呢
[00:02:07.000 --> 00:02:10.000]  如果你在這裡附近住的那些居民
[00:02:10.000 --> 00:02:12.000]  你會有什麼感覺
[00:02:12.000 --> 00:02:13.000]  害怕
[00:02:13.000 --> 00:02:15.000]  因為你會覺得哇
[00:02:15.000 --> 00:02:17.000]  隨時打到我的那個城市了
[00:02:17.000 --> 00:02:18.000]  對了
[00:02:18.000 --> 00:02:19.000]  所以呢
[00:02:19.000 --> 00:02:20.000]  在後面呢
[00:02:20.000 --> 00:02:24.000]  有一個是激辯這個地方的居民
[00:02:24.000 --> 00:02:27.000]  就覺得哦哦快到我這邊了
[00:02:27.000 --> 00:02:30.000]  我不如就快點跟他做一個和平的約
[00:02:30.000 --> 00:02:34.000]  但是如果你很就是一般的
[00:02:34.000 --> 00:02:35.000]  你就過去說
[00:02:35.000 --> 00:02:37.000]  哎以色列民你可以幫我
[00:02:37.000 --> 00:02:38.000]  我跟你立約
[00:02:38.000 --> 00:02:39.000]  他們會願意嗎
[00:02:39.000 --> 00:02:40.000]  應該不願意
[00:02:40.000 --> 00:02:43.000]  所以他就要騙這個以色列民
[00:02:43.000 --> 00:02:46.000]  就說哎其實我們是很遠的地方過來的
[00:02:46.000 --> 00:02:48.000]  啊你就跟我立約吧
[00:02:48.000 --> 00:02:50.000]  然後以色列民在那個時候
[00:02:50.000 --> 00:02:52.000]  因為沒有求問神
[00:02:52.000 --> 00:02:56.000]  以為他們真的是很遠方的居民
[00:02:56.000 --> 00:02:57.000]  然後就跟他立約了
[00:02:57.000 --> 00:02:58.000]  他就說好
[00:02:58.000 --> 00:03:01.000]  我就不把不把你殺掉
[00:03:01.000 --> 00:03:02.000]  但是後面呢
[00:03:02.000 --> 00:03:06.000]  過了幾天就發現不是原來他們住住在自己的旁邊
[00:03:06.000 --> 00:03:07.000]  是鄰居
[00:03:07.000 --> 00:03:11.000]  然後到時候就是以色列民發現的時候
[00:03:11.000 --> 00:03:15.000]  大家都向那個那些領袖發怨言
[00:03:15.000 --> 00:03:17.000]  為什麼你要立這個約
[00:03:17.000 --> 00:03:19.000]  但是已經太遲了
[00:03:19.000 --> 00:03:21.000]  因為在神的面前
[00:03:21.000 --> 00:03:24.000]  他們已經立了這個約就不能毀了
[00:03:24.000 --> 00:03:25.000]  所以呢
[00:03:25.000 --> 00:03:27.000]  今天我們剛才讀過的經文
[00:03:27.000 --> 00:03:28.000]  就是啊
[00:03:28.000 --> 00:03:32.000]  剛才講的這些都是在九章之前的
[00:03:32.000 --> 00:03:33.000]  那今天呢
[00:03:33.000 --> 00:03:35.000]  我們看到什麼呢
[00:03:35.000 --> 00:03:38.000]  就是這五個地方的王啊
[00:03:38.000 --> 00:03:39.000]  耶路撒冷
[00:03:39.000 --> 00:03:40.000]  西伯倫
[00:03:40.000 --> 00:03:41.000]  野末
[00:03:41.000 --> 00:03:43.000]  還有拉吉
[00:03:43.000 --> 00:03:48.000]  還有伊基倫的那個王帝
[00:03:48.000 --> 00:03:50.000]  他們就發現啊
[00:03:50.000 --> 00:03:57.000]  這個雞鞭已經撇下我們跟以色列民做了這個盟約
[00:03:57.000 --> 00:04:00.000]  我們就來攻擊這個雞鞭吧
[00:04:00.000 --> 00:04:02.000]  因為他已經背叛了我們
[00:04:02.000 --> 00:04:07.000]  所以他們就連起來就說要攻打他
[00:04:07.000 --> 00:04:11.000]  那這個雞鞭很快收到這個消息
[00:04:11.000 --> 00:04:12.000]  就跟約師父講
[00:04:12.000 --> 00:04:13.000]  哎呦
[00:04:13.000 --> 00:04:14.000]  他們要來攻打我了
[00:04:14.000 --> 00:04:16.000]  請你來幫助我
[00:04:16.000 --> 00:04:18.000]  所以這個一開始的時候
[00:04:18.000 --> 00:04:20.000]  我們就看到是這個情況了
[00:04:20.000 --> 00:04:21.000]  那約穗雅呢
[00:04:21.000 --> 00:04:23.000]  其實到那個時候
[00:04:23.000 --> 00:04:24.000]  可以啊
[00:04:24.000 --> 00:04:26.000]  可以是不管的
[00:04:26.000 --> 00:04:27.000]  為什麼呢
[00:04:27.000 --> 00:04:30.000]  因為如果我們看第九章裡面
[00:04:30.000 --> 00:04:31.000]  他是怎麼說呢
[00:04:31.000 --> 00:04:33.000]  他是跟他們立約了
[00:04:33.000 --> 00:04:35.000]  但是他說就讓他們存活
[00:04:35.000 --> 00:04:38.000]  意思就是我可以不攻打你
[00:04:38.000 --> 00:04:39.000]  OK
[00:04:39.000 --> 00:04:40.000]  但是你有問題
[00:04:40.000 --> 00:04:42.000]  代表我要過來幫助你
[00:04:42.000 --> 00:04:44.000]  當然這個有點薈色的地帶了
[00:04:44.000 --> 00:04:47.000]  因為當時如果你是盟友的話
[00:04:47.000 --> 00:04:51.000]  其實你可能也是會幫助你的盟友去打仗的
[00:04:51.000 --> 00:04:55.000]  但是其實有時候我想如果我是約穗雅
[00:04:55.000 --> 00:04:56.000]  我說我會感覺
[00:04:56.000 --> 00:04:58.000]  哎那剛好了
[00:04:58.000 --> 00:05:02.000]  反正我又不是真的很想跟我的鄰居
[00:05:02.000 --> 00:05:03.000]  做一個盟約
[00:05:03.000 --> 00:05:04.000]  立約
[00:05:04.000 --> 00:05:07.000]  那不剛好就把這五個王
[00:05:07.000 --> 00:05:10.000]  把這個城市滅掉就好了嗎
[00:05:10.000 --> 00:05:12.000]  那又不是毀約了
[00:05:12.000 --> 00:05:15.000]  那又可以把他們就是處理掉了
[00:05:15.000 --> 00:05:18.000]  但是我覺得因為約穗雅的心裡面
[00:05:18.000 --> 00:05:19.000]  他是正極的
[00:05:19.000 --> 00:05:22.000]  他知道在神面前立過怎麼樣的約
[00:05:22.000 --> 00:05:24.000]  就是一個盟約
[00:05:24.000 --> 00:05:29.000]  所以他還是願意去幫助這邊的居民
[00:05:29.000 --> 00:05:31.000]  所以我們看到的是什麼呢
[00:05:31.000 --> 00:05:33.000]  這是在第十章
[00:05:33.000 --> 00:05:35.000]  今天我們剛才讀過的經文
[00:05:35.000 --> 00:05:37.000]  第八到第九節的時候
[00:05:37.000 --> 00:05:39.000]  我們看到他們要出去
[00:05:39.000 --> 00:05:44.000]  就是跟這五個王打仗的時候
[00:05:44.000 --> 00:05:46.000]  神就在那裡跟他說
[00:05:46.000 --> 00:05:48.000]  他說不要怕他們
[00:05:48.000 --> 00:05:52.000]  因為我已經將他們交在你的手裡了
[00:05:52.000 --> 00:05:54.000]  大家有沒有覺得這一句話
[00:05:54.000 --> 00:05:59.000]  其實好像很好像以前在哪裡聽過
[00:05:59.000 --> 00:06:02.000]  在哪裡聽過
[00:06:02.000 --> 00:06:04.000]  就是在前面兩個城
[00:06:04.000 --> 00:06:06.000]  其實在打仗前
[00:06:06.000 --> 00:06:09.000]  神也是這樣跟約穗雅講的
[00:06:09.000 --> 00:06:10.000]  不要懼怕
[00:06:10.000 --> 00:06:13.000]  我已經把那個城交在你的手中了
[00:06:13.000 --> 00:06:16.000]  所以雖然他們做
[00:06:16.000 --> 00:06:20.000]  就是跟雞辮做了那個立約的時候
[00:06:20.000 --> 00:06:22.000]  是沒有詢問過神
[00:06:22.000 --> 00:06:24.000]  而且我們看到應該
[00:06:24.000 --> 00:06:26.000]  如果我們推算的話
[00:06:26.000 --> 00:06:31.000]  他們也不應該跟這個雞辮人立約的
[00:06:31.000 --> 00:06:33.000]  因為他剛好就住在他們的隔壁
[00:06:33.000 --> 00:06:35.000]  是要除滅的
[00:06:35.000 --> 00:06:40.000]  但是仍然上帝在這個時刻
[00:06:40.000 --> 00:06:42.000]  願意幫助以色列民
[00:06:42.000 --> 00:06:46.000]  透過以色列民的手幫助雞辮
[00:06:46.000 --> 00:06:49.000]  所以我們會看到第一點是什麼呢
[00:06:49.000 --> 00:06:53.000]  就是神在我們魯莽的時候
[00:06:53.000 --> 00:06:55.000]  仍然掌權
[00:06:55.000 --> 00:06:58.000]  在我們魯莽的時候仍然掌權
[00:06:58.000 --> 00:06:59.000]  是什麼意思
[00:06:59.000 --> 00:07:01.000]  因為有時候你知道嗎
[00:07:01.000 --> 00:07:05.000]  就是我們像以色列民差不多
[00:07:05.000 --> 00:07:07.000]  偶爾會怎麼樣
[00:07:07.000 --> 00:07:11.000]  忘記了求問神
[00:07:11.000 --> 00:07:12.000]  或者不是忘記
[00:07:12.000 --> 00:07:14.000]  或者覺得自己可以解決了
[00:07:14.000 --> 00:07:18.000]  我用我的判斷來做一個決定
[00:07:18.000 --> 00:07:21.000]  但是在這個判斷以下
[00:07:21.000 --> 00:07:22.000]  可能會帶來一些後果
[00:07:22.000 --> 00:07:24.000]  是我們自己不知道的
[00:07:24.000 --> 00:07:26.000]  或者是只是不願意去面對的
